Iteration	Posterior	Likelihood	Prior	b_long	b_med	b_short	height_bg	height_mol	root_age
14243	-126867.9	-127817	949.1397	0.002568711	0.06090962	0.9365217	1.231855	0.3576381	69.79797
14244	-126889.5	-127837.6	948.0748	0.009396224	0.0541292	0.9364746	1.156011	0.3638169	62.59438
14245	-126873.2	-127822.5	949.2999	0.001871929	0.06300844	0.9351196	1.190534	0.3606139	159.8745
14246	-126872.5	-127821.2	948.6621	0.008563569	0.1027351	0.8887013	1.126309	0.3521861	55.12878
14247	-126865.9	-127815.7	949.782	0.0005967113	0.08305542	0.9163479	1.130458	0.3534836	83.80889
14248	-126858.9	-127808.2	949.2787	0.004652568	0.07377496	0.9215725	1.149351	0.359404	44.6364
14249	-126875	-127823	948.0231	0.01311825	0.1075857	0.879296	1.127744	0.3587497	59.33618
14250	-126878.8	-127825.4	946.5898	0.02616349	0.06021383	0.9136227	1.039289	0.3633333	41.77273
14251	-126913.3	-127860.7	947.423	0.01786916	0.05879548	0.9233354	1.295831	0.3631941	106.3379
14252	-126907.3	-127856.6	949.3806	0.004184055	0.08693581	0.9088801	1.115253	0.3517215	62.01832
14253	-126924.4	-127873.6	949.2324	0.005515655	0.07834234	0.916142	1.114463	0.3553362	73.16587
14254	-126930.5	-127877.2	946.6771	0.01677893	0.1314187	0.8518024	1.004364	0.3560622	54.68423
14255	-126916.7	-127864.4	947.7022	0.01822884	0.09708282	0.8846883	1.145192	0.3620775	83.56528
14256	-126904.9	-127854.3	949.3145	0.004758989	0.07819206	0.9170489	1.1569	0.3590037	76.03631
14257	-126871.4	-127819.8	948.326	0.009140072	0.0582057	0.9326542	1.155675	0.3583975	45.97086
14258	-126865.7	-127814.3	948.5838	0.009718782	0.06669444	0.9235868	1.245536	0.3584033	54.4712
14259	-126877.9	-127825.2	947.2984	0.01991113	0.06097557	0.9191133	1.09062	0.3495973	87.42073
14260	-126862.9	-127810.5	947.5143	0.01182051	0.1256093	0.8625702	1.00257	0.3600592	57.99319
14261	-126843.4	-127792.5	949.1147	0.004574218	0.1021483	0.8932775	1.139627	0.3578833	69.47779
14262	-126896	-127843.4	947.361	0.005891593	0.04137798	0.9527304	1.234405	0.356598	91.0785
14263	-126894.3	-127841.1	946.7775	0.0235537	0.05812224	0.9183241	1.212691	0.3656991	42.28038
14264	-126884	-127830.3	946.3204	0.02861681	0.06019966	0.9111835	1.102587	0.3596161	124.5496
14265	-126864.3	-127811.7	947.4519	0.01302541	0.05054438	0.9364302	1.007752	0.3630788	72.31342
14266	-126886	-127833.5	947.5191	0.006181128	0.1392244	0.8545945	1.203456	0.358683	89.09375
14267	-126903.1	-127848.8	945.7293	0.007098155	0.03109498	0.9618069	1.149054	0.3643384	44.62738
14268	-126875.6	-127822.2	946.6452	0.02392146	0.1123222	0.8637563	1.146112	0.3634055	89.79263
14269	-126875.8	-127822.8	946.9405	0.01406749	0.04555775	0.9403748	1.32932	0.3579903	66.2276
14270	-126920	-127867	946.9411	0.02321648	0.1054786	0.8713049	1.17455	0.366287	139.4123
14271	-126893.5	-127841.5	948.0359	0.01185494	0.1118621	0.8762829	1.063722	0.3676688	150.105
14272	-126902.4	-127849.1	946.7066	0.0204705	0.05109039	0.9284391	0.9887193	0.3559907	60.29977
14273	-126891.9	-127836.8	944.8206	0.04537798	0.08311191	0.8715101	1.112207	0.3558595	57.11964
14274	-126880.3	-127828.2	947.8537	0.01777266	0.07354049	0.9086869	1.263917	0.3632772	52.80519
14275	-126896.7	-127843.3	946.5713	0.01333865	0.1414289	0.8452325	1.126671	0.3610718	69.11556
14276	-126860.4	-127808.9	948.4727	0.01260968	0.0835269	0.9038634	1.12844	0.3595828	68.98016
14277	-126878.4	-127826.3	947.8518	0.003483286	0.04360738	0.9529093	1.055829	0.36297	61.14661
14278	-126876.4	-127825.7	949.2725	0.005109438	0.08780481	0.9070857	1.310935	0.3614371	57.09853
14279	-126881	-127830.6	949.616	0.001665251	0.07518123	0.9231535	1.192438	0.356249	61.12703
14280	-126883.4	-127832.4	948.9806	0.005396884	0.1041195	0.8904836	1.261559	0.3596243	62.35277
14281	-126896.5	-127845.9	949.3904	0.001682098	0.104277	0.8940409	1.140236	0.3453826	71.39841
14282	-126906.8	-127856.6	949.7656	0.0006655423	0.08693139	0.9124031	0.9889293	0.3403542	61.26405
14283	-126907.9	-127857.2	949.3101	0.0006979583	0.1110873	0.8882147	1.261312	0.3558968	61.73874
14284	-126917.8	-127867.2	949.3955	0.0002131999	0.1100499	0.8897369	1.139014	0.3527309	40.12509
14285	-126878.8	-127828.2	949.4179	3.070921e-05	0.06100287	0.9389664	1.181921	0.3538462	72.47397
14286	-126874.1	-127822.6	948.5758	0.001109958	0.0488086	0.9500814	1.100271	0.3490892	101.8223
14287	-126908	-127855.4	947.4323	0.005710893	0.1420218	0.8522674	1.135609	0.3501814	60.8279
14288	-126893.6	-127840.1	946.5614	0.012611	0.1432714	0.8441176	1.147819	0.3466818	48.67208
14289	-126894.4	-127843.1	948.7514	0.001977193	0.1228898	0.875133	1.175635	0.3430081	43.63575
14290	-126911.6	-127858.5	946.8799	0.004373516	0.1546327	0.8409938	1.171295	0.3504531	60.51393
14291	-126899	-127847.2	948.1242	0.003327047	0.04621309	0.9504599	1.136949	0.3531428	50.93153
14292	-126867.6	-127816.9	949.2687	0.002302678	0.1063567	0.8913406	1.150015	0.3420583	55.5056
14293	-126869.9	-127818.6	948.6786	0.008045589	0.06385482	0.9280996	1.061747	0.3405494	66.91405
14294	-126915.7	-127864.8	949.1021	0.002851175	0.06057313	0.9365757	1.107857	0.3469714	80.06784
14295	-126929.9	-127878.6	948.7096	0.004122249	0.1176443	0.8782335	1.142246	0.3418306	113.6791
14296	-126869.8	-127819.1	949.3428	0.004046732	0.07372204	0.9222312	1.037402	0.3480202	73.85801
14297	-126838.2	-127786.9	948.6547	0.01049345	0.07433292	0.9151736	1.173011	0.3461661	42.94295
14298	-126890.9	-127838.3	947.3679	0.02081854	0.09922839	0.8799531	1.060493	0.3475112	129.3833
14299	-126888	-127836.1	948.0859	0.01426676	0.1000377	0.8856956	1.124041	0.3529381	76.49183
14300	-126890.2	-127838.7	948.5776	0.007753709	0.06044291	0.9318034	1.163559	0.3456812	78.03524
14301	-126872.9	-127822.3	949.481	0.002287889	0.07096907	0.926743	1.12658	0.3456768	59.24237
14302	-126911.3	-127860.8	949.5082	0.003125269	0.08228656	0.9145882	1.244785	0.3480973	89.29024
14303	-126918.9	-127868.3	949.3716	0.004205458	0.07768504	0.9181095	1.325694	0.3564886	51.26227
14304	-126904.4	-127854.1	949.6673	0.001631193	0.08462504	0.9137438	1.060906	0.3540182	40.14976
14305	-126889.5	-127837	947.4716	0.0001837496	0.03751222	0.962304	1.102743	0.3530511	44.67216
14306	-126908.8	-127858.5	949.7178	0.0002321903	0.09575943	0.9040084	1.193435	0.3551736	64.33553
14307	-126883.6	-127833.4	949.762	0.0001933981	0.07427964	0.925527	1.149006	0.3497883	45.36856
14308	-126908.9	-127856.1	947.1589	0.004529767	0.1495045	0.8459658	1.177087	0.3512944	83.09217
14309	-126943.3	-127891.9	948.5428	0.01112977	0.0943494	0.8945208	1.08738	0.3460378	98.72446
14310	-126928.3	-127876.8	948.5264	0.0107634	0.097616	0.8916206	1.08217	0.3448615	57.28161
14311	-126894.6	-127841.8	947.1377	0.02416777	0.09101454	0.8848177	1.087397	0.346527	45.18352
14312	-126888.6	-127838	949.4146	0.003072671	0.07172229	0.925205	1.072837	0.3434093	61.72022
14313	-126890.4	-127840.2	949.7334	0.0007473333	0.09006498	0.9091877	1.091874	0.3481863	41.92548
14314	-126869.1	-127817.9	948.8209	9.494921e-05	0.05063825	0.9492668	1.094289	0.3486123	59.32318
14315	-126850.2	-127800.1	949.8389	5.235709e-05	0.08401776	0.9159299	1.092331	0.3446918	66.34034
14316	-126845.9	-127795.7	949.7411	0.0008477614	0.08747436	0.9116779	1.064408	0.348214	52.00186
14317	-126868.8	-127818.1	949.215	0.000509879	0.0577327	0.9417574	1.047649	0.3417481	64.4923
14318	-126894.2	-127842	947.8115	0.001756511	0.04153147	0.956712	1.262716	0.3373893	61.16847
14319	-126867.4	-127814.2	946.7277	0.02169635	0.05348166	0.924822	1.262965	0.3444834	56.37033
14320	-126902.9	-127849.8	946.9619	0.02109726	0.112546	0.8663567	1.043784	0.3418002	63.21829
14321	-126891.3	-127839.8	948.5819	0.01155664	0.08517976	0.9032636	1.012522	0.3507201	75.97778
14322	-126876.7	-127825.5	948.8142	0.008012949	0.06851939	0.9234677	1.043956	0.3434763	64.80457
14323	-126905	-127852.8	947.7346	0.01829467	0.09464178	0.8870635	1.04456	0.3440261	53.49061
14324	-126908.4	-127856.4	948.0471	0.01091333	0.05648691	0.9325998	1.090662	0.3442791	42.81199
14325	-126897.2	-127845.2	947.9882	0.01687733	0.08682534	0.8962973	1.095352	0.3473448	57.25668
14326	-126876.4	-127824.4	948.0235	0.01162237	0.05747707	0.9309006	1.141859	0.3518955	74.99061
14327	-126889.7	-127839	949.3525	0.0008125944	0.1091472	0.8900403	1.049218	0.3510468	46.49013
14328	-126929.5	-127879.1	949.58	0.001328467	0.09687024	0.9018013	1.06252	0.3422656	75.69368
14329	-126912.3	-127861.3	949.0112	0.007638721	0.08082141	0.9115399	0.9503818	0.3436424	70.88805
14330	-126899.7	-127849.1	949.4803	0.001339471	0.06680274	0.9318578	1.02219	0.3472151	43.22101
14331	-126898.2	-127846.8	948.5999	0.00320189	0.1231771	0.873621	1.306438	0.3419873	54.12736
14332	-126894	-127840.1	946.1843	0.0004933183	0.02993718	0.9695695	1.083896	0.3476587	42.21746
14333	-126893.1	-127840.7	947.687	0.002054242	0.1451578	0.8527879	1.079035	0.34844	67.06749
14334	-126888	-127837.3	949.3013	0.0004680814	0.1122191	0.8873128	1.105221	0.3369006	115.898
14335	-126910.6	-127859.1	948.5476	0.005088446	0.1190968	0.8758147	1.15346	0.3458888	48.3991
14336	-126913.5	-127861.7	948.1283	0.01138261	0.1105839	0.8780335	1.31263	0.3408557	52.64531
14337	-126905.7	-127854.7	948.9957	0.007641494	0.07730454	0.915054	1.113791	0.3466373	40.05663
14338	-126902	-127851.7	949.726	0.0002339721	0.07219341	0.9275726	1.117728	0.3433446	69.25601
14339	-126900.8	-127848.9	948.1739	0.000301241	0.04349275	0.956206	0.9675809	0.3420814	89.13144
14340	-126916.5	-127864	947.4741	0.01475789	0.05357288	0.9316692	1.204753	0.3456169	74.5638
14341	-126906.5	-127856	949.4905	0.00174771	0.09945029	0.898802	1.201108	0.3346257	58.39888
14342	-126895.5	-127844.2	948.6757	0.01071466	0.0856897	0.9035956	1.189348	0.3488537	56.75209
14343	-126920	-127868.4	948.4006	0.008642333	0.05859316	0.9327645	1.139564	0.3411581	47.77786
14344	-126924.6	-127872.9	948.2869	0.004506974	0.1271817	0.8683113	1.109721	0.3473355	43.76507
14345	-126920.2	-127869.6	949.3978	0.003139648	0.0710803	0.92578	1.265432	0.3359302	75.38018
14346	-126906	-127853.1	947.0821	0.005532283	0.03871118	0.9557565	1.147868	0.34101	102.6351
14347	-126927.7	-127877.2	949.5395	0.002742921	0.07901757	0.9182395	1.066938	0.3412129	105.2319
14348	-126959.3	-127908.5	949.1904	0.005882438	0.08824071	0.9058769	1.120004	0.3337008	107.319
14349	-126933.4	-127882.5	949.1137	0.005842037	0.07145074	0.9227072	1.138798	0.3402955	113.4846
14350	-126919.2	-127867.7	948.5725	0.007981808	0.1086355	0.8833827	1.131308	0.3392885	43.55345
14351	-126917.1	-127866.3	949.2437	0.005274325	0.08984298	0.9048827	1.090834	0.3386772	75.96535
14352	-126928.1	-127877.3	949.2713	0.005116402	0.07770591	0.9171777	1.208655	0.3404273	64.9949
14353	-126918.7	-127866.6	947.8932	0.01585222	0.06552849	0.9186193	1.070644	0.345187	41.66181
14354	-126911.2	-127858.7	947.4441	0.002066118	0.03874875	0.9591851	1.175112	0.3441486	76.37062
14355	-126927.3	-127876.5	949.1182	0.002103253	0.1122553	0.8856415	1.115741	0.3452125	54.96817
14356	-126896.6	-127845.5	948.9009	0.003068105	0.05682449	0.9401074	1.011432	0.3408594	54.01676
14357	-126925	-127873.9	948.8867	0.008129653	0.07253649	0.9193339	0.9841655	0.3317869	48.35751
14358	-126928.6	-127877.5	948.9219	0.008551876	0.08319883	0.9082493	1.19788	0.3376649	59.03599
14359	-126888.1	-127832.8	944.7159	0.01699708	0.1651011	0.8179018	1.044871	0.3396575	42.17028
14360	-126917.1	-127863.3	946.2379	0.03189856	0.09333105	0.8747704	1.218613	0.3325113	52.6396
14361	-126882.2	-127830.7	948.4982	0.01199671	0.09066208	0.8973412	1.292027	0.3384313	85.13359
14362	-126869.9	-127818.4	948.5086	0.01146286	0.09428154	0.8942556	1.246483	0.3333551	65.72927
14363	-126886.6	-127835.8	949.1929	0.004613863	0.06907942	0.9263067	1.08274	0.3477056	58.7936
14364	-126902.8	-127849.8	946.9802	0.01901695	0.118547	0.8624361	1.172893	0.348286	80.94143
14365	-126878.8	-127826.9	948.1365	0.009999757	0.1150378	0.8749624	1.215238	0.3506903	59.81828
14366	-126902	-127851	949.0183	0.001113849	0.05530418	0.943582	1.200383	0.3496435	51.96526
14367	-126929.1	-127878.8	949.7153	0.001161329	0.08548059	0.9133581	1.122107	0.3508065	88.36192
14368	-126918.1	-127866	947.8603	0.0144576	0.1079736	0.8775688	1.153972	0.3492872	47.51788
14369	-126916.6	-127865.7	949.1682	0.006084173	0.08787778	0.906038	0.9678035	0.3507317	57.51601
14370	-126904.4	-127853.7	949.2806	0.002832404	0.06540741	0.9317602	1.129213	0.3452918	101.7116
14371	-126890.3	-127839.7	949.3478	0.001633274	0.06361456	0.9347522	1.071247	0.3502058	58.30256
14372	-126922.4	-127871.9	949.4904	0.002627681	0.09341835	0.903954	1.02563	0.3515003	45.60448
14373	-126944.2	-127893.8	949.6026	0.002107124	0.08814462	0.9097483	1.077165	0.3445396	46.94222
14374	-126890.9	-127839.3	948.3573	0.007649382	0.05574075	0.9366099	1.180996	0.3536229	41.16828
14375	-126898.9	-127847.4	948.477	0.001835539	0.1296827	0.8684818	1.204663	0.3606511	76.40612
14376	-126878.5	-127827.4	948.9725	0.002118232	0.1165346	0.8813472	1.050711	0.3531776	42.88354
14377	-126849.7	-127794.5	944.768	0.0009499792	0.02404159	0.9750084	1.318369	0.3476578	81.77755
14378	-126869.1	-127818.6	949.432	0.001741313	0.1022346	0.8960241	1.08778	0.3510807	92.42749
14379	-126879	-127827	947.9814	0.0171057	0.08368831	0.899206	1.302051	0.3494169	61.67438
14380	-126896.8	-127844.8	948.0101	0.01638292	0.09063074	0.8929863	1.084383	0.3496304	102.6731
14381	-126909.7	-127857.8	948.0901	0.01287507	0.1062063	0.8809186	1.224986	0.3573155	45.65001
14382	-126898.5	-127843.4	944.9075	0.030918	0.1337361	0.8353459	1.153542	0.3471355	44.91726
14383	-126932.6	-127879.5	946.8889	0.02629198	0.07118626	0.9025218	1.068928	0.3518514	153.9607
14384	-126973.6	-127916.3	942.6946	0.06279662	0.06527545	0.8719279	1.191395	0.3477073	44.97416
14385	-126933.7	-127878.3	944.58	0.0129998	0.02835504	0.9586452	1.08446	0.3492216	60.39925
14386	-126928	-127876.5	948.465	0.01254776	0.08781701	0.8996352	1.160621	0.3479484	68.18141
14387	-126914.6	-127863	948.4596	0.01260005	0.08718743	0.9002125	1.253001	0.3485658	47.43562
14388	-126906.4	-127852.4	945.9301	0.03547939	0.07598828	0.8885323	1.197544	0.3411338	57.76895
14389	-126897.7	-127846.8	949.1229	0.006300467	0.09084145	0.9028581	0.9896589	0.3456539	62.38483
14390	-126910.1	-127858.5	948.3524	0.01152398	0.1018614	0.8866147	1.281637	0.3501472	89.87966
14391	-126926.2	-127874.7	948.422	0.01233725	0.09345776	0.894205	0.9730224	0.3503542	55.25777
14392	-126910	-127858.4	948.3501	0.00479017	0.1249365	0.8702733	1.149777	0.3460729	76.36762
14393	-126890.6	-127839.7	949.0345	0.007480437	0.08362342	0.9088961	1.167799	0.3446704	93.65527
14394	-126871	-127819.1	948.0253	0.004086744	0.04598084	0.9499324	1.260248	0.3423673	85.67913
14395	-126899.8	-127848.8	948.9745	0.005541125	0.06468893	0.9297699	1.087696	0.3457927	66.03096
14396	-126910.5	-127858.9	948.4207	0.005692035	0.1206126	0.8736954	1.150951	0.3480445	50.40349
14397	-126904.2	-127854	949.7687	0.0005606013	0.08814972	0.9112897	1.220456	0.3491253	71.77786
14398	-126891.9	-127841.3	949.4037	0.0005914029	0.1083227	0.8910859	1.049717	0.3545039	125.906
14399	-126908.9	-127858.5	949.5602	0.0005025302	0.06633146	0.933166	1.157414	0.354743	72.85935
14400	-126911.3	-127860.3	949.0019	0.006201364	0.06810742	0.9256912	1.08018	0.3511505	76.41217
14401	-126879.2	-127827.4	948.1986	0.00893329	0.1167809	0.8742858	1.062301	0.3604518	44.96999
14402	-126907.7	-127856.9	949.1188	0.004002618	0.06415041	0.931847	1.212354	0.3602619	154.2069
14403	-126917.7	-127866.2	948.4781	0.01165095	0.07097568	0.9173734	1.160443	0.3641149	66.5587
14404	-126938	-127886.1	948.1728	0.01485049	0.09142805	0.8937215	1.198458	0.3550629	53.59938
14405	-126933.1	-127881.4	948.3328	0.009220705	0.05847091	0.9323084	1.06748	0.3606987	52.52274
14406	-126870.4	-127819.9	949.4238	0.001361911	0.1042959	0.8943422	1.173135	0.3578999	72.65438
14407	-126892.1	-127842	949.8223	0.0002012152	0.0818281	0.9179707	1.125456	0.3651232	67.67076
14408	-126868.2	-127818	949.7786	0.0004908297	0.07898715	0.920522	1.183792	0.3676165	75.09879
14409	-126893	-127842.5	949.5146	0.000139319	0.1061141	0.8937466	1.179915	0.3617597	59.63224
14410	-126933.5	-127883.3	949.7493	0.0003270354	0.0933354	0.9063376	1.256555	0.3562054	102.3302
14411	-126937.5	-127885.2	947.7408	0.006121055	0.1350898	0.8587891	1.060251	0.351773	40.29333
14412	-126916.5	-127866	949.5536	0.002137286	0.0740291	0.9238336	1.083791	0.3589749	48.93759
14413	-126883.3	-127832.6	949.3215	0.003604295	0.0699289	0.9264668	1.053809	0.3596328	48.08045
14414	-126895.5	-127844	948.547	0.003145581	0.1246882	0.8721662	1.06123	0.3621653	58.4969
14415	-126892.6	-127840.6	948.0076	0.01436352	0.06409408	0.9215424	1.153544	0.3615924	48.60886
14416	-126918.8	-127868.3	949.4912	0.003280811	0.08155047	0.9151687	1.206214	0.3614891	51.8971
14417	-126924.1	-127873.7	949.559	0.001008495	0.06827944	0.9307121	1.201796	0.3608138	42.31435
14418	-126898.2	-127847.1	948.9382	0.004353814	0.06042502	0.9352212	1.096976	0.3595496	40.06399
14419	-126894.1	-127840.7	946.5715	0.02560809	0.1087799	0.865612	1.190509	0.3616399	47.48882
14420	-126913.1	-127861.6	948.4346	0.0126518	0.08953561	0.8978126	1.010898	0.3507395	57.94287
14421	-126915.9	-127860.5	944.6254	0.04678832	0.08734053	0.8658711	1.124936	0.3509788	58.59192
14422	-126876.1	-127823.9	947.788	0.01851408	0.07480251	0.9066834	1.134508	0.3539651	61.48368
14423	-126868	-127816.1	948.0903	0.01381136	0.06486261	0.921326	0.9820143	0.3575614	43.76223
14424	-126879.5	-127826.1	946.5675	0.01819385	0.1302809	0.8515252	1.10171	0.3556111	54.96288
14425	-126876.9	-127825	948.0432	0.009187991	0.1199879	0.8708241	1.16707	0.363984	72.13893
14426	-126893.9	-127842.6	948.6593	0.009611286	0.06926326	0.9211255	0.9999763	0.358339	69.59524
14427	-126867.3	-127814.9	947.5932	0.006436471	0.1371912	0.8563723	1.235526	0.3540148	44.32276
14428	-126858.7	-127804.6	945.9072	0.02309124	0.04475025	0.9321585	1.088416	0.3434606	51.97627
14429	-126903.7	-127852.7	949.0268	0.007458064	0.07859185	0.9139501	1.210197	0.3473413	76.31836
14430	-126924.3	-127872.1	947.7662	0.01787294	0.06902197	0.9131051	1.128771	0.3352746	55.62799
14431	-126862.1	-127809.7	947.5374	0.01719857	0.05974564	0.9230558	1.153474	0.3507239	59.488
14432	-126907.8	-127853.8	945.9603	0.03479021	0.07184212	0.8933677	1.129275	0.3467038	40.45326
14433	-126887.8	-127837.4	949.5642	0.001518638	0.09658518	0.9018962	1.026612	0.3555008	52.18593
14434	-126863.4	-127812.4	948.9918	0.005967247	0.1007347	0.8932981	1.102898	0.3668711	40.07207
14435	-126887.2	-127834.2	946.9572	0.01657463	0.1258315	0.8575939	1.113501	0.3610489	85.7137
14436	-126928.5	-127874.1	945.5369	0.03497214	0.05800334	0.9070245	1.161393	0.362028	64.78069
14437	-126894.3	-127841	946.7105	0.003717153	0.03477427	0.9615086	1.177446	0.3484737	61.40376
14438	-126891	-127840.4	949.3918	0.003542516	0.09354388	0.9029136	1.111739	0.3524904	67.1631
14439	-126892.9	-127842.3	949.3828	0.004067865	0.07751605	0.9184161	1.185298	0.3539158	78.06746
14440	-126873.5	-127822.8	949.2845	0.002279625	0.1057395	0.8919809	1.137983	0.3582966	62.30102
14441	-126908.5	-127857.8	949.3061	0.004918287	0.08626258	0.9088191	0.9848207	0.3609594	55.5311
14442	-126892.1	-127839.6	947.4312	0.02038574	0.09872454	0.8808897	1.147474	0.3563175	71.93766
14443	-126903.2	-127852.1	948.8688	0.004723292	0.1109299	0.8843468	1.113152	0.3532879	45.82548
14444	-126885.9	-127834	948.0541	0.003900497	0.1338691	0.8622304	1.139168	0.3620404	45.8441
14445	-126914.4	-127863.3	948.9165	0.007783054	0.07193744	0.9202795	1.129266	0.3490506	103.8123
14446	-126860.1	-127806.8	946.7544	0.02199125	0.05436067	0.9236481	1.193259	0.343807	64.12715
14447	-126913.3	-127862.3	948.951	0.008240097	0.08021382	0.9115461	1.377583	0.3439436	89.56092
14448	-126880.2	-127829.9	949.6745	0.001609748	0.08284322	0.915547	1.204837	0.343751	118.535
14449	-126855.2	-127804.3	949.0687	0.004484951	0.0641304	0.9313846	1.12925	0.3466037	87.69907
14450	-126912.5	-127860.6	948.137	0.0155943	0.08634919	0.8980565	1.077143	0.3471701	105.1007
14451	-126880.5	-127828.3	947.8324	0.0122475	0.1164566	0.8712959	1.202914	0.3614009	65.21382
14452	-126875.6	-127821.9	946.267	0.03254738	0.08326252	0.8841901	1.16686	0.3540735	79.36596
14453	-126874.2	-127822.3	948.0879	0.01563397	0.07350653	0.9108595	1.131347	0.3551723	139.9493
14454	-126886.2	-127835.5	949.2893	0.004435509	0.09358241	0.9019821	1.199496	0.360465	83.23045
14455	-126878	-127827	948.9926	0.00734932	0.091845	0.9008057	1.076332	0.3511793	73.87664
14456	-126891.3	-127838.7	947.4064	0.001218145	0.1519126	0.8468692	1.173859	0.356654	57.15821
14457	-126878.5	-127828	949.5178	0.003015925	0.08212216	0.9148619	1.125373	0.3545962	53.78531
14458	-126876.4	-127825.2	948.7663	0.001435637	0.0517989	0.9467655	1.152082	0.3531692	44.84537
14459	-126850.9	-127800.6	949.718	0.001012881	0.07863401	0.9203531	1.219471	0.3636219	131.9902
14460	-126866.1	-127814.1	947.9969	0.008731238	0.05179913	0.9394696	1.033373	0.3535146	58.74241
14461	-126870	-127818.1	948.1077	0.01575163	0.08765777	0.8965906	1.052301	0.349025	43.62609
14462	-126880.7	-127828.3	947.6056	0.02024221	0.08835475	0.891403	1.156423	0.3481784	105.3755
14463	-126885.2	-127833.6	948.3838	0.01088073	0.06408378	0.9250355	1.067459	0.3485681	67.98338
14464	-126870.9	-127818	947.1065	0.02263614	0.1018708	0.875493	1.121378	0.3517926	55.03784
14465	-126884.8	-127832.3	947.5384	0.002481209	0.1470192	0.8504995	1.140381	0.3558876	93.54358
14466	-126910.9	-127859.6	948.7529	0.008533912	0.068244	0.9232221	1.153664	0.3581277	109.6637
14467	-126923.8	-127872.6	948.7861	0.009684038	0.08576995	0.904546	1.071979	0.3571859	45.20338
14468	-126915.6	-127861.7	946.1337	0.02106368	0.1324292	0.8465071	1.242689	0.3554809	45.84332
14469	-126898	-127846.2	948.2322	0.01460973	0.08807924	0.897311	1.234009	0.3533637	45.69104
14470	-126882.5	-127831.3	948.8144	0.005221133	0.05974008	0.9350388	1.107615	0.3563102	65.67289
14471	-126846.6	-127795.8	949.1091	0.006686659	0.08662717	0.9066862	1.19601	0.3592453	59.82966
14472	-126870.2	-127819.2	949.018	0.004103123	0.1080943	0.8878026	1.088604	0.3589448	45.76266
14473	-126862.3	-127809	946.6928	0.02611774	0.06279297	0.9110893	1.096389	0.3570339	67.01345
14474	-126876.8	-127826	949.1654	0.006285174	0.0832017	0.9105131	1.031968	0.3509626	57.05874
14475	-126851.8	-127800.6	948.809	0.003136889	0.1178893	0.8789738	1.048052	0.358197	72.32407
14476	-126848.8	-127796.7	947.8675	0.004458431	0.04474487	0.9507967	1.188142	0.3578103	80.7997
14477	-126870.1	-127818.8	948.7164	0.007993281	0.103183	0.8888238	1.082685	0.3480635	46.4855
14478	-126886.3	-127834.9	948.618	0.002966963	0.1234864	0.8735466	1.232568	0.3504797	55.8617
14479	-126919	-127867.6	948.5577	0.003126841	0.0513039	0.9455693	1.11631	0.3446374	99.81672
14480	-126940.3	-127888.3	948.0564	0.01238785	0.05973526	0.9278769	1.176492	0.3511086	97.245
14481	-126905.6	-127854.5	948.8549	0.007322334	0.1005491	0.8921286	1.171473	0.3446576	62.29381
14482	-126880.5	-127829.1	948.6447	0.007934961	0.06252641	0.9295386	1.189582	0.3433889	78.43995
14483	-126919.8	-127868.5	948.6417	0.003293233	0.122005	0.8747017	1.061472	0.3491793	42.44942
14484	-126904.4	-127853.6	949.1288	0.00342041	0.06263915	0.9339404	1.05536	0.3498162	57.19424
14485	-126893.8	-127842.6	948.8148	0.007760957	0.1001021	0.892137	1.026459	0.3402365	67.50572
14486	-126939.3	-127887.6	948.3434	0.01370754	0.07766385	0.9086286	1.151639	0.3378911	64.19357
14487	-126944.2	-127892.4	948.246	0.01341837	0.09699058	0.889591	1.204314	0.3383849	55.03017
14488	-126905.3	-127852.8	947.4579	0.01423109	0.1204416	0.8653273	1.130682	0.3403673	73.64698
14489	-126912.3	-127859.6	947.2663	0.02358354	0.08301116	0.8934053	1.143422	0.3471383	45.18806
14490	-126862.3	-127811.7	949.4647	0.0006838773	0.06401959	0.9352965	1.167837	0.3472654	117.7379
14491	-126900.7	-127850	949.2851	0.002128864	0.1065054	0.8913658	1.143369	0.3378482	46.36175
14492	-126875.6	-127825	949.4197	0.001021466	0.1060138	0.8929647	1.107645	0.352262	63.08004
14493	-126893.8	-127842.2	948.3283	0.0006791849	0.04543631	0.9538845	1.208929	0.3517169	79.22874
14494	-126904.1	-127853.5	949.4097	0.00396979	0.08041679	0.9156134	1.141659	0.354103	56.02653
14495	-126885.6	-127833.2	947.5261	0.0008024095	0.03839024	0.9608074	1.256462	0.350164	57.34309
14496	-126866.7	-127815.6	948.8722	0.008013502	0.07116032	0.9208262	1.118393	0.35292	43.31706
14497	-126887.3	-127836.1	948.7735	0.008906703	0.09509594	0.8959974	1.226979	0.3619911	111.9887
14498	-126912.2	-127857.7	945.4421	0.03663004	0.1042033	0.8591666	1.174571	0.3600551	54.72251
14499	-126896.9	-127843	946.089	0.02896529	0.1117282	0.8593065	1.098634	0.3545694	51.84938
14500	-126897.4	-127843.8	946.442	0.02335744	0.05175428	0.9248883	1.087411	0.3506023	50.70579
14501	-126872.7	-127820.5	947.7172	0.007252755	0.04628204	0.9464652	1.097274	0.3558329	103.4619
14502	-126846.4	-127794.7	948.3508	0.003183226	0.04872175	0.948095	1.057891	0.3549478	63.10933
14503	-126869.6	-127816.8	947.1754	0.002626082	0.03718549	0.9601884	1.1396	0.3533215	68.83491
