Iteration	Posterior	Likelihood	Prior	b_long	b_med	b_short	height_bg	height_mol	root_age
10471	-126339.7	-127287.2	947.5405	0.001090829	0.06607288	0.9328363	1.253432	0.4948752	72.50984
10472	-126349.6	-127298.2	948.5442	0.0110552	0.1154817	0.8734631	1.244775	0.4950531	136.2531
10473	-126366.4	-127315.3	948.8885	0.01543861	0.08843977	0.8961216	1.331481	0.4829568	129.901
10474	-126393.3	-127342.2	948.9304	0.006746906	0.04974467	0.9435084	1.148933	0.496118	118.3897
10475	-126385.4	-127334	948.6448	0.01482003	0.08944175	0.8957382	1.22452	0.485161	138.4649
10476	-126376.8	-127326.5	949.7148	0.005276659	0.09107321	0.9036501	1.192931	0.4837352	137.632
10477	-126373.4	-127323.4	950.0161	0.003511745	0.09429008	0.9021982	1.303524	0.4896895	133.8296
10478	-126375.3	-127324.7	949.3754	0.01041047	0.09946548	0.890124	1.152047	0.4799732	115.3746
10479	-126366.2	-127315.5	949.3164	0.00385281	0.07639398	0.9197532	1.085476	0.4855542	92.36487
10480	-126373.4	-127321.9	948.5092	0.005859875	0.06784139	0.9262987	1.245845	0.4861383	153.3831
10481	-126371.4	-127321.3	949.9194	0.003077061	0.06041793	0.936505	1.243311	0.4798808	115.394
10482	-126380.3	-127329.3	949.049	0.005062302	0.09659047	0.8983472	1.120158	0.4655613	91.70018
10483	-126407.4	-127353.4	946.0139	0.004017595	0.09819003	0.8977924	1.009084	0.4757788	62.57182
10484	-126398.2	-127346.3	948.1283	0.009800829	0.09702655	0.8931726	1.333275	0.4836458	86.64257
10485	-126413.3	-127361.2	947.8854	0.006177596	0.1474105	0.8464119	1.056727	0.4735178	112.3009
10486	-126426.3	-127374.9	948.6279	0.001090473	0.1454954	0.8534142	1.006089	0.478938	124.6809
10487	-126386.3	-127335.4	949.1262	0.0001850934	0.05794618	0.9418687	1.248369	0.4845524	91.6064
10488	-126367.2	-127314.9	947.683	0.001428782	0.09803459	0.9005366	1.291299	0.4961371	73.17568
10489	-126345.8	-127293.3	947.501	0.01360855	0.1023706	0.8840209	1.185883	0.4985482	85.60613
10490	-126324	-127273.7	949.7553	0.008742174	0.07811948	0.9131383	1.196817	0.5002731	120.0068
10491	-126379.3	-127324.1	944.8228	0.04861238	0.06020629	0.8911813	1.274528	0.4915384	107.9952
10492	-126377.1	-127326.2	949.0907	0.003378888	0.1193801	0.877241	1.129103	0.5018389	99.77339
10493	-126369.2	-127318.2	948.9441	0.001796916	0.089737	0.9084661	1.142222	0.5076697	84.78349
10494	-126370.3	-127317.8	947.5188	0.01056023	0.07863384	0.9108059	1.299107	0.5118899	79.58555
10495	-126347.3	-127293.6	946.3313	0.002220935	0.05279512	0.9449839	1.135836	0.4962444	68.66436
10496	-126358.8	-127304.7	945.8235	0.01908741	0.09799279	0.8829198	1.253876	0.4969608	74.02612
10497	-126378.9	-127325.5	946.5619	0.03423771	0.07024103	0.8955213	1.272726	0.4990281	104.3147
10498	-126416.9	-127363.6	946.7564	0.0281344	0.08792541	0.8839402	1.143535	0.4983851	93.96163
10499	-126395.9	-127344.5	948.5671	0.01301834	0.06260867	0.924373	1.106495	0.5056792	101.8838
10500	-126372.9	-127317.8	944.8895	0.004685126	0.1322441	0.8630708	1.210384	0.5024624	63.27175
10501	-126377.7	-127327	949.2413	0.0003654273	0.05660856	0.943026	1.172619	0.4995147	94.60483
10502	-126349.3	-127298	948.7123	0.004036518	0.07025874	0.9257047	1.119919	0.5031517	153.9946
10503	-126343.9	-127292.1	948.2434	0.003852653	0.07122242	0.9249249	1.260875	0.5006713	80.47576
10504	-126377.6	-127322.8	945.2336	0.03578499	0.05680644	0.9074086	1.152185	0.5025846	91.24
10505	-126364.9	-127313.1	948.1848	0.02221122	0.07980444	0.8979843	1.298035	0.5062143	110.6704
10506	-126395.3	-127341.1	945.8509	0.03889287	0.06308024	0.8980269	1.236624	0.5081341	103.7484
10507	-126351.5	-127298.5	946.9878	0.02925995	0.0954742	0.8752659	1.113095	0.5193892	102.5278
10508	-126311.5	-127260.9	949.3753	0.01032698	0.09639188	0.8932811	1.196885	0.5170738	111.2146
10509	-126327.1	-127276.6	949.5113	0.007751117	0.06198583	0.9302631	1.331285	0.5157989	118.7352
10510	-126339	-127288.5	949.506	0.0004113673	0.1231113	0.8764774	1.202685	0.5100475	104.8602
10511	-126333.7	-127283.5	949.8	7.198372e-05	0.07225995	0.9276681	1.249186	0.5188827	94.4795
10512	-126325.1	-127275.4	950.327	0.0002777569	0.0981355	0.9015867	1.311459	0.5085145	106.7843
10513	-126335.2	-127285.3	950.0843	0.000132447	0.1106706	0.8891969	1.199014	0.517929	131.7131
10514	-126300.5	-127248.9	948.3843	8.253014e-05	0.09262641	0.9072911	1.135	0.5236725	77.42436
10515	-126285.6	-127235.5	949.8777	6.878017e-05	0.05985579	0.9400754	1.282033	0.5256111	103.1637
10516	-126314.4	-127262.4	948.0224	0.001767549	0.140233	0.8579995	1.211976	0.5247973	94.27411
10517	-126331.1	-127279.4	948.2446	0.002709152	0.07262731	0.9246635	1.298747	0.51775	79.0992
10518	-126329	-127276.3	947.2496	0.002868325	0.07765567	0.919476	1.256638	0.5131038	69.95899
10519	-126355.9	-127302.9	946.9447	0.007613631	0.1364676	0.8559188	1.296626	0.5035942	86.29201
10520	-126295	-127243.1	948.0724	0.008562954	0.1333362	0.8581009	1.351508	0.5017758	136.4158
10521	-126312.8	-127258.8	946.0495	0.003444738	0.1140234	0.8825318	1.301031	0.5093255	65.37957
10522	-126317.9	-127267.2	949.2665	0.01111775	0.07892299	0.9099593	1.106054	0.4943734	106.3769
10523	-126344.6	-127293.5	948.888	0.00478875	0.1313558	0.8638555	1.045103	0.5018036	113.7871
10524	-126366.3	-127313.4	947.1312	0.005102227	0.1616515	0.8332463	1.14649	0.5027215	128.9933
10525	-126361	-127308.5	947.5656	0.002056858	0.1327382	0.865205	1.363883	0.5051863	84.01626
10526	-126336.6	-127286.3	949.7535	0.0005424689	0.07180205	0.9276555	1.079463	0.5070976	94.68495
10527	-126320.1	-127270	949.8598	0.005580018	0.06912422	0.9252958	1.236501	0.5067446	128.8829
10528	-126334.5	-127280.2	945.6988	0.04126392	0.05955939	0.8991767	1.219304	0.5067616	128.2867
10529	-126295.8	-127243.8	948.0075	0.02378014	0.07239111	0.9038287	1.076731	0.5217743	114.2902
10530	-126322.7	-127270.6	947.8771	0.004032845	0.1320396	0.8639275	1.139654	0.5041996	149.8808
10531	-126298.5	-127247.5	948.9849	0.004215708	0.1177498	0.8780345	1.409476	0.5087553	141.514
10532	-126273.8	-127223.6	949.7848	0.007096876	0.0755952	0.9173079	1.198932	0.5105467	110.0745
10533	-126274.8	-127223.6	948.8568	0.008161801	0.1230437	0.8687945	1.159763	0.5127752	113.3689
10534	-126286.8	-127236.5	949.6338	0.005921245	0.1085428	0.8855359	1.293597	0.5078855	125.5604
10535	-126291.9	-127238.6	946.622	0.003361796	0.07724651	0.9193917	1.181292	0.5119927	65.57467
10536	-126325.6	-127267.9	942.3208	0.006198351	0.1501676	0.8436341	1.306092	0.4993864	53.83046
10537	-126291.7	-127240.6	948.8654	0.004792464	0.0629871	0.9322204	1.134795	0.4843228	91.75982
10538	-126292.1	-127238.7	946.6496	0.003661877	0.1292843	0.8670538	1.403647	0.4858497	75.19127
10539	-126322.4	-127268.4	945.9448	0.009005881	0.1366642	0.8543299	1.30807	0.4967821	77.55602
10540	-126361.5	-127310.1	948.6283	0.01086417	0.1121885	0.8769474	1.092525	0.4939545	102.607
10541	-126344.8	-127294.6	949.741	0.004807183	0.09174489	0.9034479	1.067705	0.4959801	102.0156
10542	-126312.5	-127259.3	946.762	0.003055978	0.1688913	0.8280527	1.247587	0.5079738	134.0385
10543	-126311.9	-127261.7	949.7784	0.002550777	0.09912453	0.8983247	1.156182	0.508687	100.0453
10544	-126339.6	-127289	949.338	0.008695271	0.07359699	0.9177077	1.187624	0.5197496	102.7633
10545	-126332.2	-127281.9	949.6944	0.005630328	0.06153386	0.9328358	1.168234	0.5074115	115.7442
10546	-126313	-127262.5	949.5692	0.001895077	0.06806722	0.9300377	1.056005	0.5086032	95.35482
10547	-126331.8	-127280.5	948.6318	0.006637062	0.06576218	0.9276008	1.268028	0.503703	89.99404
10548	-126359.1	-127304.3	945.227	0.002630847	0.1648366	0.8325325	1.184278	0.5096477	79.04926
10549	-126307.6	-127254.5	946.9181	0.02509427	0.08114997	0.8937558	1.253404	0.5123733	91.03783
10550	-126328.5	-127275.3	946.8346	0.03499536	0.07446954	0.8905351	1.497519	0.5069889	118.1716
10551	-126337.9	-127286.9	948.9708	0.009369529	0.1148585	0.8757719	1.157951	0.5120251	110.5505
10552	-126351.9	-127301.8	949.9258	0.005172711	0.07464423	0.9201831	1.31466	0.5038709	108.1311
10553	-126316.7	-127266.5	949.8225	0.00403388	0.08388617	0.9120799	1.218437	0.4845829	100.8482
10554	-126339.7	-127289	949.3471	0.001243447	0.05378569	0.9449709	1.267217	0.4835977	101.2129
10555	-126333	-127283	950.0357	0.0003829164	0.1054811	0.894136	1.117394	0.4864377	103.5235
10556	-126358.1	-127308.7	950.561	0.0002383506	0.09566309	0.9040986	1.2903	0.4922494	124.9933
10557	-126341.8	-127288.9	947.1574	0.0003978884	0.1223566	0.8772455	1.127059	0.4996815	73.81068
10558	-126374.1	-127324.5	950.3969	0.0004225731	0.1003311	0.8992463	1.086424	0.5061673	111.3392
10559	-126361.2	-127311	949.7932	0.007804289	0.07412835	0.9180674	1.197472	0.5119749	115.8465
10560	-126397.7	-127346.1	948.3644	0.007098144	0.1357371	0.8571648	1.194617	0.5064739	111.0797
10561	-126349.4	-127295.9	946.5311	0.01358737	0.106443	0.8799696	1.246831	0.4967176	76.69358
10562	-126332.9	-127283.1	950.2373	0.0028883	0.09150797	0.9056037	1.18121	0.5134802	110.3515
10563	-126348.7	-127298	949.2523	0.00820914	0.0999167	0.8918742	1.089801	0.5094713	102.542
10564	-126328	-127277.4	949.3844	0.007619511	0.1108053	0.8815752	1.198597	0.5133636	125.0324
10565	-126337.1	-127287.1	949.9609	0.006434993	0.07768765	0.9158774	1.132037	0.5026064	125.6674
10566	-126343.2	-127290	946.8446	0.003371596	0.07880593	0.9178225	1.117378	0.4969972	67.10797
10567	-126327.8	-127278	950.1622	0.004234933	0.09406436	0.9017007	1.271371	0.5035218	116.6166
10568	-126332.7	-127278.5	945.8009	0.01115699	0.06902579	0.9198172	1.103202	0.4924305	66.63389
10569	-126335	-127278	943.0287	0.02175675	0.03370996	0.9445333	1.176708	0.4896784	75.18353
10570	-126337.5	-127285.9	948.3939	0.009327519	0.1015732	0.8890993	1.290003	0.4920021	90.50169
10571	-126335	-127280.8	945.7905	0.004591894	0.07559504	0.9198131	1.100091	0.4960641	60.71695
10572	-126343.4	-127290.4	946.9629	0.00845922	0.1535715	0.8379693	1.342922	0.4933123	102.7
10573	-126337.9	-127288.2	950.3035	0.003066695	0.08684078	0.9100925	1.110968	0.492291	112.1208
10574	-126333.8	-127280	946.2591	0.01285227	0.1242828	0.8628649	1.337116	0.4899751	79.29581
10575	-126343.7	-127294.2	950.4015	0.001849761	0.09485124	0.903299	1.286999	0.4887911	114.9215
10576	-126366.4	-127314.9	948.5103	0.006781421	0.09085042	0.9023682	1.324411	0.4842705	86.11963
10577	-126368.4	-127318.5	950.1292	0.001985065	0.09816711	0.8998478	1.092034	0.4833193	106.3015
10578	-126385.2	-127332.1	946.918	0.01622011	0.07845534	0.9053246	1.277639	0.4924208	79.70201
10579	-126378.7	-127327	948.325	0.009291733	0.1158024	0.8749059	1.179373	0.4895206	95.63538
10580	-126375.5	-127321.4	945.9567	0.02095918	0.1310137	0.8480271	1.250628	0.4869232	89.87861
10581	-126317.4	-127264.1	946.722	0.02490853	0.06421212	0.9108793	1.290909	0.5013855	148.6482
10582	-126321.1	-127269.1	948.0515	0.01217569	0.09605534	0.891769	1.186505	0.5082713	88.73901
10583	-126378.8	-127327.5	948.7191	0.01135462	0.09725503	0.8913903	1.296425	0.5092032	97.63771
10584	-126376.8	-127326.1	949.2773	0.01250769	0.08472132	0.902771	1.219226	0.5011357	111.9238
10585	-126382.8	-127332.5	949.701	0.004918764	0.087026	0.9080552	1.314321	0.5054799	139.5473
10586	-126333.7	-127282.4	948.681	0.002502463	0.0681799	0.9293176	1.203474	0.4888724	84.28101
10587	-126305	-127254.2	949.191	0.000679215	0.08225294	0.9170678	1.172396	0.4961047	85.85493
10588	-126314.2	-127261.3	947.1205	0.006270406	0.1444228	0.8493068	1.17451	0.4908459	91.77323
10589	-126344.2	-127293.4	949.1887	0.002012586	0.06433185	0.9336556	1.191861	0.4951141	91.40198
10590	-126357.6	-127306.2	948.654	0.01742496	0.06836309	0.9142119	1.457829	0.5016149	116.1097
10591	-126331.1	-127281	949.9548	0.005961075	0.08748692	0.906552	1.431463	0.5096229	111.0001
10592	-126308.1	-127257.6	949.5043	0.006151924	0.08805323	0.9057948	1.327317	0.5127365	99.47769
10593	-126318.3	-127265.8	947.5066	0.006269816	0.1290385	0.8646917	1.209313	0.5094225	86.93804
10594	-126318.4	-127267.6	949.2143	0.003386707	0.07188143	0.9247319	1.227002	0.5130652	91.15519
10595	-126329.5	-127276.2	946.6825	0.004531943	0.111541	0.8839271	1.234431	0.5223017	70.54202
10596	-126321.9	-127271.7	949.7297	0.005981097	0.08754354	0.9064754	0.9806226	0.521057	103.9349
10597	-126282.2	-127232.1	949.9309	0.003952017	0.1071636	0.8888844	1.1636	0.5095862	120.9059
10598	-126308.5	-127258.4	949.8985	0.00222393	0.05951209	0.938264	1.203664	0.5118208	111.5053
10599	-126312.3	-127261.2	948.8732	0.003567411	0.05653138	0.9399012	1.239981	0.5136227	145.7177
10600	-126322.8	-127272.3	949.5432	0.008419918	0.1003146	0.8912655	1.189907	0.5055243	112.9543
10601	-126289.1	-127237	947.8788	0.004154218	0.1417925	0.8540533	1.2469	0.5024641	97.84385
10602	-126321.5	-127269.4	947.8495	0.006124966	0.03902968	0.9548454	1.217746	0.4975964	127.983
10603	-126356	-127305	948.9546	0.00182952	0.124549	0.8736215	1.198093	0.4931525	97.7809
10604	-126387	-127337.1	950.0937	0.004679194	0.09367886	0.901642	1.168705	0.4947404	114.3362
10605	-126343.1	-127292.7	949.6181	0.007197176	0.07406836	0.9187345	1.156427	0.4888416	134.3944
10606	-126356.3	-127301.7	945.421	0.02677942	0.1304458	0.8427748	1.080224	0.5088708	91.64372
10607	-126333.5	-127280.9	947.3675	0.009704022	0.1223842	0.8679118	1.178875	0.4997651	86.56167
10608	-126323	-127271.7	948.7251	0.007382353	0.07924287	0.9133748	1.234239	0.5078114	150.7393
10609	-126294.4	-127241.3	946.9007	0.02329684	0.1019579	0.8747453	1.252063	0.5133661	91.81205
10610	-126319.1	-127266	946.8723	0.03496569	0.08063459	0.8843997	1.056071	0.5073947	120.0428
10611	-126300.1	-127249.9	949.7817	0.002822373	0.05704585	0.9401318	1.109657	0.5092102	115.4417
10612	-126303.8	-127249	945.1989	0.007769872	0.1333842	0.8588459	1.245865	0.5007902	68.62169
10613	-126307.2	-127255.5	948.2577	0.009446199	0.06405289	0.9265009	1.057513	0.4884305	89.71988
10614	-126314.6	-127261.3	946.6349	0.01199467	0.1394542	0.8485511	1.252615	0.5022264	90.74969
10615	-126302.8	-127249.8	946.9482	0.01179452	0.09432033	0.8938851	1.200081	0.5069053	76.2862
10616	-126299.1	-127247.8	948.6461	0.007233537	0.1190312	0.8737352	1.309903	0.5061284	140.5593
10617	-126329.4	-127277.4	947.9747	0.005117844	0.1081428	0.8867394	1.062272	0.5020026	82.06506
10618	-126304.2	-127254.4	950.2167	0.00226243	0.07319609	0.9245415	1.224106	0.5098958	108.1194
10619	-126296.9	-127244.8	947.8434	0.008789949	0.1230778	0.8681322	1.331984	0.5138475	91.7937
10620	-126312.3	-127262.1	949.8415	0.001351104	0.0684198	0.9302291	1.504332	0.5047429	98.95451
10621	-126305.1	-127253.5	948.4406	0.01818733	0.09817388	0.8836388	1.225557	0.4957801	110.3698
10622	-126313	-127262.3	949.313	0.01005527	0.06774642	0.9221983	1.134603	0.4922082	109.4629
10623	-126334.7	-127284.1	949.4507	0.004641725	0.05460371	0.9407546	1.2013	0.4975619	124.8981
10624	-126324.4	-127274.9	950.4556	0.0005340105	0.08184436	0.9176216	1.199123	0.4966603	132.778
10625	-126324	-127273.4	949.4615	0.0009724539	0.06862362	0.9304039	1.190229	0.4929763	91.97991
10626	-126357.3	-127304.1	946.8144	0.0165225	0.0645989	0.9188786	1.149103	0.4847726	81.50624
10627	-126379.5	-127328.4	948.8221	0.01528962	0.0847976	0.8999128	1.283005	0.4929356	106.5345
10628	-126394.9	-127343.9	949.0031	0.01104003	0.05939285	0.9295671	1.109516	0.5022116	126.3525
10629	-126363.9	-127312.9	949.0081	0.0120684	0.08522406	0.9027075	1.238864	0.5064475	102.3036
10630	-126346.1	-127295.6	949.5331	0.007239472	0.09780423	0.8949563	1.285843	0.5139924	105.8153
10631	-126328.2	-127276.4	948.2023	0.00513751	0.07214948	0.922713	1.342037	0.4903757	81.30538
10632	-126329.8	-127279.4	949.5684	0.003037005	0.0810725	0.9158905	1.255024	0.5013859	94.44078
10633	-126355.6	-127304.5	948.9713	0.001538038	0.07736815	0.9210938	1.165852	0.5061583	84.75169
10634	-126378.1	-127328.1	949.982	0.001795343	0.1107848	0.8874199	1.152011	0.5020182	111.636
10635	-126353.4	-127301.6	948.1642	0.004329201	0.1070845	0.8885863	1.200602	0.5011696	82.77653
10636	-126338.8	-127287.4	948.5911	0.01599387	0.0740538	0.9099523	1.337083	0.4931627	103.623
10637	-126325.7	-127275.4	949.7129	0.008857503	0.08972495	0.9014175	1.105514	0.4997397	117.33
10638	-126320.9	-127269.7	948.8007	0.005774158	0.107039	0.8871868	1.125269	0.4853204	92.66246
10639	-126311.1	-127257.7	946.5425	0.003219219	0.07997323	0.9168076	1.211632	0.4848308	64.73508
10640	-126297.3	-127246.2	948.9394	0.002277384	0.08637526	0.9113474	1.447136	0.4972818	85.07972
10641	-126276.9	-127226.2	949.3286	0.002544664	0.1259186	0.8715367	1.251645	0.5253716	129.0635
10642	-126271.3	-127218.3	947.0054	0.003180326	0.03719134	0.9596283	1.192101	0.5188484	91.92989
10643	-126334.3	-127281.7	947.4616	0.002409755	0.03796666	0.9596236	1.178543	0.5078933	96.14178
10644	-126327.3	-127276.7	949.4533	0.0007195081	0.08320247	0.916078	1.150107	0.5083604	89.20425
10645	-126333.6	-127283.5	949.8826	0.003621543	0.07056331	0.9258152	1.278733	0.5083187	103.9806
10646	-126303.4	-127251.5	948.044	0.00480711	0.0769566	0.9182363	1.183296	0.5116392	78.77055
10647	-126351.4	-127298.1	946.6565	0.005184751	0.06589472	0.9289205	1.259955	0.5115975	68.93106
10648	-126331.7	-127280.9	949.1901	0.009182355	0.09746431	0.8933533	1.264546	0.532364	102.5055
10649	-126364.2	-127312.9	948.7171	0.006776187	0.06295256	0.9302713	1.160171	0.5247264	92.71504
10650	-126334.1	-127283.2	949.0423	0.009169538	0.1029193	0.8879112	1.106518	0.5204712	101.7595
10651	-126301.9	-127247.7	945.8224	0.008212112	0.1397637	0.8520242	1.24197	0.5058697	77.03843
10652	-126309.7	-127258.3	948.6642	0.01575325	0.07927203	0.9049747	1.230179	0.5163394	103.7649
10653	-126292.7	-127239.8	947.0322	0.01515944	0.138226	0.8466146	1.1723	0.5142212	102.8883
10654	-126296.7	-127245.5	948.7617	0.003453382	0.08637946	0.9101672	1.206423	0.5100639	84.53224
10655	-126351.1	-127299.6	948.5391	0.007017482	0.08340937	0.9095731	1.156855	0.517529	86.36726
10656	-126323	-127268.9	945.9739	0.01457543	0.08399477	0.9014298	1.288211	0.498929	69.76755
10657	-126317.6	-127266.5	948.9218	0.01362643	0.08530532	0.9010682	1.597449	0.5104414	135.6421
10658	-126281.1	-127228.5	947.4181	0.02279195	0.07703213	0.9001759	1.102365	0.5205714	94.81776
10659	-126312.3	-127259.4	947.1925	0.01990052	0.09647027	0.8836292	1.123809	0.5204047	88.9322
10660	-126301.6	-127250.4	948.8268	0.005461549	0.08785974	0.9066787	1.324234	0.5144685	152.0026
10661	-126332	-127280.1	948.0688	0.02295051	0.07854745	0.898502	1.319395	0.5080654	109.6966
10662	-126310.4	-127259.2	948.8699	0.009408846	0.06550716	0.925084	1.290042	0.5139864	141.6331
10663	-126322.9	-127273.1	950.1476	0.003200563	0.09487419	0.9019252	1.198439	0.5172365	130.1382
10664	-126332.8	-127281.1	948.277	0.02167944	0.09161206	0.8867085	1.228772	0.5105971	120.7388
10665	-126283.9	-127230.2	946.2252	0.02426781	0.04266651	0.9330657	1.312398	0.5142901	106.7374
10666	-126326.7	-127274.6	947.9273	0.01139695	0.04491992	0.9436831	1.05764	0.5187005	128.9493
10667	-126284	-127233.8	949.7532	0.008496818	0.07555665	0.9159465	1.063656	0.5077645	118.4656
10668	-126259.9	-127204.8	944.878	0.004830986	0.134667	0.860502	1.170972	0.50915	64.1581
10669	-126264.8	-127213.1	948.3002	0.001438845	0.1199773	0.8785839	1.13678	0.518693	85.44826
10670	-126257	-127203.9	946.8809	0.001117691	0.1421548	0.8567276	1.272702	0.5265711	80.56045
10671	-126287.4	-127236.1	948.694	8.976453e-05	0.06065646	0.9392538	1.388064	0.5336424	84.56711
10672	-126262	-127210.8	948.7784	0.0009912634	0.07391657	0.9250922	1.325153	0.5349336	82.4782
10673	-126297.3	-127246.1	948.8351	0.0004890589	0.0646471	0.9348638	1.108355	0.5348341	84.94903
10674	-126290.6	-127238	947.3784	0.001422849	0.06898805	0.9295891	1.202171	0.5312533	70.8695
10675	-126323.5	-127273	949.4324	0.002795776	0.07674261	0.9204616	1.322025	0.5467644	92.50294
10676	-126293	-127243	949.9724	0.005187623	0.08088286	0.9139295	1.167729	0.5244536	131.8404
10677	-126335.5	-127284.6	949.0705	0.005272618	0.08140293	0.9133245	1.215086	0.5172389	149.2323
10678	-126326.2	-127273.7	947.4462	0.01111355	0.05845899	0.9304275	1.139011	0.5098975	84.76307
10679	-126299.4	-127247.3	947.8983	0.0007509315	0.1560613	0.8431878	1.390124	0.5146636	132.339
10680	-126331.6	-127280.4	948.7987	0.0006039455	0.1406175	0.8587785	1.101376	0.5165211	131.512
10681	-126292.2	-127241.5	949.3226	0.003958267	0.07493797	0.9211038	1.1433	0.5178672	92.9666
10682	-126312.4	-127261.5	949.0349	0.005050708	0.05858388	0.9363654	1.22692	0.5285718	142.1248
10683	-126317.9	-127267.6	949.7118	0.003934177	0.06846196	0.9276039	1.180215	0.531514	137.9942
10684	-126330.6	-127281	950.3649	0.001486476	0.07128353	0.92723	1.128712	0.5364307	112.1918
10685	-126313.1	-127260.4	947.3215	0.0007467259	0.1293398	0.8699134	1.097192	0.5276445	161.6042
10686	-126317.6	-127266.7	949.0633	0.0005111749	0.137898	0.8615909	1.210602	0.52921	113.8836
10687	-126331.6	-127281.6	950.0256	0.001560986	0.1128676	0.8855714	1.307062	0.5286687	119.9894
10688	-126342.6	-127290.4	947.8567	0.002352293	0.1309354	0.8667123	1.317069	0.5190489	86.81557
10689	-126331	-127277.7	946.6764	0.03508574	0.08727128	0.877643	1.224705	0.5235013	109.2333
10690	-126347.1	-127294.2	947.1136	0.0316329	0.08878883	0.8795783	1.162122	0.5107742	128.1378
10691	-126349.5	-127296.8	947.3394	0.01969449	0.09835339	0.8819521	1.200345	0.5204352	91.10836
10692	-126351.5	-127298.2	946.6446	0.02184176	0.1376043	0.8405539	1.275361	0.515329	118.325
10693	-126347.4	-127292.2	944.8003	0.03747515	0.1079307	0.8545941	1.184977	0.5136213	87.74344
10694	-126286.7	-127235.2	948.4632	0.01274409	0.07168852	0.9155674	1.238562	0.5174584	95.05985
10695	-126301.1	-127249.6	948.471	0.01310603	0.05278768	0.9341063	1.145959	0.5248094	120.4198
10696	-126294	-127242.5	948.535	0.006592868	0.05262174	0.9407854	1.149959	0.5274777	142.1424
10697	-126323.1	-127270.7	947.6289	0.01003313	0.1096668	0.8803001	1.122407	0.527633	84.78994
10698	-126323.3	-127269.5	946.1289	0.01342123	0.03600101	0.9505778	1.340308	0.5198308	97.56354
10699	-126311	-127259.6	948.6047	0.01031372	0.08127347	0.9084128	1.145388	0.5140036	91.86192
10700	-126301.7	-127251.5	949.7692	0.004061146	0.06662154	0.9293173	1.419917	0.5316634	104.909
10701	-126313.7	-127262.8	949.1249	0.006474805	0.07597967	0.9175455	1.191461	0.5224538	93.88222
10702	-126360	-127309.4	949.3663	0.001758206	0.1072459	0.8909959	1.097393	0.5290209	94.64016
10703	-126315.8	-127263.9	948.0213	0.01443757	0.0822671	0.9032953	1.245579	0.5373708	90.03008
10704	-126317.4	-127266.7	949.3403	0.0095389	0.07152355	0.9189376	1.270853	0.5451285	106.1003
10705	-126330.3	-127279.1	948.742	0.004793654	0.1007451	0.8944612	1.156966	0.5331798	88.34496
10706	-126297.5	-127245.9	948.4058	0.0009049957	0.1047933	0.8943017	1.285932	0.5392973	80.79095
10707	-126340.9	-127290.5	949.5998	0.00177157	0.08883911	0.9093893	1.215986	0.5439946	93.20474
10708	-126327.9	-127278.1	950.1856	0.001536454	0.1060472	0.8924163	1.315353	0.5338623	114.2864
10709	-126341.2	-127290	948.8387	0.002654141	0.1186707	0.8786751	1.01651	0.5444099	93.75813
10710	-126306.2	-127256.2	949.9972	0.004235644	0.1031325	0.8926318	1.107834	0.542663	121.2057
10711	-126289	-127237.3	948.3511	0.001925825	0.1204517	0.8776225	1.219885	0.5347666	86.94454
10712	-126273.1	-127223.2	950.0966	0.001152048	0.06895054	0.9298974	1.351852	0.5420938	103.8675
10713	-126313.3	-127262.4	949.0574	0.001685694	0.1141636	0.8841507	1.372794	0.5355626	93.00092
10714	-126352.5	-127302.7	950.1585	0.004814615	0.07648318	0.9187022	1.259919	0.5316299	118.5304
10715	-126350	-127299.1	949.1705	0.001462061	0.1325235	0.8660145	1.376781	0.5413025	111.6005
10716	-126317.5	-127267.7	950.2204	0.00170559	0.101191	0.8971034	1.292778	0.5328237	110.915
10717	-126345.1	-127291.5	946.4562	0.0009551084	0.148277	0.8507679	1.331447	0.5224345	79.42739
10718	-126303.6	-127253.2	949.5462	0.0005729	0.1265658	0.8728613	1.212715	0.5098392	111.9651
10719	-126288.1	-127237.6	949.5223	0.0002610106	0.08720222	0.9125368	1.25644	0.5127511	150.3713
10720	-126291.3	-127240.5	949.164	0.003265253	0.1173024	0.8794324	1.122964	0.5257932	140.4461
10721	-126322.5	-127271.7	949.2689	0.003055098	0.1188627	0.8780822	1.423172	0.5200084	102.4679
10722	-126313.2	-127262	948.7329	0.0005311229	0.05516726	0.9443016	1.148219	0.5351799	88.89272
10723	-126317.1	-127265.7	948.5969	0.00116436	0.06566754	0.9331681	1.195103	0.5310468	82.68178
10724	-126328	-127277.4	949.417	0.003705505	0.1193213	0.8769732	1.221637	0.5219833	109.1618
10725	-126354.5	-127302.8	948.2832	0.01483106	0.1186899	0.8664791	1.289267	0.5247895	114.2566
10726	-126369.2	-127317.1	947.8564	0.009156444	0.08112674	0.9097168	1.261295	0.5106938	81.38489
10727	-126354	-127302.3	948.2593	0.005439273	0.08135762	0.9132031	1.285808	0.5246828	81.37125
10728	-126356.2	-127306	949.8121	0.002676733	0.0635249	0.9337984	1.325061	0.5249612	104.6719
10729	-126324.7	-127273.3	948.6726	0.00566048	0.1225342	0.8718053	1.126783	0.5332434	140.8287
10730	-126320.3	-127267.9	947.6506	0.0081275	0.08556596	0.9063065	1.028549	0.534196	78.2698
10731	-126307.7	-127257.4	949.6907	0.008677288	0.08047038	0.9108523	1.172033	0.5342617	127.9478
