Iteration	Posterior	Likelihood	Prior	b_long	b_med	b_short	height_bg	height_mol	root_age
10979	-126383.2	-127325	941.7382	1	0	0	1.360496	0.5507591	46.62928
10980	-126400.3	-127342.1	941.7386	1	0	0	1.18014	0.557596	106.0861
10981	-126428.5	-127370.2	941.7383	1	0	0	1.197744	0.5561409	10.49676
10982	-126419.1	-127360.8	941.7393	1	0	0	1.318794	0.5396995	105.5749
10983	-126421.1	-127362.8	941.7373	1	0	0	1.167727	0.544803	91.20061
10984	-126418	-127359.7	941.739	1	0	0	1.259619	0.5344188	152.6971
10985	-126431.8	-127373.5	941.7379	1	0	0	1.347843	0.5409936	50.70885
10986	-126415.8	-127357.5	941.7389	1	0	0	1.144413	0.5437406	7.583886
10987	-126408.2	-127349.9	941.7397	1	0	0	1.347039	0.5354741	118.5453
10988	-126404.3	-127346	941.7388	1	0	0	1.254042	0.5367708	231.5044
10989	-126417.7	-127359.4	941.7404	1	0	0	1.228201	0.5312704	146.9793
10990	-126378.9	-127320.7	941.7396	1	0	0	1.305031	0.5161562	214.427
10991	-126367	-127308.8	941.7367	1	0	0	1.151411	0.5342222	159.0263
10992	-126332.2	-127273.9	941.7372	1	0	0	1.220228	0.5322116	191.7326
10993	-126352.2	-127294	941.7375	1	0	0	1.174235	0.5270221	51.46257
10994	-126358.7	-127300.4	941.7372	1	0	0	1.264625	0.5458036	39.51775
10995	-126374.8	-127316.5	941.737	1	0	0	1.285739	0.5346523	108.8877
10996	-126374.9	-127316.6	941.7382	1	0	0	1.250808	0.5310922	210.5279
10997	-126416.9	-127358.6	941.7374	1	0	0	1.331017	0.5533359	160.7035
10998	-126442.4	-127384.1	941.7398	1	0	0	1.246684	0.5407933	88.54673
10999	-126430.5	-127372.2	941.738	1	0	0	1.223799	0.5419506	18.75623
11000	-126436.7	-127378.4	941.742	1	0	0	1.20581	0.525814	16.90926
11001	-126432	-127373.7	941.7396	1	0	0	1.199006	0.5328355	111.7944
11002	-126429.3	-127371	941.7409	1	0	0	1.264985	0.5222711	107.7535
11003	-126422.7	-127364.5	941.74	1	0	0	1.178818	0.5175006	168.4323
11004	-126415.2	-127356.9	941.7419	1	0	0	1.107364	0.5159823	19.35084
11005	-126395.4	-127337.1	941.7404	1	0	0	1.131597	0.5239118	71.62132
11006	-126371.7	-127313.5	941.7411	1	0	0	1.300181	0.5316409	81.51677
11007	-126378.6	-127320.4	941.7396	1	0	0	1.206601	0.5260494	36.60748
11008	-126374.2	-127315.9	941.7397	1	0	0	1.215386	0.5298794	67.49523
11009	-126403.3	-127345	941.74	1	0	0	1.341041	0.5337812	22.6045
11010	-126410.7	-127352.4	941.7418	1	0	0	1.20938	0.5284164	191.9962
11011	-126410.3	-127352	941.7403	1	0	0	1.228699	0.5368574	223.4272
11012	-126422.6	-127364.4	941.7417	1	0	0	1.163932	0.5085585	226.7203
11013	-126408.8	-127350.6	941.7429	1	0	0	1.082416	0.5165259	193.0087
11014	-126438.6	-127380.3	941.7423	1	0	0	1.173823	0.5242944	54.80305
11015	-126410.9	-127352.6	941.7407	1	0	0	1.200384	0.5214522	223.1622
11016	-126412.7	-127354.4	941.7424	1	0	0	1.22005	0.5257223	66.58351
11017	-126424.2	-127365.9	941.7409	1	0	0	1.195854	0.5208861	178.784
11018	-126395.3	-127337	941.7415	1	0	0	1.196015	0.5220155	135.595
11019	-126386.6	-127328.3	941.7385	1	0	0	1.264843	0.5250335	54.37003
11020	-126395.4	-127337.2	941.7388	1	0	0	1.23058	0.5293971	24.67478
11021	-126385.8	-127327.5	941.7379	1	0	0	1.400236	0.5235026	191.691
11022	-126355.9	-127297.7	941.7371	1	0	0	1.249267	0.529281	170.8905
11023	-126369.6	-127311.3	941.7399	1	0	0	1.185155	0.5171556	136.8464
11024	-126383.3	-127325	941.7397	1	0	0	1.187994	0.5178142	237.5989
11025	-126407.9	-127349.6	941.7386	1	0	0	1.291871	0.531401	136.5236
11026	-126401.3	-127343	941.7404	1	0	0	1.265542	0.5321238	136.1457
11027	-126371	-127312.8	941.7369	1	0	0	1.26952	0.5361588	195.3927
11028	-126406.5	-127348.2	941.7394	1	0	0	1.147308	0.5337594	59.36814
11029	-126396.3	-127338.1	941.7394	1	0	0	1.214734	0.5308067	130.9107
11030	-126406	-127347.7	941.7421	1	0	0	1.137271	0.5119683	110.0227
11031	-126392.7	-127334.5	941.7372	1	0	0	1.369407	0.5315708	169.2694
11032	-126388.3	-127330.1	941.7427	1	0	0	1.323644	0.513807	42.75435
11033	-126384.8	-127326.5	941.7398	1	0	0	1.046078	0.5197836	37.20056
11034	-126438.1	-127379.8	941.7395	1	0	0	1.106556	0.5290822	141.8185
11035	-126417.5	-127359.3	941.74	1	0	0	1.0975	0.5361922	161.649
11036	-126444.3	-127386.1	941.7401	1	0	0	1.004448	0.5284511	202.8141
11037	-126413.9	-127355.6	941.7402	1	0	0	1.072962	0.525497	236.4862
11038	-126421.4	-127363.2	941.7414	1	0	0	1.083757	0.5251649	144.7566
11039	-126423.1	-127364.9	941.7409	1	0	0	1.026242	0.5304161	7.500792
11040	-126397.4	-127339.2	941.7415	1	0	0	1.278445	0.5359544	118.8579
11041	-126397.7	-127339.4	941.7405	1	0	0	1.186964	0.5249897	186.6908
11042	-126405.2	-127346.9	941.741	1	0	0	1.270002	0.5221811	206.2344
11043	-126382.1	-127323.8	941.7394	1	0	0	1.195571	0.5422354	67.23154
11044	-126408.8	-127350.6	941.7404	1	0	0	1.324765	0.5403135	220.8802
11045	-126380.8	-127322.5	941.7376	1	0	0	1.127214	0.5468612	161.6615
11046	-126390.4	-127332.1	941.7364	1	0	0	1.231192	0.5443858	232.0214
11047	-126391	-127332.7	941.7378	1	0	0	1.227621	0.53421	137.8299
11048	-126381.9	-127323.6	941.7388	1	0	0	1.232108	0.5308414	28.73196
11049	-126401	-127342.7	941.7377	1	0	0	1.317361	0.5357451	43.75486
11050	-126403.8	-127345.5	941.7369	1	0	0	1.356723	0.530605	94.26991
11051	-126377.5	-127319.2	941.7355	1	0	0	1.083235	0.5385981	80.84518
11052	-126393	-127334.7	941.7378	1	0	0	0.9811393	0.5307941	134.4959
11053	-126408.3	-127350	941.738	1	0	0	1.053741	0.5289785	78.66807
11054	-126405.8	-127347.6	941.7417	1	0	0	1.253232	0.5063517	196.3469
11055	-126423.1	-127364.8	941.7401	1	0	0	1.186042	0.5129843	120.2031
11056	-126405.6	-127347.3	941.7389	1	0	0	1.130079	0.5230189	113.8944
11057	-126403.7	-127345.4	941.7404	1	0	0	1.337213	0.5245595	13.03645
11058	-126392.5	-127334.2	941.7427	1	0	0	1.184574	0.5230699	150.9493
11059	-126389	-127330.7	941.7411	1	0	0	1.060868	0.5160454	141.9044
11060	-126382.2	-127323.9	941.7462	1	0	0	1.251993	0.4984023	203.7089
11061	-126397.2	-127338.9	941.747	1	0	0	1.4322	0.5009704	92.83244
11062	-126384.9	-127326.7	941.7439	1	0	0	1.320922	0.5045964	176.9266
11063	-126352.9	-127294.7	941.7427	1	0	0	1.219247	0.5049633	39.42354
11064	-126384.6	-127326.4	941.7416	1	0	0	1.187211	0.5018846	114.0964
11065	-126368.8	-127310.6	941.7413	1	0	0	1.134124	0.5060322	65.72551
11066	-126357.7	-127299.4	941.7409	1	0	0	1.15596	0.5148107	74.72283
11067	-126387	-127328.7	941.7409	1	0	0	1.159815	0.5290012	76.34775
11068	-126353.9	-127295.6	941.7378	1	0	0	1.16763	0.5325655	123.8607
11069	-126361.9	-127303.6	941.7369	1	0	0	1.26959	0.5346366	175.7715
11070	-126346.3	-127288	941.7372	1	0	0	1.100221	0.5275893	91.91194
11071	-126349.5	-127291.2	941.7372	1	0	0	1.470355	0.5120711	147.6756
11072	-126399.8	-127341.5	941.7401	1	0	0	1.271822	0.5155895	168.474
11073	-126381.1	-127322.9	941.7369	1	0	0	1.251556	0.5168258	76.07338
11074	-126397.7	-127339.4	941.738	1	0	0	1.259258	0.5244612	215.1132
11075	-126388.6	-127330.3	941.7392	1	0	0	1.084738	0.5212545	223.8044
11076	-126343.8	-127285.5	941.7404	1	0	0	1.297947	0.5208756	105.9718
11077	-126373.2	-127314.9	941.7395	1	0	0	1.161604	0.5070728	146.0231
11078	-126375.5	-127317.3	941.7397	1	0	0	1.409988	0.5176653	145.1869
11079	-126377.2	-127319	941.7386	1	0	0	1.15702	0.5154674	55.97755
11080	-126371.5	-127313.2	941.7388	1	0	0	1.22183	0.5296131	78.20006
11081	-126384.6	-127326.4	941.7393	1	0	0	1.097827	0.5203605	191.0117
11082	-126376.5	-127318.3	941.7411	1	0	0	1.163767	0.5092023	108.4827
11083	-126354.5	-127296.3	941.7407	1	0	0	1.107395	0.5156114	202.9068
11084	-126364.4	-127306.2	941.7401	1	0	0	1.086275	0.5182304	47.88216
11085	-126322.5	-127264.3	941.7417	1	0	0	1.338242	0.5107841	89.29488
11086	-126348.8	-127290.5	941.7408	1	0	0	1.195302	0.5122972	149.1563
11087	-126375.2	-127317	941.7409	1	0	0	1.194932	0.5137247	91.6657
11088	-126371.4	-127313.1	941.7409	1	0	0	1.361147	0.5126453	2.988981
11089	-126337.9	-127279.7	941.7427	1	0	0	1.128808	0.5009389	162.1714
11090	-126354.7	-127296.5	941.7419	1	0	0	1.181839	0.5098607	16.82245
11091	-126375.1	-127316.9	941.7411	1	0	0	1.219612	0.510569	119.1221
11092	-126394.9	-127336.6	941.7424	1	0	0	1.254397	0.5094258	79.76955
11093	-126388.5	-127330.3	941.741	1	0	0	1.204735	0.5110818	50.5754
11094	-126371.6	-127313.4	941.7423	1	0	0	1.205369	0.5200034	232.5763
11095	-126404.6	-127346.3	941.7432	1	0	0	1.198062	0.5170871	218.9569
11096	-126409.5	-127351.3	941.7444	1	0	0	1.376488	0.5217767	191.7353
11097	-126390.7	-127332.5	941.7412	1	0	0	1.195425	0.5300298	223.1309
11098	-126391.6	-127333.4	941.7412	1	0	0	1.348271	0.5261881	76.33775
11099	-126416.1	-127357.8	941.7441	1	0	0	0.9996858	0.5219878	213.9302
11100	-126428.5	-127370.2	941.7413	1	0	0	1.139495	0.5069127	147.5507
11101	-126407.3	-127349.1	941.7414	1	0	0	1.176466	0.5197177	74.13598
11102	-126422.2	-127364	941.7424	1	0	0	1.106425	0.5107555	230.5107
11103	-126423.6	-127365.3	941.7409	1	0	0	1.208206	0.5148264	186.2259
11104	-126429.5	-127371.3	941.7419	1	0	0	1.312464	0.5291506	116.0008
11105	-126375	-127316.7	941.7397	1	0	0	1.212228	0.5317231	221.7401
11106	-126421.3	-127363	941.7406	1	0	0	1.177965	0.531664	30.51785
11107	-126404.6	-127346.3	941.7395	1	0	0	1.332694	0.5297117	108.5033
11108	-126377.3	-127319	941.7384	1	0	0	1.344171	0.5214577	18.87933
11109	-126385.4	-127327.2	941.7414	1	0	0	1.189153	0.5279451	227.5009
11110	-126430.8	-127372.6	941.7409	1	0	0	1.388548	0.5389156	158.6751
11111	-126363.7	-127305.4	941.7413	1	0	0	1.16299	0.5218972	203.4729
11112	-126348.6	-127290.3	941.7441	1	0	0	1.208809	0.510144	209.766
11113	-126396	-127337.8	941.7421	1	0	0	1.253134	0.5154376	208.4037
11114	-126424.3	-127366.1	941.7434	1	0	0	1.213921	0.507375	161.3147
11115	-126429.6	-127371.4	941.7424	1	0	0	1.320434	0.5132154	47.53523
11116	-126394.7	-127336.5	941.7435	1	0	0	1.20341	0.5161894	185.8779
11117	-126401.1	-127342.9	941.742	1	0	0	1.159175	0.5124512	211.7112
11118	-126382.6	-127324.3	941.7404	1	0	0	1.350895	0.5073288	12.62296
11119	-126430.3	-127372.1	941.7422	1	0	0	1.219709	0.5020631	21.25783
11120	-126400.9	-127342.6	941.7409	1	0	0	1.109577	0.5062672	6.857144
11121	-126411.4	-127353.2	941.7391	1	0	0	1.327939	0.5143331	83.34161
11122	-126389.4	-127331.2	941.7384	1	0	0	1.150228	0.5049896	230.9698
11123	-126398.9	-127340.7	941.739	1	0	0	1.160396	0.5100514	0.7532037
11124	-126431.5	-127373.2	941.7404	1	0	0	1.194871	0.4921287	97.69083
11125	-126398.7	-127340.4	941.7403	1	0	0	1.225908	0.4864178	14.17547
11126	-126438.7	-127380.4	941.7408	1	0	0	1.182946	0.5015	195.4372
11127	-126428.4	-127370.1	941.7416	1	0	0	1.305648	0.4957815	165.1613
11128	-126423.6	-127365.3	941.7401	1	0	0	1.23425	0.4947548	215.9457
11129	-126398.7	-127340.4	941.7396	1	0	0	1.358377	0.4934401	80.2883
11130	-126392.8	-127334.5	941.7391	1	0	0	1.090994	0.4971366	11.23796
11131	-126414.5	-127356.2	941.7422	1	0	0	1.166318	0.4936662	203.6928
11132	-126447.3	-127389	941.745	1	0	0	1.064996	0.4836912	9.051919
11133	-126461.5	-127403.2	941.743	1	0	0	1.127677	0.4913319	214.9172
11134	-126479.9	-127421.7	941.744	1	0	0	1.346928	0.4907973	111.1712
11135	-126425.2	-127366.9	941.7434	1	0	0	1.190194	0.4905631	102.8577
11136	-126431.1	-127372.9	941.7413	1	0	0	1.219226	0.4968119	90.45183
11137	-126406	-127347.7	941.7418	1	0	0	1.190096	0.4962631	228.6331
11138	-126406.7	-127348.4	941.7435	1	0	0	1.14162	0.5005129	221.0747
11139	-126451	-127392.7	941.7419	1	0	0	1.074042	0.4942829	50.31815
11140	-126463.8	-127405.5	941.7408	1	0	0	1.298706	0.5123791	38.67217
11141	-126438.1	-127379.8	941.7394	1	0	0	1.173641	0.512504	77.63806
11142	-126430.6	-127372.3	941.7395	1	0	0	1.107574	0.5143413	50.96841
11143	-126419.3	-127361	941.7401	1	0	0	1.234069	0.5235479	76.46903
11144	-126372.6	-127314.4	941.7377	1	0	0	1.095912	0.523268	119.5868
11145	-126382	-127323.7	941.7391	1	0	0	1.253182	0.5091996	101.6979
11146	-126442.5	-127384.2	941.7403	1	0	0	1.240951	0.5174071	177.4759
11147	-126413.9	-127355.7	941.7375	1	0	0	1.120822	0.5229427	177.0172
11148	-126442.2	-127383.9	941.7376	1	0	0	1.232147	0.5199978	90.31781
11149	-126434	-127375.7	941.7375	1	0	0	1.2201	0.5115693	164.0654
11150	-126416.8	-127358.5	941.7378	1	0	0	1.23477	0.5315959	130.1572
11151	-126393.8	-127335.5	941.74	1	0	0	1.202732	0.5159328	162.9003
11152	-126416	-127357.7	941.7405	1	0	0	1.2147	0.5197927	145.637
11153	-126384.1	-127325.9	941.7397	1	0	0	1.3542	0.5215301	133.2302
11154	-126425.1	-127366.8	941.74	1	0	0	1.302403	0.5124855	3.996308
11155	-126439.1	-127380.9	941.74	1	0	0	1.331929	0.5056768	17.02791
11156	-126451	-127392.8	941.7412	1	0	0	1.165344	0.4993812	84.05352
11157	-126417.7	-127359.5	941.7425	1	0	0	1.178797	0.5074468	228.565
11158	-126414	-127355.7	941.7419	1	0	0	1.362212	0.503785	219.8004
11159	-126403.8	-127345.6	941.7444	1	0	0	1.186332	0.5105355	204.249
11160	-126414.5	-127356.2	941.7431	1	0	0	1.206437	0.5008888	155.115
11161	-126447.2	-127389	941.7437	1	0	0	1.228673	0.5146511	104.2975
11162	-126464.9	-127406.7	941.746	1	0	0	1.209234	0.5152794	117.4652
11163	-126396	-127337.8	941.7444	1	0	0	1.241238	0.5123189	178.5495
11164	-126399.5	-127341.2	941.7434	1	0	0	1.170224	0.5203023	10.44762
11165	-126378.1	-127319.9	941.7444	1	0	0	1.208535	0.5058251	26.87856
11166	-126447.1	-127388.8	941.7456	1	0	0	1.256141	0.5008796	30.22662
11167	-126471.3	-127413	941.7462	1	0	0	1.412538	0.4957034	84.58927
11168	-126483.2	-127425	941.746	1	0	0	1.230259	0.5035611	86.8057
11169	-126461.2	-127403	941.7479	1	0	0	1.276992	0.5009063	187.4043
11170	-126442	-127383.8	941.745	1	0	0	1.275632	0.4999673	81.0279
11171	-126456.1	-127397.8	941.7462	1	0	0	1.241752	0.4921447	186.8639
11172	-126463	-127404.8	941.744	1	0	0	1.205405	0.5224787	45.31219
11173	-126454.1	-127395.8	941.7468	1	0	0	1.164468	0.511429	113.3243
11174	-126443.2	-127385	941.7454	1	0	0	1.302694	0.507725	162.8532
11175	-126446.8	-127388.5	941.7455	1	0	0	1.296274	0.5114767	177.7354
11176	-126460.3	-127402.1	941.7457	1	0	0	1.361443	0.5112606	71.333
11177	-126457.7	-127399.4	941.7468	1	0	0	1.061025	0.5101013	104.4229
11178	-126434.8	-127376.5	941.7461	1	0	0	1.289811	0.4996061	140.2604
11179	-126441	-127382.7	941.7472	1	0	0	1.350706	0.4964117	7.884918
11180	-126413.9	-127355.7	941.7471	1	0	0	1.184345	0.4936087	212.9193
11181	-126425	-127366.7	941.7471	1	0	0	1.158469	0.4892676	219.3554
11182	-126449.3	-127391	941.7452	1	0	0	1.132436	0.5036719	124.4055
11183	-126409.5	-127351.2	941.7437	1	0	0	1.234842	0.5130894	95.40571
11184	-126398	-127339.7	941.7438	1	0	0	1.296242	0.5116869	189.6398
11185	-126431.2	-127372.9	941.7453	1	0	0	1.3305	0.5120168	9.975183
11186	-126471.5	-127413.3	941.7431	1	0	0	1.200205	0.5109996	65.69721
11187	-126452.9	-127394.7	941.7432	1	0	0	1.315509	0.5209113	71.65217
11188	-126390.6	-127332.3	941.7432	1	0	0	1.183315	0.5157761	236.3103
11189	-126426.3	-127368	941.7452	1	0	0	1.121021	0.5071766	86.42532
11190	-126457.9	-127399.6	941.7475	1	0	0	1.365913	0.5101924	106.8243
11191	-126400.5	-127342.2	941.7444	1	0	0	1.212067	0.5073449	16.02868
11192	-126438.1	-127379.8	941.7474	1	0	0	1.139297	0.5026006	6.952563
11193	-126438.7	-127380.5	941.7462	1	0	0	0.990502	0.4945567	202.5712
11194	-126411.6	-127353.4	941.7456	1	0	0	1.336199	0.5092131	55.62684
11195	-126402	-127343.8	941.7434	1	0	0	1.307328	0.5024274	163.6508
11196	-126397.7	-127339.4	941.7428	1	0	0	1.320079	0.5123104	207.5423
11197	-126411.1	-127352.8	941.7441	1	0	0	1.172492	0.4989324	141.6646
11198	-126455.1	-127396.8	941.744	1	0	0	1.120727	0.5030354	145.1645
11199	-126441.9	-127383.6	941.7443	1	0	0	1.267804	0.518071	70.86406
11200	-126446.1	-127387.9	941.7448	1	0	0	1.235818	0.5083232	38.30744
11201	-126465.6	-127407.3	941.7444	1	0	0	1.343492	0.5111187	159.4328
11202	-126430.5	-127372.3	941.7434	1	0	0	1.298915	0.5137435	173.0963
11203	-126424.3	-127366.1	941.742	1	0	0	1.12849	0.5104594	71.14299
11204	-126442.6	-127384.4	941.7381	1	0	0	1.265584	0.5295602	133.3806
11205	-126427.9	-127369.6	941.741	1	0	0	1.419662	0.518912	51.49854
11206	-126458.9	-127400.7	941.7421	1	0	0	1.132442	0.5137947	238.9231
11207	-126468.7	-127410.4	941.7424	1	0	0	1.405124	0.4928193	194.7976
11208	-126459.8	-127401.5	941.7431	1	0	0	1.308636	0.4910527	133.6869
11209	-126451.7	-127393.5	941.7427	1	0	0	1.151893	0.4943518	175.076
11210	-126467.9	-127409.6	941.7448	1	0	0	1.375034	0.4911114	171.5243
11211	-126415.3	-127357.1	941.7443	1	0	0	1.262679	0.4899362	190.2897
11212	-126440	-127381.7	941.743	1	0	0	1.355385	0.49137	194.206
11213	-126425.7	-127367.4	941.7442	1	0	0	1.199519	0.4809155	74.12679
11214	-126423.8	-127365.5	941.7437	1	0	0	1.202856	0.486774	15.18764
11215	-126416.6	-127358.3	941.7443	1	0	0	1.271699	0.4948022	131.5633
11216	-126451.8	-127393.5	941.743	1	0	0	1.231806	0.4909947	87.63156
11217	-126450.5	-127392.2	941.7427	1	0	0	1.241488	0.5087845	100.1949
11218	-126419.7	-127361.5	941.7428	1	0	0	1.217792	0.5009721	27.41689
11219	-126428.3	-127370.1	941.7401	1	0	0	1.315402	0.4958804	99.18927
11220	-126420.1	-127361.8	941.7399	1	0	0	1.243283	0.5112725	36.20343
11221	-126457.2	-127398.9	941.7387	1	0	0	1.393288	0.5164747	144.5541
11222	-126431.2	-127373	941.7405	1	0	0	1.24871	0.5043686	212.9772
11223	-126441.9	-127383.6	941.7419	1	0	0	1.290567	0.4986541	200.6533
11224	-126408.4	-127350.1	941.7438	1	0	0	1.364313	0.4938097	151.2695
11225	-126423.9	-127365.6	941.7448	1	0	0	1.143692	0.4959888	204.3514
11226	-126414.2	-127356	941.744	1	0	0	1.224941	0.4916272	8.909623
11227	-126399.8	-127341.5	941.7442	1	0	0	1.313058	0.5006484	136.1997
11228	-126411	-127352.8	941.7451	1	0	0	1.126415	0.4950103	185.3551
11229	-126402.4	-127344.2	941.7446	1	0	0	1.192763	0.5029561	70.24463
11230	-126416.9	-127358.7	941.7433	1	0	0	1.282419	0.4977998	193.0618
11231	-126405.5	-127347.3	941.7418	1	0	0	1.161236	0.5030614	139.4448
11232	-126398.7	-127340.4	941.7422	1	0	0	1.172968	0.5010653	121.8154
11233	-126385.6	-127327.3	941.7429	1	0	0	1.176507	0.5064317	224.0203
11234	-126392.4	-127334.1	941.7457	1	0	0	1.083754	0.5125234	124.4027
11235	-126419.4	-127361.1	941.744	1	0	0	1.212821	0.5094164	178.3522
11236	-126400	-127341.8	941.7424	1	0	0	1.149961	0.5139669	143.2319
11237	-126399.2	-127341	941.7445	1	0	0	1.159281	0.5122088	13.11535
11238	-126378	-127319.8	941.7439	1	0	0	1.159934	0.5134194	168.9994
11239	-126384.3	-127326	941.743	1	0	0	1.234109	0.5241284	186.7383
11240	-126384.4	-127326.2	941.7421	1	0	0	1.171636	0.5130786	237.2874
11241	-126386.3	-127328	941.7426	1	0	0	1.233968	0.5123432	153.6054
11242	-126424.5	-127366.3	941.7434	1	0	0	1.198032	0.4982166	122.1345
11243	-126446.6	-127388.3	941.7439	1	0	0	1.250361	0.5212725	188.0715
11244	-126489.4	-127431.1	941.744	1	0	0	1.215757	0.5143011	88.62462
11245	-126465.8	-127407.6	941.7421	1	0	0	1.099441	0.5222241	55.27243
11246	-126488.1	-127429.8	941.7454	1	0	0	1.252873	0.5153287	217.733
11247	-126480.7	-127422.4	941.7427	1	0	0	1.32444	0.5138773	91.57744
11248	-126454.6	-127396.4	941.7428	1	0	0	1.014034	0.5163886	49.80683
11249	-126464.4	-127406.1	941.7445	1	0	0	1.333565	0.5116908	216.7956
11250	-126439.3	-127381	941.7424	1	0	0	1.125448	0.526682	88.94205
11251	-126429.1	-127370.8	941.7435	1	0	0	1.165945	0.5254514	188.4607
11252	-126445.3	-127387.1	941.7425	1	0	0	1.158066	0.5322876	184.2855
11253	-126474	-127415.7	941.7419	1	0	0	1.236928	0.5373873	16.4799
11254	-126477.2	-127418.9	941.7415	1	0	0	1.001248	0.5329848	206.2927
11255	-126419.8	-127361.6	941.7407	1	0	0	1.270019	0.5226015	53.28328
11256	-126385.6	-127327.4	941.7407	1	0	0	1.153854	0.5194831	49.15126
11257	-126392.9	-127334.6	941.7419	1	0	0	1.178856	0.511109	5.555254
11258	-126415.7	-127357.5	941.7419	1	0	0	1.384453	0.5185091	119.1141
11259	-126408.1	-127349.9	941.7411	1	0	0	1.28096	0.5175986	143.601
11260	-126406.9	-127348.7	941.7399	1	0	0	1.302431	0.5216931	2.802472
11261	-126435.2	-127377	941.7397	1	0	0	1.407495	0.5272139	48.68477
11262	-126430.9	-127372.6	941.742	1	0	0	1.296569	0.5150132	51.0467
11263	-126441.2	-127383	941.7376	1	0	0	1.127169	0.5348293	204.597
11264	-126416.5	-127358.2	941.7396	1	0	0	1.222489	0.5173845	232.9668
11265	-126399.3	-127341	941.7392	1	0	0	1.360386	0.507615	85.77578
11266	-126416.7	-127358.5	941.7393	1	0	0	1.188955	0.5086338	8.590473
11267	-126407	-127348.8	941.7392	1	0	0	1.354387	0.5133564	95.73422
11268	-126402.7	-127344.4	941.7374	1	0	0	1.121025	0.5160398	173.2036
11269	-126419.2	-127361	941.7365	1	0	0	1.229604	0.5204076	117.315
11270	-126432.4	-127374.1	941.7397	1	0	0	1.203224	0.5081747	189.1334
11271	-126415.3	-127357.1	941.7403	1	0	0	1.145174	0.5225282	81.80926
11272	-126421.7	-127363.4	941.7367	1	0	0	1.354821	0.523584	201.1382
11273	-126449.4	-127391.1	941.7401	1	0	0	1.191238	0.5084986	151.4519
11274	-126431.5	-127373.2	941.7396	1	0	0	1.32202	0.5162332	236.7474
11275	-126419.9	-127361.7	941.7371	1	0	0	1.284263	0.5386743	16.4569
11276	-126414.6	-127356.3	941.7382	1	0	0	1.222644	0.5319697	54.39634
11277	-126434.2	-127375.9	941.74	1	0	0	1.347464	0.527899	151.9347
11278	-126459.4	-127401.2	941.7406	1	0	0	1.246902	0.5315359	93.77339
11279	-126396.7	-127338.5	941.7393	1	0	0	1.275892	0.5385163	28.78804
11280	-126401.2	-127343	941.7378	1	0	0	1.149141	0.5326656	14.8542
11281	-126409.2	-127351	941.7379	1	0	0	1.249298	0.5309964	20.89908
11282	-126414.9	-127356.7	941.7398	1	0	0	1.14892	0.523209	89.23952
11283	-126419.7	-127361.4	941.7422	1	0	0	1.384756	0.5183329	70.21346
11284	-126439.9	-127381.7	941.7411	1	0	0	1.163595	0.5173636	44.28338
11285	-126404.9	-127346.7	941.7423	1	0	0	1.121894	0.5241212	164.8145
11286	-126382.1	-127323.8	941.7416	1	0	0	1.317409	0.5107356	18.54119
11287	-126389.7	-127331.5	941.742	1	0	0	1.292747	0.4917026	197.563
11288	-126377.8	-127319.5	941.742	1	0	0	1.186822	0.5042799	4.417241
11289	-126414.1	-127355.8	941.7422	1	0	0	1.387121	0.5034347	83.49281
11290	-126420.5	-127362.2	941.7432	1	0	0	1.15402	0.4994389	167.9615
11291	-126412.4	-127354.1	941.7425	1	0	0	1.248483	0.5080042	26.8909
11292	-126405	-127346.8	941.7432	1	0	0	1.099635	0.5034618	9.070546
11293	-126455.2	-127396.9	941.7438	1	0	0	1.243655	0.4981653	19.62263
11294	-126487.6	-127429.3	941.7434	1	0	0	1.284175	0.4976361	28.74292
11295	-126427.4	-127369.2	941.7413	1	0	0	1.258178	0.5075069	209.6664
11296	-126399.7	-127341.4	941.742	1	0	0	1.277033	0.4987472	204.1073
11297	-126421	-127362.8	941.7389	1	0	0	1.162963	0.5095661	169.6491
11298	-126402.7	-127344.4	941.7384	1	0	0	1.225726	0.5071728	198.1323
11299	-126412.6	-127354.3	941.7381	1	0	0	1.071723	0.5050217	201.6981
11300	-126411.6	-127353.3	941.7402	1	0	0	1.313691	0.5018445	163.5008
11301	-126399.9	-127341.6	941.7403	1	0	0	1.375997	0.5003426	206.6392
11302	-126419.1	-127360.9	941.7422	1	0	0	1.166006	0.4991856	109.0402
11303	-126398.8	-127340.6	941.742	1	0	0	1.317617	0.507145	7.958788
11304	-126413	-127354.8	941.7408	1	0	0	1.192429	0.5062045	64.88765
11305	-126445.3	-127387	941.7422	1	0	0	1.268596	0.4988577	156.2464
11306	-126442	-127383.7	941.7449	1	0	0	1.290495	0.4814753	198.6439
11307	-126417.9	-127359.6	941.7443	1	0	0	1.128513	0.489565	149.8442
11308	-126448.8	-127390.5	941.7427	1	0	0	1.001017	0.4928109	68.71495
11309	-126428.5	-127370.2	941.7431	1	0	0	1.220024	0.4941243	166.2069
11310	-126425.1	-127366.9	941.7434	1	0	0	1.38368	0.4918596	32.50374
11311	-126436.9	-127378.7	941.743	1	0	0	1.12062	0.4901951	238.9869
11312	-126453.3	-127395.1	941.7432	1	0	0	1.268259	0.5024628	52.3444
11313	-126425.2	-127367	941.7428	1	0	0	0.991381	0.4951688	22.56969
11314	-126425.1	-127366.8	941.7428	1	0	0	1.146251	0.5044028	163.5598
11315	-126450	-127391.7	941.742	1	0	0	1.257291	0.5101667	145.6994
