it Lat Snode Dispersal DRate Enode Establish ERate
4021 Trp 1134 68 0.00386010370397596 1105 39 0.00227865994368702
4031 Tmp 216 20 0.00873769011280472 237 41 0.0149659430164164
4031 Trp 1124 46 0.00263535023818931 1103 25 0.00147021060815361
4041 Tmp 225 23 0.00890854416708723 245 43 0.0144598285886186
4041 Trp 1119 49 0.00283255903581491 1099 29 0.00171527800656695
4051 Tmp 215 19 0.00813100302324387 239 43 0.0154075845375645
4051 Trp 1123 47 0.00270022050737766 1099 23 0.00135678105432956
4061 Tmp 203 13 0.00607510640496295 232 42 0.0158529421299784
4061 Trp 1135 44 0.00249683416026446 1106 15 0.000876534530946717
4071 Tmp 209 19 0.0084388821709218 236 46 0.0172072116119636
4071 Trp 1130 52 0.00298017358496269 1103 25 0.00146827067100514
4081 Tmp 221 20 0.00798706665478484 243 42 0.0141904439648146
4081 Trp 1123 50 0.00287595671915582 1101 28 0.00165388558789005
4091 Tmp 218 20 0.00845076348781888 240 42 0.0152589861672731
4091 Trp 1122 41 0.00236089944046502 1100 19 0.00111893473082053
4101 Tmp 213 19 0.00811995107985894 239 45 0.0161849739381727
4101 Trp 1129 46 0.00263723157927619 1103 20 0.00117632580633183
4111 Tmp 212 18 0.00779232061219172 239 45 0.0162302630556132
4111 Trp 1129 53 0.00303983119155284 1102 26 0.00153188558637425
4121 Tmp 198 13 0.00635552658282837 229 44 0.0167859923091619
4121 Trp 1141 45 0.00254312932281656 1110 14 0.000817806406811297
4131 Tmp 212 27 0.0114477573368507 242 57 0.0200684498560549
4131 Trp 1134 72 0.00414689202103853 1104 42 0.0024880541012526
4141 Tmp 221 23 0.00965075060191889 242 44 0.0156883637747908
4141 Trp 1119 64 0.00367523132273899 1098 43 0.00253053148976037
4151 Tmp 204 14 0.00628905736250343 235 45 0.0165187995502041
4151 Trp 1135 60 0.00341612669355955 1104 29 0.0016993178604573
4161 Tmp 253 32 0.0112752039500732 259 38 0.0125339704821103
4161 Trp 1090 47 0.00277065234752677 1084 41 0.00244486539240983
4171 Tmp 223 20 0.00815633300566285 244 41 0.0146097365309868
4171 Trp 1116 59 0.00340740656817151 1095 38 0.00224043970705549
4181 Tmp 234 26 0.0100424846152902 250 42 0.0144515208361606
4181 Trp 1105 46 0.00268664032894435 1089 30 0.00178523735626037
4191 Tmp 208 14 0.00644509208873026 235 41 0.0153778380857414
4191 Trp 1130 59 0.00335197100303104 1103 32 0.00187051311842096
4201 Tmp 221 17 0.00683229577018035 240 36 0.0124181346331901
4201 Trp 1120 42 0.00242150592742626 1101 23 0.00135823227407919
4211 Tmp 209 16 0.00734610620868586 236 43 0.015961168185279
4211 Trp 1131 54 0.00307036286596993 1104 27 0.00158158482797427
4221 Tmp 209 15 0.00640610291487612 236 42 0.0149800466046727
4221 Trp 1133 63 0.00360184655229155 1106 36 0.00211406361082316
4231 Tmp 230 28 0.0112848812884595 245 43 0.0151555545233331
4231 Trp 1110 56 0.0032466841933494 1095 41 0.00242713862367574
4241 Tmp 271 37 0.0120564422670582 266 32 0.0101390861621047
4241 Trp 1069 34 0.0020411066934377 1074 39 0.00235359071340685
4251 Tmp 217 25 0.0104879222660373 243 51 0.0179022670381413
4251 Trp 1127 55 0.00316113070539607 1101 29 0.00171255823627583
4261 Tmp 223 21 0.00821169248972838 243 41 0.0141697901463411
4261 Trp 1116 54 0.00313026918846519 1096 34 0.00201007854196798
4271 Tmp 211 18 0.00776586321067461 237 44 0.0158762174623238
4271 Trp 1131 72 0.00410238856217567 1105 46 0.00269050747865782
4281 Tmp 217 18 0.0078695160785362 243 44 0.0158183457697797
4281 Trp 1126 59 0.00337409744664703 1100 33 0.0019421036056022
4291 Tmp 214 18 0.00756914670978086 241 45 0.0159210971934265
4291 Trp 1131 63 0.00359335599134068 1104 36 0.00210723560423516
4301 Tmp 210 19 0.00788694422442292 239 48 0.0166302732480874
4301 Trp 1135 76 0.00432010745551522 1106 47 0.00274614565134645
4311 Tmp 190 10 0.0053491526463459 226 46 0.0185071931072615
4311 Trp 1150 53 0.00297123512139914 1114 17 0.000987130452161396
4321 Tmp 207 19 0.00890209122117182 236 48 0.0180869697357122
4321 Trp 1138 69 0.00389810401613597 1109 40 0.00232809916272003
4331 Tmp 218 20 0.00810914964071298 242 44 0.0154431428170072
4331 Trp 1124 60 0.00345478187035679 1100 36 0.00211958942925592
4341 Tmp 203 15 0.00675042168365413 233 45 0.0164555108014622
4341 Trp 1135 65 0.0036962949163066 1105 35 0.00205006683582211
4351 Tmp 220 19 0.00834046898865367 241 40 0.0146596045145821
4351 Trp 1119 39 0.00223974978540858 1098 18 0.00106118797382204
4361 Tmp 207 18 0.00816105562166325 235 46 0.0168507363259842
4361 Trp 1137 75 0.00422965939621125 1109 47 0.00273134011492571
4371 Tmp 210 14 0.00615394816060885 237 41 0.0148867056885468
4371 Trp 1129 47 0.00269240486549568 1102 20 0.00117804085425785
4381 Tmp 226 20 0.00809551231144262 245 39 0.0135138031284558
4381 Trp 1114 58 0.00334394260603675 1095 39 0.00230368992575168
4391 Tmp 208 14 0.00665576925490097 233 39 0.0148466573841558
4391 Trp 1129 39 0.00221272172925102 1104 14 0.000818620736180171
4401 Tmp 214 21 0.00871851193169044 240 47 0.0164204250410951
4401 Trp 1128 73 0.00417589361083307 1102 47 0.00276021366529975
4411 Tmp 212 18 0.00814433546966643 239 45 0.0166221500554955
4411 Trp 1127 53 0.00302321571624353 1100 26 0.00152636838269317
4421 Tmp 222 23 0.0095456653226114 244 45 0.0156288634496181
4421 Trp 1122 85 0.00486185350811815 1100 63 0.00370300124676184
4431 Tmp 204 17 0.00771498004628194 235 48 0.0176464954980867
4431 Trp 1141 63 0.00357330461692037 1110 32 0.00186979700723968
4441 Tmp 196 13 0.00626689687967733 229 46 0.0173465280402789
4441 Trp 1143 59 0.00333795978406545 1110 26 0.00152064284526384
4451 Tmp 211 14 0.00632222538504091 238 41 0.0150745461677353
4451 Trp 1128 58 0.00330962243528194 1101 31 0.00182146673879306
4461 Tmp 216 18 0.00779289464647187 239 41 0.0148559366379084
4461 Trp 1121 49 0.00281947680382027 1098 26 0.00153581994351689
4471 Tmp 250 31 0.0108921695053262 255 36 0.0117021651521497
4471 Trp 1091 47 0.00277780816933041 1086 42 0.00251654592907836
4481 Tmp 227 21 0.00832669045168612 245 39 0.0135546089649975
4481 Trp 1112 63 0.00365294280752797 1094 45 0.00266412025379744
4491 Tmp 224 20 0.00795587822688233 243 39 0.0135447083707855
4491 Trp 1113 48 0.00277711261977006 1094 29 0.00171408474441868
4501 Tmp 208 11 0.00486574701762607 236 39 0.0142936278768698
4501 Trp 1129 48 0.00274071186223627 1101 20 0.00117330193617401
4511 Tmp 212 16 0.00694020059010183 236 40 0.0146102228587693
4511 Trp 1127 71 0.00403385058189947 1103 47 0.00273754805124246
4521 Tmp 208 13 0.00560557603896522 235 40 0.0145747890909598
4521 Trp 1130 51 0.00291159955555794 1103 24 0.00140426434202538
4531 Tmp 228 21 0.00827397488534211 248 41 0.0140951317743986
4531 Trp 1113 50 0.00289984388589526 1093 30 0.00177813808903765
4541 Tmp 219 21 0.00892338874942588 242 44 0.015596063293454
4541 Trp 1123 56 0.00321643969822794 1100 33 0.00194774194365053
4551 Tmp 209 24 0.0106074376108419 235 50 0.0183139771687705
4551 Trp 1135 76 0.00431813167117895 1109 50 0.00291841070727589
4561 Tmp 216 20 0.00816526712967406 243 47 0.0162725802044837
4561 Trp 1127 52 0.00299494310347941 1100 25 0.00147721786908836
4571 Tmp 225 23 0.00883983573336046 247 45 0.0153789991686568
4571 Trp 1119 60 0.00347651126377905 1097 38 0.00224394366937788
4581 Tmp 209 14 0.00622409234066953 234 39 0.0143136186065415
4581 Trp 1129 41 0.00233612092601914 1104 16 0.000937036564994456
4591 Tmp 214 18 0.00783631445418976 237 41 0.0150868370836656
4591 Trp 1124 48 0.00274652145510499 1101 25 0.00146575559374932
4601 Tmp 200 13 0.00636756215717841 231 44 0.0169142963865477
4601 Trp 1139 55 0.00311616459669808 1108 24 0.00140431768922251
4611 Tmp 369 83 0.0184205222443541 318 32 0.00815026565319709
4611 Trp 981 39 0.00254689302191808 1032 90 0.00566309610372292
4621 Tmp 217 19 0.00856696773200653 240 42 0.0151821727341871
4621 Trp 1123 55 0.00314087061380576 1100 32 0.00188651584010923
4631 Tmp 224 19 0.00782156597326028 241 36 0.0127773848692494
4631 Trp 1114 44 0.00254191779126813 1097 27 0.00159560621759499
4641 Tmp 242 30 0.0104625297470646 254 42 0.0135973836898496
4641 Trp 1100 41 0.00241245080107191 1088 29 0.00172889588014665
4651 Tmp 213 18 0.00773578814416461 238 43 0.0155813300669406
4651 Trp 1127 51 0.00292676959477793 1102 26 0.00153008772046866
4661 Tmp 202 14 0.00649258559130949 233 45 0.0167841816741308
4661 Trp 1135 55 0.00313129741967034 1104 24 0.00140846606129949
4671 Tmp 206 16 0.00721703707177237 233 43 0.0158231898805269
4671 Trp 1132 59 0.00336301305576485 1105 32 0.00187757755559388
4681 Tmp 199 13 0.0060392541438441 229 43 0.0161061026292546
4681 Trp 1139 60 0.00339874634548107 1109 30 0.00175066387987058
4691 Tmp 224 23 0.00925302129248937 244 43 0.0149187353068889
4691 Trp 1118 67 0.00385715127060958 1098 47 0.00276898555622672
4701 Tmp 205 20 0.00911850223822642 234 49 0.0181137064782991
4701 Trp 1135 61 0.00348205598178795 1106 32 0.00188162302352276
4711 Tmp 197 17 0.00798900091272221 231 51 0.0190393551852729
4711 Trp 1146 91 0.00511869614670971 1112 57 0.00330871565183666
4721 Tmp 193 13 0.0068610089678401 230 50 0.0197803194556405
4721 Trp 1145 59 0.00331294137600968 1108 22 0.00128086090240209
4731 Tmp 193 11 0.00586012881005298 228 46 0.0182491342248716
4731 Trp 1145 55 0.00308074081090595 1110 20 0.0011621641320178
4741 Tmp 203 18 0.00771675574307167 236 51 0.018123827748156
4741 Trp 1142 76 0.00432282436428523 1109 43 0.00251466258142334
4751 Tmp 217 17 0.00727179581401341 240 40 0.0143443638556766
4751 Trp 1122 54 0.00309826440302411 1099 31 0.00182585355084547
4761 Tmp 210 15 0.00645176573376249 235 40 0.0144630729869071
4761 Trp 1129 39 0.00223355819555044 1104 14 0.000822551568943188
4771 Tmp 220 27 0.0111223518038227 242 49 0.0173072437865299
4771 Trp 1123 63 0.00362614646772795 1101 41 0.0024160033355969
4781 Tmp 216 16 0.00690151672584196 237 37 0.0136424308728579
4781 Trp 1122 49 0.00280257749432825 1101 28 0.00163837449174272
4791 Tmp 217 17 0.00696922260726198 238 38 0.0134691272548026
4791 Trp 1121 40 0.00230826855770466 1100 19 0.00112114000969769
4801 Tmp 255 34 0.0113353915948468 259 38 0.0122803975083881
4801 Trp 1088 54 0.00321345262172033 1084 50 0.00299231901942106
4811 Tmp 230 29 0.0106649253466902 252 51 0.0164558155858182
4811 Trp 1122 85 0.004894905329875 1100 63 0.00370915966256255
4821 Tmp 212 13 0.00558342700910102 236 37 0.0134012326707347
4821 Trp 1125 46 0.00263644188387982 1101 22 0.00129296636653267
4831 Tmp 191 15 0.00739445850554134 228 52 0.0199923739474046
4831 Trp 1150 83 0.00469229229430048 1113 46 0.00268752231093386
4841 Tmp 204 15 0.00676314236650264 231 42 0.015837610613172
4841 Trp 1136 53 0.00300344670086185 1109 26 0.00151054054032897
4851 Tmp 198 15 0.00696351186169949 226 43 0.0162868144692302
4851 Trp 1140 50 0.00284167305355845 1112 22 0.0012858593018453
4861 Tmp 195 14 0.00648258511158476 230 49 0.0182845689104654
4861 Trp 1145 62 0.00351725332321796 1110 27 0.00157828577769699
4871 Tmp 192 15 0.00790092226622849 228 51 0.0201289296226767
4871 Trp 1147 59 0.00332968077773728 1111 23 0.00134626826942256
4881 Tmp 222 21 0.00826105383289767 242 41 0.0143948273529084
4881 Trp 1120 51 0.00296544617012896 1100 31 0.00183520022716255
4891 Tmp 224 20 0.00815075923028297 242 38 0.0132767571347402
4891 Trp 1115 54 0.00311349546022144 1097 36 0.00212571665236169
4901 Tmp 209 20 0.00845138215118587 237 48 0.0169303448542296
4901 Trp 1133 66 0.00378151300854303 1105 38 0.00223731266509012
4911 Tmp 259 34 0.0116271028218182 262 37 0.0118656747571888
4911 Trp 1081 48 0.002857078913676 1078 45 0.00270980841424418
4921 Tmp 204 17 0.00791159404430549 234 47 0.0175073328471859
4921 Trp 1138 54 0.00306432253525279 1108 24 0.00140463233680211
4931 Tmp 228 25 0.00988199203780627 246 43 0.0145776268810328
4931 Trp 1116 71 0.00410106621225661 1098 53 0.00313744997014434
4941 Tmp 213 18 0.00799773299814982 236 41 0.0152698368057048
4941 Trp 1125 40 0.00229003798329193 1102 17 0.000998088074461618
4951 Tmp 203 13 0.00616013239034311 233 43 0.016293492667575
4951 Trp 1136 50 0.00283319660721266 1106 20 0.00116828132743549
4961 Tmp 208 18 0.00764028408375935 238 48 0.0169722998647483
4961 Trp 1136 56 0.00321260429202662 1106 26 0.0015330969310327
4971 Tmp 201 19 0.0091233332207402 233 51 0.0192591396791631
4971 Trp 1139 56 0.00318506545449652 1107 24 0.0014103928850856
4981 Tmp 206 15 0.00631379929768454 235 44 0.0155860859822374
4981 Trp 1134 52 0.00296827625339706 1105 23 0.00134729025076173
4991 Tmp 227 36 0.0141732503596349 247 56 0.0191434935702543
4991 Trp 1118 77 0.00447924588628098 1098 57 0.00339182469241778
5001 Tmp 211 18 0.00796813780734975 237 44 0.0162252232083675
5001 Trp 1130 52 0.00296003227784502 1104 26 0.00151917556191442
5011 Tmp 218 23 0.00934511697596793 240 45 0.0161108610546356
5011 Trp 1123 62 0.00356942293796999 1101 40 0.00234772287130074
5021 Tmp 204 14 0.0061871294564076 235 45 0.0163082426598666
5021 Trp 1136 67 0.00381495044426832 1105 36 0.00210946935083718
5031 Tmp 200 16 0.00747255410273951 229 45 0.0169096690383774
5031 Trp 1139 74 0.00418176063372294 1110 45 0.00261995535441091
5041 Tmp 200 15 0.00719736879743083 231 46 0.0176245085128024
5041 Trp 1139 53 0.0030051021643446 1108 22 0.00128574031557707
5051 Tmp 214 18 0.00749376584252353 241 45 0.01587013951519
5051 Trp 1127 51 0.00292751108755705 1100 24 0.00141280981357542
5061 Tmp 228 24 0.00946770236045619 245 41 0.0142391172705828
5061 Trp 1114 54 0.00313139382669944 1097 37 0.00218931558014316
5071 Tmp 212 15 0.00651464410235426 240 43 0.0153600938054503
5071 Trp 1130 76 0.00431689609175516 1102 48 0.00280565823591536
5081 Tmp 231 21 0.00854645713182058 247 37 0.0130114526190546
5081 Trp 1109 47 0.00270929805867289 1093 31 0.00182770338572199
5091 Tmp 216 23 0.00954178785229886 239 46 0.0162512723686399
5091 Trp 1128 72 0.00410730465741153 1105 49 0.00286388152260636
5101 Tmp 204 17 0.00803334755984055 231 44 0.0169006936444143
5101 Trp 1136 54 0.00306178323034779 1109 27 0.0015743884287886
5111 Tmp 205 17 0.00735976511439516 232 44 0.0161855251101639
5111 Trp 1133 65 0.00373294797419939 1106 38 0.00223478280249683
5121 Tmp 210 19 0.00861269268794879 236 45 0.0165948766464005
5121 Trp 1131 69 0.00393644149317161 1105 43 0.00252601089133913
5131 Tmp 209 17 0.00757133885265379 235 43 0.0159884713454152
5131 Trp 1131 47 0.00268184322875815 1105 21 0.00122942672733401
5141 Tmp 207 17 0.00744756992912213 235 45 0.0162418444713565
5141 Trp 1133 45 0.00257854056705243 1105 17 0.00100213780274535
5151 Tmp 208 16 0.00724977417463196 236 44 0.0161708735040954
5151 Trp 1131 43 0.00245299237847949 1103 15 0.000881542235733788
5161 Tmp 194 13 0.00669292319312806 229 48 0.0188216452543592
5161 Trp 1145 49 0.00275360117027366 1110 14 0.000814570385446624
5171 Tmp 196 12 0.00587613332769257 231 47 0.018088131840021
5171 Trp 1143 47 0.00265562108560873 1108 12 0.000700031798641106
5181 Tmp 202 15 0.00703880624098571 233 46 0.0175046331148768
5181 Trp 1141 62 0.00350062302600852 1110 31 0.00180082833125981
5191 Tmp 212 18 0.00782815146129245 238 44 0.0160386865074672
5191 Trp 1129 61 0.00348400105387811 1103 35 0.00205102575558446
5201 Tmp 216 21 0.00895545798276091 243 48 0.0169817585381514
5201 Trp 1128 55 0.00315954058216698 1101 28 0.00165426261065676
5211 Tmp 227 24 0.00942417062866163 243 40 0.0143177154535817
5211 Trp 1114 50 0.00292479285612765 1098 34 0.00201802821459805
5221 Tmp 204 16 0.00716381906910805 230 42 0.0158503281589673
5221 Trp 1135 55 0.00313351374063161 1109 29 0.00169235949901419
5231 Tmp 227 27 0.0110304964301882 245 45 0.0158135665683998
5231 Trp 1113 50 0.00289711888266397 1095 32 0.00189791282529716
5241 Tmp 220 24 0.00956795082832332 243 47 0.0160989297455482
5241 Trp 1123 55 0.00319915368662364 1100 32 0.00190692169835236
5251 Tmp 212 16 0.00701720701832363 238 42 0.0152207263529935
5251 Trp 1130 70 0.00397286985948728 1104 44 0.00256706170019715
5261 Tmp 217 19 0.00836868491576015 240 42 0.0154419387459983
5261 Trp 1121 46 0.00263922919694259 1098 23 0.00135454797187167
5271 Tmp 204 19 0.00879852680430903 236 51 0.0189429248800504
5271 Trp 1139 61 0.00345298692574967 1107 29 0.00169263804756439
5281 Tmp 209 16 0.00678116601916597 238 45 0.0158970168357675
5281 Trp 1134 62 0.0035350818291542 1105 33 0.00193352797915758
5291 Tmp 218 18 0.0073922270432844 238 38 0.013505216450272
5291 Trp 1119 44 0.00253558297678145 1099 24 0.00141390437185951
5301 Tmp 210 18 0.00788776271064648 239 47 0.0170625928184629
5301 Trp 1132 57 0.00326046796975896 1103 28 0.0016461287442308
5311 Tmp 197 14 0.0065164483056428 230 47 0.0178587228995091
5311 Trp 1143 69 0.00389872431743509 1110 36 0.00209123122190629
5321 Tmp 207 13 0.0060230422136033 236 42 0.0155979380706857
5321 Trp 1131 47 0.00267188293164082 1102 18 0.00105532821030652
5331 Tmp 192 11 0.00552352628646787 225 44 0.0172697134151503
5331 Trp 1147 64 0.00359893258608372 1114 31 0.00179953014042802
5341 Tmp 235 30 0.0109100046914111 251 46 0.015053408429552
5341 Trp 1110 75 0.00435511252068724 1094 59 0.00348800306291788
5351 Tmp 217 21 0.00846634995489421 239 43 0.0149625262659754
5351 Trp 1128 61 0.00347210090996518 1106 39 0.00227071918074546
5361 Tmp 202 15 0.00718065757757381 231 44 0.0167466168869927
5361 Trp 1135 63 0.00357121606868629 1106 34 0.00198800200027101
5371 Tmp 205 14 0.00634380239336484 233 42 0.0156018549268206
5371 Trp 1133 50 0.00283990363577414 1105 22 0.00128496252144499
5381 Tmp 204 15 0.00702924799328911 235 46 0.0172954049564352
5381 Trp 1137 62 0.00352722671515465 1106 31 0.00181798734780866
5391 Tmp 216 20 0.00804797690369054 241 45 0.0154441749874447
5391 Trp 1126 57 0.00327403984733299 1101 32 0.00188445233680722
5401 Tmp 216 19 0.00768527644222505 241 44 0.015255065316157
5401 Trp 1126 70 0.00401742803186354 1101 45 0.00264518306959951
5411 Tmp 196 13 0.00633092836380456 230 47 0.0178910808508221
5411 Trp 1143 52 0.00293777046786137 1109 18 0.00105097816743346
5421 Tmp 216 18 0.00741027225525523 242 44 0.0154482653436889
5421 Trp 1123 44 0.00253820353602712 1097 18 0.00106408514559488
5431 Tmp 221 21 0.00935265862793781 244 44 0.0160903975502428
5431 Trp 1119 71 0.00406616098391636 1096 48 0.00282818955261546
5441 Tmp 212 17 0.00747355695089111 237 42 0.0152421192681824
5441 Trp 1127 46 0.00263502257199087 1102 21 0.001237017191565
5451 Tmp 332 67 0.0166721812187067 297 32 0.00901285555975711
5451 Trp 1018 52 0.0032906197014313 1053 87 0.00534704114699988
5461 Tmp 211 18 0.007653959962752 238 45 0.0161823787165327
5461 Trp 1131 51 0.00292036990430659 1104 24 0.00140890856428603
5471 Tmp 211 22 0.00993816312280503 237 48 0.0177589301922778
5471 Trp 1128 55 0.00314799839699526 1102 29 0.00170766610451078
5481 Tmp 211 17 0.0075162975160571 237 43 0.0157043321859377
5481 Trp 1127 48 0.00274784923184369 1101 22 0.0012947375059909
5491 Tmp 212 17 0.00740240239962372 239 44 0.0158579459617065
5491 Trp 1129 50 0.00286333944259083 1102 23 0.0013542121024576
5501 Tmp 211 18 0.00756542085781613 237 44 0.0154892507161037
5501 Trp 1132 73 0.00415859993082872 1106 47 0.00274973576025154
5511 Tmp 202 12 0.0054273316050629 234 44 0.0161927590452959
5511 Trp 1137 59 0.00335478586865614 1105 27 0.00158074231231718
5521 Tmp 213 28 0.0115774966188696 238 53 0.0183048034781448
5521 Trp 1134 92 0.00520841568462456 1109 67 0.0038983426995813
5531 Tmp 212 19 0.00856345509975306 237 44 0.0163297813900062
5531 Trp 1125 54 0.00309699812653797 1100 29 0.00170985462020878
5541 Tmp 211 19 0.00775929280318875 239 47 0.0163022681087211
5541 Trp 1133 63 0.00361654079573695 1105 35 0.00206056853326789
5551 Tmp 215 18 0.00787271311707219 239 42 0.0152859760450558
5551 Trp 1123 50 0.00286810533574893 1099 26 0.00153194639651257
5561 Tmp 236 29 0.010375640697602 252 45 0.0147055435006953
5561 Trp 1111 51 0.00299383902076901 1095 35 0.00208706997484222
5571 Tmp 202 15 0.00664897037291719 232 45 0.0164095475327633
5571 Trp 1140 82 0.00464487907261568 1110 52 0.00302897339288586
5581 Tmp 201 14 0.0067305146037528 232 45 0.0172082071285813
5581 Trp 1138 48 0.00271784773382481 1107 17 0.000992638073394565
5591 Tmp 224 21 0.00857646675556365 243 40 0.014190524274223
5591 Trp 1116 49 0.00281996687926341 1097 30 0.00176409685634638
5601 Tmp 208 14 0.00659723006625023 234 40 0.0151353714432804
5601 Trp 1129 40 0.00227182862884025 1103 14 0.000819372364103942
5611 Tmp 234 22 0.00838821369805592 248 36 0.0121995189438248
5611 Trp 1105 36 0.00209826270060996 1091 22 0.00130727944874412
5621 Tmp 204 14 0.0065125559159038 234 44 0.0164882723041169
5621 Trp 1137 51 0.00288903350430118 1107 21 0.00122562661312685
5631 Tmp 220 19 0.00813135860607663 240 39 0.0140401864227873
5631 Trp 1120 43 0.00245743170141825 1100 23 0.00134843304229673
5641 Tmp 211 18 0.00805241130205762 236 43 0.0159611840040444
5641 Trp 1127 50 0.00286763128723521 1102 25 0.001472553412741
5651 Tmp 223 20 0.0079646376777404 244 41 0.0142190485244261
5651 Trp 1117 41 0.00237064286318831 1096 20 0.00118185633110374
5661 Tmp 231 30 0.0114465021234149 247 46 0.0154340887366323
5661 Trp 1115 84 0.00483627995210125 1099 68 0.00399783789730406
5671 Tmp 215 20 0.00783861717010525 242 47 0.0159739549490729
5671 Trp 1128 66 0.00378458223386637 1101 39 0.00228761032673666
5681 Tmp 220 20 0.00875457922766275 242 42 0.0151810560517301
5681 Trp 1120 52 0.00297441567153823 1098 30 0.00176467078346627
5691 Tmp 195 13 0.0063242255040277 228 46 0.0176748861688341
5691 Trp 1145 65 0.00365640968594602 1112 32 0.00185722293240402
5701 Tmp 220 17 0.00695495499232816 244 41 0.0144632569124588
5701 Trp 1119 40 0.00231728517612163 1095 16 0.000948366793142866
5711 Tmp 192 13 0.00641317309165274 227 48 0.0185047252876188
5711 Trp 1147 60 0.00337919184822574 1112 25 0.00145442949993673
5721 Tmp 240 27 0.010168951307067 252 39 0.0131764359471268
5721 Trp 1103 57 0.00331588715741436 1091 45 0.00266504290837588
5731 Tmp 208 16 0.00699403959203417 234 42 0.0154471806818162
5731 Trp 1129 53 0.00303375290587078 1103 27 0.00158461580408892
5741 Tmp 189 13 0.00717377795872008 225 49 0.0199599143817436
5741 Trp 1150 53 0.00296572427219235 1114 17 0.000986761125397757
5751 Tmp 219 22 0.00935789553486015 241 44 0.0157102715154811
5751 Trp 1121 51 0.00292628855885292 1099 29 0.00170804652615854
5761 Tmp 245 25 0.00854096163377144 255 35 0.011524099401633
5761 Trp 1093 48 0.00285751854837346 1083 38 0.00227711966072977
5771 Tmp 217 20 0.00830290884606688 240 43 0.0150201544536804
5771 Trp 1124 55 0.00317010296121383 1101 32 0.00189398776584439
5781 Tmp 205 16 0.00720741101136317 233 44 0.0163162323452178
5781 Trp 1134 55 0.00313166691566133 1106 27 0.00158026258159977
5791 Tmp 205 21 0.00920341758393788 237 53 0.0188889165767934
5791 Trp 1141 63 0.00358237449211626 1109 31 0.00181690477005968
5801 Tmp 212 16 0.00697370724297232 239 43 0.0154017315299964
5801 Trp 1127 48 0.00274986780968662 1100 21 0.00123836652787608
5811 Tmp 202 14 0.00646346727452683 232 44 0.0166631799278258
5811 Trp 1135 51 0.00290442475309992 1105 21 0.00122915680569035
5821 Tmp 219 21 0.00856234551298917 241 43 0.0152425310543263
5821 Trp 1121 43 0.0024833765300327 1099 21 0.00123918075297166
5831 Tmp 217 17 0.0070287460560543 238 38 0.0134567994684564
5831 Trp 1121 44 0.00253051197727635 1100 23 0.00135432947922513
5841 Tmp 219 17 0.00674372627475279 242 40 0.0139837475921254
5841 Trp 1120 54 0.00312271662894055 1097 31 0.00182858131500445
5851 Tmp 200 16 0.00731262166245749 232 48 0.0176564831012118
5851 Trp 1144 62 0.00350198199282768 1112 30 0.00174685612768079
5861 Tmp 203 17 0.00767111924524507 232 46 0.0171289929253442
5861 Trp 1138 63 0.0035851468766182 1109 34 0.00198794360777869
5871 Tmp 215 21 0.00942496461963653 240 46 0.0168097126622082
5871 Trp 1128 74 0.00419857702320011 1103 49 0.00286271288584531
5881 Tmp 222 20 0.00795127130173411 240 38 0.0133180712909347
5881 Trp 1116 51 0.00295337986497469 1098 33 0.0019491558570741
5891 Tmp 232 25 0.00987814511818226 247 40 0.0141453341707183
5891 Trp 1105 57 0.003320169501799 1090 42 0.00248950109873763
5901 Tmp 224 23 0.00910029714448502 244 43 0.015024126913482
5901 Trp 1115 37 0.0021382192543582 1095 17 0.00100180055080339
5911 Tmp 276 38 0.0114747769041035 269 31 0.00949054357951685
5911 Trp 1063 30 0.00183283858838076 1070 37 0.00225427553370341
5921 Tmp 200 14 0.00650482857606877 232 46 0.017027269627603
5921 Trp 1139 52 0.00294527382942325 1107 20 0.00116917338163603
5931 Tmp 205 20 0.00867163647258129 232 47 0.0170758848270734
5931 Trp 1135 53 0.00302243613089277 1108 26 0.00152140437043755
5941 Tmp 216 18 0.00781520204505081 240 42 0.0152071218688319
5941 Trp 1125 41 0.00235098656543057 1101 17 0.00100112911340037
5951 Tmp 227 20 0.00799681920118817 244 37 0.0129066193583952
5951 Trp 1112 55 0.00317517805758893 1095 38 0.00224107985206919
5961 Tmp 227 22 0.00835909624209932 245 40 0.013759796129907
5961 Trp 1113 48 0.00279051921000732 1095 30 0.00177242702739149
5971 Tmp 205 17 0.00820254965013556 232 44 0.0167712600902357
5971 Trp 1134 42 0.00238607236796739 1107 15 0.000879706627054511
5981 Tmp 237 29 0.0108212179583433 252 44 0.0145933326648371
5981 Trp 1107 44 0.00258188761012884 1092 29 0.00173583678197673
5991 Tmp 210 14 0.00631310078102188 234 38 0.0140704126139798
5991 Trp 1127 39 0.0022273689604008 1103 15 0.000880987116999071
6001 Tmp 193 14 0.00702660206545914 228 49 0.0191476721661087
6001 Trp 1147 58 0.00327381588898587 1112 23 0.00134113136568284
6011 Tmp 213 21 0.00921255125879971 238 46 0.016965734797804
6011 Trp 1127 52 0.00297807181476615 1102 27 0.00158551995958869
6021 Tmp 224 21 0.00867007196128763 243 40 0.0141232789239897
6021 Trp 1115 53 0.00304190511887553 1096 34 0.00199844669484553
6031 Tmp 220 19 0.00768733916581871 243 42 0.0146459537358592
6031 Trp 1120 53 0.0030493105631911 1097 30 0.00176627597223462
6041 Tmp 205 14 0.00632053287202713 235 44 0.0162186241937563
6041 Trp 1136 50 0.00284673211282462 1106 20 0.00117191585893798
