it Lat Snode Dispersal DRate Enode Establish ERate
6051 Trp 1131 55 0.00478852507286168 1103 27 0.00240663394658613
6061 Tmp 216 22 0.014165316796485 240 46 0.0253226105051095
6061 Trp 1127 57 0.00498147581564589 1103 33 0.00295198383825453
6071 Tmp 205 14 0.00991438805525291 233 42 0.0238822418512895
6071 Trp 1133 53 0.00459038701968176 1105 25 0.00223227684677024
6081 Tmp 200 19 0.0137187446652585 232 51 0.0292121946237722
6081 Trp 1140 54 0.00467893522977593 1108 22 0.00196776313053177
6091 Tmp 219 23 0.0143838796183847 246 50 0.026409175026995
6091 Trp 1126 72 0.00629068831454186 1099 45 0.00403543316792131
6101 Tmp 187 12 0.00953898872351429 225 50 0.0297989449835503
6101 Trp 1154 58 0.00494477235485153 1116 20 0.00176840250598722
6111 Tmp 192 15 0.0109699499174615 229 52 0.0295886555797159
6111 Trp 1151 84 0.00714035774988127 1114 47 0.00413221036207523
6121 Tmp 213 18 0.0115207977922055 237 42 0.0230623842077842
6121 Trp 1127 61 0.00530543054497366 1103 37 0.00329213784734887
6131 Tmp 204 19 0.0129564895169043 232 47 0.026155276038387
6131 Trp 1137 80 0.00685370778819878 1109 52 0.0045847293230172
6141 Tmp 211 18 0.0120380075208923 237 44 0.024191529928488
6141 Trp 1131 53 0.00458422773367938 1105 27 0.00240259995399907
6151 Tmp 245 32 0.0181066188936051 252 39 0.0205485767115277
6151 Trp 1099 67 0.00599294006007562 1092 60 0.00543026263760925
6161 Tmp 215 25 0.0153689232410963 243 53 0.0274267160991998
6161 Trp 1133 83 0.00720054035936341 1105 55 0.00490145863424515
6171 Tmp 226 25 0.0154799873437233 247 46 0.0244424115383762
6171 Trp 1117 70 0.00614236352066282 1096 49 0.00440280120774428
6181 Tmp 204 17 0.0121049060920219 232 45 0.025717082983445
6181 Trp 1136 63 0.00544194003065477 1108 35 0.00311628180848841
6191 Tmp 193 14 0.0105412061943094 229 50 0.028882346453352
6191 Trp 1152 85 0.00726533495743132 1116 49 0.00433768362849665
6201 Tmp 243 28 0.0145388456016396 254 39 0.0192397078681237
6201 Trp 1099 57 0.00511454757029968 1088 46 0.00416534687650884
6211 Tmp 199 13 0.00924672885497255 231 45 0.0257977061350445
6211 Trp 1140 55 0.00474210322551516 1108 23 0.00204266675623281
6221 Tmp 201 15 0.0104707404059485 232 46 0.0259430831709219
6221 Trp 1140 77 0.00664192428590355 1109 46 0.00408798880314513
6231 Tmp 221 20 0.0122658591986138 239 38 0.0205493182095831
6231 Trp 1119 43 0.00376378491345049 1101 25 0.00223094727078854
6241 Tmp 209 14 0.00931369893832747 237 42 0.0232637325751077
6241 Trp 1131 59 0.00511879423989986 1103 31 0.00276195621748002
6251 Tmp 205 16 0.0108165741446209 234 45 0.0249395148181993
6251 Trp 1139 54 0.0046510948114016 1110 25 0.00221532701904155
6261 Tmp 233 23 0.0131823956671414 248 38 0.0194115546088574
6261 Trp 1107 40 0.00356901902821594 1092 25 0.00227381960863909
6271 Tmp 210 17 0.0112254930895237 236 43 0.0236473586432461
6271 Trp 1132 88 0.00756571787660247 1106 62 0.00547343461254088
6281 Tmp 246 32 0.0175628813376628 254 40 0.020094452466736
6281 Trp 1094 54 0.00482229369780695 1086 46 0.00417066504660241
6291 Tmp 215 24 0.0152445346747279 240 49 0.0259765048610059
6291 Trp 1128 58 0.00507452927949626 1103 33 0.00296825417378594
6301 Tmp 207 14 0.00935102772203007 237 44 0.0241601757494646
6301 Trp 1134 60 0.00519175852750983 1104 30 0.0026707592921502
6311 Tmp 193 13 0.00986389883439673 228 48 0.0275696045282386
6311 Trp 1148 53 0.00453233632417296 1113 18 0.00159707023300385
6321 Tmp 202 14 0.00975330172775909 230 42 0.0236050897485605
6321 Trp 1141 63 0.00539892200233421 1113 35 0.00309047219498087
6331 Tmp 183 10 0.00772568228320117 219 46 0.0276223989480622
6331 Trp 1159 78 0.00662443000641922 1123 42 0.00368302587006022
6341 Tmp 222 24 0.0142168335999863 241 43 0.0224532659224326
6341 Trp 1116 61 0.00538189723583454 1097 42 0.00378128210832094
6351 Tmp 208 17 0.0116828011591194 236 45 0.0249935772754796
6351 Trp 1134 48 0.0041601242216698 1106 20 0.00178686539094033
6361 Tmp 214 16 0.0104755858696459 238 40 0.0221506873772234
6361 Trp 1124 69 0.0060080369358584 1100 45 0.00401564698847961
6371 Tmp 209 17 0.0122113594238773 236 44 0.0250575365887373
6371 Trp 1129 49 0.00424490136509027 1102 22 0.00196789686846889
6381 Tmp 233 20 0.0112300854753531 252 39 0.0194941260786653
6381 Trp 1107 38 0.00338395075397236 1088 19 0.00172573438426674
6391 Tmp 191 14 0.0106702786677796 228 51 0.0300102175081427
6391 Trp 1148 58 0.00496921304821696 1111 21 0.00186095927016908
6401 Tmp 198 15 0.0106073814554141 230 47 0.026985346615165
6401 Trp 1143 57 0.00491235687047091 1111 25 0.00221713461190962
6411 Tmp 206 14 0.00956266970899816 238 46 0.0254642572102328
6411 Trp 1134 51 0.00440477593482666 1102 19 0.00169100615350206
6421 Tmp 220 20 0.0121121381844292 243 43 0.0225640971551777
6421 Trp 1122 51 0.00446452287682226 1099 28 0.00250695074948838
6431 Tmp 210 17 0.0114685470829277 237 44 0.0243847138845782
6431 Trp 1130 54 0.00467704390847771 1103 27 0.00240563232749643
6441 Tmp 219 20 0.0123225531893004 241 42 0.0226855590417979
6441 Trp 1121 57 0.00499317439498772 1099 35 0.00312856828338789
6451 Tmp 203 16 0.0112690348172396 231 44 0.02498534829364
6451 Trp 1135 60 0.00519879630442653 1107 32 0.00285716303483638
6461 Tmp 208 24 0.0170809571571981 236 52 0.0292895356467716
6461 Trp 1138 102 0.00867405611167931 1110 74 0.00649755467703873
6471 Tmp 197 14 0.0104515062651106 232 49 0.0282361258935794
6471 Trp 1145 62 0.00531920156733322 1110 27 0.00239786026374535
6481 Tmp 213 15 0.00955862327391138 238 40 0.0218878107047575
6481 Trp 1125 56 0.00488208164827366 1100 31 0.00276482586948432
6491 Tmp 209 15 0.00986535769680755 234 40 0.0222283301351258
6491 Trp 1129 42 0.00365866541022568 1104 17 0.00151778093277273
6501 Tmp 211 14 0.00923193928269592 236 39 0.0215676582943211
6501 Trp 1127 53 0.00461540521362325 1102 28 0.00250190022471781
6511 Tmp 178 11 0.00934246412553228 219 52 0.0321517734854879
6511 Trp 1164 69 0.00583371781317184 1123 28 0.00245875390404479
6521 Tmp 200 20 0.0141605631276453 232 52 0.0295676027799085
6521 Trp 1148 83 0.00709262300623004 1116 51 0.00449102141894709
6531 Tmp 228 26 0.0166646306974586 245 43 0.0237234072500912
6531 Trp 1113 42 0.00369508512326205 1096 25 0.00224939801259481
6541 Tmp 204 15 0.0101754162909076 236 47 0.0259168694658256
6541 Trp 1138 47 0.00406381102895368 1106 15 0.00133616613124997
6551 Tmp 197 15 0.0111903297765566 229 47 0.0276473093569416
6551 Trp 1144 48 0.00413032555306292 1112 16 0.00142072970664269
6561 Tmp 199 14 0.0100580730145982 232 47 0.0268475360416747
6561 Trp 1139 58 0.00501465868426334 1106 25 0.00223067264788737
6571 Tmp 223 26 0.0153839726668153 244 47 0.024456697012597
6571 Trp 1121 60 0.00527389747079636 1100 39 0.00349929815117579
6581 Tmp 196 13 0.0091975130915102 229 46 0.0261876541657594
6581 Trp 1143 54 0.00465812062306505 1110 21 0.00186674452335385
6591 Tmp 211 15 0.0100109343429267 237 41 0.0226861995767225
6591 Trp 1128 54 0.00469331700016372 1102 28 0.00250071060951824
6601 Tmp 214 17 0.0106845136089184 240 43 0.0230104749996701
6601 Trp 1130 62 0.0053937332190618 1104 36 0.00320935845387724
6611 Tmp 188 13 0.00978788269082553 224 49 0.0284320894495351
6611 Trp 1153 58 0.00493905107761092 1117 22 0.00193868222208343
6621 Tmp 197 13 0.00968286898402698 228 44 0.0257045827684118
6621 Trp 1141 55 0.00473533504541628 1110 24 0.00213416296044414
6631 Tmp 204 12 0.00826162810989498 232 40 0.0226157499667365
6631 Trp 1133 57 0.00493042232816784 1105 29 0.00257899390315516
6641 Tmp 201 14 0.00896009596621184 233 46 0.0248717671835843
6641 Trp 1139 71 0.00618930521099968 1107 39 0.0034870005761631
6651 Tmp 187 11 0.00826895292590716 223 47 0.0275687799486585
6651 Trp 1151 47 0.00402333142941786 1115 11 0.000972821865284047
6661 Tmp 218 20 0.0124935973046788 243 45 0.0237891130651847
6661 Trp 1123 50 0.00438926316671889 1098 25 0.00225212402544048
6671 Tmp 206 13 0.00874320650332613 233 40 0.0222707444830383
6671 Trp 1134 55 0.00476183423563535 1107 28 0.00249089012669827
6681 Tmp 202 15 0.0106324692431904 232 45 0.0257637138409532
6681 Trp 1137 52 0.00449619340589124 1107 22 0.00195913090083646
6691 Tmp 203 15 0.0103160325512641 236 48 0.0264901101560602
6691 Trp 1137 60 0.00518151214025501 1104 27 0.00240605649461071
6701 Tmp 200 17 0.0118509654099668 232 49 0.0276644993375736
6701 Trp 1144 56 0.00481488242022222 1112 24 0.00212504751353891
6711 Tmp 190 15 0.0109963925491186 227 52 0.0297026900386891
6711 Trp 1152 71 0.00608103035002173 1115 34 0.00301176710989362
6721 Tmp 199 16 0.0109611050769657 228 45 0.0256531316535049
6721 Trp 1139 54 0.00469238123369268 1110 25 0.00222944534790552
6731 Tmp 200 12 0.0080603607611736 232 44 0.0242069328110915
6731 Trp 1140 57 0.00492558317976765 1108 25 0.00222353859986411
6741 Tmp 210 21 0.0138637065021381 237 48 0.0261844855477528
6741 Trp 1132 61 0.00529414095297003 1105 34 0.00303469241834249
6751 Tmp 208 18 0.0119650054102514 235 45 0.0247074297501989
6751 Trp 1132 65 0.00564366754837796 1105 38 0.00339273419062446
6761 Tmp 220 22 0.0134808603317779 241 43 0.0225919000501557
6761 Trp 1124 68 0.0059237271357223 1103 47 0.00419348353979549
6771 Tmp 205 17 0.0115840425535906 234 46 0.0259410379308331
6771 Trp 1135 61 0.00528390482859875 1106 32 0.00284728502037549
6781 Tmp 201 17 0.0123146692086076 232 48 0.0273097972190661
6781 Trp 1142 73 0.00626170712245015 1111 42 0.00372306789725842
6791 Tmp 244 30 0.0153172571962446 257 43 0.0206735922719997
6791 Trp 1101 57 0.00511788266782492 1088 44 0.00399417383334189
6801 Tmp 206 13 0.00918829967008915 233 40 0.0228012312414057
6801 Trp 1132 51 0.00440575160422525 1105 24 0.00213592890578579
6811 Tmp 208 17 0.0113067519133685 234 43 0.0237705363129962
6811 Trp 1129 46 0.00399794042309752 1103 20 0.00178563638668919
6821 Tmp 203 14 0.00993491276731453 232 43 0.0244831317656074
6821 Trp 1135 51 0.00440785551609399 1106 22 0.00196024046859326
6831 Tmp 200 13 0.00895298994000385 230 43 0.0242433859821591
6831 Trp 1140 54 0.00466027047690832 1110 24 0.00213036795033787
6841 Tmp 202 20 0.012806746430093 235 53 0.0277736205413215
6841 Trp 1144 67 0.00578866490454598 1111 34 0.00302821526507374
6851 Tmp 209 16 0.010732291049001 234 41 0.0228930161336577
6851 Trp 1130 50 0.00433092960007377 1105 25 0.00222325888060635
6861 Tmp 221 28 0.0179260296853899 243 50 0.026915292192412
6861 Trp 1122 80 0.0069755315766705 1100 58 0.00519110682341122
6871 Tmp 195 15 0.0105194157540334 231 51 0.0286551988748059
6871 Trp 1148 61 0.00526399599466031 1112 25 0.0022253262716834
6881 Tmp 188 9 0.00726624933071284 225 46 0.0280769785911665
6881 Trp 1149 61 0.00521113043206441 1112 24 0.00212277346014358
6891 Tmp 207 19 0.0126797462475793 236 48 0.0261357814284201
6891 Trp 1138 71 0.00613284940689793 1109 42 0.00373702370436595
6901 Tmp 203 12 0.00815551892239932 233 42 0.0234719258623797
6901 Trp 1137 72 0.0062048117622518 1107 42 0.00372145046116537
6911 Tmp 207 15 0.010230312118127 234 42 0.0234694950641794
6911 Trp 1131 50 0.00434318345082613 1104 23 0.00205559641329989
6921 Tmp 212 23 0.0144644248102253 238 49 0.0261378618747303
6921 Trp 1135 90 0.00778519555670088 1109 64 0.00567585396559805
6931 Tmp 230 21 0.0126956714313804 246 37 0.0196865432497939
6931 Trp 1107 37 0.00326182377448737 1091 21 0.00188882926686378
6941 Tmp 190 13 0.00943181399397734 226 49 0.0284129168019059
6941 Trp 1151 50 0.00429451512488563 1115 14 0.00123932147075471
6951 Tmp 198 14 0.0101333022887554 231 47 0.0268161832824735
6951 Trp 1143 50 0.00428553979849206 1110 17 0.00150495059598024
6961 Tmp 239 26 0.0142514094595994 252 39 0.019923770122912
6961 Trp 1103 48 0.00428792493919931 1090 35 0.00316422912128136
6971 Tmp 203 17 0.0111659959953484 232 46 0.025647024600166
6971 Trp 1138 48 0.00417943867972015 1109 19 0.00169435677036457
6981 Tmp 190 11 0.0082063637889274 227 48 0.0280753684787561
6981 Trp 1149 50 0.00429102041726138 1112 13 0.00115217793273411
6991 Tmp 196 16 0.011554042094791 227 47 0.0274101260966401
6991 Trp 1143 85 0.00730537535993265 1112 54 0.00477649118921682
7001 Tmp 200 12 0.00858722750593734 229 41 0.0235784108145935
7001 Trp 1137 48 0.00414321974769563 1108 19 0.00168982944059538
7011 Tmp 225 21 0.0129566051088486 244 40 0.0216404162061214
7011 Trp 1117 62 0.00541550530911469 1098 43 0.00383209706492544
7021 Tmp 207 14 0.00918285941760135 235 42 0.0232120059192936
7021 Trp 1133 52 0.00452184006223021 1105 24 0.00214000741173199
7031 Tmp 221 19 0.0116274370048488 241 39 0.0207501614874667
7031 Trp 1117 42 0.00369861985970874 1097 22 0.00198017133668131
7041 Tmp 210 16 0.0104222796681631 236 42 0.0231163141653498
7041 Trp 1129 50 0.00435735158944757 1103 24 0.00214417154892466
7051 Tmp 196 12 0.00848041041624642 228 44 0.0252292373661691
7051 Trp 1142 67 0.00577290707758278 1110 35 0.00310367463798384
7061 Tmp 211 17 0.0109757441026697 239 45 0.0243625001645484
7061 Trp 1131 68 0.00590129755664354 1103 40 0.00356358282711517
7071 Tmp 204 14 0.00952908007744746 233 43 0.0238806951570395
7071 Trp 1136 53 0.00458602349890001 1107 24 0.00213800416661094
7081 Tmp 199 14 0.0103363163043913 230 45 0.0262398220431596
7081 Trp 1139 46 0.00396604770060117 1108 15 0.00133476354029737
7091 Tmp 203 15 0.0104833655877954 232 44 0.0249640215967609
7091 Trp 1136 55 0.00475974617621602 1107 26 0.00231655972155706
7101 Tmp 197 21 0.0150091422239805 230 54 0.0304273165855091
7101 Trp 1150 102 0.00865918249652328 1117 69 0.0060505992471469
7111 Tmp 221 20 0.0125302003279874 240 39 0.0213033342184322
7111 Trp 1119 57 0.0049834436759986 1100 38 0.00339185225847338
7121 Tmp 193 14 0.0107969772566533 228 49 0.0286642877433287
7121 Trp 1149 69 0.00582440786911406 1114 34 0.00297361021234666
7131 Tmp 198 15 0.0110583276245639 230 47 0.0274079448990209
7131 Trp 1141 66 0.00568419598287881 1109 34 0.00302148272735065
7141 Tmp 212 16 0.0103871925344754 237 41 0.0225300109293358
7141 Trp 1126 65 0.00565855872613197 1101 40 0.00356901071198093
7151 Tmp 208 15 0.0100182865119474 236 43 0.0236892431204462
7151 Trp 1133 84 0.00726559469251643 1105 56 0.00498068617797089
7161 Tmp 241 25 0.0133113404431439 252 36 0.0178105264545241
7161 Trp 1099 35 0.00313819165086758 1088 24 0.00217988776358101
7171 Tmp 211 15 0.0098822281181718 235 39 0.0217714145056593
7171 Trp 1129 45 0.00391140284067947 1105 21 0.00186976461750212
7181 Tmp 232 24 0.0139599056676824 247 39 0.020226166294685
7181 Trp 1107 38 0.00336718500464593 1092 23 0.00207648597806226
7191 Tmp 210 18 0.0126865892000271 236 44 0.0249861169468049
7191 Trp 1130 49 0.00424855161612405 1104 23 0.00205518889177259
7201 Tmp 205 20 0.013824535436423 234 49 0.0273531568452761
7201 Trp 1136 77 0.00667373187271729 1107 48 0.00428835928867304
7211 Tmp 213 23 0.0147254954135236 239 49 0.0266720801191402
7211 Trp 1130 65 0.00564461413091238 1104 39 0.00346969171847088
7221 Tmp 207 17 0.0112457504541646 237 47 0.0256772965384084
7221 Trp 1133 66 0.00573641902454795 1103 36 0.00321810519599427
7231 Tmp 212 14 0.00902568166170639 235 37 0.0202228685274889
7231 Trp 1127 57 0.00495724306153341 1104 34 0.00303034511644903
7241 Tmp 200 12 0.00848134439599374 230 42 0.0241843249090808
7241 Trp 1138 49 0.00423246417905509 1108 19 0.00168808040581144
7251 Tmp 219 21 0.0132029770713988 241 43 0.0232184431848097
7251 Trp 1120 51 0.00446422437262284 1098 29 0.00259793048594114
7261 Tmp 188 11 0.00881374743646647 226 49 0.0290263831073772
7261 Trp 1152 69 0.00589898782079834 1114 31 0.00275387805729658
7271 Tmp 207 21 0.0145620984061468 236 50 0.028025174206865
7271 Trp 1136 73 0.00631220104846223 1107 44 0.00392055747339807
7281 Tmp 203 18 0.0119873948148144 236 51 0.0284095834716386
7281 Trp 1138 65 0.00566822566815708 1105 32 0.00286383149695021
7291 Tmp 211 19 0.0122426973639201 236 44 0.0237985771723155
7291 Trp 1127 51 0.00446342100890413 1102 26 0.00233617384599002
7301 Tmp 211 21 0.0141681729064931 237 47 0.0262725667618273
7301 Trp 1132 86 0.00740801648610034 1106 60 0.00530865280526621
7311 Tmp 208 19 0.0123291420198736 236 47 0.0253286765609405
7311 Trp 1138 74 0.00634022311582205 1110 46 0.00405037484870274
7321 Tmp 214 17 0.0107147923371297 239 42 0.0224604929354651
7321 Trp 1125 66 0.00577525439035453 1100 41 0.00367887557760053
7331 Tmp 207 17 0.0113807601093861 235 45 0.0247001951378539
7331 Trp 1132 73 0.00632598459702527 1104 45 0.00401369768021998
7341 Tmp 221 19 0.0120010326699122 242 40 0.0214893961474579
7341 Trp 1119 52 0.00452230675110922 1098 31 0.00276283211761578
7351 Tmp 205 14 0.00963501794969433 232 41 0.0230222555217623
7351 Trp 1134 68 0.00585969269646155 1107 41 0.00363576651000315
7361 Tmp 206 21 0.0144203902686835 237 52 0.0288071076707447
7361 Trp 1137 55 0.00477197020387427 1106 24 0.00214730533042488
7371 Tmp 204 15 0.010460139879685 235 46 0.0258645566113983
7371 Trp 1133 73 0.00631784104803313 1102 42 0.00374662145934457
7381 Tmp 214 19 0.0125291070940596 236 41 0.022775355302417
7381 Trp 1125 65 0.00564373330794948 1103 43 0.00382784441924053
7391 Tmp 217 16 0.00993415468427555 239 38 0.0203805125904331
7391 Trp 1121 58 0.00508774354580654 1099 36 0.00322985113572871
7401 Tmp 203 15 0.0100740588052833 231 43 0.0240159643609791
7401 Trp 1137 50 0.00433968914000723 1109 22 0.00196077387216773
7411 Tmp 195 17 0.0130174269769918 231 53 0.0308503024087797
7411 Trp 1150 68 0.00580533868095339 1114 32 0.00283152653237442
7421 Tmp 225 20 0.0120225398577253 244 39 0.0205633025146813
7421 Trp 1116 48 0.00422101795249244 1097 29 0.00260355318948345
7431 Tmp 217 16 0.0102038886503074 244 43 0.0228887871757319
7431 Trp 1123 58 0.00508145283322776 1096 31 0.00279192778590449
7441 Tmp 214 16 0.00956880852614091 243 45 0.0228725147554595
7441 Trp 1127 56 0.00490811521493955 1098 27 0.00242929235342931
7451 Tmp 223 18 0.0105655259391146 245 40 0.0206949021686139
7451 Trp 1115 38 0.00335843869099673 1093 16 0.00144331485059456
7461 Tmp 201 14 0.0098818987109829 233 46 0.0263747166713979
7461 Trp 1141 66 0.00567227009537062 1109 34 0.00300667029654956
7471 Tmp 220 18 0.0107490030747523 241 39 0.0203887712606363
7471 Trp 1119 39 0.00342848284893222 1098 18 0.00161622688720329
7481 Tmp 216 16 0.0103323883148011 240 40 0.0218933499882615
7481 Trp 1121 40 0.00349771469976431 1097 16 0.00143400934321205
7491 Tmp 200 12 0.00838652252284489 230 42 0.024114815390136
7491 Trp 1138 66 0.00567462345736626 1108 36 0.00318023253562419
7501 Tmp 202 19 0.0126636542999001 233 50 0.0270467878122495
7501 Trp 1144 63 0.00540685207977331 1113 32 0.00283095901353053
7511 Tmp 206 20 0.0135407323251054 237 51 0.0275965321717169
7511 Trp 1141 67 0.00578004700935698 1110 36 0.00320839374953399
7521 Tmp 210 16 0.0107755838436519 238 44 0.0242778408301965
7521 Trp 1132 55 0.00475150536159414 1104 27 0.00240047689122169
7531 Tmp 212 18 0.0116294141428071 239 45 0.0242493538422872
7531 Trp 1128 71 0.00617362953215767 1101 44 0.00393116601779901
7541 Tmp 207 18 0.0121247766014121 236 47 0.0260044793822309
7541 Trp 1135 65 0.00562320971379746 1106 36 0.00320386826254061
7551 Tmp 204 18 0.012035597647042 233 47 0.0259850042972839
7551 Trp 1137 57 0.00492315106124061 1108 28 0.00248562364353454
7561 Tmp 215 18 0.0111510423052703 238 41 0.0221143167620159
7561 Trp 1124 45 0.00392707205908852 1101 22 0.00196093895980346
7571 Tmp 202 11 0.00750402306878586 234 43 0.0237841748966757
7571 Trp 1137 48 0.0041450381458314 1105 16 0.00142373250513482
7581 Tmp 224 21 0.0126678103670568 243 40 0.0211761958520073
7581 Trp 1115 56 0.00495051836753179 1096 37 0.00333911560507256
7591 Tmp 225 24 0.0134109541478137 245 44 0.0224791112922178
7591 Trp 1116 60 0.00535377968014805 1096 40 0.0036234362750951
7601 Tmp 206 17 0.0114136815424669 235 46 0.0251834243609649
7601 Trp 1133 70 0.00606039834950388 1104 41 0.00365639252638133
7611 Tmp 216 19 0.0121861982985585 239 42 0.0228738137282797
7611 Trp 1123 52 0.0045477821595963 1100 29 0.00259923592615132
7621 Tmp 221 22 0.0130400955286576 245 46 0.023641520702376
7621 Trp 1121 67 0.00589431402889326 1097 43 0.00387099272920807
7631 Tmp 203 15 0.0102118718320221 233 45 0.0252005331727204
7631 Trp 1136 75 0.00647590215494813 1106 45 0.00399481559791559
7641 Tmp 202 14 0.00967429943785203 233 45 0.0251400266663615
7641 Trp 1137 55 0.00475461249169974 1106 24 0.0021381087271449
7651 Tmp 206 18 0.012269704380082 234 46 0.0266126698680571
7651 Trp 1133 58 0.00504102677930063 1105 30 0.00266806104896924
7661 Tmp 197 15 0.011118076359471 228 46 0.0266269377705122
7661 Trp 1143 48 0.00412655277082217 1112 17 0.00151063234519344
7671 Tmp 207 16 0.0113993316543353 234 43 0.0245914768783457
7671 Trp 1134 71 0.00610355003480851 1107 44 0.00389808555462787
7681 Tmp 209 14 0.00913638217016747 235 40 0.0219700119772267
7681 Trp 1131 49 0.0042594470898973 1105 23 0.00205073113591962
7691 Tmp 203 20 0.0137449220931631 232 49 0.0269192586776771
7691 Trp 1138 73 0.00627434063084524 1109 44 0.00390433895225292
7701 Tmp 206 16 0.0107064009399069 236 46 0.0250728695943128
7701 Trp 1136 73 0.00632678047038959 1106 43 0.00383995952123995
7711 Tmp 212 18 0.0122879152337009 238 44 0.02464096676369
7711 Trp 1131 64 0.00551748604224034 1105 38 0.00336918403778745
7721 Tmp 207 17 0.0115021515620243 232 42 0.0234573038156564
7721 Trp 1133 59 0.00511439055740737 1108 34 0.00302933817691387
7731 Tmp 204 14 0.00970401452585617 234 44 0.0247586048685962
7731 Trp 1136 52 0.00449299904319322 1106 22 0.00195745153371534
7741 Tmp 191 14 0.0104807650057108 227 50 0.0292903715363832
7741 Trp 1148 65 0.00557390234142992 1112 29 0.00256859394729513
7751 Tmp 210 17 0.0108076291066579 237 44 0.0232869471371455
7751 Trp 1132 68 0.00588424976217349 1105 41 0.00364776277727894
7761 Tmp 213 20 0.0129939703173207 240 47 0.0251022520878017
7761 Trp 1128 64 0.00559623708235109 1101 37 0.00333240581596618
7771 Tmp 201 13 0.00928756808430391 233 45 0.0258315204461349
7771 Trp 1139 53 0.00457548956226031 1107 21 0.00186814079514677
7781 Tmp 191 13 0.00982514016658329 227 49 0.0288376419600238
7781 Trp 1147 66 0.00566528545425018 1111 30 0.00266102135267983
7791 Tmp 204 15 0.0100686200621927 233 44 0.0245234934049652
7791 Trp 1136 49 0.00423353196364614 1107 20 0.00177464819215851
7801 Tmp 186 9 0.00730123578120838 224 47 0.0285882394120406
7801 Trp 1152 61 0.00519662504293789 1114 23 0.00203054233114001
7811 Tmp 215 22 0.0142983137462412 238 45 0.0248057911886754
7811 Trp 1124 68 0.00591867400857334 1101 45 0.00401298053701969
7821 Tmp 211 19 0.0128310737812405 234 42 0.0234802053966299
7821 Trp 1127 42 0.00365433646515493 1104 19 0.00169866807965144
7831 Tmp 211 17 0.0112253240881476 238 44 0.0240404357068898
7831 Trp 1130 53 0.00460399001246752 1103 26 0.00232227099513724
7841 Tmp 211 15 0.0102556224142371 236 40 0.0223417749216425
7841 Trp 1128 64 0.00553414125649322 1103 39 0.00347073257156595
7851 Tmp 194 15 0.0116154242224921 231 52 0.0310514614527083
7851 Trp 1147 68 0.00583197800072854 1110 31 0.00274905583723827
7861 Tmp 199 14 0.0100435729183784 232 47 0.0268024940038879
7861 Trp 1142 65 0.00559162106817791 1109 32 0.00284068362488641
7871 Tmp 202 16 0.0108883243504431 232 46 0.025553209699924
7871 Trp 1137 59 0.00510502904225108 1107 29 0.00258316690364572
7881 Tmp 205 14 0.00923527122251721 234 43 0.0235851896735626
7881 Trp 1134 54 0.00468325005261681 1105 25 0.00222752800999772
7891 Tmp 190 10 0.00777809284671318 225 45 0.0270831634303676
7891 Trp 1147 58 0.00496468331054816 1112 23 0.00203420455003765
7901 Tmp 197 12 0.00859041679496409 229 44 0.0250711470006733
7901 Trp 1141 51 0.00439955459916822 1109 19 0.00169129691857932
7911 Tmp 202 17 0.0115386858249305 233 48 0.0265318979646549
7911 Trp 1141 56 0.00483899256378178 1110 25 0.00222482905759321
7921 Tmp 190 11 0.00886587161748007 226 47 0.0283393567178872
7921 Trp 1149 63 0.00536392260947478 1113 27 0.00238360551907646
7931 Tmp 205 15 0.0103755054513943 234 44 0.0248316925515005
7931 Trp 1134 49 0.00424072269962135 1105 20 0.00178119484508454
7941 Tmp 215 20 0.0122647437788781 239 44 0.0234398511644032
7941 Trp 1125 56 0.00492568435779996 1101 32 0.0028770448226669
7951 Tmp 194 13 0.00996049518203378 229 48 0.0283758930791383
7951 Trp 1144 59 0.005058919842197 1109 24 0.00212838640729366
7961 Tmp 212 22 0.0135167671272223 241 51 0.0265316554995319
7961 Trp 1132 72 0.00628601795580827 1103 43 0.00385326476745471
7971 Tmp 224 19 0.010752182737307 245 40 0.0204265069720309
7971 Trp 1115 47 0.0041675005837182 1094 26 0.00234517639685185
7981 Tmp 203 16 0.0108013336258109 234 47 0.0257253330871656
7981 Trp 1138 66 0.00568650794076906 1107 35 0.00310814779223109
7991 Tmp 221 22 0.0141275680868512 243 44 0.0238874255126282
7991 Trp 1123 93 0.00806783138788368 1101 71 0.00631530619555641
8001 Tmp 199 21 0.0148892832894596 230 52 0.0293960408999441
8001 Trp 1143 71 0.00607916067139021 1112 40 0.00353334773512915
8011 Tmp 208 19 0.0127021913509649 237 48 0.0264594793153172
8011 Trp 1135 89 0.00768712799716572 1106 60 0.00532883046259264
8021 Tmp 211 22 0.0139968511792878 238 49 0.0264026770396283
8021 Trp 1132 61 0.00533583073584459 1105 34 0.00304985898051282
8031 Tmp 211 21 0.0131613171740937 239 49 0.0258887899634783
8031 Trp 1131 81 0.0070389157036513 1103 53 0.00472778313445816
8041 Tmp 216 23 0.0148427538490447 241 48 0.0253565548944796
8041 Trp 1126 57 0.00495496197139099 1101 32 0.00286733312635913
8051 Tmp 213 18 0.0116667876771811 237 42 0.0229091259392271
8051 Trp 1131 68 0.00586635776156695 1107 44 0.00389345040484701
8061 Tmp 241 28 0.0156320775277798 256 43 0.0212417172338713
8061 Trp 1104 66 0.00585314005012552 1089 51 0.00461836503483776
8071 Tmp 220 19 0.0114528258269951 241 40 0.0213974111619943
8071 Trp 1117 52 0.00458826907632831 1096 31 0.00278705695951705
