Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
10530	-6269.422	-6269.759	0.3372072	0.00325259	0.0828202	0.154779	0.00185367	0.0471996	0.0882094	-5.7283	-2.49108	-1.86576	-0.5622862	0.002802478	0.00563525	0.000215346	0.0108824	0.00681581	3.95544e-05	0.00488969	0.00280248	0.00280248	0.005635249	0.01088239	0.0002153459	3.955443e-05	0.006815812	0.004889685	0.0529299	0.336069	0.0817556	0.0587533	0.094936	0.375556	0.0507189	0.0696609	0.104757	0.0837306	0.115002	0.172941	-2.98146	-2.66412	-2.25611	0.5013066
10540	-6272.616	-6278.969	6.352629	0.00319144	0.139355	0.252295	0.00166035	0.0724996	0.131256	-5.74728	-1.97073	-1.37716	-0.6534447	0.0004934722	0.00304521	0.000193339	0.0139737	0.00523944	0.00010994	0.00353326	0.000493472	0.000493472	0.003045214	0.01397367	0.0001933385	0.0001099397	0.005239438	0.003533264	0.141144	0.215256	0.0221187	0.0590993	0.266806	0.295577	0.0388499	0.0779815	0.0980541	0.0697341	0.139974	0.176003	-3.24805	-2.55128	-2.32224	0.5849841
10550	-6273.732	-6276.226	2.494161	0.0315366	0.117656	0.130726	0.00618603	0.0230786	0.0256424	-3.45661	-2.13999	-2.03465	-1.628855	0.002053788	0.00638576	0.000215683	0.0111088	0.0065567	0.000559032	0.00277733	0.00205379	0.00205379	0.00638576	0.01110883	0.0002156828	0.0005590315	0.006556696	0.002777327	0.0421322	0.434216	0.108348	0.0334845	0.351446	0.0303728	0.0433825	0.0523685	0.0704106	0.079064	0.0954409	0.128322	-3.1377	-2.94945	-2.65341	0.6002016
10560	-6274.564	-6272.263	-2.30139	0.00081134	0.107138	0.276994	0.000137197	0.0181169	0.0468392	-7.11682	-2.23364	-1.28376	-1.777273	0.0003480569	0.00758979	0.000196138	0.00816823	0.0116332	1.24601e-05	0.00291645	0.000348057	0.000348057	0.007589787	0.008168232	0.0001961381	1.246005e-05	0.01163322	0.00291645	0.114698	0.290927	0.0582176	0.05813	0.202357	0.27567	0.0396327	0.0478621	0.0858241	0.0748684	0.090414	0.162126	-3.2281	-3.03943	-2.45546	0.636076
10570	-6271.905	-6276.931	5.025875	0.0282708	0.127867	0.0362003	0.00438784	0.0198459	0.00561857	-3.56593	-2.05677	-3.31869	-1.86299	0.0005899305	0.00768748	8.41695e-05	0.00893244	0.00585788	0.000176445	0.00398106	0.000589931	0.000589931	0.007687477	0.008932441	8.416948e-05	0.0001764448	0.005857882	0.003981056	0.0187237	0.322553	0.0948499	0.273308	0.0731261	0.217439	0.04221	0.0468781	0.0802195	0.079692	0.0885053	0.151453	-3.1651	-3.06021	-2.52299	0.635512
10580	-6276.036	-6276.73	0.6946708	0.00143771	0.107613	0.15516	0.000268482	0.020096	0.0289752	-6.54471	-2.22921	-1.8633	-1.678021	0.005663957	0.00671276	0.000300619	0.0058003	0.00827033	0.000751842	0.00181922	0.00566396	0.00566396	0.006712762	0.005800302	0.0003006186	0.0007518425	0.008270333	0.001819223	0.00305202	0.545044	0.0849682	0.0604742	0.0974594	0.209002	0.0410085	0.0483925	0.0726904	0.0778265	0.0918399	0.137953	-3.19398	-3.02841	-2.62155	0.6407017
10590	-6277.646	-6282.998	5.351918	0.00805208	0.0248606	0.120236	0.00317595	0.00980569	0.0474244	-4.82182	-3.69447	-2.1183	-0.9303221	0.0009494161	0.00549744	0.000923076	0.00690968	0.00734226	0.00139582	0.00442809	0.000949416	0.000949416	0.00549744	0.006909682	0.0009230759	0.001395825	0.007342256	0.004428091	0.0119974	0.0798959	0.431309	0.126233	0.227375	0.123189	0.039259	0.0432763	0.0598059	0.0757102	0.0834576	0.115335	-3.23758	-3.14015	-2.81665	0.656733
10600	-6274.98	-6274.378	-0.6022259	0.00266211	0.0462736	0.133619	0.00218476	0.0379762	0.109659	-5.92864	-3.07318	-2.01276	-0.1976121	0.0002905876	0.00950995	0.000332169	0.00824361	0.00702065	0.000449456	0.00583572	0.000290588	0.000290588	0.009509951	0.008243605	0.0003321689	0.0004494565	0.007020647	0.005835722	0.19332	0.0542268	0.461925	0.18283	0.00581343	0.101884	0.0398607	0.0518504	0.106845	0.0814263	0.105919	0.218261	-3.22236	-2.95939	-2.23637	0.7143075
10610	-6269.89	-6273.142	3.251514	0.00354288	0.0391902	0.127352	0.00258577	0.0286029	0.0929475	-5.64282	-3.23933	-2.0608	-0.3149174	0.001504997	0.00658321	0.000182703	0.00617157	0.00991862	0.000242893	0.00423085	0.001505	0.001505	0.006583206	0.006171574	0.0001827026	0.0002428928	0.009918623	0.004230847	0.129749	0.0416996	0.33474	0.06138	0.215555	0.216876	0.0344675	0.043311	0.0820235	0.0764807	0.0961038	0.182004	-3.36774	-3.13935	-2.50075	0.7970207
10620	-6279.558	-6265.216	-14.34181	0.00993869	0.025007	0.377693	0.00271299	0.00682623	0.1031	-4.61132	-3.6886	-0.973674	-1.298383	0.003642762	0.00357585	0.000323372	0.0225241	0.00765519	0.000152541	0.00382438	0.00364276	0.00364276	0.003575846	0.0225241	0.000323372	0.0001525405	0.007655195	0.003824376	0.225883	0.0671251	0.126299	0.0507078	0.204564	0.325422	0.0394162	0.0424399	0.0876417	0.082267	0.088578	0.18292	-3.23358	-3.15967	-2.4345	0.7357938
10630	-6272.063	-6281.232	9.169644	0.00192337	0.0821596	0.112838	0.000447223	0.0191038	0.0262372	-6.25368	-2.49909	-2.1818	-1.458777	0.001340357	0.00657634	0.000103239	0.00742431	0.00517833	2.0422e-05	0.00264032	0.00134036	0.00134036	0.006576342	0.007424307	0.0001032388	2.0422e-05	0.005178327	0.002640321	0.207575	0.0923072	0.151952	0.326178	0.197818	0.0241702	0.034099	0.0424094	0.0581328	0.0787761	0.097975	0.134299	-3.37849	-3.16038	-2.84503	0.8373414
10640	-6271.316	-6269.292	-2.023977	0.00178439	0.0862717	0.230907	0.000802715	0.0388097	0.103874	-6.32868	-2.45025	-1.46574	-0.7988322	0.0008167276	0.00896939	7.92465e-06	0.00892657	0.00883368	3.46813e-05	0.0045188	0.000816728	0.000816728	0.008969387	0.008926567	7.92465e-06	3.46813e-05	0.00883368	0.004518795	0.370628	0.154505	0.233738	0.0786752	0.106409	0.0560455	0.0329045	0.048041	0.0867041	0.0742406	0.108392	0.195626	-3.41415	-3.0357	-2.44525	0.813702
10650	-6273.024	-6273.014	-0.01006326	0.0112771	0.0861523	0.207681	0.00507454	0.0387674	0.0934539	-4.48498	-2.45164	-1.57175	-0.7985364	0.002276647	0.00620527	0.000138339	0.0103425	0.00816085	0.00145618	0.00311539	0.00227665	0.00227665	0.006205268	0.01034252	0.0001383392	0.001456177	0.008160851	0.003115386	0.106413	0.141707	0.411988	0.241631	0.0511413	0.0471191	0.0327638	0.0503931	0.0780796	0.0740503	0.113895	0.17647	-3.41843	-2.9879	-2.55003	0.8154195
10660	-6273.787	-6285.796	12.00854	0.00182161	0.03185	0.186906	0.00182466	0.0319033	0.187219	-6.30804	-3.44672	-1.67715	0.001671507	4.102383e-05	0.00737679	6.05452e-05	0.00444725	0.00753878	0.000247189	0.00223436	4.10238e-05	4.10238e-05	0.007376795	0.004447245	6.05452e-05	0.0002471893	0.007538779	0.00223436	0.0357136	0.123874	0.103706	0.539153	0.0959828	0.10157	0.0405985	0.046453	0.121922	0.0813771	0.0931121	0.244385	-3.20403	-3.06932	-2.10437	0.6953644
10670	-6278.095	-6277.982	-0.113392	0.0118333	0.0229519	0.116924	0.00761511	0.0147703	0.0752443	-4.43684	-3.77435	-2.14623	-0.4407828	0.00369693	0.0047255	0.000476865	0.00783579	0.0090632	0.00163925	0.00441791	0.00369693	0.00369693	0.004725501	0.00783579	0.000476865	0.001639254	0.009063202	0.00441791	0.00124607	0.788739	0.0474625	0.0313578	0.0446411	0.0865537	0.0374405	0.0439642	0.0846134	0.079463	0.0933087	0.179582	-3.285	-3.12438	-2.46966	0.7525382
10680	-6271.261	-6275.515	4.253972	0.0036076	0.057935	0.050236	0.0024531	0.0393947	0.0341596	-5.62471	-2.84843	-2.99102	-0.3856892	0.004361883	0.00750142	0.000157596	0.0056644	0.00723495	0.000372681	0.00269679	0.00436188	0.00436188	0.007501422	0.005664399	0.0001575964	0.0003726807	0.007234949	0.002696788	0.290657	0.0801285	0.0304485	0.278969	0.000165317	0.319632	0.0336145	0.0419105	0.0582329	0.0819888	0.102223	0.142035	-3.3928	-3.17222	-2.8433	0.8916245
10690	-6274.564	-6279.647	5.083299	0.0113876	0.0489356	0.0317299	0.009578	0.0411591	0.0266876	-4.47523	-3.01725	-3.4505	-0.17306	0.0001783469	0.00565659	0.000499406	0.0077247	0.00785143	0.000686138	0.00534429	0.000178347	0.000178347	0.005656585	0.007724698	0.0004994062	0.0006861376	0.007851431	0.005344292	0.572193	0.0727163	0.0797765	0.20174	0.0127494	0.0608243	0.0329296	0.0446403	0.0614528	0.0779662	0.105693	0.1455	-3.41338	-3.10912	-2.78949	0.861904
10700	-6276.556	-6274.702	-1.854657	0.0037192	0.0104825	0.0446305	0.00233254	0.00657424	0.0279905	-5.59425	-4.55805	-3.10934	-0.4665503	0.001211514	0.00548798	0.000399765	0.0110028	0.00714948	0.00132393	0.00545467	0.00121151	0.00121151	0.005487975	0.01100276	0.0003997652	0.001323933	0.007149484	0.005454669	0.26724	0.158217	0.147642	0.4024	0.0154218	0.00907867	0.0346756	0.033724	0.053469	0.0831477	0.0808659	0.128212	-3.36172	-3.38955	-2.92865	0.8745818
10710	-6274.629	-6276.151	1.521815	0.00348131	0.0149061	0.274173	0.000689621	0.00295277	0.0543116	-5.66035	-4.20599	-1.294	-1.619022	0.001284	0.00455775	0.000192961	0.00910618	0.00879093	0.00041092	0.00418607	0.001284	0.001284	0.004557748	0.009106177	0.0001929615	0.0004109203	0.008790928	0.004186068	0.115255	0.229672	0.305988	0.333412	0.00629326	0.0093796	0.0261375	0.0314508	0.054206	0.0702699	0.0845547	0.145731	-3.64438	-3.45933	-2.91496	0.9889731
10720	-6273.328	-6272.429	-0.8993847	0.00242124	0.00134741	0.135996	0.00192792	0.00107288	0.108287	-6.02347	-6.60957	-1.99513	-0.2278395	0.002029828	0.00688261	3.66152e-06	0.0104815	0.00855196	1.96013e-05	0.00189487	0.00202983	0.00202983	0.006882614	0.01048146	3.661525e-06	1.960128e-05	0.008551964	0.001894874	0.214431	0.195052	0.0546649	0.434999	0.00554404	0.0953091	0.0307586	0.0321198	0.0760042	0.0764723	0.0798566	0.188963	-3.48159	-3.43828	-2.57697	0.9107604
10730	-6278.96	-6270.836	-8.123996	0.000677243	0.000444566	0.0888375	0.000774625	0.000508491	0.101612	-7.29748	-7.71841	-2.42095	0.1343492	0.004060414	0.00666768	2.28339e-05	0.00719409	0.0135183	0.000353827	0.00129052	0.00406041	0.00406041	0.006667681	0.007194087	2.283393e-05	0.000353827	0.01351828	0.001290517	0.306366	0.134057	0.0884995	0.237257	0.00651393	0.227307	0.0288221	0.0291015	0.0675125	0.0780157	0.0787721	0.182743	-3.54661	-3.53696	-2.69544	0.9957679
10740	-6274.255	-6270.251	-4.004649	0.00461871	0.00946042	0.0664519	0.00468359	0.00959332	0.0673854	-5.37764	-4.66064	-2.71128	0.01395	0.002125419	0.00665823	4.45883e-05	0.00732189	0.00901153	1.06494e-06	0.0085046	0.00212542	0.00212542	0.006658232	0.007321894	4.458828e-05	1.064938e-06	0.009011529	0.008504598	0.135522	0.127804	0.264167	0.456988	0.00638515	0.0091348	0.030956	0.0276357	0.057103	0.08646	0.0771864	0.159488	-3.47519	-3.58865	-2.8629	1.027115
10750	-6271.656	-6270.627	-1.028636	0.00273537	0.0333774	0.0462238	0.00494576	0.0603488	0.0835762	-5.90149	-3.39988	-3.07426	0.5922639	0.003871595	0.00507964	0.000162386	0.011666	0.00581615	5.70713e-05	0.0048401	0.0038716	0.0038716	0.005079644	0.01166597	0.0001623863	5.707132e-05	0.005816152	0.004840098	0.10997	0.0885393	0.234376	0.561238	0.00381139	0.00206449	0.0288807	0.0496537	0.0610105	0.0776572	0.133513	0.164051	-3.54458	-3.00268	-2.79671	0.9891299
10760	-6273.063	-6269.517	-3.54615	0.00399549	0.0445018	0.0612937	0.00632703	0.0704705	0.0970612	-5.52259	-3.11223	-2.79208	0.4596644	0.002718792	0.00724142	0.000226742	0.00836008	0.0075065	0.000794158	0.00702094	0.00271879	0.00271879	0.007241416	0.008360077	0.0002267422	0.0007941579	0.007506499	0.007020943	0.0449969	0.454895	0.168102	0.146101	0.00260428	0.183301	0.0337224	0.0530996	0.0795039	0.0834777	0.131445	0.196807	-3.38959	-2.93559	-2.53195	0.9064174
10770	-6269.731	-6269.938	0.2067419	0.0055118	0.0285186	0.0761385	0.00908981	0.0470315	0.125564	-5.20086	-3.5572	-2.5752	0.5002624	0.001678592	0.00627705	9.97468e-05	0.00935748	0.00903669	0.000128014	0.00461063	0.00167859	0.00167859	0.006277048	0.009357476	9.974675e-05	0.0001280138	0.009036693	0.00461063	0.0430284	0.0229016	0.151299	0.736525	0.00430795	0.0419379	0.0343564	0.0469471	0.0741207	0.0817199	0.111668	0.176303	-3.37097	-3.05873	-2.60206	0.8665102
10780	-6276.817	-6269.628	-7.188442	0.00194946	0.0646372	0.141308	0.00141573	0.0469405	0.10262	-6.2402	-2.73897	-1.95681	-0.3199094	0.0005254461	0.00519472	0.00108577	0.0158856	0.00677554	0.000450666	0.00630563	0.000525446	0.000525446	0.005194718	0.01588555	0.001085774	0.0004506658	0.006775541	0.006305633	0.192919	0.502046	0.158101	0.0221115	0.0320052	0.092817	0.0334634	0.0470306	0.074129	0.0777884	0.109326	0.172319	-3.3973	-3.05696	-2.60195	0.8435399
10790	-6275.318	-6267.958	-7.360233	0.00240972	0.0584024	0.0842236	0.00311021	0.0753795	0.108707	-6.02824	-2.8404	-2.47428	0.2551787	0.001285879	0.00501617	0.000245575	0.0126282	0.00532501	0.00157972	0.0104132	0.00128588	0.00128588	0.005016165	0.01262825	0.0002455748	0.00157972	0.005325015	0.01041318	0.181578	0.1099	0.034609	0.035833	0.428617	0.209462	0.0310977	0.0545312	0.072209	0.0744713	0.130589	0.172923	-3.47062	-2.90898	-2.62819	0.8732792
10800	-6274.043	-6272.071	-1.972385	0.010413	0.0708293	0.0866624	0.0123532	0.0840271	0.10281	-4.5647	-2.64748	-2.44573	0.1708657	0.0002529665	0.00501823	0.000164552	0.0145095	0.00686765	0.000146104	0.00639014	0.000252967	0.000252967	0.005018229	0.01450954	0.0001645521	0.0001461041	0.006867647	0.00639014	0.475109	0.176511	0.0505886	0.0345524	0.0711224	0.192116	0.0355624	0.0568085	0.0732124	0.0873869	0.139595	0.179904	-3.33647	-2.86807	-2.61439	0.8990562
10810	-6274.411	-6277.169	2.757747	0.00340423	0.0350884	0.0810117	0.00341459	0.0351952	0.0812583	-5.68274	-3.34988	-2.51316	0.003038402	0.0005716183	0.00824182	0.000803973	0.00650274	0.00703341	0.00152749	0.00441108	0.000571618	0.000571618	0.00824182	0.006502738	0.0008039727	0.001527491	0.007033414	0.004411082	0.0741322	0.200148	0.0484463	0.443552	0.0131103	0.220612	0.0327668	0.0390046	0.0661077	0.0788105	0.0938137	0.159002	-3.41834	-3.24408	-2.71647	0.8776321
10820	-6274.195	-6272.335	-1.860259	0.0191082	0.0207601	0.17244	0.00494684	0.00537449	0.0446422	-3.95764	-3.87472	-1.75771	-1.351368	0.004570813	0.00510387	8.74021e-05	0.00807375	0.00931299	0.000431598	0.00488573	0.00457081	0.00457081	0.005103873	0.00807375	8.740214e-05	0.0004315975	0.009312992	0.004885729	0.33439	0.296245	0.0884603	0.167503	0.0156463	0.0977562	0.0336361	0.0342643	0.0596207	0.0828238	0.0843708	0.146807	-3.39216	-3.37365	-2.81975	0.9011169
10830	-6271.849	-6279.605	7.755777	0.00223311	0.199992	0.0677513	0.000344908	0.0308891	0.0104643	-6.10436	-1.60948	-2.69191	-1.867873	0.001190888	0.00751443	7.46241e-05	0.00518278	0.0078285	0.000105811	0.0019449	0.00119089	0.00119089	0.007514431	0.005182785	7.462413e-05	0.000105811	0.007828504	0.001944899	0.0379167	0.0505199	0.0737161	0.555373	0.0828221	0.199652	0.0314276	0.0439169	0.0541037	0.0748941	0.104657	0.128933	-3.46007	-3.12546	-2.91685	0.8683887
10840	-6275.979	-6280.048	4.068706	0.000866599	0.0206894	0.00805692	0.000545815	0.0130309	0.00507454	-7.05093	-3.87813	-4.82122	-0.4622963	0.0003915621	0.00592652	5.55793e-06	0.00660555	0.00811613	0.000158371	0.00498342	0.000391562	0.000391562	0.005926524	0.00660555	5.557927e-06	0.0001583712	0.008116131	0.004983416	0.072199	0.115247	0.282187	0.155626	0.157706	0.217035	0.0312422	0.0351107	0.0611217	0.0803783	0.0903309	0.15725	-3.46598	-3.34925	-2.79489	0.9449725
10850	-6277.605	-6282.259	4.654271	0.0010786	0.00318684	0.0324469	0.00149312	0.00441158	0.0449167	-6.83209	-5.74873	-3.42815	0.3252034	0.001746089	0.00626694	6.75273e-05	0.0106158	0.00551479	8.82007e-05	0.00134399	0.00174609	0.00174609	0.006266939	0.01061576	6.752726e-05	8.820075e-05	0.00551479	0.001343987	0.0986984	0.0945035	0.287885	0.0560986	0.130488	0.332327	0.0336964	0.0336085	0.0572221	0.0794732	0.0792658	0.134959	-3.39036	-3.39298	-2.86082	0.8580285
10860	-6278.227	-6268.307	-9.920169	0.000205002	0.0204786	0.0985763	0.000155002	0.0154839	0.0745336	-8.49249	-3.88838	-2.31692	-0.2795802	0.003625041	0.00360928	0.000596618	0.0151209	0.00718675	0.000109568	0.00553547	0.00362504	0.00362504	0.003609277	0.0151209	0.0005966185	0.0001095681	0.007186752	0.005535468	0.0459416	0.203447	0.503761	0.0404448	0.120833	0.0855728	0.0288362	0.0405912	0.0613186	0.073838	0.103938	0.157013	-3.54612	-3.2042	-2.79167	0.9402424
10870	-6275.31	-6274.138	-1.171809	0.000602838	0.0467006	0.0373213	0.000554949	0.0429907	0.0343565	-7.41386	-3.064	-3.28819	-0.08277229	0.003573803	0.00741221	0.000238254	0.00638803	0.0100463	4.56067e-06	0.00281983	0.0035738	0.0035738	0.007412208	0.006388027	0.0002382538	4.560672e-06	0.01004632	0.002819827	0.133699	0.0961951	0.212543	0.339706	0.0943734	0.123483	0.027845	0.0393862	0.0570387	0.0735029	0.103968	0.150566	-3.5811	-3.23434	-2.86403	0.9706709
10880	-6270.317	-6276.652	6.334432	0.0175964	0.0280599	0.0592631	0.014103	0.0224892	0.0474977	-4.04006	-3.57341	-2.82577	-0.2213046	0.0004742786	0.00588076	2.46833e-06	0.00621113	0.00862759	0.00092351	0.00490502	0.000474279	0.000474279	0.005880764	0.006211126	2.468329e-06	0.00092351	0.008627595	0.004905021	0.225228	0.209426	0.122324	0.259259	0.0659586	0.117804	0.0323978	0.0357579	0.0579527	0.0859262	0.0948378	0.153703	-3.42966	-3.33098	-2.84813	0.9753965
10890	-6273.784	-6275.063	1.279581	0.00957356	0.0661436	0.0623197	0.00866817	0.0598883	0.056426	-4.64875	-2.71593	-2.77548	-0.0993478	0.001440541	0.00898656	0.000238957	0.0073159	0.00789036	0.000562862	0.00438435	0.00144054	0.00144054	0.008986557	0.007315897	0.000238957	0.0005628622	0.007890357	0.004384348	0.122799	0.174156	0.177662	0.167473	0.163174	0.194737	0.0333326	0.0520316	0.0631998	0.0842779	0.131556	0.159794	-3.40122	-2.9559	-2.76145	0.9275828
10900	-6273.876	-6277.809	3.933708	0.00119518	0.124491	0.0619413	0.000692936	0.0721769	0.0359121	-6.72946	-2.08352	-2.78157	-0.545113	0.0006112814	0.0116809	7.08656e-05	0.00611744	0.00682634	0.000187085	0.00201465	0.000611281	0.000611281	0.01168091	0.006117436	7.086564e-05	0.0001870846	0.006826337	0.002014653	0.0183156	0.108866	0.316606	0.253586	0.158098	0.144529	0.0331756	0.0546359	0.0660226	0.07664	0.126216	0.152521	-3.40594	-2.90706	-2.71776	0.8373047
10910	-6273.124	-6280.878	7.754343	0.00870608	0.117008	0.114105	0.00361083	0.0485288	0.0473249	-4.74373	-2.14552	-2.17064	-0.880083	0.0006468373	0.0064057	3.24704e-06	0.00632546	0.00558204	0.000708727	0.00597179	0.000646837	0.000646837	0.0064057	0.006325458	3.247035e-06	0.0007087274	0.005582042	0.005971795	0.0360379	0.00564334	0.620634	0.298499	0.0005338	0.0386514	0.0323072	0.0366489	0.0640648	0.0823826	0.0934537	0.163364	-3.43247	-3.30637	-2.74786	0.9360841
10920	-6276.424	-6281.934	5.510399	0.0182585	0.0249142	0.233888	0.00465258	0.00634858	0.0595989	-4.00313	-3.69232	-1.45291	-1.367207	0.000452588	0.0051193	0.000254997	0.00772662	0.00536444	0.00161823	0.00638524	0.000452588	0.000452588	0.005119303	0.007726617	0.0002549967	0.001618227	0.005364439	0.006385244	0.132718	0.00695357	0.165456	0.554477	0.00961764	0.130777	0.0310612	0.0293811	0.0604485	0.0757384	0.0716415	0.147395	-3.4718	-3.52741	-2.80596	0.8913249
10930	-6278.16	-6277.126	-1.033228	0.000571418	0.00840379	0.131664	6.06987e-05	0.000892691	0.013986	-7.46739	-4.77907	-2.0275	-2.242198	0.002305247	0.00419837	2.16702e-05	0.0118656	0.0063406	2.21053e-05	0.00352349	0.00230525	0.00230525	0.004198373	0.0118656	2.16702e-05	2.21053e-05	0.006340602	0.003523489	0.447648	0.115434	0.00225862	0.314328	0.0458766	0.0744552	0.0380543	0.0424086	0.0610564	0.0804049	0.0896049	0.129006	-3.26874	-3.1604	-2.79596	0.74806
10940	-6275.523	-6278.737	3.213778	0.0304461	0.00242521	0.0257481	0.0114226	0.000909877	0.00966003	-3.4918	-6.02184	-3.65939	-0.9803657	0.0007882403	0.00626548	0.00014255	0.00752196	0.00882504	0.00165349	0.00292283	0.00078824	0.00078824	0.006265479	0.007521959	0.0001425503	0.001653489	0.008825042	0.002922831	0.306092	0.0179838	0.130698	0.360398	0.0317995	0.153028	0.0399581	0.0413925	0.059236	0.0827066	0.0856756	0.122609	-3.21992	-3.18466	-2.82623	0.7274673
10950	-6275.215	-6267.644	-7.570633	0.0177161	0.0649702	0.109114	0.00687189	0.0252012	0.0423243	-4.03328	-2.73383	-2.21536	-0.9470371	0.0005521354	0.00452023	6.72991e-05	0.0145367	0.0113338	0.000594819	0.00593573	0.000552135	0.000552135	0.004520234	0.01453667	6.729913e-05	0.0005948191	0.01133381	0.005935733	0.00327714	0.0447117	0.367069	0.55449	0.00569469	0.0247572	0.0385698	0.0536099	0.0637048	0.0769062	0.106895	0.127024	-3.25528	-2.92602	-2.7535	0.6901161
10960	-6277.973	-6270.305	-7.668358	0.00499134	0.037757	0.0150917	0.00338918	0.0256374	0.0102474	-5.30005	-3.27658	-4.19361	-0.3871171	0.004192886	0.0076933	0.000194292	0.00679603	0.00988948	0.00259186	0.00550062	0.00419289	0.00419289	0.007693302	0.006796026	0.0001942923	0.002591861	0.009889478	0.005500621	0.0111519	0.0685849	0.0509146	0.312272	0.47918	0.0778961	0.0401853	0.0423482	0.0635836	0.083925	0.0884422	0.132791	-3.21425	-3.16183	-2.7554	0.7364232
10970	-6280.611	-6268.723	-11.88737	0.000367775	0.0660046	0.113396	0.000108082	0.0193974	0.0333248	-7.90804	-2.71803	-2.17687	-1.224583	0.00559492	0.00812929	0.000316246	0.00924715	0.00682318	0.000611898	0.00717958	0.00559492	0.00559492	0.008129294	0.009247147	0.0003162465	0.000611898	0.006823181	0.007179584	0.0698441	0.0450419	0.236465	0.0614873	0.28278	0.304382	0.0429674	0.04944	0.0794406	0.084911	0.097702	0.156988	-3.14731	-3.007	-2.53275	0.6811621
10980	-6271.405	-6274.679	3.274454	0.0184962	0.138632	0.354557	0.00517204	0.0387653	0.0991439	-3.99019	-1.97593	-1.03689	-1.274297	0.0003666274	0.00850392	4.71857e-05	0.00684401	0.00832284	0.0019452	0.00306777	0.000366627	0.000366627	0.008503921	0.006844009	4.718566e-05	0.001945197	0.008322845	0.003067774	0.0224639	0.131504	0.306366	0.210896	0.20428	0.12449	0.0410519	0.0514788	0.0910698	0.0825657	0.103537	0.183164	-3.19292	-2.96659	-2.39613	0.6987578
10990	-6275.941	-6280.28	4.338409	0.0151066	0.267824	0.0535092	0.00172131	0.0305169	0.00609705	-4.19262	-1.31743	-2.9279	-2.17205	0.0008011263	0.00748905	0.000362923	0.004441	0.00967371	0.000555825	0.0037719	0.000801126	0.000801126	0.00748905	0.004440998	0.0003629228	0.0005558245	0.009673706	0.003771901	0.0614992	0.41269	0.241548	0.0656378	0.0115054	0.20712	0.039575	0.0474161	0.0606674	0.0773043	0.0926209	0.118505	-3.22956	-3.04879	-2.80235	0.6695521
11000	-6274.399	-6277.913	3.51469	0.00137627	0.176595	0.351866	0.000132526	0.017005	0.0338825	-6.58838	-1.7339	-1.04451	-2.340352	0.00192839	0.00653228	0.000106917	0.00618435	0.00723484	0.00167031	0.00241466	0.00192839	0.00192839	0.006532284	0.006184355	0.0001069175	0.001670314	0.00723484	0.002414662	0.0279136	0.412999	0.153596	0.187577	0.204443	0.0134707	0.0417522	0.0526861	0.0683486	0.0770224	0.0971928	0.126086	-3.176	-2.9434	-2.68313	0.6123448
11010	-6272.365	-6276.967	4.602044	0.0112204	0.00962735	0.0610367	0.00356274	0.00305691	0.0193806	-4.49002	-4.64315	-2.79628	-1.147204	0.00201602	0.006559	8.98243e-05	0.00905219	0.0075659	0.000122601	0.0023383	0.00201602	0.00201602	0.006559	0.009052189	8.982431e-05	0.0001226011	0.007565905	0.002338296	0.153689	0.0927243	0.0864694	0.166246	0.459884	0.040987	0.0442699	0.0431616	0.0713113	0.0765243	0.0746084	0.123267	-3.11745	-3.1428	-2.6407	0.5473019
11020	-6269.487	-6275.248	5.761531	0.00186285	0.0372241	0.0574067	0.000721797	0.0144232	0.0222433	-6.28565	-3.2908	-2.85759	-0.9481216	0.0007069167	0.00596241	6.45495e-05	0.00843418	0.0068832	0.000299004	0.00399245	0.000706917	0.000706917	0.005962406	0.008434176	6.454948e-05	0.0002990038	0.0068832	0.003992449	0.202368	0.0914157	0.0530003	0.411298	0.218168	0.0237497	0.0421534	0.043004	0.0749516	0.0799069	0.0815194	0.14208	-3.16644	-3.14646	-2.59091	0.6395481
11030	-6278.135	-6288.485	10.3505	0.0539236	0.0535416	0.0885499	0.0104753	0.0104011	0.0172018	-2.92019	-2.9273	-2.42419	-1.638551	0.0006141813	0.00643988	0.000372694	0.00769298	0.00730654	0.000384258	0.000851979	0.000614181	0.000614181	0.006439882	0.007692977	0.000372694	0.0003842578	0.007306542	0.000851979	0.214754	0.0620425	0.336	0.33939	0.0382796	0.00953394	0.0364761	0.0466108	0.0512192	0.0777988	0.0994149	0.109244	-3.3111	-3.06592	-2.97164	0.7574696
