Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta	hidden_rate	Q[1]	Q[2]	R[1]	R[2]	rate_01	rate_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta
19230	-6067.174	-6070.16	2.985987	0.00245462	0.0811796	0.00252557	0.0835261	-6.00978	-2.51109	0.02849553	0.001011089	0.00414185	0.00297619	0.00101109	0.00101109	0.004141848	0.00297619	0.275325	0.110232	0.51786	0.096583	0.0585966	0.103994	0.0827771	0.146908	-2.83708	-2.26342	0.3454743
19240	-6069.076	-6069.115	0.03875962	0.00309698	0.0159631	0.00166005	0.00855657	-5.77733	-4.13748	-0.6235798	0.0003038462	0.00372452	0.00571712	0.000303846	0.000303846	0.003724523	0.005717119	0.310454	0.113497	0.0101989	0.565849	0.0709381	0.0814894	0.147137	0.169022	-2.64595	-2.50728	0.7295545
19250	-6065.602	-6068.375	2.772195	0.00903156	0.0150127	0.00459921	0.00764504	-4.70703	-4.19886	-0.6748404	0.0006969899	0.00383549	0.00402064	0.00069699	0.00069699	0.003835492	0.004020639	0.572816	0.150612	0.00310871	0.273464	0.0714976	0.0806834	0.0992098	0.111956	-2.63809	-2.51722	0.3275727
19260	-6066.737	-6064.33	-2.407321	0.00329676	0.0670245	0.00403091	0.08195	-5.71481	-2.7027	0.2010507	0.000897092	0.00395701	0.00718991	0.000897092	0.000897092	0.00395701	0.007189911	0.305315	0.507423	0.0208579	0.166404	0.0743632	0.129056	0.153592	0.266556	-2.59879	-2.04751	0.7253381
19270	-6068.05	-6072.103	4.053116	0.00222506	0.117302	0.00158089	0.0833424	-6.10797	-2.143	-0.3417949	0.001016335	0.00360034	0.00270999	0.00101633	0.00101633	0.003600341	0.002709986	0.576445	0.0311849	0.281327	0.111043	0.0679107	0.131181	0.0845814	0.163384	-2.68956	-2.03117	0.2195205
19280	-6066.181	-6067.849	1.667479	0.00323535	0.0179521	0.00434137	0.0240891	-5.73362	-4.02005	0.294052	0.001701866	0.0042347	0.00299287	0.00170187	0.00170187	0.004234705	0.00299287	0.238265	0.260951	0.230969	0.269815	0.0674154	0.0745121	0.10346	0.114351	-2.69688	-2.59679	0.428309
19290	-6066.472	-6067.028	0.5562557	0.00254116	0.0466522	0.00100505	0.0184514	-5.97514	-3.06503	-0.9275824	0.002858464	0.00288454	0.00393603	0.00285846	0.00285846	0.002884539	0.003936028	0.642036	0.0232339	0.295567	0.0391626	0.0687645	0.0929357	0.0876836	0.118505	-2.67707	-2.37585	0.2430481
19300	-6066.104	-6068.623	2.519658	0.00308913	0.0320089	0.00199123	0.0206327	-5.77987	-3.44174	-0.4391347	0.0004754698	0.00374082	0.00403903	0.00047547	0.00047547	0.003740818	0.004039032	0.161773	0.176236	0.392829	0.269162	0.0758492	0.107845	0.140969	0.200434	-2.57901	-2.22706	0.6197944
19310	-6067.095	-6068.675	1.580061	0.0036526	0.0502494	0.00480994	0.0661713	-5.61232	-2.99076	0.2752474	0.0001209573	0.00355256	0.00490898	0.000120957	0.000120957	0.003552561	0.004908979	0.875682	0.043045	0.0707531	0.0105198	0.0741925	0.131366	0.30593	0.541684	-2.60109	-2.02976	1.416692
19320	-6068.903	-6068.788	-0.1151817	0.00131078	0.0990049	0.000550813	0.0416035	-6.63713	-2.31259	-0.8669864	0.0009361797	0.00526798	0.00344218	0.00093618	0.00093618	0.005267985	0.003442176	0.669985	0.0968885	0.1282	0.104926	0.0753867	0.111944	0.116015	0.172274	-2.58512	-2.18976	0.4310882
19330	-6068.16	-6069.592	1.431961	0.00111629	0.0463713	0.000341427	0.0141831	-6.79775	-3.07107	-1.184632	0.0004359199	0.00326469	0.00423777	0.00043592	0.00043592	0.003264687	0.004237765	0.119017	0.0254573	0.542142	0.313384	0.0743376	0.122593	0.134629	0.222021	-2.59914	-2.09889	0.593907
19340	-6065.834	-6067.355	1.520714	0.0053507	0.0181157	0.00694068	0.0234989	-5.23053	-4.01097	0.2601713	0.001554764	0.00370838	0.00410155	0.00155476	0.00155476	0.003708382	0.004101545	0.591453	0.117314	0.0321479	0.259084	0.0741412	0.0738136	0.112108	0.111612	-2.60178	-2.60621	0.4134898
19350	-6068.461	-6071.066	2.604797	0.00452951	0.00439296	0.00270358	0.00262207	-5.39714	-5.42775	-0.5160381	0.001319622	0.00232807	0.00408629	0.00131962	0.00131962	0.00232807	0.004086292	0.327859	0.0188506	0.0602931	0.592997	0.0693499	0.0706267	0.105918	0.107868	-2.66859	-2.65035	0.423497
19360	-6065.332	-6062.88	-2.452141	0.000337639	0.0354822	0.000177818	0.0186867	-7.99353	-3.33872	-0.6412178	0.001828272	0.00411471	0.00414551	0.00182827	0.00182827	0.004114713	0.004145513	0.688631	0.0800117	0.126176	0.105181	0.065375	0.075728	0.105314	0.121992	-2.72762	-2.58061	0.4768073
19370	-6068.497	-6069.143	0.6461584	0.0144323	0.0351795	0.00607754	0.0148143	-4.23829	-3.34729	-0.8648678	0.001313897	0.00436811	0.00472645	0.0013139	0.0013139	0.004368109	0.004726455	0.0589332	0.454773	0.198472	0.287822	0.0763314	0.0838202	0.113246	0.124356	-2.57267	-2.47908	0.3944772
19380	-6068.383	-6067.311	-1.072419	0.0144989	0.048188	0.0101216	0.0336398	-4.23368	-3.03264	-0.3594022	0.001119859	0.00302752	0.0079509	0.00111986	0.00111986	0.003027515	0.007950903	0.396925	0.140977	0.0546104	0.407487	0.0813573	0.113567	0.10264	0.143276	-2.50891	-2.17537	0.232382
19390	-6069.405	-6070.104	0.6984843	0.00169655	0.0413569	0.00031987	0.00779751	-6.37916	-3.18552	-1.668436	0.001424104	0.00460909	0.00230154	0.0014241	0.0014241	0.004609086	0.002301536	0.471444	0.261072	0.200274	0.0672106	0.0675092	0.0916945	0.114129	0.155016	-2.69549	-2.38929	0.525066
19400	-6066.763	-6066.135	-0.6285982	0.000494291	0.0222351	0.000224056	0.0100789	-7.61239	-3.80608	-0.79123	0.002024365	0.00382365	0.00314347	0.00202436	0.00202436	0.003823646	0.003143474	0.303021	0.168229	0.114266	0.414483	0.0638683	0.0717066	0.0941722	0.10573	-2.75093	-2.63517	0.3883014
19410	-6070.327	-6069.244	-1.083515	0.00590568	0.00104283	0.00236201	0.000417084	-5.13184	-6.86582	-0.916403	0.0007555263	0.00333984	0.00518213	0.000755526	0.000755526	0.003339844	0.005182133	0.2749	0.132072	0.114061	0.478967	0.0763823	0.0823907	0.136338	0.147063	-2.572	-2.49628	0.5793892
19420	-6065.843	-6068.251	2.407914	0.000968782	0.0385177	0.000934	0.0371348	-6.93947	-3.25664	-0.03656311	0.001317395	0.00337043	0.00311866	0.00131739	0.00131739	0.003370429	0.003118656	0.217446	0.237908	0.22265	0.321996	0.0691134	0.0932015	0.0923688	0.124562	-2.67201	-2.37299	0.2900396
19430	-6070.749	-6073.042	2.29279	0.00690084	0.0271687	0.00304259	0.0119787	-4.97611	-3.60569	-0.8189346	0.0001909597	0.00427164	0.0044761	0.00019096	0.00019096	0.004271635	0.004476101	0.167816	0.118113	0.535967	0.178104	0.0771876	0.0745232	0.0990789	0.0956589	-2.56152	-2.59664	0.2496785
19440	-6068.095	-6070.034	1.939011	0.00414598	0.0189373	0.00165177	0.00754467	-5.48562	-3.96662	-0.9202936	0.002196083	0.00330434	0.00326664	0.00219608	0.00219608	0.003304343	0.003266645	0.283565	0.417272	0.275462	0.0237006	0.0709718	0.095602	0.0902468	0.121566	-2.64547	-2.34756	0.2402667
19450	-6068.563	-6065.58	-2.983168	0.000553209	0.0578668	0.000149662	0.0156549	-7.49978	-2.84961	-1.307359	0.003446024	0.00323233	0.00404031	0.00344602	0.00344602	0.003232332	0.004040313	0.260025	0.116423	0.480442	0.143111	0.0690438	0.0973748	0.0933298	0.131626	-2.67301	-2.32919	0.3013991
19460	-6074.654	-6074.137	-0.5176814	0.00133023	0.0597682	0.000462196	0.0207667	-6.6224	-2.81728	-1.057121	0.0002235709	0.00343645	0.00620187	0.000223571	0.000223571	0.003436449	0.006201865	0.234793	0.0362287	0.678754	0.0502238	0.0739315	0.151524	0.10197	0.208988	-2.60462	-1.88701	0.3215379
19470	-6067.112	-6065.881	-1.231027	0.00301571	0.0412076	0.00517359	0.0706937	-5.80392	-3.18913	0.5397336	0.0005268151	0.00511413	0.00535377	0.000526815	0.000526815	0.005114128	0.005353774	0.433649	0.150291	0.294994	0.121066	0.0762316	0.107752	0.151138	0.213632	-2.57398	-2.22792	0.684419
19480	-6063.148	-6065.648	2.5003	0.00584756	0.0369363	0.00641481	0.0405193	-5.14173	-3.29856	0.0925849	0.0006997154	0.00333547	0.00488375	0.000699715	0.000699715	0.003335473	0.004883754	0.709882	0.0376683	0.095256	0.157194	0.0705375	0.093129	0.102982	0.135965	-2.65161	-2.37377	0.3784116
19490	-6068.41	-6070.521	2.110846	0.000766894	0.0305342	0.00119146	0.0474386	-7.17316	-3.48891	0.4405883	0.0007053305	0.00393228	0.00297927	0.00070533	0.00070533	0.00393228	0.002979272	0.492064	0.0488094	0.0377672	0.421359	0.0746166	0.108747	0.112511	0.163974	-2.59539	-2.21873	0.4106893
19500	-6067.714	-6068.302	0.5884958	0.00526485	0.0387729	0.00930586	0.0685329	-5.2467	-3.25003	0.5695918	0.003053038	0.00393643	0.00305176	0.00305304	0.00305304	0.003936432	0.003051759	0.542789	0.244415	0.020815	0.191982	0.0664722	0.0844403	0.11528	0.146442	-2.71097	-2.47171	0.5505836
19510	-6063.931	-6066.496	2.564682	0.00634365	0.0763682	0.00750776	0.0903824	-5.0603	-2.57219	0.1684837	0.0008032347	0.00379873	0.00442487	0.000803235	0.000803235	0.003798726	0.004424867	0.525505	0.284631	0.144557	0.0453062	0.0706256	0.125688	0.0982421	0.174836	-2.65036	-2.07395	0.3300416
19520	-6070.835	-6064.417	-6.418131	0.00203674	0.0208122	0.000745369	0.00761649	-6.19641	-3.87221	-1.005224	0.003380786	0.00379873	0.00723201	0.00338079	0.00338079	0.003798726	0.007232013	0.496478	0.0726423	0.271858	0.159021	0.074677	0.0777341	0.104194	0.10846	-2.59458	-2.55446	0.3330858
19530	-6073.22	-6071.098	-2.122227	0.00693542	0.0208013	0.0019018	0.00570406	-4.97111	-3.87274	-1.29384	0.0005987111	0.00302948	0.0080497	0.000598711	0.000598711	0.003029484	0.008049702	0.170405	0.589346	0.116746	0.123502	0.0560458	0.0685012	0.0792179	0.096823	-2.88159	-2.6809	0.3460335
19540	-6073.419	-6072.937	-0.4817931	0.000591394	0.0410477	6.47411e-05	0.00449358	-7.43303	-3.19302	-2.212087	0.002464943	0.00352858	0.00168656	0.00246494	0.00246494	0.003528575	0.00168656	0.239812	0.0978223	0.62993	0.0324359	0.0715777	0.101771	0.0983763	0.139875	-2.63697	-2.28503	0.3180171
19550	-6063.534	-6064.833	1.298412	0.00338006	0.0401997	0.00184014	0.0218851	-5.68986	-3.2139	-0.6080513	0.000985624	0.0035034	0.0048679	0.000985624	0.000985624	0.003503396	0.004867902	0.338472	0.318261	0.0111372	0.33213	0.071153	0.0898375	0.10642	0.134366	-2.64292	-2.40975	0.4025623
19560	-6067.233	-6065.703	-1.530833	0.00080263	0.00624717	0.000459015	0.00357268	-7.12762	-5.07563	-0.5588111	0.001527048	0.00317707	0.00500483	0.00152705	0.00152705	0.003177065	0.005004831	0.310328	0.168862	0.039384	0.481426	0.0665708	0.0669815	0.100657	0.101278	-2.70949	-2.70334	0.4134493
19570	-6068.139	-6064.737	-3.401704	0.0026447	0.00489737	0.00179579	0.00332538	-5.9352	-5.31906	-0.3871135	0.001683044	0.00370966	0.00657016	0.00168304	0.00168304	0.003709664	0.006570157	0.143471	0.241459	0.243223	0.371847	0.0642981	0.0704128	0.0984859	0.107852	-2.74423	-2.65338	0.4263838
19580	-6065.706	-6063.666	-2.040914	0.00152822	0.0608422	0.000598037	0.0238094	-6.48365	-2.79947	-0.938204	0.002992027	0.00477011	0.0033621	0.00299203	0.00299203	0.00477011	0.003362099	0.368696	0.295136	0.170304	0.165863	0.0673403	0.0818158	0.102774	0.124867	-2.698	-2.50329	0.4227762
19590	-6069.726	-6073.707	3.980512	0.0101665	0.0277204	0.0142247	0.0387857	-4.58866	-3.58559	0.3358836	0.0003436092	0.00308031	0.00428013	0.000343609	0.000343609	0.003080312	0.00428013	0.141472	0.142964	0.365956	0.349609	0.0746682	0.0896772	0.159046	0.191016	-2.5947	-2.41154	0.7561406
19600	-6064.841	-6065.684	0.8426399	0.00319227	0.0382947	0.000919709	0.0110329	-5.74702	-3.26244	-1.24443	0.001524865	0.00426193	0.00340917	0.00152487	0.00152487	0.00426193	0.003409174	0.428554	0.027266	0.289985	0.254196	0.0729138	0.0821876	0.111295	0.12545	-2.61848	-2.49875	0.422904
19610	-6067.954	-6067.648	-0.3067307	0.00352531	0.0244891	0.00124176	0.00862606	-5.64779	-3.70953	-1.04344	0.001429243	0.00327518	0.00546765	0.00142924	0.00142924	0.003275181	0.005467654	0.300464	0.0209527	0.392423	0.286161	0.0586219	0.0722448	0.0881444	0.108628	-2.83665	-2.6277	0.407868
19620	-6066.098	-6064.825	-1.272714	0.000389535	0.0772446	0.000320393	0.0635338	-7.85056	-2.56078	-0.1954048	0.001983639	0.00486458	0.00285715	0.00198364	0.00198364	0.004864577	0.002857145	0.264267	0.0314558	0.51028	0.193997	0.0696129	0.110259	0.0983904	0.155839	-2.6648	-2.20493	0.3459931
19630	-6067.63	-6063.35	-4.280008	0.00254181	0.0147975	0.000995143	0.00579337	-5.97488	-4.2133	-0.9377458	0.0006069374	0.00338641	0.00888534	0.000606937	0.000606937	0.003386409	0.008885337	0.557898	0.0383557	0.075885	0.327861	0.0682833	0.0745274	0.0988525	0.107892	-2.68409	-2.59659	0.3699634
19640	-6065.347	-6062.366	-2.981132	0.00138242	0.0614535	0.00104045	0.0462516	-6.58392	-2.78947	-0.2841857	0.001576404	0.00458056	0.0058486	0.0015764	0.0015764	0.004580557	0.005848601	0.282141	0.408979	0.308714	0.000165406	0.0639472	0.0932809	0.102573	0.149625	-2.7497	-2.37214	0.4725162
19650	-6065.07	-6064.363	-0.7071846	0.0019611	0.0284142	0.000439104	0.00636213	-6.23425	-3.56087	-1.496525	0.001416131	0.003392	0.00495686	0.00141613	0.00141613	0.003391995	0.004956862	0.19648	0.579236	0.178354	0.0459297	0.0703598	0.0853219	0.097469	0.118196	-2.65413	-2.46132	0.3259119
19660	-6065.669	-6063.525	-2.144246	0.0023255	0.0134083	0.00245039	0.0141283	-6.06382	-4.31188	0.05231176	0.001488015	0.00448499	0.00553107	0.00148802	0.00148802	0.004484993	0.005531074	0.718068	0.110649	0.109441	0.0618418	0.0678987	0.0744232	0.10001	0.10962	-2.68974	-2.59799	0.38725
19670	-6065.678	-6064.952	-0.7258406	0.00215889	0.0304539	0.000381511	0.00538169	-6.13816	-3.49154	-1.733211	0.001820607	0.00326622	0.00449127	0.00182061	0.00182061	0.003266219	0.004491266	0.64906	0.0898647	0.0896227	0.171452	0.0721709	0.0774359	0.0999404	0.107231	-2.62872	-2.5583	0.3255369
19680	-6066.28	-6065.84	-0.439851	0.0033483	0.0686112	0.00056381	0.0115532	-5.6993	-2.6793	-1.78149	0.001700559	0.00507938	0.00299742	0.00170056	0.00170056	0.005079375	0.002997416	0.378936	0.167139	0.283214	0.170711	0.0751402	0.105362	0.0975003	0.136715	-2.5884	-2.25035	0.2604995
19690	-6066.277	-6062.705	-3.572383	0.00109498	0.0293524	0.000289146	0.00775091	-6.81702	-3.52838	-1.331565	0.00292219	0.00318367	0.00544601	0.00292219	0.00292219	0.003183675	0.005446011	0.372093	0.303856	0.0193482	0.304703	0.0634279	0.0783729	0.0946289	0.116926	-2.75785	-2.54628	0.4000596
19700	-6063.621	-6063.084	-0.5367119	0.00274216	0.0653642	0.000825303	0.0196725	-5.89901	-2.72778	-1.200752	0.002006036	0.00466056	0.00362129	0.00200604	0.00200604	0.004660564	0.00362129	0.40429	0.422588	0.0343796	0.138742	0.0679334	0.0982952	0.0961938	0.139186	-2.68923	-2.31978	0.347837
19710	-6066.192	-6067.031	0.8390444	0.00190073	0.0295157	0.00100972	0.0156796	-6.26552	-3.52283	-0.6325629	0.0002253313	0.00383647	0.00519476	0.000225331	0.000225331	0.003836466	0.005194758	0.569514	0.0530666	0.371935	0.00548438	0.0703641	0.0951235	0.101554	0.137288	-2.65407	-2.35258	0.3669079
19720	-6068.987	-6068.729	-0.2584938	0.00106501	0.0140668	0.000443782	0.00586154	-6.84477	-4.26393	-0.8754077	0.000742031	0.00298138	0.00512664	0.000742031	0.000742031	0.002981377	0.005126635	0.303966	0.135064	0.473756	0.0872143	0.0750249	0.0909121	0.187453	0.227147	-2.58993	-2.39786	0.915706
19730	-6070.085	-6070.061	-0.02405148	0.000895005	0.0588333	0.00117373	0.0771551	-7.01868	-2.83305	0.2711094	0.001578077	0.00448371	0.00312737	0.00157808	0.00157808	0.00448371	0.003127373	0.289248	0.202096	0.378113	0.130543	0.072583	0.115992	0.164575	0.263001	-2.62302	-2.15423	0.8186342
19740	-6064.478	-6067.015	2.536463	0.00177798	0.0646925	0.00146218	0.053202	-6.33228	-2.73811	-0.1955486	0.000641891	0.00407929	0.0034932	0.000641891	0.000641891	0.004079295	0.003493204	0.367172	0.306608	0.0172145	0.309005	0.0649995	0.110926	0.0914356	0.15604	-2.73338	-2.1989	0.3412552
19750	-6072.133	-6071.083	-1.049983	0.0122457	0.102354	0.010345	0.086467	-4.40258	-2.27932	-0.1686724	0.001770067	0.00624002	0.00399865	0.00177007	0.00177007	0.006240021	0.003998652	0.019229	0.105058	0.82747	0.0482429	0.0820593	0.122909	0.117869	0.176544	-2.50031	-2.09631	0.3621292
19760	-6064.941	-6067.259	2.318683	0.00374488	0.0114977	0.0041198	0.0126488	-5.58737	-4.4656	0.09541457	0.001822645	0.0033002	0.00325819	0.00182264	0.00182264	0.003300203	0.003258192	0.778539	0.121957	0.0398542	0.05965	0.0680591	0.072053	0.107411	0.113715	-2.68738	-2.63035	0.4562908
19770	-6065.817	-6063.333	-2.484263	0.00210964	0.0788244	0.000689067	0.0257463	-6.16124	-2.54053	-1.118932	0.001212196	0.00460477	0.0059691	0.0012122	0.0012122	0.00460477	0.0059691	0.488439	0.391827	0.000145166	0.11959	0.073264	0.111317	0.0854563	0.129842	-2.61369	-2.19537	0.1539353
19780	-6064.976	-6064.526	-0.4500994	0.0107007	0.0997809	0.00553602	0.0516219	-4.53745	-2.30478	-0.6590315	0.001706274	0.00551308	0.00421495	0.00170627	0.00170627	0.005513084	0.004214947	0.373384	0.301055	0.00460771	0.320953	0.0779421	0.114758	0.10079	0.148398	-2.55179	-2.16493	0.2570771
19790	-6069.764	-6070.442	0.6777504	0.00333055	0.00769422	0.00107829	0.00249105	-5.70462	-4.86729	-1.127764	0.002329346	0.0035703	0.00308036	0.00232935	0.00232935	0.003570304	0.003080362	0.0757929	0.620983	0.00442405	0.2988	0.071822	0.0793123	0.100453	0.110929	-2.63356	-2.53436	0.3354996
19800	-6066.673	-6063.155	-3.518363	0.00137468	0.040638	0.00127457	0.0376785	-6.58954	-3.20305	-0.07561324	0.002411773	0.00436783	0.00569305	0.00241177	0.00241177	0.004367833	0.005693048	0.183717	0.155667	0.0624691	0.598146	0.064978	0.083296	0.0910903	0.11677	-2.73371	-2.48535	0.3378026
19810	-6066.905	-6061.067	-5.838495	0.00382507	0.0530344	0.00322193	0.044672	-5.56618	-2.93681	-0.1715936	0.002634581	0.00462157	0.0076451	0.00263458	0.00263458	0.004621568	0.007645099	0.775831	0.0181405	0.0712048	0.134824	0.0630673	0.0960086	0.0946711	0.14412	-2.76355	-2.34332	0.4062054
19820	-6066.493	-6067.739	1.246397	0.00574141	0.0233337	0.00670297	0.0272416	-5.16005	-3.75786	0.1548461	0.001710558	0.00411646	0.00393705	0.00171056	0.00171056	0.004116461	0.003937048	0.541087	0.0305814	0.120038	0.308293	0.0655275	0.08898	0.0906379	0.123077	-2.72529	-2.41934	0.3244026
19830	-6066.314	-6065.217	-1.097077	0.00458347	0.0101852	0.0090974	0.020216	-5.3853	-4.58681	0.6855317	0.002007446	0.0037595	0.0049833	0.00200745	0.00200745	0.003759504	0.004983301	0.663223	0.181744	0.096231	0.0588019	0.0635626	0.068294	0.108994	0.117107	-2.75573	-2.68393	0.5392691
19840	-6066.779	-6066.232	-0.5470634	0.00683893	0.00232454	0.0258198	0.00877609	-4.98512	-6.06423	1.32851	0.001157692	0.00359557	0.00458176	0.00115769	0.00115769	0.003595568	0.004581756	0.637978	0.00904726	0.347526	0.00544845	0.0693183	0.0736978	0.106224	0.112935	-2.66905	-2.60778	0.4268433
19850	-6068.374	-6068.703	0.3291282	0.0111966	0.027272	0.0229007	0.05578	-4.49215	-3.6019	0.7155563	0.0008348665	0.00430589	0.00529805	0.000834867	0.000834867	0.004305891	0.005298049	0.176295	0.193876	0.569658	0.0601706	0.0780885	0.100694	0.140486	0.181154	-2.54991	-2.29567	0.5872627
19860	-6065.738	-6067.829	2.090849	0.00287597	0.080423	0.00158832	0.0444154	-5.85137	-2.52046	-0.5937143	0.0009663051	0.00313992	0.00472075	0.000966305	0.000966305	0.003139922	0.004720753	0.340911	0.513027	0.00633747	0.139724	0.0694337	0.124087	0.0924024	0.165135	-2.66738	-2.08677	0.2857799
19870	-6070.318	-6067.602	-2.716165	0.00707034	0.024395	0.00412445	0.0142307	-4.95185	-3.71338	-0.5389755	0.002018178	0.00437185	0.0063645	0.00201818	0.00201818	0.004371846	0.006364501	0.416634	0.210779	0.216806	0.155781	0.076527	0.103615	0.104524	0.141522	-2.57011	-2.26707	0.3117718
19880	-6064.159	-6067.777	3.618146	0.00313909	0.0332487	0.0030343	0.0321387	-5.76382	-3.40374	-0.03395341	0.001136383	0.00355799	0.00302047	0.00113638	0.00113638	0.003557988	0.003020471	0.337276	0.0804908	0.273085	0.309148	0.0668179	0.092526	0.0954091	0.132118	-2.70578	-2.38027	0.3562025
19890	-6066.682	-6069.09	2.407618	0.00715251	0.0413289	0.00638666	0.0369036	-4.94029	-3.18619	-0.113252	0.000544742	0.00397314	0.00459541	0.000544742	0.000544742	0.003973135	0.004595413	0.163318	0.2376	0.51606	0.0830224	0.0653032	0.0804225	0.0935757	0.115241	-2.72871	-2.52046	0.3597303
19900	-6070.807	-6064.831	-5.976324	0.000980421	0.0325871	0.000202553	0.00673243	-6.92753	-3.42384	-1.57698	0.001130079	0.00538848	0.00658611	0.00113008	0.00113008	0.00538848	0.006586105	0.111861	0.0558538	0.616181	0.216105	0.0694706	0.0903915	0.0920434	0.119762	-2.66685	-2.40361	0.2813556
19910	-6069.08	-6069.394	0.3148488	0.000983334	0.0341063	0.000259913	0.0090149	-6.92456	-3.37827	-1.330602	0.0004344556	0.00348629	0.00470485	0.000434456	0.000434456	0.00348629	0.004704853	0.250633	0.596421	0.143533	0.00941259	0.0777934	0.0884101	0.115119	0.13083	-2.5537	-2.42577	0.3919137
19920	-6065.47	-6062.988	-2.4819	0.00134487	0.0776232	0.000408558	0.0235811	-6.61146	-2.55589	-1.191419	0.001090681	0.00497612	0.00511546	0.00109068	0.00109068	0.004976117	0.005115464	0.169598	0.788962	0.0170994	0.0243399	0.0667801	0.0959117	0.100475	0.144306	-2.70635	-2.34433	0.4085053
19930	-6066.391	-6067.132	0.7410873	0.00112816	0.0426297	0.000337782	0.0127637	-6.78716	-3.1552	-1.205945	0.002681951	0.00332678	0.00255585	0.00268195	0.00268195	0.003326785	0.002555848	0.507895	0.300551	0.154994	0.0365602	0.064511	0.0754605	0.0954583	0.111661	-2.74092	-2.58415	0.3918538
19940	-6067.73	-6070.175	2.444898	0.00445734	0.0597265	0.00383602	0.0514011	-5.4132	-2.81798	-0.1501162	0.0009959004	0.00417235	0.00351438	0.0009959	0.0009959	0.00417235	0.003514383	0.297381	0.012251	0.363	0.327368	0.0712837	0.135152	0.133313	0.252758	-2.64109	-2.00136	0.6260353
19950	-6069.534	-6074.025	4.490328	0.00685501	0.0218824	0.00604178	0.0192864	-4.98278	-3.82207	-0.1262807	0.002068973	0.00244784	0.00276683	0.00206897	0.00206897	0.002447838	0.002766828	0.415688	0.28733	0.154107	0.142875	0.0648091	0.0696846	0.106862	0.114901	-2.73631	-2.66378	0.5000887
19960	-6065.946	-6064.949	-0.9966749	0.00702434	0.0466372	0.00567786	0.0376975	-4.95837	-3.06536	-0.2128069	0.0008937696	0.00320286	0.0074787	0.00089377	0.00089377	0.003202855	0.007478699	0.850771	0.00222071	0.00547171	0.141536	0.0731408	0.0964251	0.117049	0.154311	-2.61537	-2.33899	0.4702019
19970	-6067.889	-6067.051	-0.8370974	0.00245298	0.0231348	0.00273992	0.0258411	-6.01045	-3.76642	0.110628	0.0002935209	0.00370173	0.00685781	0.000293521	0.000293521	0.003701733	0.006857807	0.402158	0.0437418	0.187531	0.36657	0.0726655	0.0977801	0.0940283	0.126526	-2.62189	-2.32503	0.2577297
19980	-6067.629	-6066.159	-1.46977	0.00283105	0.0426752	0.00199962	0.0301424	-5.86711	-3.15414	-0.3476876	0.001858886	0.00332021	0.00630131	0.00185889	0.00185889	0.003320215	0.006301309	0.561258	0.00134393	0.261986	0.175413	0.0690864	0.115348	0.0930247	0.155316	-2.6724	-2.1598	0.2975078
19990	-6066.271	-6069.885	3.614401	0.00241669	0.0545284	0.00179179	0.0404288	-6.02536	-2.90903	-0.2991792	0.001145952	0.00369001	0.00266106	0.00114595	0.00114595	0.003690007	0.002661063	0.419081	0.131159	0.1058	0.343961	0.0616287	0.0816949	0.0982128	0.130191	-2.78663	-2.50476	0.4660091
20000	-6070.939	-6069.295	-1.644201	0.00558355	0.0457482	0.0040035	0.0328022	-5.18793	-3.0846	-0.3326563	0.001467087	0.00516746	0.0053482	0.00146709	0.00146709	0.005167461	0.005348205	0.0530437	0.612495	0.0823772	0.252084	0.0582928	0.0792661	0.0819927	0.111493	-2.84228	-2.53494	0.3411507
20010	-6065.92	-6064.106	-1.81449	0.00293979	0.0575186	0.00172986	0.0338456	-5.82942	-2.85565	-0.5302993	0.001112224	0.00461962	0.00594448	0.00111222	0.00111222	0.004619615	0.005944479	0.149135	0.0504696	0.398051	0.402345	0.0669446	0.104043	0.0983641	0.152874	-2.70389	-2.26295	0.3848099
20020	-6064.91	-6066.885	1.97462	0.000931202	0.0574784	0.000960943	0.0593141	-6.97903	-2.85635	0.03143837	0.0007175629	0.00372554	0.00366291	0.000717563	0.000717563	0.003725537	0.003662912	0.252327	0.140901	0.298197	0.308575	0.0695959	0.111961	0.0990021	0.159268	-2.66505	-2.1896	0.3524358
20030	-6065.756	-6063.48	-2.275678	0.00288245	0.057331	0.00292757	0.0582284	-5.84911	-2.85891	0.01553101	0.0005792025	0.00481174	0.00669377	0.000579202	0.000579202	0.004811744	0.006693768	0.34083	0.295498	0.205539	0.158133	0.0686411	0.0955077	0.10466	0.145624	-2.67886	-2.34855	0.4218209
20040	-6068.182	-6072.559	4.377533	0.00139276	0.0678406	0.00117517	0.0572418	-6.57646	-2.69059	-0.1698755	0.001330917	0.00340267	0.00197694	0.00133092	0.00133092	0.003402667	0.001976939	0.273961	0.0743668	0.434332	0.217339	0.0691448	0.125206	0.0913359	0.165389	-2.67155	-2.07779	0.2783403
20050	-6068.601	-6068.917	0.315463	0.00811458	0.0342354	0.00627999	0.0264953	-4.81409	-3.37449	-0.2562936	0.003310763	0.0046174	0.00267079	0.00331076	0.00331076	0.004617396	0.002670792	0.436819	0.336747	0.164402	0.0620319	0.0686346	0.0720545	0.108854	0.114278	-2.67896	-2.63033	0.4612074
