Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
14890	22.28955	0	22.28955	0.374814	0.59949	0.0735142	0.156473	0.250268	0.0306899	-0.981326	-0.511677	-2.61028	-0.8735454	0.0003764843	0.000642643	0.000472494	0	0	0.000735014	0.000174167	0.000376484	0.000376484	0.0006426431	0.0004724944	0.0007350142	0.000174167	0.124028	0.0360838	0.284406	0.174081	0.0436359	0.337765	0.00913601	1.04247	1.47244	0.02605	2.97244	4.19843	-4.69553	0.0415919	0.386919	1.047792
14900	24.7822	0	24.7822	0.183899	0.306281	0.0135095	0.144565	0.240771	0.0106199	-1.69337	-1.18325	-4.30436	-0.2406569	0.0004042026	0.000136654	0.00074057	0	0	0.000202458	0.0006095	0.000404203	0.000404203	0.0001366545	0.00074057	0.0002024584	0.0006095005	0.224704	0.126391	0.174677	0.06675	0.0185294	0.388948	0.15933	0.0215779	1.21265	0.499619	0.0676632	3.80258	-1.83678	-3.83608	0.192807	1.142872
14910	23.62493	0	23.62493	0.00692078	0.0207376	0.0181609	0.00388789	0.0116498	0.0102023	-4.97323	-3.8758	-4.00848	-0.5766608	0.0002821224	0.000137993	8.82991e-05	0	0	0.000183924	0.000105418	0.000282122	0.000282122	0.0001379926	8.829913e-05	0.0001839237	0.0001054176	0.0881625	0.021223	0.540923	0.0623763	0.252833	0.0344823	1.36417	1.7132	3.47295	5.55345	6.97434	14.1382	0.310543	0.538361	1.245	1.403876
14920	21.17854	0	21.17854	0.0195143	0.00854433	0.0051678	0.045783	0.0200461	0.0121243	-3.93661	-4.76249	-5.26531	0.8527663	0.0001733546	0.00201851	0.000289025	0	0	0.00115805	0.00011585	0.000173355	0.000173355	0.002018508	0.0002890254	0.001158049	0.0001158496	0.00625819	0.0469582	0.172945	0.124261	0.012692	0.636885	0.00314936	0.0125264	0.0688044	0.00361309	0.0143709	0.0789356	-5.76056	-4.37992	-2.67649	0.1373645
14930	26.89129	0	26.89129	0.0744013	0.200588	0.0943001	0.0903449	0.243572	0.114508	-2.59828	-1.6065	-2.36127	0.194161	0.001214074	6.00161e-05	9.84518e-05	0	0	0.000113617	0.000518321	0.00121407	0.00121407	6.001612e-05	9.845183e-05	0.0001136167	0.0005183206	0.00988514	0.156862	0.308113	0.292119	0.0830699	0.149951	0.225689	0.0152089	0.0135203	0.32284	0.0217557	0.0193402	-1.4886	-4.18588	-4.30357	0.3579962
14940	24.48095	0	24.48095	0.174655	0.299888	0.00708188	0.154771	0.265745	0.00627561	-1.74494	-1.20435	-4.95022	-0.1208687	0.001741412	0.000335962	0.000194038	0	0	0.000302128	0.00025885	0.00174141	0.00174141	0.0003359623	0.0001940384	0.0003021281	0.0002588497	0.39022	0.0586046	0.197329	0.0316626	0.193767	0.128417	0.0267551	0.11353	0.143765	0.0586783	0.248991	0.3153	-3.62103	-2.17568	-1.93958	0.7853444
14950	25.01509	0	25.01509	0.2378	0.539943	0.0875027	0.132692	0.301288	0.0488266	-1.43633	-0.616292	-2.43609	-0.5833955	0.0007603201	0.000246703	0.001005	0	0	0.000243806	0.000267264	0.00076032	0.00076032	0.0002467031	0.001004996	0.0002438062	0.0002672636	0.130308	0.00348235	0.195624	0.421145	0.0686727	0.180768	0.283466	0.122971	0.0682095	0.662353	0.287338	0.15938	-1.26066	-2.0958	-2.68517	0.8487067
14960	20.26045	0	20.26045	0.144706	0.0101294	1.40871	0.365356	0.0255749	3.55673	-1.93305	-4.59232	0.342671	0.9261709	0.0008098053	0.000232655	0.000503232	0	0	0.000185803	0.000213448	0.000809805	0.000809805	0.0002326554	0.0005032316	0.0001858034	0.000213448	0.374214	0.013517	0.0733809	0.062102	0.0950441	0.381742	0.0211571	0.0138133	0.000606912	0.339149	0.221427	0.00972879	-3.85578	-4.28213	-7.40713	2.774461
14970	24.27999	0	24.27999	1.20392	1.22392	0.00484042	1.22661	1.24699	0.00493165	0.185586	0.202059	-5.33075	0.01867199	0.0003862883	0.000235305	2.47958e-05	0	0	0.0007578	0.000130589	0.000386288	0.000386288	0.0002353053	2.479576e-05	0.0007577996	0.000130589	0.153542	0.0305088	0.152538	0.146493	0.159747	0.35717	0.0147838	0.0800587	0.296481	0.0558803	0.302609	1.12065	-4.21422	-2.525	-1.21577	1.329681
14980	21.15983	0	21.15983	0.0250624	0.915998	0.0107769	0.0847258	3.09661	0.0364325	-3.68639	-0.0877409	-4.53035	1.21805	0.0003378114	0.000982824	0.000341217	0	0	0.000827975	0.00102829	0.000337811	0.000337811	0.0009828245	0.0003412166	0.0008279746	0.001028294	0.014006	0.0494661	0.201989	0.46934	0.0540345	0.211165	0.0181255	0.652809	0.675627	0.0235851	0.849439	0.87913	-4.01043	-0.42647	-0.392114	0.263291
14990	19.9541	0	19.9541	0.0959058	0.0104891	8.77629	0.278633	0.0304739	25.4976	-2.34439	-4.55742	2.17205	1.06653	4.210542e-05	0.000621758	0.00107337	0	0	0.000168116	0.000745602	4.21054e-05	4.21054e-05	0.0006217577	0.001073365	0.0001681165	0.0007456017	0.00962645	0.216558	0.277215	0.0434879	0.12566	0.327453	0.0292759	0.0103108	0.00653335	0.171177	0.0602879	0.0382008	-3.53099	-4.57456	-5.03083	1.765935
15000	20.73305	0	20.73305	2.20244	1.71695	1.51358	0.941576	0.73402	0.647077	0.789566	0.540547	0.414476	-0.8497655	0.0005960422	0.000331535	3.66956e-05	0	0	0.000460091	0.00156657	0.000596042	0.000596042	0.0003315346	3.66956e-05	0.0004600911	0.001566574	0.15431	0.0562432	0.700542	0.0126979	0.0681879	0.00801882	0.0172384	0.455797	0.125153	0.0209897	0.554982	0.152388	-4.06061	-0.785708	-2.07822	0.1968887
15010	25.15227	0	25.15227	0.111848	0.0406665	0.278481	0.172639	0.0627696	0.429841	-2.19062	-3.20235	-1.27841	0.434066	0.000636265	6.8325e-05	0.000143872	0	0	0.000664002	0.000528356	0.000636265	0.000636265	6.832503e-05	0.0001438719	0.0006640019	0.0005283565	0.233733	0.0226454	0.225151	0.0686287	0.0524237	0.397418	0.0329217	0.265686	0.105897	0.303092	2.44602	0.974938	-3.41362	-1.32544	-2.24529	2.219904
15020	22.90593	0	22.90593	0.181717	0.0508857	1.23683	0.0684526	0.0191686	0.465912	-1.70531	-2.97817	0.212548	-0.9763065	0.0006611966	0.00115291	0.000644079	0	0	0.000135845	0.000324369	0.000661197	0.000661197	0.001152908	0.0006440785	0.0001358454	0.0003243693	0.334816	0.181707	0.0264302	0.184377	0.0447249	0.227945	0.0105526	0.263	0.111867	0.0296759	0.739607	0.314593	-4.55138	-1.3356	-2.19044	1.033965
15030	25.87636	0	25.87636	1.24293	0.0103682	0.196609	3.96903	0.0331088	0.627829	0.217469	-4.56901	-1.62654	1.161053	0.0006400433	0.000233356	6.77711e-05	0	0	0.000162955	0.000694161	0.000640043	0.000640043	0.0002333559	6.777111e-05	0.0001629546	0.0006941612	0.0922491	0.126104	0.104415	0.270515	0.229056	0.177661	0.0172665	0.101565	0.202633	0.0173977	0.102336	0.204172	-4.05899	-2.28706	-1.59636	0.007566964
15040	20.45044	0	20.45044	0.00291063	0.0258217	0.11341	0.00563308	0.049974	0.219487	-5.83938	-3.65654	-2.17675	0.6602863	0.001020507	1.92492e-05	0.000445698	0	0	0.00075145	0.00102364	0.00102051	0.00102051	1.924923e-05	0.0004456976	0.0007514503	0.001023635	0.0125411	0.0716426	0.502317	0.135336	0.187865	0.0902992	2.73992	0.00617215	0.249019	7.15394	0.0161155	0.650189	1.00793	-5.08771	-1.39022	0.9597329
15050	19.98947	0	19.98947	0.826757	1.38612	0.0155019	0.905222	1.51767	0.0169732	-0.190244	0.326508	-4.16679	0.09066926	9.919051e-05	0.000468325	0.000756648	0	0	0.000293095	0.0013118	9.91905e-05	9.91905e-05	0.0004683247	0.000756648	0.0002930948	0.0013118	0.141341	0.0547058	0.064656	0.0529413	0.325063	0.361293	0.063379	0.000401009	0.0144706	0.113334	0.000717085	0.0258763	-2.75862	-7.82153	-4.23564	0.5812096
15060	28.79183	0	28.79183	0.31182	0.134901	0.020154	0.843795	0.365046	0.0545375	-1.16533	-2.00322	-3.90435	0.9954837	0.0001105252	9.92183e-05	0.000128517	0	0	1.53228e-05	0.000406457	0.000110525	0.000110525	9.921827e-05	0.0001285169	1.532275e-05	0.0004064567	0.222766	0.0294507	0.12329	0.0428734	0.076192	0.505428	0.0530725	0.00984599	0.085228	0.0843667	0.0156517	0.135483	-2.9361	-4.62069	-2.46243	0.4635142
15070	26.9038	0	26.9038	0.263397	0.0479746	0.0312661	0.867338	0.157976	0.102956	-1.33409	-3.03708	-3.46522	1.191768	0.0001408268	0.000290798	0.000122949	0	0	0.000144672	0.00078732	0.000140827	0.000140827	0.000290798	0.0001229485	0.0001446724	0.00078732	0.261938	0.0227794	0.0264362	0.210939	0.00668166	0.471226	0.0489057	0.0953066	0.0533279	0.179206	0.349233	0.19541	-3.01786	-2.35066	-2.9313	1.298639
15080	25.61549	0	25.61549	0.2394	0.124354	0.0295198	0.0552633	0.0287059	0.00681437	-1.42962	-2.08462	-3.52269	-1.466028	0.0001269668	0.000265563	0.000366866	0	0	0.000382217	0.000142291	0.000126967	0.000126967	0.0002655629	0.0003668656	0.0003822166	0.0001422913	0.211226	0.0932237	0.341809	0.0819931	0.103419	0.168328	0.151583	0.770434	0.00250035	0.241843	1.22919	0.00398918	-1.88662	-0.260801	-5.99133	0.4671569
15090	17.77774	0	17.77774	0.00235575	0.337428	0.294601	0.00616992	0.883756	0.771589	-6.0509	-1.0864	-1.22213	0.9628283	0.0002409826	0.000460334	0.000568653	0	0	0.000347239	0.000412049	0.000240983	0.000240983	0.0004603335	0.0005686531	0.0003472386	0.0004120487	0.152638	0.236007	0.100821	0.271557	0.0263389	0.212639	0.00121171	0.00556055	5.15106	0.0198669	0.0911693	84.4555	-6.71572	-5.19206	1.6392	2.797021
15100	23.13099	0	23.13099	0.37003	0.0045739	0.00914838	1.63467	0.020206	0.0404146	-0.994172	-5.38739	-4.69418	1.485616	0.0003082863	0.000507674	0.000344448	0	0	0.000306291	0.00020069	0.000308286	0.000308286	0.0005076737	0.0003444477	0.0003062911	0.0002006898	0.0945077	0.107254	0.253454	0.370735	0.0820908	0.0919588	0.0215291	0.41959	0.0173456	0.181093	3.52941	0.145903	-3.83835	-0.868478	-4.05442	2.129607
15110	24.30377	0	24.30377	0.0287614	0.0305016	0.0263848	0.0463298	0.049133	0.0425015	-3.54872	-3.48998	-3.63497	0.4767512	0.0009309332	0.000629525	0.000231957	0	0	0.000674258	0.000235494	0.000930933	0.000930933	0.0006295246	0.0002319574	0.0006742582	0.0002354937	0.171156	0.170613	0.17242	0.101273	0.334566	0.0499725	0.185132	0.0133397	0.00627282	0.499201	0.0359699	0.0169144	-1.68668	-4.31701	-5.07153	0.9919383
15120	14.86406	0	14.86406	0.10751	6.52149	2.02067	0.187071	11.3477	3.51606	-2.23018	1.8751	0.703431	0.553909	0.0003422153	0.000305829	0.000605972	0	0	0.000516396	0.00232589	0.000342215	0.000342215	0.0003058288	0.0006059724	0.000516396	0.002325887	0.287547	0.0512048	0.242606	0.00682261	0.0498933	0.361926	0.0276909	0.0048282	0.00941743	0.787352	0.137283	0.267771	-3.58665	-5.33328	-4.66519	3.34757
15130	20.57322	0	20.57322	0.0016419	0.000667529	0.452083	0.00278233	0.00113118	0.76609	-6.4119	-7.31193	-0.79389	0.5274344	0.0002929677	0.000370427	0.000158006	0	0	0.00052231	0.000482772	0.000292968	0.000292968	0.0003704267	0.0001580065	0.0005223098	0.0004827717	0.250366	0.115449	0.0871117	0.0202106	0.369847	0.157016	0.00722367	0.00361621	0.215298	0.0259834	0.0130075	0.774426	-4.93039	-5.62233	-1.53573	1.280096
15140	25.44698	0	25.44698	0.0340784	0.545037	0.0112023	0.184053	2.94367	0.0605023	-3.37909	-0.606901	-4.49163	1.686559	0.0004941462	0.000194376	0.000170033	0	0	0.000561444	0.000184357	0.000494146	0.000494146	0.0001943756	0.0001700327	0.0005614444	0.0001843573	0.250646	0.221124	0.0280863	0.205328	0.0648084	0.230007	0.442853	0.260364	0.0107992	0.465293	0.273557	0.0113465	-0.814516	-1.34568	-4.52828	0.04942921
15150	21.31838	0	21.31838	5.49503	0.114726	0.179182	0.995841	0.0207912	0.0324723	1.70384	-2.16521	-1.71935	-1.708012	4.277574e-05	2.37029e-06	0.000543315	0	0	9.93445e-05	0.000627238	4.27757e-05	4.27757e-05	2.370286e-06	0.0005433151	9.934448e-05	0.0006272379	0.301358	0.370532	0.0233781	0.0726493	0.0406324	0.191451	3.89884	0.00798527	0.065669	18.3468	0.0375763	0.309019	1.36068	-4.83016	-2.72313	1.548775
15160	27.35361	0	27.35361	0.0596996	0.0385062	0.0224949	0.0187696	0.0121064	0.00707242	-2.81843	-3.25694	-3.79447	-1.157086	0.0002381588	4.74316e-06	0.000151761	0	0	0.000240279	0.000623522	0.000238159	0.000238159	4.743159e-06	0.0001517611	0.000240279	0.000623522	0.108023	0.247191	0.0318775	0.407644	0.129061	0.0762042	0.00302689	0.0864162	0.0773769	0.00432862	0.12358	0.110653	-5.80022	-2.44858	-2.55907	0.3577125
15170	25.08446	0	25.08446	0.0669128	0.00141743	0.00672405	0.025306	0.000536063	0.00254299	-2.70437	-6.55891	-5.00206	-0.9723499	0.0002682273	0.000247726	0.000189061	0	0	0.000240593	0.000349915	0.000268227	0.000268227	0.0002477261	0.000189061	0.0002405933	0.0003499149	0.0483366	0.215319	0.156988	0.366494	0.0164586	0.196404	0.0919349	0.0686989	0.800389	0.211774	0.15825	1.84372	-2.38667	-2.67802	-0.222657	0.8344411
15180	24.04712	0	24.04712	0.026057	0.0122043	0.00585062	0.0576472	0.0270001	0.0129437	-3.64747	-4.40597	-5.14121	0.7940578	0.0007030311	6.61319e-06	0.00013286	0	0	0.000787368	3.26242e-05	0.000703031	0.000703031	6.613187e-06	0.0001328604	0.0007873685	3.262418e-05	0.0754674	0.0818773	0.03609	0.337334	0.17641	0.292821	0.0370971	0.003634	0.620871	0.196798	0.0192782	3.29369	-3.29422	-5.61742	-0.476632	1.66864
15190	23.33603	0	23.33603	0.0307757	0.0198964	0.00200726	0.00931926	0.00602488	0.000607823	-3.48103	-3.91721	-6.21098	-1.194643	0.0001038852	0.000314123	0.00106398	0	0	0.000210821	0.00035539	0.000103885	0.000103885	0.0003141227	0.00106398	0.000210821	0.0003553905	0.00124733	0.168053	0.218171	0.201464	0.121913	0.289152	0.0420801	0.00654042	0.0103578	0.144829	0.0225104	0.0356487	-3.16818	-5.02975	-4.57002	1.235976
15200	24.47438	0	24.47438	0.0024008	0.151214	0.00141175	0.00312275	0.196685	0.00183627	-6.03195	-1.88906	-6.56293	0.2629104	0.0002011546	0.000361105	6.85265e-05	0	0	0.000667831	0.000376026	0.000201155	0.000201155	0.0003611047	6.852652e-05	0.0006678309	0.0003760262	0.0831311	0.15737	0.0641859	0.47987	0.0411177	0.174325	0.0606526	0.0337047	0.355412	0.121161	0.0673293	0.709979	-2.80259	-3.39012	-1.03448	0.6919562
15210	22.86604	0	22.86604	0.0158088	0.0405677	1.40329	0.00352911	0.00905622	0.313267	-4.14719	-3.20478	0.33882	-1.499519	0.000499187	0.000959823	0.000430285	0	0	0.00111127	3.83497e-05	0.000499187	0.000499187	0.0009598225	0.0004302852	0.001111266	3.834967e-05	0.140612	0.0553603	0.00397618	0.213564	0.193649	0.392838	0.0416029	0.0303694	0.0124644	0.0516583	0.0377096	0.015477	-3.17959	-3.49432	-4.38488	0.2164797
15220	19.37904	0	19.37904	0.0405644	0.358684	0.273337	0.028943	0.255924	0.195028	-3.20486	-1.02531	-1.29705	-0.3375611	0.0005396225	0.000153654	0.00116902	0	0	0.000167572	0.000364632	0.000539622	0.000539622	0.0001536537	0.00116902	0.0001675723	0.0003646318	0.346072	0.162304	0.0344643	0.119384	0.265526	0.0722499	0.000796819	0.193163	0.000211883	0.00156599	0.379622	0.000416413	-7.13488	-1.64422	-8.45948	0.6756439
15230	19.0405	0	19.0405	0.000311768	0.0185304	0.0102598	0.000164609	0.00978381	0.00541705	-8.07325	-3.98834	-4.57952	-0.6386859	0.0001375125	0.000762308	3.32115e-06	0	0	0.000465286	0.00225	0.000137513	0.000137513	0.000762308	3.321154e-06	0.0004652855	0.00225	0.137048	0.0727344	0.0841868	0.503506	0.0340991	0.168426	0.579606	0.550201	0.223582	0.660318	0.626819	0.254717	-0.545407	-0.597471	-1.49798	0.1303734
15240	24.26133	0	24.26133	0.0225942	1.2879	0.00314261	0.0543095	3.09572	0.00755389	-3.79006	0.253015	-5.7627	0.8770072	7.337527e-05	0.000642965	0.00051602	0	0	0.000553492	0.000422538	7.33753e-05	7.33753e-05	0.0006429646	0.0005160203	0.0005534917	0.0004225379	0.0884264	0.168866	0.0188611	0.0654004	0.0583471	0.600099	0.0774252	0.0389106	0.676648	0.0792017	0.0398034	0.692174	-2.55844	-3.24649	-0.390604	0.02268493
15250	22.95398	0	22.95398	0.119238	0.0798304	0.00431671	0.116968	0.0783104	0.00423452	-2.12663	-2.52785	-5.44526	-0.01922375	0.000334949	0.00101793	3.3409e-05	0	0	0.000404983	0.000691798	0.000334949	0.000334949	0.001017932	3.340899e-05	0.0004049834	0.0006917982	0.0244343	0.200892	0.0740245	0.120414	0.230551	0.349685	0.34047	0.515633	0.158656	3.4786	5.26825	1.621	-1.07743	-0.66236	-1.84101	2.324058
15260	25.8507	0	25.8507	0.00119122	0.109207	0.0165919	0.000333042	0.0305319	0.00463876	-6.73277	-2.21451	-4.09884	-1.274468	0.0003109707	1.27756e-05	0.000583405	0	0	0.000151632	0.000215375	0.000310971	0.000310971	1.277563e-05	0.0005834048	0.0001516316	0.0002153746	0.0270728	0.102835	0.107166	0.2034	0.222663	0.336863	0.0363269	0.0830409	0.0457817	0.0748695	0.171146	0.0943557	-3.3152	-2.48842	-3.08387	0.7231868
15270	22.56552	0	22.56552	1.00332	0.0352234	0.891603	0.785076	0.0275616	0.697661	0.00331247	-3.34604	-0.114734	-0.2452873	0.0001336215	3.213e-06	0.000696868	0	0	7.63291e-05	0.000405096	0.000133622	0.000133622	3.213002e-06	0.0006968679	7.632909e-05	0.0004050959	0.0934916	0.165947	0.0792076	0.311448	0.312911	0.0369954	0.337661	0.000220679	0.12292	0.715029	0.000467308	0.260296	-1.08571	-8.4188	-2.09622	0.7502815
15280	12.19655	0	12.19655	0.0183814	0.00852304	0.0533708	0.0055992	0.00259622	0.0162574	-3.99642	-4.76498	-2.93049	-1.188714	0.0007879962	0.00221796	0.000269504	0	0	0.000769178	0.00017542	0.000787996	0.000787996	0.002217963	0.0002695042	0.0007691777	0.0001754198	0.026218	0.293611	0.360473	0.265529	0.0288885	0.0252801	2.5186	0.00796727	1.28746	2092.31	6.61876	1069.55	0.923702	-4.83241	0.252669	6.722322
15290	27.47118	0	27.47118	0.555443	0.0250706	0.0167075	0.585019	0.0264056	0.0175971	-0.587989	-3.68606	-4.0919	0.05187819	0.0003406171	0.000123125	0.00043672	0	0	0.000432909	0.000378944	0.000340617	0.000340617	0.0001231255	0.0004367198	0.0004329087	0.0003789439	0.41431	0.0925782	0.349741	0.0145764	0.100213	0.0285812	0.313469	0.0714151	0.0530893	0.345656	0.078748	0.0585405	-1.16005	-2.63925	-2.93578	0.0977436
15300	20.07763	0	20.07763	0.136967	0.0187178	0.0708023	0.235202	0.0321426	0.121583	-1.98801	-3.97828	-2.64786	0.5407045	0.0008109678	0.00043834	0.0010629	0	0	3.07873e-05	0.000936298	0.000810968	0.000810968	0.0004383399	0.001062903	3.078726e-05	0.0009362983	0.0440742	0.773731	0.139154	0.00494515	0.0127929	0.0253028	0.0743384	7.46517	0.123076	0.698906	70.1852	1.15713	-2.59913	2.01025	-2.09495	2.24089
15310	20.1277	0	20.1277	0.287994	0.194669	0.00849311	2.34958	1.58819	0.0692907	-1.24482	-1.63646	-4.7685	2.099054	0.001328806	0.000159297	0.0001903	0	0	8.05049e-05	0.000184267	0.00132881	0.00132881	0.0001592973	0.0001902997	8.050486e-05	0.0001842672	0.688947	0.0413265	0.117298	0.0405761	0.0581086	0.0537443	0.246176	0.263224	0.0254598	21.7079	23.2112	2.24505	-1.40171	-1.33475	-3.67065	4.479385
15320	18.87605	0	18.87605	0.130159	0.000184265	0.0319966	0.112232	0.000158886	0.0275896	-2.039	-8.59914	-3.44213	-0.1481891	0.0004447822	0.000369476	5.68416e-05	0	0	0.000123791	0.00246806	0.000444782	0.000444782	0.0003694762	5.684156e-05	0.0001237912	0.002468063	0.174426	0.0471634	0.263248	0.127392	0.0663158	0.321454	0.0345798	0.0305793	0.00221592	0.0515511	0.0455873	0.00330346	-3.36449	-3.48743	-6.11209	0.3993043
15330	21.88262	0	21.88262	0.0886182	0.0211499	0.00671906	0.0510765	0.0121901	0.00387264	-2.42342	-3.85612	-5.00281	-0.5510119	0.0004618202	0.000978472	6.34791e-05	0	0	0.0011258	0.000559581	0.00046182	0.00046182	0.0009784716	6.347907e-05	0.001125802	0.0005595807	0.128375	0.103744	0.153004	0.0321655	0.00200673	0.580704	0.00931437	0.031586	0.00165426	0.0196244	0.0665483	0.00348533	-4.6762	-3.45504	-6.4044	0.7452129
15340	23.38938	0	23.38938	0.0794988	0.0638943	0.00211239	0.0462214	0.0371487	0.00122816	-2.53201	-2.75053	-6.15993	-0.5423004	0.0003204881	0.000625281	0.000294142	0	0	0.00128552	0.000372451	0.000320488	0.000320488	0.0006252814	0.0002941419	0.001285517	0.0003724511	0.245327	0.0905158	0.542762	0.0366036	0.00934735	0.0754443	0.0249007	0.014284	0.207017	0.0564597	0.0323875	0.469391	-3.69286	-4.24862	-1.57495	0.8186336
15350	20.81708	0	20.81708	0.0138876	0.0394996	0.118573	0.0194898	0.0554338	0.166405	-4.27676	-3.23146	-2.13223	0.3388981	0.0001014681	0.000365363	0.00163789	0	0	0.00250443	0.00016319	0.000101468	0.000101468	0.0003653632	0.001637887	0.002504426	0.0001631902	0.264554	0.0834241	0.369443	0.210288	0.0507663	0.021525	0.0373155	0.0395873	0.00318376	0.0418841	0.0444341	0.00357355	-3.28835	-3.22925	-5.74969	0.1154977
15360	23.52348	0	23.52348	0.133734	0.0217269	0.121405	0.116904	0.0189927	0.106127	-2.0119	-3.8292	-2.10862	-0.1344957	0.001661563	0.000798911	0.00024951	0	0	0.000353738	5.52974e-05	0.00166156	0.00166156	0.0007989111	0.00024951	0.0003537376	5.529741e-05	0.386202	0.155984	0.0649228	0.229145	0.0847106	0.0790354	0.0425614	0.0547053	3.23566	0.0517079	0.0664616	3.93101	-3.15681	-2.90579	1.17423	0.1946643
15370	18.6264	0	18.6264	18.2983	0.00245678	0.00694523	9.29028	0.00124734	0.00352619	2.90681	-6.00891	-4.9697	-0.6778381	0.001352656	0.000268235	0.000688365	0	0	0.000351582	0.000301209	0.00135266	0.00135266	0.0002682355	0.0006883651	0.0003515818	0.0003012086	0.201775	0.12643	0.189047	0.300599	0.0555055	0.126644	0.00995412	0.0591761	0.0316517	0.0259154	0.154064	0.0824047	-4.60977	-2.82724	-3.45296	0.9568502
15380	23.88983	0	23.88983	0.0340482	0.00995931	0.0143174	0.101475	0.0296821	0.0426707	-3.37998	-4.60925	-4.24628	1.092036	0.0007449218	0.000185087	0.000859677	0	0	0.000157608	0.000330769	0.000744922	0.000744922	0.000185087	0.0008596767	0.0001576081	0.0003307692	0.198944	0.0301629	0.14931	0.161516	0.213107	0.246959	0.247288	0.00611731	0.761792	0.506142	0.0125207	1.55921	-1.3972	-5.09663	-0.272082	0.7162627
15390	23.87006	0	23.87006	0.259804	0.0236021	0.0120275	0.116267	0.0105623	0.00538249	-1.34783	-3.74642	-4.42056	-0.8040441	0.0004572486	0.000339466	0.0002641	0	0	0.000962944	0.000155648	0.000457249	0.000457249	0.0003394665	0.0002640999	0.0009629436	0.0001556482	0.0767169	0.195878	0.0864919	0.171775	0.0747913	0.394347	0.371496	0.00152928	0.0345075	0.793774	0.00326761	0.0737322	-0.990218	-6.48296	-3.36658	0.7592621
15400	20.17145	0	20.17145	0.0483703	9.22521	0.0102084	0.0352004	6.71344	0.00742892	-3.02887	2.22194	-4.58455	-0.3178284	0.0003457766	0.000670151	0.00127711	0	0	0.000419005	0.00030204	0.000345777	0.000345777	0.0006701511	0.001277109	0.000419005	0.0003020397	0.0397244	0.0281956	0.26885	0.0779636	0.460126	0.12514	0.0257802	0.00678137	0.0615565	0.137453	0.0361564	0.328203	-3.65815	-4.99358	-2.7878	1.673675
15410	19.70784	0	19.70784	0.0357961	0.000428649	0.602857	0.267973	0.0032089	4.51304	-3.32992	-7.75487	-0.506075	2.013045	0.0003450724	5.34424e-05	4.64535e-05	0	0	0.00134267	0.000354897	0.000345072	0.000345072	5.344241e-05	4.645354e-05	0.001342674	0.0003548973	0.100234	0.00449701	0.033668	0.213162	0.473505	0.174934	0.00282335	0.011856	0.00752004	0.00355878	0.0149443	0.00947889	-5.86983	-4.43492	-4.89018	0.2314954
15420	21.17382	0	21.17382	0.013433	0.212622	0.0274802	0.00982952	0.155585	0.0201085	-4.31004	-1.54824	-3.59429	-0.3123214	0.0006714418	0.00109289	0.000961033	0	0	0.00032454	0.000900748	0.000671442	0.000671442	0.001092892	0.0009610334	0.0003245403	0.0009007478	0.0708835	0.177978	0.203436	0.139515	0.348779	0.0594087	0.172087	0.78766	0.0807919	0.791398	3.6223	0.371547	-1.75975	-0.238689	-2.51588	1.525799
15430	23.78351	0	23.78351	0.0285956	0.281757	0.00782627	0.0164386	0.161972	0.00449903	-3.5545	-1.26671	-4.85027	-0.5536236	0.002080611	9.03246e-05	0.000246987	0	0	0.00011063	0.000263338	0.00208061	0.00208061	9.03246e-05	0.000246987	0.0001106296	0.0002633383	0.0198972	0.0993245	0.128248	0.706229	0.0103862	0.0359152	0.0767574	0.00468361	0.0749974	0.187173	0.011421	0.182881	-2.56711	-5.36369	-2.5903	0.8913841
15440	25.21423	0	25.21423	0.0056067	0.127204	0.169673	0.00166648	0.0378088	0.0504318	-5.18379	-2.06196	-1.77388	-1.213251	7.590455e-05	0.000732801	0.000505592	0	0	0.000886673	0.000210366	7.59046e-05	7.59046e-05	0.0007328014	0.0005055918	0.0008866734	0.0002103657	0.00651328	0.142989	0.209975	0.364639	0.0133745	0.262509	0.294616	0.0316531	0.0376388	0.332892	0.0357654	0.0425287	-1.22208	-3.45292	-3.27972	0.1221444
15450	24.17534	0	24.17534	0.500299	0.00691914	0.00968869	0.347299	0.00480315	0.00672573	-0.692549	-4.97346	-4.6368	-0.3650197	0.0003416585	0.000450619	0.000117377	0	0	0.00057636	0.000284057	0.000341659	0.000341659	0.0004506192	0.000117377	0.0005763597	0.0002840573	0.124361	0.205076	0.138706	0.185549	0.0194859	0.326823	0.303322	0.0305614	0.00189033	0.766956	0.0772753	0.00477974	-1.19296	-3.48802	-6.271	0.9276355
