Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta	hidden_rate	Q[1]	Q[2]	R[1]	R[2]	rate_01	rate_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta
3240	-6067.762	-6066.435	-1.327381	0.00541769	0.0103137	0.0204201	0.0388738	-5.21808	-4.57428	1.32685	0.001065991	0.00290832	0.00657394	0.00106599	0.00106599	0.002908315	0.006573941	0.127578	0.0173393	0.0971716	0.757911	0.0697054	0.0776546	0.120763	0.134535	-2.66348	-2.55549	0.5495518
3250	-6066.875	-6066.456	-0.4192353	0.000834859	0.0141234	0.00169588	0.0286895	-7.08825	-4.25992	0.7086962	0.001112291	0.00389407	0.00422108	0.00111229	0.00111229	0.003894071	0.004221075	0.369212	0.158664	0.150407	0.321718	0.0666781	0.0896465	0.100196	0.13471	-2.70788	-2.41188	0.4072486
3260	-6064.949	-6063.831	-1.117708	0.00287982	0.0670299	0.000621298	0.0144612	-5.85003	-2.70262	-1.533673	0.001138083	0.00477876	0.00451262	0.00113808	0.00113808	0.004778756	0.004512617	0.281813	0.307309	0.112468	0.29841	0.0661013	0.0878327	0.0914561	0.121523	-2.71657	-2.43232	0.3246707
3270	-6066.837	-6064.777	-2.059889	0.00917342	0.0718051	0.00521714	0.0408373	-4.69145	-2.6338	-0.5643598	0.0008120096	0.00477548	0.00700443	0.00081201	0.00081201	0.004775485	0.007004434	0.25277	0.198135	0.148351	0.400745	0.0802979	0.110069	0.104901	0.143793	-2.52201	-2.20665	0.2672738
3280	-6069.313	-6066.849	-2.463744	0.00384456	0.0427336	0.00725528	0.0806448	-5.5611	-3.15277	0.635069	0.003730855	0.00314198	0.00535712	0.00373086	0.00373086	0.003141978	0.005357116	0.412487	0.518088	0.00199988	0.0674255	0.0720531	0.112348	0.108598	0.16933	-2.63035	-2.18615	0.410248
3290	-6069.105	-6065.258	-3.846978	0.000304487	0.0371084	0.000215142	0.0262198	-8.09688	-3.29391	-0.347331	0.001386481	0.00463143	0.00502383	0.00138648	0.00138648	0.004631426	0.00502383	0.313577	0.495556	0.0190001	0.171866	0.0710403	0.0839064	0.131173	0.15493	-2.64451	-2.47805	0.6132685
3300	-6066.964	-6066.259	-0.705219	0.00311053	0.0258039	0.0107994	0.0895883	-5.77296	-3.65723	1.244697	0.00104858	0.00343355	0.0054735	0.00104858	0.00104858	0.003433548	0.005473505	0.569918	0.279108	0.0042227	0.146751	0.0713148	0.100712	0.1611	0.227508	-2.64065	-2.29549	0.8149201
3310	-6067.407	-6069.786	2.378824	0.00700434	0.00657496	0.011565	0.010856	-4.96123	-5.02449	0.5014499	0.0002872887	0.00280639	0.00463131	0.000287289	0.000287289	0.002806392	0.004631307	0.497114	0.300296	0.144131	0.0584592	0.0776241	0.0864004	0.28579	0.318102	-2.55588	-2.44876	1.303381
3320	-6072.66	-6075.042	2.38229	0.00115864	0.00821407	0.00103224	0.00731796	-6.76051	-4.80191	-0.1155175	0.0002624827	0.00345661	0.00261514	0.000262483	0.000262483	0.003456607	0.002615141	0.289184	0.260464	0.100715	0.349637	0.0718676	0.100648	0.444921	0.623096	-2.63293	-2.29613	1.823072
3330	-6070.641	-6070.59	-0.0513849	0.00277543	0.0392468	0.0023803	0.0336594	-5.88695	-3.23789	-0.1535772	0.004094452	0.00479183	0.00149914	0.00409445	0.00409445	0.004791834	0.001499143	0.340105	0.295591	0.176028	0.188277	0.0674651	0.0956444	0.0968378	0.137286	-2.69615	-2.34712	0.361428
3340	-6065.554	-6069.368	3.814553	0.00653924	0.0178545	0.0104692	0.0285848	-5.02993	-4.0255	0.470618	0.001425578	0.00271213	0.0035672	0.00142558	0.00142558	0.002712127	0.003567198	0.535343	0.378417	0.000457381	0.0857831	0.0707375	0.0897488	0.107278	0.13611	-2.64878	-2.41074	0.4164506
3350	-6067.198	-6070.341	3.14298	0.00478573	0.048673	0.0045376	0.0461494	-5.34212	-3.02263	-0.05324042	0.001975796	0.00252037	0.00389018	0.0019758	0.0019758	0.002520373	0.003890184	0.289473	0.361422	0.00180797	0.347297	0.0701833	0.109318	0.101244	0.157698	-2.65664	-2.21349	0.3664231
3360	-6065.416	-6061.368	-4.048195	0.0022346	0.0488731	0.000344813	0.00754144	-6.10369	-3.01853	-1.868814	0.001969405	0.00412489	0.00585502	0.0019694	0.0019694	0.004124893	0.005855021	0.427848	0.23987	0.277006	0.055275	0.0707983	0.084058	0.102296	0.121455	-2.64792	-2.47625	0.3680341
3370	-6070.384	-6067.822	-2.562684	0.00205981	0.00479254	0.00107311	0.0024968	-6.18514	-5.3407	-0.652049	0.0001134792	0.00351211	0.00631105	0.000113479	0.000113479	0.003512113	0.006311053	0.115855	0.139966	0.515661	0.228518	0.0756624	0.0757083	0.527334	0.527653	-2.58147	-2.58087	1.941552
3380	-6067.156	-6067.934	0.778251	0.0041972	0.0443229	0.00351058	0.0370721	-5.47334	-3.11625	-0.1786355	6.453814e-05	0.00438913	0.00468869	6.45381e-05	6.45381e-05	0.004389128	0.004688695	0.296175	0.376178	0.0844174	0.243229	0.0780324	0.125616	0.380151	0.611965	-2.55063	-2.07452	1.583443
3390	-6067.816	-6072.901	5.08449	0.00761646	0.0129575	0.0149253	0.0253917	-4.87744	-4.34608	0.672745	0.0002757718	0.00343989	0.00235472	0.000275772	0.000275772	0.00343989	0.00235472	0.695276	0.119349	0.0114411	0.173934	0.0801778	0.0935058	0.262846	0.30654	-2.52351	-2.36973	1.187324
3400	-6068.025	-6069.278	1.253201	0.00224032	0.0101481	0.00509829	0.023094	-6.10114	-4.59047	0.8222844	0.001358578	0.00376257	0.00352899	0.00135858	0.00135858	0.00376257	0.003528994	0.244936	0.363639	0.344256	0.0471678	0.0711648	0.0791863	0.097102	0.108047	-2.64276	-2.53595	0.3107635
3410	-6070.462	-6072.532	2.069825	0.00653183	0.0329412	0.00442837	0.0223331	-5.03107	-3.41303	-0.3886564	0.0005403542	0.00382637	0.00459311	0.000540354	0.000540354	0.003826366	0.004593106	0.444669	0.302444	0.210496	0.0423916	0.0750772	0.0727753	0.154509	0.149771	-2.58924	-2.62038	0.7217338
3420	-6066.63	-6069.141	2.510436	0.00968549	0.0251603	0.0129503	0.0336415	-4.63713	-3.68249	0.2904917	0.0007530261	0.00379289	0.0044429	0.000753026	0.000753026	0.00379289	0.004442905	0.148175	0.286156	0.539455	0.0262136	0.0780053	0.0945011	0.123264	0.149331	-2.55098	-2.35914	0.4575513
3430	-6066.647	-6062.567	-4.079942	0.00063311	0.0179385	0.000655991	0.0185869	-7.36487	-4.0208	0.03550299	0.002624256	0.00390542	0.005417	0.00262426	0.00262426	0.003905415	0.005416996	0.314269	0.237815	0.307776	0.14014	0.0656849	0.0791883	0.100581	0.121259	-2.72289	-2.53593	0.426097
3440	-6069.648	-6069.12	-0.5283194	0.00686678	0.00344554	0.0066466	0.00333505	-4.98106	-5.67068	-0.03259078	0.002066428	0.00453171	0.00362959	0.00206643	0.00206643	0.004531708	0.003629586	0.646926	0.00300992	0.332781	0.017283	0.0701926	0.0641004	0.108242	0.098847	-2.65651	-2.74731	0.433123
3450	-6064.273	-6062.089	-2.183672	0.00158344	0.0474607	0.000445703	0.0133591	-6.44816	-3.04785	-1.267703	0.001129406	0.00472831	0.00510813	0.00112941	0.00112941	0.00472831	0.005108127	0.558624	0.277581	0.128297	0.0354981	0.0654046	0.0858636	0.0987148	0.129593	-2.72716	-2.455	0.4116416
3460	-6064.013	-6066.688	2.675438	0.013269	0.0615995	0.0104187	0.0483674	-4.32233	-2.7871	-0.2418283	0.001461256	0.00340263	0.00441135	0.00146126	0.00146126	0.003402627	0.004411346	0.68154	0.0482259	0.184019	0.0862156	0.073655	0.103021	0.0996556	0.139388	-2.60836	-2.27282	0.3023277
3470	-6068.746	-6065.303	-3.442886	0.000251628	0.0449556	0.000256575	0.0458395	-8.28756	-3.10208	0.01947017	0.002383695	0.00500069	0.003422	0.0023837	0.0023837	0.005000686	0.003421999	0.374965	0.087285	0.266339	0.271411	0.0663516	0.083818	0.0933137	0.117878	-2.71279	-2.47911	0.3409989
3480	-6067.011	-6068.277	1.266113	0.00223674	0.017513	0.0018352	0.0143691	-6.10274	-4.04481	-0.1978655	0.0003876023	0.0043871	0.00423505	0.000387602	0.000387602	0.004387097	0.004235051	0.358829	0.0415952	0.286694	0.312882	0.0738558	0.0822531	0.111753	0.124459	-2.60564	-2.49795	0.4141781
3490	-6067.537	-6066.176	-1.361191	0.000605509	0.0117229	0.000395834	0.0076635	-7.40944	-4.44621	-0.4250747	0.001431037	0.00293781	0.0052157	0.00143104	0.00143104	0.002937807	0.005215697	0.479473	0.221544	0.0340843	0.264898	0.0701123	0.0769972	0.119417	0.131143	-2.65766	-2.56399	0.5325226
3500	-6067.154	-6063.172	-3.982382	0.00483829	0.0223044	0.000941667	0.00434105	-5.33119	-3.80297	-1.636664	0.001782432	0.00405229	0.00667518	0.00178243	0.00178243	0.004052294	0.006675184	0.357865	0.389303	0.0447566	0.208075	0.0647036	0.074281	0.0947033	0.108721	-2.73794	-2.5999	0.3809321
3510	-6064.787	-6064.035	-0.7510725	0.00299699	0.0231505	0.00186746	0.0144254	-5.81015	-3.76574	-0.4730266	0.001179235	0.00302779	0.00656329	0.00117923	0.00117923	0.003027795	0.006563287	0.526	0.123387	0.0838264	0.266786	0.0704292	0.0795163	0.0998206	0.1127	-2.65315	-2.53179	0.3487666
3520	-6064.682	-6067.43	2.748323	0.00113812	0.0505455	0.000350479	0.0155653	-6.77838	-2.98488	-1.177832	0.0007984875	0.00366626	0.00271445	0.000798487	0.000798487	0.003666263	0.002714447	0.76899	0.175596	0.0248015	0.0306133	0.0643623	0.0831915	0.0894297	0.115592	-2.74323	-2.48661	0.328925
3530	-6070.464	-6070.021	-0.4429262	0.00143785	0.0228627	0.0078004	0.124031	-6.5446	-3.77825	1.691023	0.0005562075	0.00409629	0.00417154	0.000556208	0.000556208	0.004096294	0.004171542	0.36168	0.337525	0.199686	0.101108	0.0767834	0.102918	0.14466	0.193896	-2.56677	-2.27383	0.6333951
3540	-6066.665	-6068.838	2.17312	0.00461373	0.0223913	0.000872262	0.00423325	-5.37872	-3.79908	-1.665703	0.001025261	0.00331669	0.00348109	0.00102526	0.00102526	0.00331669	0.003481088	0.659188	0.249853	0.0832727	0.00768644	0.0675064	0.0653249	0.104092	0.100729	-2.69553	-2.72838	0.4330565
3550	-6067.554	-6066.763	-0.7915494	0.00250687	0.00911752	0.00133047	0.00483892	-5.98872	-4.69756	-0.6335054	0.0006763664	0.00355292	0.00606174	0.000676366	0.000676366	0.003552918	0.006061743	0.175213	0.0286639	0.560017	0.236106	0.0706794	0.0734403	0.097762	0.101581	-2.6496	-2.61128	0.3243817
3560	-6068.086	-6065.145	-2.940776	0.000218524	0.0310792	0.000124497	0.0177064	-8.42862	-3.47122	-0.5626145	0.0007976831	0.00368674	0.00561721	0.000797683	0.000797683	0.003686741	0.005617212	0.0841815	0.630893	0.0733644	0.211561	0.0658885	0.0903962	0.0910522	0.12492	-2.71979	-2.40355	0.3234686
3570	-6066.046	-6067.841	1.795062	0.0026377	0.0424274	0.00214314	0.0344725	-5.93785	-3.15996	-0.207634	6.66775e-05	0.00405729	0.00379798	6.66775e-05	6.66775e-05	0.004057291	0.003797983	0.275357	0.416277	0.130389	0.177977	0.0796029	0.106566	0.482072	0.645362	-2.5307	-2.23899	1.801044
3580	-6069.214	-6067.56	-1.65329	0.0161778	0.0490249	0.0124055	0.0375934	-4.12412	-3.01543	-0.2655012	1.966678e-05	0.00321956	0.00843976	1.96668e-05	1.96668e-05	0.003219562	0.008439762	0.290371	0.114822	0.220603	0.374204	0.0870474	0.120844	0.37561	0.521442	-2.4413	-2.11326	1.462098
3590	-6063.766	-6063.524	-0.241749	0.00230979	0.0283958	0.000774127	0.00951687	-6.0706	-3.56151	-1.093176	0.001594998	0.00439458	0.00390095	0.001595	0.001595	0.004394583	0.003900947	0.60179	0.177768	0.0833749	0.137067	0.0675767	0.0793136	0.0972731	0.114168	-2.69449	-2.53435	0.3642586
3600	-6066.874	-6066.434	-0.4399382	0.00159921	0.0411951	0.00166665	0.0429322	-6.43824	-3.18944	0.0413028	0.0001370588	0.00383589	0.00539116	0.000137059	0.000137059	0.003835885	0.005391156	0.437534	0.221979	0.0432358	0.297251	0.0730294	0.113845	0.367729	0.57325	-2.61689	-2.17292	1.616485
3610	-6066.01	-6067.087	1.077027	0.00433346	0.0377059	0.00229554	0.0199738	-5.44139	-3.27794	-0.6353973	0.0002470324	0.00358447	0.00488627	0.000247032	0.000247032	0.003584469	0.00488627	0.552201	0.319941	0.116741	0.0111176	0.0761565	0.107615	0.401037	0.566696	-2.57496	-2.2292	1.661263
3620	-6067.67	-6070.804	3.133509	0.00758755	0.0256829	0.00325561	0.0110198	-4.88125	-3.66193	-0.846128	0.0002058337	0.00363918	0.00412303	0.000205834	0.000205834	0.003639177	0.00412303	0.262643	0.0101301	0.148254	0.578974	0.0788602	0.110494	0.166464	0.233239	-2.54008	-2.20279	0.747103
3630	-6065.62	-6065.191	-0.4290249	0.0112565	0.026635	0.0175148	0.0414432	-4.48681	-3.62553	0.442096	0.001223959	0.00309611	0.00693848	0.00122396	0.00122396	0.003096111	0.006938476	0.448648	0.031275	0.152685	0.367392	0.0720274	0.0916246	0.106353	0.135289	-2.63071	-2.39006	0.3897171
3640	-6068.725	-6070.316	1.59092	0.0117053	0.0813147	0.00401723	0.027907	-4.44771	-2.50943	-1.069448	0.002133486	0.00401959	0.00345245	0.00213349	0.00213349	0.004019586	0.003452453	0.170079	0.112753	0.226071	0.491098	0.0683694	0.089133	0.0971059	0.126597	-2.68283	-2.41763	0.3508772
3650	-6064.729	-6066.294	1.564271	0.00444866	0.0761335	0.00231492	0.0396171	-5.41515	-2.57527	-0.6532284	0.001156488	0.00557748	0.00265657	0.00115649	0.00115649	0.005577482	0.002656572	0.357209	0.296364	0.297276	0.049151	0.0679134	0.100511	0.0995264	0.147298	-2.68952	-2.29749	0.3821896
3660	-6067.22	-6066.483	-0.7366388	0.013652	0.0290615	0.00336921	0.00717215	-4.29387	-3.53834	-1.399209	0.001901732	0.00340097	0.00572313	0.00190173	0.00190173	0.003400966	0.00572313	0.503844	0.196832	0.000853603	0.298471	0.071586	0.0850176	0.0924245	0.109766	-2.63686	-2.4649	0.255492
3670	-6064.467	-6062.649	-1.817267	0.00303039	0.047566	0.00191081	0.0299927	-5.79906	-3.04564	-0.4611643	0.002555629	0.00428364	0.00482357	0.00255563	0.00255563	0.00428364	0.004823573	0.456393	0.141798	0.000381601	0.401428	0.0657404	0.0942709	0.101316	0.145286	-2.72204	-2.36158	0.4325344
3680	-6064.05	-6065.265	1.215503	0.00251624	0.0602962	0.0024939	0.059761	-5.98499	-2.80849	-0.008916194	0.0008113024	0.00417684	0.00453229	0.000811302	0.000811302	0.004176842	0.004532292	0.253933	0.53352	0.000103768	0.212444	0.0696407	0.108183	0.0904586	0.140523	-2.66441	-2.22393	0.2615431
3690	-6065.598	-6064.023	-1.574545	0.00149294	0.0794154	0.000453928	0.0241463	-6.50701	-2.53306	-1.190561	0.001931409	0.00379127	0.00493704	0.00193141	0.00193141	0.003791269	0.004937042	0.281876	0.132899	5.64993e-05	0.585169	0.0686381	0.105216	0.0945738	0.144973	-2.67891	-2.25174	0.3205319
3700	-6066.369	-6061.858	-4.511395	0.00333881	0.0456589	0.00109442	0.0149665	-5.70214	-3.08656	-1.115385	0.001839748	0.00479358	0.00670506	0.00183975	0.00183975	0.004793577	0.006705062	0.257338	0.0507627	0.000289155	0.69161	0.0662564	0.0839753	0.10209	0.129392	-2.71422	-2.47723	0.432325
3710	-6067.837	-6068.174	0.3377698	0.00314086	0.0487534	0.0015271	0.0237042	-5.76326	-3.02098	-0.7211237	0.001113295	0.00402267	0.00495945	0.00111329	0.00111329	0.004022665	0.004959452	0.21875	0.509024	0.12161	0.150615	0.0801239	0.102538	0.106382	0.136142	-2.52418	-2.27752	0.2834581
3720	-6065.491	-6069.943	4.452228	0.00988848	0.0682015	0.00423158	0.0291855	-4.61638	-2.68529	-0.8487952	0.001288568	0.00374768	0.00263492	0.00128857	0.00128857	0.003747683	0.00263492	0.152267	0.268899	0.189527	0.389306	0.0768681	0.102546	0.0942836	0.125779	-2.56566	-2.27745	0.204216
3730	-6065.512	-6067.174	1.661489	0.00293061	0.0726468	0.000948734	0.0235181	-5.83254	-2.62215	-1.127839	0.00109674	0.00485139	0.00278847	0.00109674	0.00109674	0.004851389	0.002788471	0.0577355	0.655553	0.22057	0.0661419	0.0669312	0.0935167	0.0985259	0.137661	-2.70409	-2.36962	0.3866539
3740	-6068.292	-6066.885	-1.406863	0.00358846	0.0390384	0.0017699	0.0192545	-5.63003	-3.24321	-0.7067979	0.0005157411	0.0046828	0.00615472	0.000515741	0.000515741	0.004682796	0.006154721	0.20792	0.365785	0.284906	0.141389	0.0741477	0.0740716	0.110244	0.110131	-2.6017	-2.60272	0.3966391
3750	-6067.365	-6071.413	4.047562	0.00251113	0.0227368	0.00187592	0.0169853	-5.98702	-3.78377	-0.2916353	0.0002727446	0.00268523	0.00382391	0.000272745	0.000272745	0.002685232	0.00382391	0.431861	0.110273	0.104949	0.352917	0.075243	0.105834	0.171788	0.241631	-2.58703	-2.24588	0.8255403
3760	-6068.184	-6070.384	2.199671	0.0180308	0.0506977	0.0183173	0.0515033	-4.01567	-2.98187	0.01576546	9.1887e-05	0.00435538	0.0040836	9.1887e-05	9.1887e-05	0.004355376	0.004083596	0.43725	0.407953	0.0347375	0.120059	0.0910416	0.112165	0.629154	0.775133	-2.39644	-2.18778	1.93306
3770	-6067.871	-6073.274	5.403668	0.0162618	0.0380117	0.0311837	0.0728913	-4.11894	-3.26986	0.651076	0.0001456995	0.00369867	0.00258205	0.0001457	0.0001457	0.003698674	0.002582055	0.425206	0.381907	0.00554254	0.187344	0.0839797	0.110738	0.289	0.381084	-2.47718	-2.20059	1.235853
3780	-6068.209	-6068.014	-0.1946871	0.000912415	0.0364333	0.000381257	0.0152238	-6.99942	-3.31227	-0.872621	0.0009623859	0.00386821	0.00443916	0.000962386	0.000962386	0.003868207	0.004439165	0.0122182	0.099809	0.53003	0.357942	0.0687759	0.0808445	0.108513	0.127555	-2.6769	-2.51523	0.456017
3790	-6070.886	-6073.825	2.939419	0.000893153	0.0254259	0.00103368	0.0294264	-7.02075	-3.67199	0.1461242	0.0009551791	0.00332128	0.00296728	0.000955179	0.000955179	0.003321276	0.002967278	0.0172919	0.764992	0.05167	0.166047	0.0616596	0.0831852	0.0807828	0.108984	-2.78613	-2.48669	0.2701348
3800	-6071.888	-6068.142	-3.745664	0.000635765	0.0615782	0.000362377	0.0350987	-7.36068	-2.78745	-0.562143	0.003892537	0.00542225	0.00255097	0.00389254	0.00389254	0.005422248	0.002550972	0.115628	0.32325	0.150662	0.41046	0.0598173	0.0933976	0.0882682	0.13782	-2.81646	-2.37089	0.3890855
3810	-6065.602	-6063.449	-2.15271	0.00152334	0.0359427	0.000342183	0.00807372	-6.48685	-3.32583	-1.493312	0.001325161	0.0030717	0.00628156	0.00132516	0.00132516	0.003071701	0.00628156	0.787013	0.12493	0.0635767	0.0244806	0.0694588	0.0759223	0.0987066	0.107892	-2.66702	-2.57804	0.3514183
3820	-6066.782	-6067.189	0.4069704	0.00932245	0.0318531	0.00149929	0.00512279	-4.67533	-3.44662	-1.827435	0.00258942	0.00374313	0.0031042	0.00258942	0.00258942	0.003743128	0.003104204	0.543207	0.161947	0.0277962	0.26705	0.0692609	0.0787216	0.0999812	0.113638	-2.66988	-2.54184	0.3671017
3830	-6067.822	-6069.76	1.93748	0.0124397	0.0616986	0.00718171	0.0356201	-4.38687	-2.78549	-0.549352	0.00156915	0.00255406	0.00558005	0.00156915	0.00156915	0.002554056	0.005580052	0.497441	0.300279	0.197201	0.00507823	0.0787926	0.0999148	0.107979	0.136926	-2.54094	-2.30344	0.3151214
3840	-6065.367	-6068.89	3.5237	0.00672372	0.0126791	0.00537482	0.0101355	-5.00211	-4.3678	-0.2239157	0.001645326	0.003261	0.00301086	0.00164533	0.00164533	0.003260996	0.003010859	0.716404	0.0338513	0.101901	0.147844	0.0714151	0.0850634	0.102562	0.122163	-2.63925	-2.46436	0.3619571
3850	-6076.075	-6079.466	3.391203	0.00416102	0.00418629	0.0049277	0.00495763	-5.48199	-5.47594	0.1691117	0.001872757	0.00207058	0.0032129	0.00187276	0.00187276	0.002070577	0.003212904	0.227943	0.384271	0.183942	0.203845	0.0793442	0.0855152	0.124532	0.134218	-2.53396	-2.45906	0.4507692
3860	-6069.975	-6072.222	2.246866	0.00274719	0.00495326	0.00253953	0.00457883	-5.89718	-5.30771	-0.07860108	0.0008406344	0.00309211	0.00386399	0.000840634	0.000840634	0.003092108	0.003863988	0.0510635	0.164891	0.744909	0.039137	0.0620566	0.0720022	0.101188	0.117405	-2.77971	-2.63106	0.4889286
3870	-6067.125	-6064.258	-2.866521	0.000460149	0.0298267	0.000579287	0.0375492	-7.68396	-3.51235	0.230246	0.002263068	0.00360586	0.00496984	0.00226307	0.00226307	0.003605863	0.004969844	0.424925	0.2825	0.0281407	0.264435	0.0633073	0.0964842	0.0992087	0.1512	-2.75975	-2.33838	0.4492241
3880	-6066.302	-6069.119	2.817247	0.00711249	0.0454365	0.0121081	0.0773498	-4.9459	-3.09144	0.5320221	0.001488525	0.00363948	0.00357896	0.00148852	0.00148852	0.003639481	0.003578958	0.35274	0.0501899	0.213601	0.383469	0.0682359	0.094647	0.100621	0.139567	-2.68478	-2.3576	0.3883901
3890	-6065.551	-6064.311	-1.240501	0.00455184	0.056514	0.00228774	0.0284038	-5.39222	-2.87327	-0.6879663	0.003219662	0.00487952	0.00335105	0.00321966	0.00321966	0.004879521	0.003351045	0.632081	0.0242967	0.0346675	0.308955	0.0702206	0.0975552	0.103103	0.143237	-2.65611	-2.32734	0.3840842
3900	-6069.761	-6073.639	3.877588	0.00179747	0.0573219	0.00103375	0.0329667	-6.32137	-2.85907	-0.5531854	5.91899e-05	0.00366032	0.00318733	5.91899e-05	5.91899e-05	0.003660317	0.003187328	0.262065	0.00345473	0.183842	0.550638	0.0763714	0.138307	0.142364	0.257819	-2.57215	-1.97828	0.6227805
3910	-6071.603	-6075.641	4.038491	0.00579967	0.120632	0.00909884	0.189254	-5.14995	-2.11501	0.4503459	0.0001622524	0.00373654	0.00327481	0.000162252	0.000162252	0.003736538	0.003274812	0.0845421	0.453583	0.300941	0.160934	0.077024	0.163768	0.252444	0.536746	-2.56364	-1.8093	1.187073
3920	-6072.592	-6073.017	0.4246793	0.013529	0.100037	0.00107606	0.00795661	-4.30292	-2.30222	-2.531533	0.0002111185	0.00368048	0.00420244	0.000211118	0.000211118	0.003680484	0.004202443	0.480273	0.0499459	0.230218	0.239563	0.0848758	0.170262	0.226685	0.454733	-2.46657	-1.77042	0.982372
3930	-6068.967	-6069.977	1.009648	0.00412857	0.0910861	0.00342342	0.0755289	-5.48982	-2.39595	-0.1872902	0.0002155888	0.00549718	0.00366253	0.000215589	0.000215589	0.005497179	0.00366253	0.205746	0.241102	0.0010485	0.552104	0.0745815	0.144946	0.223095	0.433574	-2.59586	-1.9314	1.095704
3940	-6069.483	-6070.342	0.8589148	0.000846637	0.0148168	0.000794954	0.0139123	-7.07424	-4.21199	-0.06298771	0.0004884546	0.00452285	0.00356777	0.000488455	0.000488455	0.004522848	0.003567772	0.318267	0.202192	0.40639	0.0731504	0.0716165	0.0754525	0.0954629	0.100576	-2.63643	-2.58425	0.2874123
3950	-6068.176	-6070.627	2.451045	0.0100429	0.031364	0.0121774	0.0380299	-4.60089	-3.46209	0.1927097	0.0007948373	0.00460972	0.00357691	0.000794837	0.000794837	0.004609721	0.003576911	0.712982	0.0536946	0.105883	0.127441	0.073245	0.0781077	0.137494	0.146622	-2.61394	-2.54967	0.6297672
3960	-6073.632	-6077.421	3.788574	0.00413781	0.00161766	0.00273457	0.00106907	-5.48759	-6.42678	-0.4141946	0.000758968	0.00252893	0.00286882	0.000758968	0.000758968	0.00252893	0.002868815	0.130158	0.289539	0.260818	0.319486	0.0783585	0.0895138	0.122897	0.140394	-2.54646	-2.41336	0.4500563
3970	-6066.847	-6069.316	2.468913	0.0104072	0.019794	0.00925154	0.017596	-4.56526	-3.92238	-0.1177092	2.559233e-05	0.00380017	0.00419987	2.55923e-05	2.55923e-05	0.003800175	0.004199873	0.251181	0.174087	0.160179	0.414553	0.0810367	0.0984722	0.481582	0.585197	-2.51285	-2.31798	1.782174
3980	-6067.486	-6067.288	-0.197903	0.015354	0.0452804	0.0116849	0.0344599	-4.17638	-3.09488	-0.2730801	0.00267874	0.00397635	0.00471541	0.00267874	0.00267874	0.003976345	0.004715405	0.231331	0.486238	0.0116542	0.270776	0.0791737	0.0906151	0.115401	0.132077	-2.53611	-2.40113	0.3767651
3990	-6070.853	-6064.173	-6.679334	0.000144602	0.0180319	6.45187e-05	0.00804549	-8.84153	-4.01561	-0.8070301	0.002285511	0.00344448	0.00624681	0.00228551	0.00228551	0.003444476	0.006246812	0.273045	0.345427	0.125167	0.256361	0.0597103	0.079115	0.0987233	0.130807	-2.81825	-2.53685	0.5028162
4000	-6066.579	-6066.47	-0.1088199	0.00235019	0.0133452	0.00114125	0.00648038	-6.05326	-4.3166	-0.7223762	0.00120963	0.00356211	0.00504893	0.00120963	0.00120963	0.00356211	0.005048934	0.769204	0.100408	0.103955	0.0264326	0.0615571	0.0739243	0.087384	0.10494	-2.78779	-2.60471	0.3503472
4010	-6067.083	-6064.891	-2.192501	0.00245045	0.0230782	0.00438661	0.0413128	-6.01148	-3.76887	0.5822836	0.002970604	0.00296965	0.00566036	0.0029706	0.0029706	0.00296965	0.005660364	0.444574	0.264055	0.192853	0.0985179	0.067935	0.0814094	0.104543	0.125279	-2.6892	-2.50826	0.4310501
4020	-6067.824	-6068.303	0.4793084	0.00580642	0.0127691	0.00314832	0.00692355	-5.14879	-4.36073	-0.612097	0.001861196	0.00295721	0.00502745	0.0018612	0.0018612	0.002957214	0.005027447	0.370256	0.133358	0.366164	0.130222	0.0660442	0.0655948	0.111751	0.11099	-2.71743	-2.72426	0.5259476
4030	-6066.169	-6068.727	2.558052	0.00206847	0.0255931	0.00191671	0.0237154	-6.18095	-3.66543	-0.07619931	0.001428158	0.00356426	0.00309035	0.00142816	0.00142816	0.00356426	0.003090348	0.232544	0.0135916	0.000643856	0.753221	0.0608992	0.0794133	0.0941762	0.122807	-2.79854	-2.53309	0.4359476
4040	-6072.419	-6068.3	-4.119259	0.00125711	0.0070812	0.00272841	0.0153689	-6.67894	-4.95031	0.7749035	0.0007551444	0.00256859	0.00850974	0.000755144	0.000755144	0.00256859	0.008509741	0.447148	0.348188	0.0460832	0.158581	0.0646552	0.0661202	0.118013	0.120687	-2.73869	-2.71628	0.6017286
4050	-6067.063	-6069.262	2.198751	0.00833295	0.00837201	0.0279869	0.0281181	-4.78754	-4.78286	1.21152	0.0008975697	0.0032535	0.00399924	0.00089757	0.00089757	0.003253501	0.003999238	0.269318	0.272618	0.425266	0.0327976	0.0665329	0.0710333	0.115104	0.12289	-2.71006	-2.64461	0.5481402
4060	-6070.91	-6070.207	-0.7036578	0.00055894	0.00451792	0.000166352	0.00134463	-7.48947	-5.3997	-1.211936	0.0005030449	0.00352885	0.00405887	0.000503045	0.000503045	0.003528847	0.004058866	0.164552	0.285323	0.191449	0.358675	0.0696337	0.0825801	0.115939	0.137494	-2.66451	-2.49399	0.509813
