Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta	hidden_rate	Q[1]	Q[2]	R[1]	R[2]	rate_01	rate_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta
17790	-6353.325	-6356.214	2.889028	0.00582132	0.0289962	0.00262298	0.0130652	-5.14623	-3.54059	-0.7972145	0.0006506907	0.00222662	0.00342919	0.000650691	0.000650691	0.00222662	0.003429187	0.154121	0.292178	0.19716	0.356542	0.0468725	0.0700981	0.0688988	0.103039	-3.06032	-2.65786	0.3852074
17800	-6349.175	-6350.489	1.314175	0.00398955	0.0450444	0.00492105	0.0555615	-5.52408	-3.10011	0.2098421	0.001394719	0.002443	0.00329947	0.00139472	0.00139472	0.002443	0.003299472	0.524515	0.206162	0.190244	0.0790788	0.0447308	0.0785324	0.0647198	0.113626	-3.10709	-2.54424	0.3694051
17810	-6352.049	-6354.361	2.312499	0.00193687	0.0504171	0.00175928	0.0457943	-6.24668	-2.98742	-0.09617147	9.509507e-05	0.00317096	0.0031046	9.50951e-05	9.50951e-05	0.003170957	0.003104602	0.190523	0.529423	0.184204	0.0958494	0.0443162	0.0716522	0.0659791	0.106678	-3.1164	-2.63593	0.3979874
17820	-6355.077	-6354.993	-0.08395967	0.00058359	0.0150992	0.000386383	0.00999689	-7.44631	-4.19311	-0.4123707	0.0004963904	0.00294845	0.0030575	0.00049639	0.00049639	0.002948451	0.003057499	0.134323	0.212835	0.351393	0.30145	0.0463122	0.0547192	0.121084	0.143064	-3.07235	-2.90554	0.9610766
17830	-6350.946	-6352.304	1.357888	0.0041911	0.0283047	0.00741984	0.05011	-5.47479	-3.56473	0.5711931	0.001264789	0.00288466	0.00276981	0.00126479	0.00126479	0.002884661	0.002769809	0.454728	0.304362	0.178452	0.062458	0.0465403	0.0669953	0.0850984	0.1225	-3.06744	-2.70313	0.6034891
17840	-6350.597	-6353.041	2.44353	0.00299627	0.0399959	0.00369199	0.0492827	-5.81039	-3.21898	0.2087961	0.001183913	0.00301385	0.00229995	0.00118391	0.00118391	0.003013853	0.002299952	0.302099	0.301672	0.16782	0.228409	0.0460454	0.064731	0.0642095	0.0902661	-3.07813	-2.73751	0.3325215
17850	-6351.986	-6356.871	4.885769	0.0109215	0.0284993	0.0310388	0.080995	-4.51702	-3.55787	1.044506	0.0004391961	0.00223534	0.00239927	0.000439196	0.000439196	0.002235336	0.002399274	0.493104	0.0156537	0.394275	0.096968	0.056168	0.0706493	0.154872	0.194801	-2.87941	-2.65003	1.014251
17860	-6350.709	-6351.633	0.9239807	0.00167042	0.0437379	0.000421335	0.0110322	-6.39468	-3.12954	-1.377401	0.0007862403	0.00261472	0.00300671	0.00078624	0.00078624	0.002614715	0.003006709	0.356497	0.495893	0.11773	0.0298798	0.0479169	0.0853818	0.0891913	0.158928	-3.03829	-2.46062	0.6213162
17870	-6354.315	-6355.149	0.8336117	0.000560391	0.0220342	0.000385853	0.0151715	-7.48688	-3.81516	-0.3731783	0.0009473398	0.00288463	0.0024287	0.00094734	0.00094734	0.002884627	0.002428703	0.0784174	0.138386	0.329161	0.454036	0.0449173	0.0641346	0.0838777	0.119764	-3.10293	-2.74677	0.6245377
17880	-6352.048	-6354.456	2.407466	0.00643028	0.0271634	0.00155981	0.0065891	-5.04674	-3.60589	-1.416454	0.001005086	0.00275315	0.00245375	0.00100509	0.00100509	0.002753153	0.002453751	0.318038	0.600836	0.00955467	0.0715707	0.0443283	0.0497286	0.0666089	0.0747235	-3.11613	-3.00117	0.4072146
17890	-6353.323	-6355.153	1.829391	0.00450328	0.00918217	0.0098811	0.0201475	-5.40295	-4.69049	0.7858175	0.001032291	0.00176884	0.00358193	0.00103229	0.00103229	0.001768836	0.003581927	0.345918	0.0848525	0.276167	0.293063	0.0480799	0.0533434	0.100663	0.111683	-3.03489	-2.931	0.7389111
17900	-6354.614	-6357.41	2.796499	0.000975647	0.00487383	0.002154	0.0107603	-6.93241	-5.32388	0.7919813	0.0001037165	0.00200106	0.00238378	0.000103716	0.000103716	0.002001064	0.002383778	0.192317	0.24467	0.224303	0.33871	0.0492769	0.0567985	0.354648	0.408781	-3.0103	-2.86824	1.97367
17910	-6357.413	-6355.87	-1.543052	0.000351936	0.012977	3.97867e-05	0.00146707	-7.95206	-4.34457	-2.179916	0.0002560606	0.00242903	0.00315965	0.000256061	0.000256061	0.00242903	0.003159651	0.0700585	0.620341	0.243617	0.0659841	0.0472242	0.0540302	0.103979	0.118965	-3.05285	-2.91821	0.7892833
17920	-6356.973	-6360.358	3.385221	0.0098818	0.00396481	0.00750641	0.00301175	-4.61706	-5.5303	-0.2749376	7.610101e-05	0.00155778	0.00407267	7.6101e-05	7.6101e-05	0.001557784	0.004072668	0.575558	0.184239	0.111209	0.128994	0.0505127	0.0624468	0.111533	0.137883	-2.98553	-2.77344	0.7920921
17930	-6351.026	-6353.496	2.469732	0.0011824	0.0302699	0.00185992	0.0476148	-6.74021	-3.4976	0.4529899	0.0004462987	0.00242383	0.00292446	0.000446299	0.000446299	0.002423827	0.002924459	0.163433	0.0858666	0.188017	0.562683	0.0471967	0.0672925	0.105024	0.149742	-3.05343	-2.69871	0.7998622
17940	-6351.53	-6353.383	1.852361	0.00120595	0.0224125	0.000466445	0.00866889	-6.72049	-3.79814	-0.9498792	0.0006710745	0.00189408	0.00333275	0.000671074	0.000671074	0.001894079	0.003332754	0.362097	0.1428	0.16881	0.326293	0.0472671	0.0681331	0.106172	0.153042	-3.05194	-2.68629	0.8092479
17950	-6353.548	-6353.326	-0.2219038	0.00744012	0.0151196	0.0143654	0.0291929	-4.90087	-4.19177	0.6579354	2.059683e-05	0.0025064	0.00456592	2.05968e-05	2.05968e-05	0.002506395	0.004565918	0.126005	0.497793	0.213634	0.162568	0.0527578	0.0588859	0.372841	0.416149	-2.94204	-2.83215	1.955441
17960	-6351.862	-6357.444	5.582473	0.0110488	0.0320006	0.0328825	0.095237	-4.50543	-3.442	1.090614	4.820695e-05	0.00245826	0.00195437	4.8207e-05	4.8207e-05	0.002458262	0.001954366	0.8504	0.0420638	0.0312641	0.0762721	0.0538807	0.0713481	0.252793	0.334745	-2.92098	-2.64019	1.545798
17970	-6358.637	-6360.296	1.658354	0.00973343	0.00379517	0.00131982	0.000514612	-4.63219	-5.57403	-1.99807	0.00013071	0.00127629	0.00362094	0.00013071	0.00013071	0.001276285	0.003620945	0.173053	0.0963242	0.491586	0.239037	0.0550432	0.053701	0.371523	0.362463	-2.89964	-2.92432	1.909492
17980	-6356.857	-6355.582	-1.274764	0.0117372	0.00131001	0.254981	0.028459	-4.445	-6.63772	3.07843	0.0004171147	0.00175484	0.00272151	0.000417115	0.000417115	0.001754844	0.002721512	0.157793	0.170229	0.331162	0.340815	0.0582851	0.057566	0.279954	0.2765	-2.84241	-2.85482	1.569278
17990	-6355.858	-6355.496	-0.3622758	0.0202953	0.00841521	0.0946924	0.039263	-3.89736	-4.77771	1.540243	0.0004407681	0.00240861	0.00450544	0.000440768	0.000440768	0.00240861	0.004505436	0.260742	0.219599	0.308797	0.210862	0.062005	0.049247	0.131019	0.104061	-2.78054	-3.01091	0.7481255
18000	-6355.003	-6356.8	1.797284	0.0187002	0.0186802	0.0754871	0.0754065	-3.97922	-3.98029	1.395429	0.0007406825	0.00280142	0.00301164	0.000740682	0.000740682	0.002801424	0.003011641	0.137546	0.430909	0.370213	0.0613318	0.05928	0.0635707	0.125199	0.134261	-2.82548	-2.7556	0.7476331
18010	-6353.327	-6360.333	7.006793	0.00640239	0.03907	0.005941	0.0362545	-5.05108	-3.2424	-0.074793	2.714957e-05	0.00247385	0.00180603	2.71496e-05	2.71496e-05	0.002473851	0.001806031	0.59449	0.0171305	0.327389	0.0609909	0.0556775	0.0816845	0.120908	0.177384	-2.88818	-2.50489	0.7754535
18020	-6352.955	-6353.12	0.1644794	0.00357219	0.0728255	0.00721696	0.147131	-5.63458	-2.61969	0.7032548	0.0009880088	0.00277425	0.00360125	0.000988009	0.000988009	0.002774246	0.003601252	0.127665	0.334654	0.0877623	0.449919	0.0464872	0.101835	0.0983247	0.215389	-3.06858	-2.28441	0.7490975
18030	-6354.085	-6358.591	4.506015	0.00761433	0.0861243	0.00300891	0.0340332	-4.87772	-2.45196	-0.9284545	0.0002172982	0.00234193	0.0027599	0.000217298	0.000217298	0.002341931	0.002759897	0.360186	0.169381	0.116455	0.353978	0.0539537	0.116812	0.127317	0.275647	-2.91963	-2.14719	0.8585542
18040	-6355.557	-6353.976	-1.580736	0.0101992	0.0628826	0.0405598	0.250069	-4.58545	-2.76649	1.380469	0.0004296278	0.00346104	0.00427342	0.000429628	0.000429628	0.003461036	0.00427342	0.540299	0.416257	0.000915528	0.0425284	0.0562763	0.104447	0.12323	0.22871	-2.87748	-2.25908	0.783778
18050	-6350.786	-6353.603	2.816457	0.00373542	0.0592564	0.00639191	0.101397	-5.58989	-2.82588	0.5371717	0.0006302315	0.00372621	0.00184916	0.000630232	0.000630232	0.003726205	0.001849156	0.337046	0.00933314	0.0390335	0.614587	0.0505528	0.0910146	0.093608	0.168531	-2.98474	-2.39673	0.6160977
18060	-6350.066	-6351.345	1.278729	0.000581659	0.0653144	0.000801614	0.0900131	-7.44963	-2.72854	0.3207419	0.0004604027	0.0028172	0.0028297	0.000460403	0.000460403	0.002817201	0.0028297	0.529084	0.379398	0.0514384	0.0400794	0.0478461	0.100196	0.0943726	0.19763	-3.03977	-2.30062	0.6792611
18070	-6358.31	-6357.58	-0.729656	0.00268372	0.0408664	0.00198801	0.0302725	-5.92055	-3.19745	-0.3000696	0.0002681733	0.00206172	0.00562177	0.000268173	0.000268173	0.002061721	0.00562177	0.314885	0.475756	0.149808	0.0595511	0.0501169	0.0587444	0.0773307	0.0906429	-2.9934	-2.83456	0.4337321
18080	-6348.833	-6350.995	2.16216	0.00572826	0.0391326	0.00352294	0.0240669	-5.16234	-3.2408	-0.4861153	0.0005270326	0.00280631	0.00349119	0.000527033	0.000527033	0.002806307	0.003491189	0.348752	0.408892	0.0930587	0.149297	0.0492582	0.0682726	0.0662445	0.091816	-3.01068	-2.68425	0.2962776
18090	-6349.497	-6354.057	4.559965	0.00524585	0.0412865	0.0066194	0.0520966	-5.25032	-3.18722	0.2325659	0.001503393	0.00244817	0.00166929	0.00150339	0.00150339	0.002448175	0.001669291	0.637259	0.318575	0.0206008	0.0235657	0.0459394	0.072322	0.0681429	0.107277	-3.08043	-2.62663	0.3942828
18100	-6350.427	-6353.082	2.654992	0.00190614	0.0430612	0.00142139	0.0321104	-6.26268	-3.14513	-0.2934416	0.00060835	0.00321164	0.00234259	0.00060835	0.00060835	0.003211639	0.002342586	0.0558869	0.373279	0.000230165	0.570604	0.0440205	0.0667162	0.0667326	0.101138	-3.1231	-2.70731	0.4160393
18110	-6351.558	-6358.757	7.199719	0.0138154	0.0472704	0.017342	0.0593369	-4.28197	-3.05187	0.2273482	0.000715039	0.00247451	0.0014315	0.000715039	0.000715039	0.002474512	0.001431504	0.433351	0.164501	0.000274305	0.401873	0.0527453	0.0815978	0.071536	0.110667	-2.94228	-2.50595	0.3047258
18120	-6351.518	-6354.643	3.125082	0.0118768	0.0193183	0.0273914	0.0445536	-4.43317	-3.9467	0.8356418	0.0004672302	0.00209442	0.00361729	0.00046723	0.00046723	0.002094417	0.003617291	0.583823	0.353503	0.034897	0.0277769	0.0554624	0.0573561	0.106313	0.109943	-2.89205	-2.85848	0.6506821
18130	-6350.167	-6351.181	1.013985	0.00623389	0.0395683	0.00540163	0.0342857	-5.07775	-3.22973	-0.1433003	0.0009035385	0.00311003	0.00342313	0.000903539	0.000903539	0.003110029	0.003423125	0.112292	0.744375	0.124536	0.0187969	0.0472627	0.0604748	0.0670877	0.0858418	-3.05203	-2.80553	0.3502794
18140	-6355.823	-6353.414	-2.408171	0.00134686	0.00422428	0.000246607	0.000773453	-6.60998	-5.46691	-1.697738	0.001378374	0.00221612	0.00374909	0.00137837	0.00137837	0.002216121	0.003749091	0.143109	0.514539	0.0920184	0.250333	0.0436783	0.0496871	0.0672476	0.0764988	-3.1309	-3.00201	0.4315294
18150	-6349.713	-6352.163	2.450174	0.00198374	0.0247328	0.00175547	0.0218869	-6.22277	-3.69962	-0.1222455	0.0005995637	0.00262115	0.00305575	0.000599564	0.000599564	0.002621153	0.003055748	0.478993	0.206306	0.12109	0.193611	0.0470721	0.056743	0.0680457	0.0820256	-3.05607	-2.86922	0.3684988
18160	-6354.378	-6354.591	0.2130189	0.00214414	0.0423904	0.00148045	0.029269	-6.14502	-3.16083	-0.3703923	0.002028454	0.0020901	0.00328733	0.00202845	0.00202845	0.002090098	0.003287329	0.231103	0.0822575	0.349233	0.337407	0.0475319	0.0697364	0.070802	0.103877	-3.04635	-2.66303	0.3984874
18170	-6352.007	-6353.267	1.260326	0.00308398	0.0562331	0.00755566	0.13777	-5.78154	-2.87825	0.8960767	0.0009729497	0.00250568	0.00329624	0.00097295	0.00097295	0.002505681	0.003296239	0.170093	0.177	0.0301501	0.622758	0.0482027	0.100888	0.0874968	0.18313	-3.03234	-2.29375	0.5961867
18180	-6355.673	-6358.429	2.755441	0.00232137	0.0321364	0.00271823	0.0376303	-6.0656	-3.43777	0.157822	0.0002770398	0.00386306	0.00206797	0.00027704	0.00027704	0.003863057	0.002067972	0.0097276	0.15459	0.253491	0.582191	0.0394982	0.0567286	0.0570735	0.0819709	-3.2315	-2.86948	0.3680863
18190	-6353.621	-6354.323	0.7023026	0.00123277	0.0132825	0.00067576	0.00728099	-6.69849	-4.32131	-0.6011806	0.0005919435	0.00247618	0.00369464	0.000591944	0.000591944	0.002476176	0.003694644	0.18991	0.022188	0.153791	0.634112	0.0434412	0.0503656	0.058518	0.0678456	-3.13635	-2.98845	0.2979262
18200	-6352.808	-6353.467	0.6585554	0.00100975	0.0298709	0.000451337	0.0133516	-6.89805	-3.51087	-0.8052483	2.830458e-05	0.002513	0.00369666	2.83046e-05	2.83046e-05	0.002513003	0.003696661	0.394145	0.0105383	0.274898	0.320419	0.0515052	0.0736792	0.193581	0.276922	-2.96607	-2.60803	1.324014
18210	-6354.127	-6353.205	-0.9219611	0.00603152	0.00345732	0.00345365	0.00197966	-5.11076	-5.66726	-0.5575684	3.721895e-05	0.00201177	0.00526783	3.7219e-05	3.7219e-05	0.00201177	0.005267834	0.749653	0.106226	0.106318	0.0378035	0.0545889	0.0565403	0.207288	0.214698	-2.90792	-2.8728	1.334276
18220	-6355.518	-6352.297	-3.220872	0.00791372	0.000445972	0.111882	0.00630501	-4.83916	-7.71526	2.648844	0.0006937116	0.00191498	0.00332524	0.000693712	0.000693712	0.001914984	0.003325239	0.645251	0.0276841	0.201312	0.125753	0.0505801	0.0428673	0.170196	0.144243	-2.9842	-3.14965	1.213394
18230	-6352.506	-6353.447	0.9407428	0.00620351	0.00281799	0.0956519	0.0434506	-5.08264	-5.87173	2.735599	0.0006527192	0.00189999	0.00208939	0.000652719	0.000652719	0.001899993	0.002089385	0.516827	0.123885	0.253239	0.106048	0.0510828	0.0530705	0.170578	0.177216	-2.97431	-2.93613	1.205745
18240	-6359.775	-6357.408	-2.367102	0.00253617	0.00204832	0.0323083	0.0260935	-5.9771	-6.19074	2.544667	0.00119405	0.00162588	0.0033303	0.00119405	0.00119405	0.001625876	0.003330301	0.305456	0.0857826	0.520227	0.0885345	0.0438764	0.0644595	0.124654	0.183131	-3.12638	-2.74172	1.044165
18250	-6358.383	-6354.229	-4.154387	0.00501266	0.000272459	0.031001	0.00168503	-5.29579	-8.20802	1.822053	0.0002513652	0.0023562	0.00440604	0.000251365	0.000251365	0.002356204	0.00440604	0.459524	0.1081	0.40051	0.0318658	0.0486952	0.0639219	0.119693	0.15712	-3.02218	-2.75009	0.8993492
18260	-6352.199	-6347.841	-4.358425	0.00757143	0.00264748	0.0632615	0.0221204	-4.88337	-5.93415	2.122894	0.001201932	0.00207777	0.00492829	0.00120193	0.00120193	0.002077769	0.004928286	0.567619	0.0303879	0.0357917	0.366201	0.0485332	0.0436182	0.103045	0.0926091	-3.02551	-3.13228	0.7529139
18270	-6353.476	-6351.279	-2.196438	0.00336189	0.031295	0.000355767	0.00331175	-5.69525	-3.4643	-2.245983	0.000226394	0.00230944	0.00478832	0.000226394	0.000226394	0.002309438	0.004788318	0.580473	0.204638	0.176457	0.0384328	0.0513253	0.0717402	0.118857	0.166133	-2.96957	-2.6347	0.8397369
18280	-6353.804	-6353.024	-0.7800505	0.00122556	0.0710801	0.00179165	0.103912	-6.70436	-2.64395	0.3797354	0.0003856865	0.00250005	0.00458853	0.000385687	0.000385687	0.002500054	0.004588527	0.297147	0.481057	0.0846592	0.137137	0.0481613	0.0941034	0.100727	0.196812	-3.0332	-2.36336	0.7378567
18290	-6357.958	-6357.508	-0.4497644	0.000563621	0.0709392	0.000328	0.0412832	-7.48113	-2.64593	-0.5413682	0.001325064	0.00325699	0.00228711	0.00132506	0.00132506	0.00325699	0.002287106	0.155288	0.328954	0.131324	0.384434	0.0486331	0.105657	0.0991952	0.215505	-3.02345	-2.24755	0.7127845
18300	-6352.667	-6356.087	3.420733	0.00246607	0.0626386	0.00658992	0.167385	-6.00513	-2.77037	0.9829157	0.0006176786	0.00245396	0.00246059	0.000617679	0.000617679	0.002453958	0.002460586	0.292884	0.287997	0.35831	0.0608091	0.0467654	0.106656	0.095129	0.216957	-3.06261	-2.23814	0.71009
18310	-6350.634	-6355.092	4.458259	0.00688376	0.034585	0.0154313	0.077529	-4.97859	-3.36434	0.8072329	0.0004737134	0.00248002	0.00247655	0.000473713	0.000473713	0.002480023	0.002476554	0.277658	0.313474	0.144898	0.263971	0.0529837	0.0826889	0.109659	0.171139	-2.93777	-2.49267	0.7273924
18320	-6355.971	-6356.923	0.9522636	0.000164569	0.027106	6.6189e-05	0.0109019	-8.71218	-3.608	-0.9108156	0.0006856542	0.00310428	0.00150636	0.000685654	0.000685654	0.003104283	0.001506358	0.416897	0.0276304	0.413253	0.14222	0.0463808	0.0487124	0.0790631	0.0830375	-3.07087	-3.02182	0.5333597
18330	-6359.533	-6353.86	-5.672923	0.00301173	0.00201768	0.001188	0.000795891	-5.80524	-6.20581	-0.930242	0.001298362	0.00243158	0.00581486	0.00129836	0.00129836	0.002431575	0.005814856	0.383539	0.219826	0.330466	0.0661699	0.0491274	0.0469162	0.0689408	0.0658379	-3.01334	-3.05939	0.3388311
18340	-6354.15	-6356.646	2.496384	0.00089251	0.00159139	0.000989712	0.00176471	-7.02147	-6.44315	0.1033753	0.0002712621	0.00196506	0.00260582	0.000271262	0.000271262	0.00196506	0.002605824	0.706422	0.0627065	0.0906174	0.140254	0.0484405	0.0541992	0.117226	0.131162	-3.02742	-2.91509	0.8837694
18350	-6351.866	-6356.02	4.153986	0.00642457	0.0206294	0.0146544	0.0470555	-5.04763	-3.88104	0.8246081	0.0008282914	0.00179917	0.00287436	0.000828291	0.000828291	0.001799172	0.002874361	0.535798	0.0341511	0.211695	0.218356	0.048618	0.0741696	0.0997608	0.152191	-3.02376	-2.6014	0.7187817
18360	-6351.406	-6353.732	2.326474	0.00338781	0.0158376	0.00128951	0.00602828	-5.68757	-4.14537	-0.9659229	0.001006177	0.00292047	0.00232236	0.00100618	0.00100618	0.002920469	0.002322362	0.523198	0.0864693	0.0730811	0.317252	0.0451634	0.0518852	0.0660639	0.0758965	-3.09747	-2.95872	0.3803358
18370	-6354.664	-6351.44	-3.224214	0.00312822	0.0348885	0.00046505	0.00518661	-5.76729	-3.3556	-1.906076	0.001384958	0.00299224	0.00406854	0.00138496	0.00138496	0.002992242	0.004068545	0.407809	0.346484	0.183294	0.0624126	0.0475084	0.0700338	0.0604864	0.0891651	-3.04685	-2.65878	0.2415117
18380	-6352.471	-6357.103	4.631571	0.00562368	0.0349927	0.00901455	0.056092	-5.18077	-3.35261	0.4718531	0.000626679	0.0028209	0.00211023	0.000626679	0.000626679	0.002820896	0.002110232	0.0182103	0.109875	0.764117	0.107797	0.0412999	0.0735624	0.060241	0.1073	-3.1869	-2.60962	0.3774943
18390	-6354.258	-6355.253	0.9945686	0.00410364	0.00969304	0.00345158	0.00815285	-5.49588	-4.63635	-0.1730406	0.001792502	0.00284682	0.00237989	0.0017925	0.0017925	0.002846817	0.002379889	0.567575	0.145351	0.178659	0.108415	0.0434724	0.0426156	0.0720697	0.0706492	-3.13563	-3.15554	0.5055068
18400	-6351.839	-6354.405	2.565699	0.00501414	0.0155633	0.00293961	0.00912421	-5.29549	-4.16284	-0.5339866	0.0005766194	0.00267503	0.00314164	0.000576619	0.000576619	0.00267503	0.003141638	0.441082	0.183771	0.0330676	0.342079	0.0469117	0.058004	0.0729237	0.0901666	-3.05949	-2.84724	0.4411482
18410	-6357.238	-6355.421	-1.817069	0.00185432	0.0534324	0.00262163	0.0755425	-6.29024	-2.92934	0.3462786	0.0004180805	0.00182687	0.00598016	0.00041808	0.00041808	0.001826868	0.005980163	0.259759	0.0382352	0.458566	0.243439	0.0443267	0.0851732	0.0840608	0.161522	-3.11617	-2.46307	0.6399534
18420	-6353.874	-6352.571	-1.303674	0.00312359	0.0242246	0.00203928	0.0158154	-5.76877	-3.72038	-0.4263844	0.001368302	0.00287072	0.00394473	0.0013683	0.0013683	0.002870715	0.003944732	0.0910975	0.158319	0.374075	0.376508	0.0436712	0.0580352	0.0720418	0.0957373	-3.13107	-2.84671	0.5005575
18430	-6353.855	-6352.535	-1.320553	0.00622306	0.0289443	0.00487038	0.0226528	-5.07949	-3.54238	-0.2450898	0.001477293	0.00217298	0.00491716	0.00147729	0.00147729	0.002172981	0.004917162	0.134118	0.046312	0.141145	0.678425	0.0479204	0.0712028	0.0649404	0.0964921	-3.03821	-2.64222	0.3039284
18440	-6352.765	-6358.076	5.311331	0.00281195	0.0329427	0.00429176	0.0502789	-5.87388	-3.41299	0.4228177	0.000246177	0.00286529	0.00191246	0.000246177	0.000246177	0.002865289	0.001912457	0.142757	0.0336939	0.0147309	0.808818	0.0497017	0.0743688	0.069424	0.103879	-3.00172	-2.59872	0.3341927
18450	-6353.164	-6352.779	-0.385189	0.00118319	0.0543324	0.000583476	0.0267934	-6.73954	-2.91263	-0.7069642	0.0009433362	0.00358063	0.00278964	0.000943336	0.000943336	0.003580627	0.002789641	0.261245	0.200792	0.195402	0.34256	0.0409821	0.057814	0.0647698	0.0913716	-3.19462	-2.85052	0.4577044
18460	-6354.271	-6356.694	2.422799	0.00207927	0.0446109	0.00195544	0.0419543	-6.17574	-3.10978	-0.0613989	0.001821239	0.00290722	0.00166344	0.00182124	0.00182124	0.00290722	0.001663439	0.219896	0.021469	0.540412	0.218224	0.0498697	0.0725622	0.0678651	0.098746	-2.99834	-2.62331	0.3081078
18470	-6352.082	-6352.351	0.2688888	0.00124127	0.0122492	0.000642046	0.00633591	-6.69162	-4.40229	-0.6592282	0.0005957655	0.00219663	0.00412488	0.000595765	0.000595765	0.002196627	0.004124875	0.284475	0.142389	0.280708	0.292427	0.0447068	0.0535862	0.0640259	0.0767423	-3.10763	-2.92646	0.3591616
18480	-6350.613	-6350.992	0.37912	0.00371433	0.0353154	0.00263794	0.0250812	-5.59556	-3.34344	-0.3421994	0.0005850538	0.00351533	0.00341646	0.000585054	0.000585054	0.00351533	0.003416464	0.572431	0.266669	0.0793172	0.0815823	0.0439985	0.0632868	0.0667111	0.0959563	-3.1236	-2.76008	0.416215
18490	-6351.102	-6350.542	-0.560381	0.00167974	0.0290435	0.0010329	0.0178592	-6.38912	-3.53896	-0.4862742	0.0009998388	0.00206639	0.00459352	0.000999839	0.000999839	0.002066392	0.004593523	0.524468	0.169019	0.0435795	0.262934	0.046252	0.0588213	0.0642591	0.0817219	-3.07365	-2.83325	0.3288183
18500	-6356.085	-6356.553	0.4687088	0.00387297	0.00427644	0.00163058	0.00180044	-5.55373	-5.45463	-0.8650882	0.001678718	0.00267508	0.00252194	0.00167872	0.00167872	0.002675085	0.002521936	0.410109	0.138667	0.247149	0.204075	0.047471	0.0479219	0.0761116	0.0768347	-3.04764	-3.03818	0.4720828
18510	-6352.668	-6351.219	-1.449406	0.00348356	0.0153571	0.00854485	0.0376695	-5.6597	-4.17618	0.897275	0.00101558	0.00283735	0.00415039	0.00101558	0.00101558	0.002837345	0.00415039	0.571883	0.00226131	0.283333	0.142522	0.0490209	0.0567037	0.0944505	0.109253	-3.01551	-2.86992	0.6558294
18520	-6354.528	-6353.511	-1.016953	0.00180989	0.014443	0.000254892	0.00203405	-6.31449	-4.23755	-1.960182	0.00125226	0.00275105	0.00286518	0.00125226	0.00125226	0.002751053	0.002865181	0.111205	0.132386	0.247627	0.508782	0.0425681	0.0474203	0.0666254	0.0742198	-3.15665	-3.0487	0.4479805
18530	-6350.878	-6355.132	4.254104	0.00292421	0.0289723	0.0050155	0.0496923	-5.83473	-3.54141	0.5395085	0.0002510969	0.0023147	0.00272071	0.000251097	0.000251097	0.002314701	0.002720715	0.166741	0.104829	0.493989	0.234441	0.047198	0.0768403	0.105114	0.171129	-3.0534	-2.56603	0.8006909
18540	-6350.881	-6353.058	2.176368	0.00389709	0.0455875	0.00177607	0.0207761	-5.54752	-3.08812	-0.785829	0.0003300615	0.00355331	0.0025258	0.000330061	0.000330061	0.003553313	0.002525798	0.232625	0.0547799	0.120079	0.592517	0.0506829	0.083308	0.101913	0.167516	-2.98217	-2.48521	0.698535
18550	-6351.251	-6356.869	5.617367	0.00324815	0.0496218	0.00123731	0.0189024	-5.72967	-3.00333	-0.9651438	0.0002584694	0.00241115	0.00210451	0.000258469	0.000258469	0.002411152	0.00210451	0.386378	0.256263	0.108674	0.248685	0.0444587	0.0654622	0.060848	0.0895943	-3.1132	-2.72628	0.3138189
18560	-6351.36	-6352.242	0.8817485	0.00208341	0.0521466	0.00245146	0.0613589	-6.17375	-2.9537	0.1626813	0.0001633442	0.00325864	0.00352466	0.000163344	0.000163344	0.003258639	0.003524657	0.566852	0.267557	0.0735829	0.0920078	0.0485545	0.0793263	0.0989548	0.161668	-3.02507	-2.53419	0.7119767
18570	-6352.32	-6353.681	1.361046	0.00162002	0.0477534	0.00375703	0.110746	-6.42532	-3.04171	0.8411901	0.0005570977	0.00290646	0.00305133	0.000557098	0.000557098	0.002906459	0.003051334	0.662783	0.227318	0.099245	0.0106541	0.0460867	0.0797699	0.0791327	0.136968	-3.07723	-2.52861	0.5406015
18580	-6350.106	-6354.033	3.927806	0.00714784	0.0356691	0.00185682	0.00926591	-4.94095	-3.33347	-1.347943	5.313203e-05	0.00272469	0.00222319	5.3132e-05	5.3132e-05	0.00272469	0.002223189	0.457287	0.332384	0.150986	0.0593431	0.0549597	0.0769231	0.267688	0.374663	-2.90116	-2.56495	1.583221
18590	-6354.922	-6353.178	-1.743852	0.00027227	0.0525277	0.000161878	0.0312303	-8.20872	-2.94641	-0.5199532	0.0009736249	0.00318158	0.00302079	0.000973625	0.000973625	0.003181582	0.003020794	0.0766871	0.28493	0.543843	0.09454	0.0401276	0.0654109	0.0643304	0.104863	-3.21569	-2.72707	0.4719691
18600	-6352.514	-6355.584	3.06996	0.00133957	0.0265228	0.00412691	0.0817108	-6.61541	-3.62975	1.125182	0.0004657828	0.00190187	0.00299687	0.000465783	0.000465783	0.001901867	0.002996873	0.32721	0.549398	0.059181	0.0642112	0.045821	0.0722896	0.0868679	0.137047	-3.08301	-2.62707	0.6396468
