Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta	hidden_rate	Q[1]	Q[2]	R[1]	R[2]	rate_01	rate_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta
15720	-6352.362	-6357.132	4.770305	0.00626796	0.0222616	0.00436699	0.01551	-5.0723	-3.80489	-0.3613781	0.001350106	0.00171515	0.00248356	0.00135011	0.00135011	0.00171515	0.002483559	0.516217	0.33119	0.139276	0.0133171	0.0459464	0.0599795	0.0611172	0.0797839	-3.08028	-2.81375	0.2853188
15730	-6354.117	-6357.22	3.10315	0.00244694	0.00968687	0.0128433	0.0508437	-6.01292	-4.63698	1.657985	0.000916318	0.00175504	0.00247644	0.000916318	0.000916318	0.001755037	0.002476437	0.277791	0.365642	0.161117	0.195451	0.0454036	0.063671	0.0745958	0.104608	-3.09216	-2.75403	0.4964913
15740	-6353.079	-6353.852	0.773112	0.0105058	0.0463604	0.00750421	0.033115	-4.55583	-3.07131	-0.3364608	0.002211573	0.00255086	0.00297503	0.00221157	0.00221157	0.002550863	0.002975025	0.597757	0.197442	0.0936592	0.111142	0.0497404	0.064838	0.0620514	0.0808857	-3.00094	-2.73586	0.2211449
15750	-6351.386	-6356.344	4.957911	0.0115749	0.0419918	0.0115671	0.0419632	-4.45891	-3.17028	-0.0006808132	0.0001647474	0.0020312	0.00296901	0.000164747	0.000164747	0.002031203	0.002969014	0.371165	0.458339	0.131808	0.0386886	0.0562996	0.0868451	0.223076	0.344107	-2.87707	-2.44363	1.376827
15760	-6353.462	-6356.973	3.51083	0.00445977	0.0273838	0.00608803	0.0373816	-5.41266	-3.5978	0.3112273	0.001394202	0.00205336	0.00241403	0.0013942	0.0013942	0.002053364	0.002414028	0.424556	0.166976	0.205385	0.203083	0.047685	0.0757133	0.101951	0.161876	-3.04314	-2.5808	0.7598784
15770	-6355.475	-6360.578	5.103608	0.00746771	0.0143924	0.0148734	0.0286652	-4.89717	-4.24106	0.6889846	0.0003781537	0.00172031	0.00299817	0.000378154	0.000378154	0.001720313	0.002998166	0.357098	0.581865	0.0491083	0.0119287	0.0514025	0.0458976	0.0991136	0.0884991	-2.96807	-3.08134	0.6565798
15780	-6351.168	-6350.956	-0.2120544	0.000476765	0.0397555	0.000396814	0.0330887	-7.64849	-3.22501	-0.1835559	0.001529851	0.00235814	0.00301811	0.00152985	0.00152985	0.00235814	0.003018111	0.657558	0.289479	0.00934444	0.043619	0.0434867	0.0735801	0.0598142	0.101206	-3.1353	-2.60938	0.3187876
15790	-6351.834	-6351.245	-0.5886206	0.00395928	0.0606909	0.00362349	0.0555436	-5.53169	-2.80196	-0.08862507	0.000827267	0.00282924	0.0043946	0.000827267	0.000827267	0.002829242	0.004394596	0.29218	0.1416	0.400026	0.166195	0.04426	0.0725358	0.0684167	0.112125	-3.11768	-2.62367	0.4355364
15800	-6354.221	-6354.897	0.6753215	0.00581907	0.0106029	0.00423192	0.00771096	-5.14661	-4.54663	-0.3184837	0.0009867045	0.00268844	0.00358729	0.000986704	0.000986704	0.002688439	0.003587288	0.225266	0.135732	0.056089	0.582913	0.0506888	0.0557744	0.0913944	0.100564	-2.98205	-2.88644	0.589479
15810	-6356.085	-6358.716	2.631781	0.00321969	0.000741889	0.00379406	0.000874237	-5.73847	-7.20631	0.1641511	0.0004610631	0.00167051	0.00298982	0.000461063	0.000461063	0.001670507	0.002989824	0.712151	0.0447101	0.0280876	0.215051	0.0500425	0.0461794	0.0867026	0.0800094	-2.99488	-3.07522	0.5496115
15820	-6358.236	-6359.093	0.8569766	0.00233925	0.00705987	0.0045294	0.0136698	-6.05793	-4.95333	0.6607606	0.00197392	0.00172311	0.0030621	0.00197392	0.00197392	0.001723105	0.003062105	0.213623	0.0531007	0.150278	0.582999	0.0467344	0.0437955	0.0691239	0.0647771	-3.06328	-3.12822	0.39142
15830	-6350.745	-6351.276	0.5310122	0.00212919	0.0231126	0.00492966	0.0535118	-6.15201	-3.76738	0.8395264	0.00117586	0.00235886	0.00344702	0.00117586	0.00117586	0.002358863	0.003447023	0.642031	0.100464	0.196335	0.0611693	0.0426757	0.0651018	0.0731654	0.111614	-3.15413	-2.7318	0.5390933
15840	-6356.86	-6354.605	-2.254735	0.0005915	0.0074128	0.000958735	0.0120151	-7.43285	-4.90455	0.4829531	0.001269804	0.00275593	0.00347856	0.0012698	0.0012698	0.002755929	0.003478563	0.421073	0.396825	0.0673329	0.114769	0.0420137	0.0484358	0.0873473	0.100699	-3.16976	-3.02752	0.7318969
15850	-6356.367	-6360.436	4.068679	0.00798548	0.00130219	0.0240756	0.00392599	-4.83013	-6.64371	1.103573	0.0003921678	0.00217565	0.00218999	0.000392168	0.000392168	0.00217565	0.002189986	0.519762	0.000474957	0.309066	0.170697	0.0549795	0.0487205	0.0848727	0.0752107	-2.9008	-3.02165	0.4341931
15860	-6351.088	-6356.804	5.715991	0.00816342	0.0585732	0.0119944	0.086061	-4.80809	-2.83748	0.3847787	9.30295e-05	0.00271995	0.00190991	9.30295e-05	9.30295e-05	0.002719954	0.001909907	0.349194	0.333875	0.121651	0.19528	0.0562112	0.0944233	0.205712	0.345554	-2.87864	-2.35997	1.29736
15870	-6351.843	-6355.363	3.519563	0.0012024	0.0354908	0.00277399	0.0818786	-6.72343	-3.33848	0.8359654	7.323189e-05	0.00224362	0.00239094	7.32319e-05	7.32319e-05	0.002243618	0.002390942	0.494961	0.0970345	0.180577	0.227428	0.0510286	0.0796672	0.298672	0.466295	-2.97537	-2.5299	1.766961
15880	-6354.08	-6358.031	3.951447	0.00614075	0.0284326	0.00527868	0.024441	-5.09281	-3.56022	-0.1512716	0.0005468017	0.0018254	0.00319297	0.000546802	0.000546802	0.001825401	0.003192965	0.682052	0.119549	0.194544	0.00385477	0.0516096	0.0679163	0.167698	0.220685	-2.96405	-2.68948	1.17846
15890	-6353.505	-6352.314	-1.190073	0.000680945	0.0252657	0.000709102	0.0263104	-7.29203	-3.67831	0.04051795	0.0005328755	0.00217889	0.00449688	0.000532875	0.000532875	0.002178893	0.004496884	0.472148	0.383449	0.0349634	0.109439	0.0480195	0.0678323	0.136685	0.19308	-3.03615	-2.69072	1.046069
15900	-6352.503	-6355.17	2.666734	0.00244557	0.0393294	0.000358311	0.00576233	-6.01348	-3.23578	-1.92063	0.0003076197	0.00308004	0.00185322	0.00030762	0.00030762	0.003080043	0.001853215	0.296339	0.460151	0.135789	0.107721	0.0476305	0.08472	0.0944662	0.168026	-3.04428	-2.4684	0.6847682
15910	-6353.33	-6353.592	0.2620636	0.00403281	0.02308	0.000782992	0.0044811	-5.51329	-3.76879	-1.639097	0.0009219067	0.00210326	0.00394533	0.000921907	0.000921907	0.002103264	0.003945326	0.29286	0.624506	0.00464711	0.0779873	0.0498321	0.0609938	0.070408	0.0861784	-2.9991	-2.79698	0.3456479
15920	-6352.835	-6357.613	4.778166	0.00375361	0.0387761	0.00116876	0.0120737	-5.58504	-3.24995	-1.166773	0.0002796348	0.00320783	0.00162203	0.000279635	0.000279635	0.003207826	0.001622026	0.811816	0.177418	0.00329852	0.00746796	0.0524312	0.0690298	0.0741041	0.0975638	-2.94825	-2.67322	0.3459682
15930	-6353.931	-6358.233	4.302142	0.00786064	0.0317852	0.00708082	0.0286319	-4.84589	-3.44875	-0.1044787	0.0006202452	0.00293862	0.0023576	0.000620245	0.000620245	0.002938619	0.002357603	0.0893913	0.568258	0.00363931	0.338712	0.0453986	0.0603848	0.0591974	0.0787385	-3.09227	-2.80702	0.2653946
15940	-6352.198	-6352.72	0.5218942	0.00221887	0.0170094	0.00121181	0.00928946	-6.11076	-4.07399	-0.6048833	0.001239562	0.00268226	0.00322519	0.00123956	0.00123956	0.002682256	0.00322519	0.267924	0.0692586	0.144608	0.518209	0.0438306	0.0499599	0.0603222	0.0687578	-3.12742	-2.99653	0.319369
15950	-6356.562	-6356.518	-0.04332698	0.00259931	0.00990296	0.000820941	0.00312766	-5.95251	-4.61492	-1.15255	0.001775628	0.00234498	0.00295409	0.00177563	0.00177563	0.002344982	0.002954088	0.407504	0.0171294	0.238603	0.336764	0.0446925	0.0383755	0.0694672	0.0596485	-3.10795	-3.26033	0.4410486
15960	-6359.298	-6362.435	3.13689	0.0095928	0.0532489	0.0037679	0.0209153	-4.64674	-2.93278	-0.9344951	0.0005375418	0.00243661	0.00327157	0.000537542	0.000537542	0.002436613	0.003271566	0.122386	0.62431	0.0104549	0.242849	0.0354289	0.0498032	0.0554095	0.0778903	-3.34023	-2.99968	0.4472232
15970	-6351.082	-6351.169	0.08699741	0.00094288	0.0205326	0.000518858	0.0112989	-6.96657	-3.88574	-0.5973088	0.0009780372	0.00256609	0.00321724	0.000978037	0.000978037	0.002566086	0.00321724	0.704349	0.0438297	0.00198477	0.249837	0.0459933	0.064536	0.102893	0.144376	-3.07926	-2.74053	0.8051978
15980	-6351.121	-6354.663	3.542078	0.00803226	0.0193354	0.0172417	0.0415045	-4.82429	-3.94582	0.763863	0.0005672253	0.00237095	0.00310609	0.000567225	0.000567225	0.002370945	0.003106091	0.137489	0.57249	0.0412124	0.248808	0.04948	0.0638722	0.0722029	0.0932045	-3.00619	-2.75087	0.3779123
15990	-6355.096	-6353.338	-1.758131	0.00468931	0.05206	0.00639208	0.0709639	-5.36247	-2.95536	0.3097748	0.002002086	0.00310309	0.00357507	0.00200209	0.00200209	0.00310309	0.003575066	0.0203278	0.120209	0.271205	0.588258	0.0427891	0.0865	0.0620972	0.125532	-3.15147	-2.44761	0.3724182
16000	-6352.578	-6355.746	3.168708	0.00210348	0.0516368	0.00237519	0.0583069	-6.16416	-2.96352	0.1214851	0.0008925998	0.00206758	0.00307617	0.0008926	0.0008926	0.002067577	0.003076166	0.248195	0.0496161	0.209968	0.49222	0.0429653	0.0823667	0.0571716	0.109601	-3.14736	-2.49657	0.2856653
16010	-6351.51	-6355.635	4.125163	0.00133403	0.0182052	0.00150946	0.0205993	-6.61955	-4.00605	0.1235471	0.0003296351	0.00245565	0.00236048	0.000329635	0.000329635	0.002455653	0.002360475	0.474975	0.0357724	0.0897518	0.399501	0.0454893	0.0557321	0.0788529	0.0966081	-3.09028	-2.8872	0.5501062
16020	-6354.648	-6358.18	3.532023	0.0036212	0.00672978	0.000797179	0.00148151	-5.62095	-5.00121	-1.513483	0.0002152449	0.00244024	0.00195422	0.000215245	0.000215245	0.002440238	0.001954219	0.642159	0.0255145	0.0536173	0.278709	0.0527084	0.05905	0.240411	0.269336	-2.94298	-2.82937	1.517577
16030	-6350.334	-6354.538	4.203591	0.00766115	0.0285487	0.00761356	0.0283714	-4.87159	-3.55614	-0.00623134	0.000965105	0.00234315	0.00263796	0.000965105	0.000965105	0.002343145	0.00263796	0.549856	0.037913	0.134404	0.277827	0.0518057	0.0693665	0.0688063	0.0921297	-2.96025	-2.66835	0.2837937
16040	-6357.441	-6354.881	-2.560494	0.00912336	0.0318799	0.000518615	0.0018122	-4.69692	-3.44578	-2.867432	0.0005853253	0.0027477	0.00380021	0.000585325	0.000585325	0.0027477	0.003800214	0.264725	0.221501	0.258607	0.255168	0.0531174	0.0626132	0.0991008	0.116817	-2.93525	-2.77078	0.6236328
16050	-6352.335	-6354.016	1.680346	0.000858898	0.03526	0.00184823	0.0758745	-7.05986	-3.34501	0.7663319	0.0004621439	0.0033387	0.00216723	0.000462144	0.000462144	0.003338705	0.002167227	0.232353	0.454615	0.0888049	0.224227	0.0489298	0.0714563	0.102448	0.149614	-3.01737	-2.63867	0.7389714
16060	-6353.203	-6352.118	-1.085477	0.0061208	0.0135258	0.0230374	0.0509082	-5.09606	-4.30316	1.325428	0.001210549	0.00199913	0.00458254	0.00121055	0.00121055	0.00199913	0.004582539	0.190971	0.0454071	0.699497	0.064125	0.0413282	0.0527029	0.071836	0.0916074	-3.18621	-2.94308	0.5528409
16070	-6351.518	-6355.179	3.661646	0.00230936	0.0212602	0.00253734	0.023359	-6.07078	-3.85092	0.09414693	0.0006973994	0.00189162	0.00311316	0.000697399	0.000697399	0.001891624	0.003113155	0.39697	0.242234	0.162053	0.198742	0.0479534	0.0644038	0.0734974	0.0987106	-3.03752	-2.74258	0.4270201
16080	-6352.216	-6353.731	1.514876	0.00946955	0.019271	0.0133427	0.027153	-4.65967	-3.94916	0.3428896	0.0007483499	0.00173865	0.00468507	0.00074835	0.00074835	0.00173865	0.004685072	0.636004	0.00309393	0.095518	0.265384	0.0503228	0.053818	0.0760005	0.0812792	-2.9893	-2.92215	0.4122815
16090	-6349.888	-6354.551	4.66237	0.00254604	0.0495595	0.00239211	0.0465633	-5.97322	-3.00458	-0.06236198	0.0007384502	0.00246329	0.00211814	0.00073845	0.00073845	0.002463293	0.002118145	0.226672	0.194411	0.216055	0.362861	0.0455947	0.0720285	0.0700218	0.110617	-3.08796	-2.63069	0.4290141
16100	-6352.772	-6350.622	-2.14984	0.000352007	0.0150163	0.000194225	0.00828543	-7.95186	-4.19862	-0.5946342	0.0007727788	0.00275754	0.00387185	0.000772779	0.000772779	0.002757538	0.00387185	0.659818	0.0494503	0.0426743	0.248057	0.0424617	0.0538158	0.0672407	0.0852206	-3.15915	-2.92219	0.4596769
16110	-6353.349	-6352.511	-0.8386388	0.000818487	0.0327473	0.000408351	0.0163379	-7.10805	-3.41894	-0.6953302	0.0008630737	0.00345495	0.00304466	0.000863074	0.000863074	0.003454949	0.003044663	0.427297	0.0406972	0.472348	0.0596584	0.0429319	0.0677118	0.0631874	0.0996586	-3.14814	-2.6925	0.3864903
16120	-6354.912	-6352.551	-2.36125	0.000203396	0.0331263	0.000372159	0.0606121	-8.50036	-3.40743	0.6041677	0.0001448866	0.00307128	0.00362985	0.000144887	0.000144887	0.00307128	0.003629849	0.568286	0.0594573	0.259964	0.112292	0.0514744	0.0677408	0.184848	0.243262	-2.96667	-2.69207	1.278451
16130	-6352.335	-6354.378	2.042821	0.00504339	0.0369606	0.00448791	0.0328897	-5.28968	-3.2979	-0.1166933	0.0008421917	0.00288916	0.0029725	0.000842192	0.000842192	0.002889157	0.002972503	0.384721	0.0345172	0.0153017	0.56546	0.0456662	0.0728469	0.0901121	0.143747	-3.0864	-2.6194	0.6796956
16140	-6354.903	-6355.311	0.4076445	6.53133e-05	0.0301642	0.000102838	0.0474947	-9.63632	-3.5011	0.4539611	0.000394422	0.00260686	0.00187081	0.000394422	0.000394422	0.00260686	0.001870809	0.282593	0.515328	0.0468477	0.155231	0.0480397	0.0681079	0.107375	0.15223	-3.03573	-2.68666	0.8043028
16150	-6349.974	-6352.558	2.583498	0.00253978	0.0331042	0.00217639	0.0283677	-5.97568	-3.4081	-0.1544067	0.0002434483	0.00264472	0.0033316	0.000243448	0.000243448	0.002644719	0.003331595	0.225627	0.321066	0.0960783	0.357229	0.0490164	0.0750948	0.0906586	0.138892	-3.0156	-2.589	0.6149454
16160	-6352.822	-6354.924	2.10157	0.0109985	0.0340396	0.0274605	0.0849882	-4.50999	-3.38023	0.9149863	0.001607653	0.00182691	0.00331514	0.00160765	0.00160765	0.001826911	0.003315137	0.414443	0.249666	0.0234124	0.312478	0.0483096	0.0790162	0.08164	0.133532	-3.03012	-2.5381	0.5246884
16170	-6351.963	-6356.8	4.836822	0.00204974	0.0473235	0.00274424	0.0633577	-6.19004	-3.05075	0.2917895	0.0004171458	0.00317927	0.00155056	0.000417146	0.000417146	0.003179275	0.001550565	0.523123	0.220778	0.0420078	0.214091	0.0506913	0.0788463	0.0746529	0.116117	-2.982	-2.54026	0.387095
16180	-6350.743	-6354.006	3.262855	0.00480726	0.0186578	0.00773704	0.0300287	-5.33763	-3.98149	0.4758906	0.0006339878	0.00225762	0.00306352	0.000633988	0.000633988	0.002257616	0.003063517	0.375418	0.0552174	0.396301	0.173064	0.0488141	0.0592162	0.0988001	0.119854	-3.01974	-2.82656	0.7050786
16190	-6350.821	-6351.629	0.8076403	0.000759824	0.0350734	0.000954173	0.0440446	-7.18242	-3.35031	0.2277587	0.0004329655	0.00211686	0.00387028	0.000432966	0.000432966	0.002116861	0.003870275	0.777323	0.00744244	0.13543	0.0798051	0.0486447	0.0764973	0.110246	0.173369	-3.02321	-2.5705	0.8181685
16200	-6351.114	-6352.003	0.8882876	0.00815647	0.0593233	0.00374375	0.0272289	-4.80894	-2.82475	-0.7787249	5.532782e-05	0.0024908	0.00440451	5.53278e-05	5.53278e-05	0.002490796	0.004404514	0.463808	0.224859	0.145611	0.165721	0.0543596	0.0981423	0.207449	0.374534	-2.91213	-2.32134	1.339265
16210	-6352.118	-6354.179	2.061009	0.00832235	0.0553718	0.0178317	0.118641	-4.78881	-2.89368	0.7620318	0.0002979972	0.00259202	0.00380109	0.000297997	0.000297997	0.002592018	0.003801089	0.0810194	0.164008	0.40489	0.350083	0.0521917	0.086779	0.107993	0.179559	-2.95283	-2.44439	0.7271387
16220	-6352.975	-6351.469	-1.505759	0.00113886	0.0436577	0.000446049	0.0170991	-6.77773	-3.13138	-0.9373565	0.0007759563	0.00296153	0.00392634	0.000775956	0.000775956	0.002961526	0.003926343	0.149012	0.374635	0.332684	0.14367	0.0497646	0.0787197	0.093752	0.148301	-3.00045	-2.54186	0.6333491
16230	-6351.779	-6352.84	1.061307	0.00378275	0.0512397	0.00816992	0.110667	-5.5773	-2.97124	0.7700078	0.0001056158	0.00293247	0.00348667	0.000105616	0.000105616	0.002932472	0.003486672	0.304038	0.0089303	0.140008	0.547024	0.0499513	0.087946	0.240672	0.423735	-2.99671	-2.43103	1.572385
16240	-6350.85	-6351.352	0.5012441	0.00218655	0.0593237	0.00437067	0.118582	-6.12543	-2.82475	0.6925911	0.0008647103	0.00306076	0.00313232	0.00086471	0.00086471	0.003060756	0.003132322	0.158664	0.6497	0.0505235	0.141112	0.0474614	0.0895623	0.0931975	0.175869	-3.04784	-2.41282	0.6748032
16250	-6352.461	-6358.386	5.924769	0.00295981	0.0574742	0.00277914	0.0539659	-5.82263	-2.85642	-0.06298388	0.0004338699	0.00255286	0.00167038	0.00043387	0.00043387	0.002552859	0.001670375	0.161204	0.558938	0.201302	0.0785561	0.0513048	0.101578	0.0963635	0.190789	-2.96997	-2.28693	0.6303422
16260	-6350.333	-6351.005	0.6720027	0.00229981	0.0676673	0.00218751	0.064363	-6.07493	-2.69315	-0.05006392	0.0009020708	0.00348471	0.00285264	0.000902071	0.000902071	0.003484709	0.002852643	0.699369	0.0390757	0.0897778	0.171778	0.0462083	0.0910362	0.0696932	0.137305	-3.0746	-2.3965	0.4109448
16270	-6349.406	-6352.381	2.975638	0.00462444	0.0651208	0.00399729	0.0562894	-5.3764	-2.73151	-0.1457374	0.0003394049	0.00325914	0.0026034	0.000339405	0.000339405	0.003259141	0.0026034	0.411077	0.0373581	0.0582575	0.493308	0.0508308	0.0999777	0.106133	0.208751	-2.97925	-2.30281	0.7361942
16280	-6353.525	-6355.155	1.62909	0.00723377	0.0269507	0.00378117	0.0140874	-4.929	-3.61375	-0.6487267	0.0001260893	0.00283711	0.00339947	0.000126089	0.000126089	0.002837109	0.003399474	0.193796	0.611578	0.108975	0.0856511	0.0566097	0.0776825	0.327101	0.448863	-2.87158	-2.55513	1.754088
16290	-6355.218	-6352.185	-3.033038	0.0029519	0.0400302	0.000302712	0.00410502	-5.82531	-3.21812	-2.277423	0.0009469349	0.00336322	0.0035257	0.000946935	0.000946935	0.003363221	0.003525703	0.685096	0.140988	0.0994817	0.0744344	0.047733	0.0635962	0.0783217	0.10435	-3.04213	-2.7552	0.4952017
16300	-6354.468	-6360.559	6.091138	0.00872887	0.0331879	0.00235409	0.00895047	-4.74112	-3.40557	-1.310481	0.0001176042	0.00192265	0.00220939	0.000117604	0.000117604	0.001922648	0.002209388	0.25847	0.212281	0.508414	0.0208359	0.0574638	0.0708617	0.173077	0.21343	-2.8566	-2.64703	1.102579
16310	-6355.953	-6355.018	-0.9349402	0.0114083	0.0328075	0.00843663	0.0242618	-4.47342	-3.4171	-0.3017565	0.0002030563	0.00235586	0.00551086	0.000203056	0.000203056	0.002355859	0.005510862	0.453042	0.040528	0.378515	0.127915	0.0557693	0.0619726	0.19663	0.218501	-2.88653	-2.78106	1.260098
16320	-6353.053	-6358.239	5.186509	0.00734815	0.0225731	0.0151078	0.0464103	-4.91331	-3.79099	0.7207609	0.001309993	0.00186467	0.00207384	0.00130999	0.00130999	0.001864668	0.00207384	0.365582	0.290848	0.284494	0.0590773	0.0487912	0.0735054	0.0716557	0.107951	-3.0202	-2.6104	0.3843224
16330	-6353.297	-6350.347	-2.950444	0.00113076	0.00836128	0.000694063	0.00513216	-6.78486	-4.78414	-0.4880837	0.0009899086	0.00240419	0.00478812	0.000989909	0.000989909	0.002404191	0.004788122	0.815239	0.0125148	0.131321	0.0409254	0.0461594	0.0554643	0.105525	0.126797	-3.07565	-2.89202	0.8268477
16340	-6351.977	-6355.772	3.795477	0.00756869	0.0124647	0.020091	0.0330874	-4.88374	-4.38486	0.976253	0.00124593	0.00270715	0.00168745	0.00124593	0.00124593	0.002707155	0.001687452	0.689519	0.0904278	0.0989071	0.121147	0.0468799	0.0507006	0.0825689	0.0892983	-3.06017	-2.98182	0.5660441
16350	-6350.795	-6350.151	-0.6438829	0.0109946	0.0132518	0.0406775	0.0490286	-4.51035	-4.32362	1.308273	0.001046742	0.00242234	0.00421547	0.00104674	0.00104674	0.002422341	0.004215474	0.578023	0.315467	0.0327796	0.0737299	0.0507382	0.0531874	0.0986903	0.103454	-2.98108	-2.93393	0.6653076
16360	-6352.712	-6353.035	0.3232857	0.0104756	0.00492471	0.0593543	0.0279033	-4.55871	-5.31349	1.734479	0.0003236569	0.00211131	0.004009	0.000323657	0.000323657	0.002111314	0.004008996	0.355932	0.210344	0.362445	0.0712787	0.0521015	0.0548159	0.149159	0.15693	-2.95456	-2.90378	1.051822
16370	-6352.404	-6351.968	-0.4360075	0.00897205	0.00254455	0.0508354	0.0144174	-4.71364	-5.9738	1.734479	0.0005801054	0.00213274	0.00390331	0.000580105	0.000580105	0.002132741	0.003903311	0.629223	0.0334646	0.0923127	0.245	0.0512754	0.0594812	0.127229	0.14759	-2.97054	-2.82209	0.908776
16380	-6349.243	-6353.633	4.389871	0.00433601	0.0374887	0.00248351	0.0214722	-5.4408	-3.28371	-0.5572814	0.000776474	0.00241534	0.0024016	0.000776474	0.000776474	0.002415335	0.002401596	0.511439	0.00169108	0.360607	0.126264	0.0470415	0.0688407	0.0673913	0.0986207	-3.05672	-2.67596	0.3594856
16390	-6351.618	-6353.808	2.189332	0.00434848	0.0246973	0.00585141	0.0332332	-5.43793	-3.70106	0.2968565	0.001364385	0.00217964	0.00314336	0.00136438	0.00136438	0.002179642	0.003143358	0.121084	0.195535	0.614442	0.068938	0.0466352	0.0687166	0.0667998	0.0984288	-3.0654	-2.67776	0.3593435
16400	-6352.205	-6355.21	3.004715	0.00133665	0.0411894	0.00122809	0.0378441	-6.61759	-3.18958	-0.08470504	0.001316067	0.00283549	0.00171366	0.00131607	0.00131607	0.002835493	0.001713662	0.131225	0.605091	0.232662	0.0310213	0.0476657	0.0741945	0.070046	0.109031	-3.04354	-2.60106	0.3849409
16410	-6353.167	-6356.014	2.846438	0.00377218	0.026299	0.00239592	0.016704	-5.5801	-3.63822	-0.453885	0.0004204638	0.00277516	0.00309705	0.000420464	0.000420464	0.00277516	0.003097053	0.442404	0.252125	0.130762	0.174709	0.0509973	0.0755685	0.0737902	0.109343	-2.97598	-2.58272	0.3694534
16420	-6353.811	-6348.947	-4.863356	0.00462075	0.0264391	0.00263653	0.0150857	-5.3772	-3.63291	-0.5610947	0.001478507	0.00265945	0.00595649	0.00147851	0.00147851	0.002659451	0.005956489	0.313605	0.264078	0.114611	0.307707	0.0468946	0.0537132	0.0693398	0.079422	-3.05985	-2.9241	0.391116
16430	-6354.775	-6355.704	0.9295144	0.00260493	0.0363981	0.00287446	0.0401641	-5.95035	-3.31324	0.0984567	0.0005980669	0.00301664	0.00365375	0.000598067	0.000598067	0.003016643	0.003653745	0.163816	0.319082	0.502714	0.0143887	0.0462801	0.0724063	0.0546079	0.0854353	-3.07304	-2.62546	0.1654664
16440	-6351.115	-6349.673	-1.441637	0.000702046	0.0336961	0.000403831	0.0193827	-7.26151	-3.39037	-0.5530017	0.001446985	0.00256254	0.00357651	0.00144698	0.00144698	0.002562537	0.00357651	0.530558	0.0252414	0.348138	0.096062	0.040373	0.0556357	0.0631482	0.0870209	-3.2096	-2.88893	0.4473234
16450	-6354.697	-6351.489	-3.208104	0.0012055	0.0211271	0.000542346	0.00950492	-6.72086	-3.8572	-0.798745	0.0004492788	0.0029757	0.00514756	0.000449279	0.000449279	0.002975704	0.005147556	0.384503	0.342762	0.124034	0.148702	0.0431569	0.0496192	0.0715156	0.0822244	-3.14291	-3.00338	0.505073
16460	-6352.753	-6352.875	0.1223482	0.000263036	0.0278964	0.000101211	0.0107339	-8.24322	-3.57926	-0.955088	0.001264493	0.00252816	0.00230574	0.00126449	0.00126449	0.00252816	0.002305743	0.125333	0.638515	0.231375	0.00477711	0.0420652	0.0578143	0.0603399	0.0829311	-3.16854	-2.85052	0.3607745
16470	-6353.329	-6355.581	2.251873	0.000504079	0.0466696	0.000514338	0.0476194	-7.59278	-3.06466	0.0201466	0.001023339	0.0027426	0.00175525	0.00102334	0.00102334	0.002742604	0.001755251	0.326783	0.128196	0.120863	0.424158	0.0445146	0.0868209	0.09693	0.189052	-3.11194	-2.44391	0.7781727
16480	-6352.252	-6353.788	1.535581	0.000706774	0.0584007	0.000221896	0.0183353	-7.2548	-2.84043	-1.158501	0.0005760326	0.00285464	0.0023432	0.000576033	0.000576033	0.002854641	0.002343201	0.339751	0.267651	0.344787	0.0478102	0.0454594	0.0982505	0.0920319	0.198907	-3.09094	-2.32023	0.7053154
16490	-6356.581	-6355.428	-1.153503	0.003513	0.0660512	0.00471836	0.0887144	-5.65128	-2.71732	0.2949916	0.0003186472	0.00277503	0.00511563	0.000318647	0.000318647	0.002775033	0.005115633	0.360161	0.362952	0.266623	0.0102638	0.044803	0.100523	0.0761836	0.170931	-3.10548	-2.29736	0.5308711
16500	-6353.847	-6352.557	-1.290336	0.00243604	0.0223671	0.00261866	0.0240438	-6.01738	-3.80017	0.07228842	0.0005767583	0.00158424	0.00582281	0.000576758	0.000576758	0.001584243	0.005822806	0.41336	0.448781	0.134022	0.00383785	0.0465649	0.0751212	0.10077	0.162568	-3.06691	-2.58865	0.7719911
16510	-6353.188	-6354.076	0.8884992	0.00307142	0.0160284	0.010671	0.0556875	-5.78562	-4.13339	1.245393	0.0002655477	0.00257899	0.00356995	0.000265548	0.000265548	0.002578988	0.00356995	0.172162	0.515344	0.0582975	0.254196	0.0508427	0.0590773	0.155153	0.180282	-2.97902	-2.82891	1.115676
16520	-6349.713	-6352.822	3.109189	0.00279555	0.0406881	0.00432352	0.0629271	-5.87973	-3.20182	0.4360422	0.0005727868	0.00300244	0.00243246	0.000572787	0.000572787	0.003002442	0.002432461	0.445051	0.0555965	0.0747306	0.424622	0.0496792	0.0788686	0.0855432	0.135805	-3.00217	-2.53997	0.5434352
16530	-6352.706	-6355.698	2.991992	0.00619031	0.0280139	0.00673454	0.0304767	-5.08477	-3.57506	0.08426439	0.001030964	0.00264354	0.00272803	0.00103096	0.00103096	0.002643537	0.00272803	0.0696797	0.178669	0.582875	0.168777	0.041395	0.0585621	0.0628577	0.0889257	-3.1846	-2.83767	0.4177136
