Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
17490	22.37615	0	22.37615	0.0115378	0.536429	0.0128462	0.0101648	0.472591	0.0113174	-4.46212	-0.622821	-4.35471	-0.1267042	0.0007600617	0.000850657	0.000375615	0	0	4.1725e-05	0.000632917	0.000760062	0.000760062	0.0008506572	0.0003756154	4.172503e-05	0.0006329168	0.290971	0.414448	0.101334	0.0798489	0.031386	0.082012	0.00330329	0.00982346	0.258113	0.0140152	0.041679	1.09512	-5.71284	-4.62298	-1.35436	1.445223
17500	23.49096	0	23.49096	0.0100813	0.0224825	0.721315	0.00951004	0.0212085	0.68044	-4.59707	-3.79502	-0.326679	-0.05833658	0.001413179	0.000655959	0.000412451	0	0	0.000233579	0.000587948	0.00141318	0.00141318	0.0006559592	0.0004124515	0.000233579	0.0005879483	0.20064	0.228128	0.179099	0.0322644	0.109172	0.250697	0.0180395	0.0467735	0.146315	0.0288301	0.0747515	0.233835	-4.01519	-3.06244	-1.92199	0.468852
17510	19.47652	0	19.47652	0.0351906	0.00903126	0.326348	0.0571204	0.0146593	0.529719	-3.34697	-4.70706	-1.11979	0.4843803	0.0006997511	0.000198324	0.00063925	0	0	0.00138175	0.000156277	0.000699751	0.000699751	0.0001983239	0.0006392497	0.001381751	0.0001562769	0.153308	0.214152	0.067603	0.0425529	0.39359	0.128794	0.00949327	0.0151868	0.0147344	0.928226	1.48492	1.44069	-4.65717	-4.18733	-4.21757	4.582692
17520	17.88709	0	17.88709	0.0197318	5.93966	0.093891	0.0178594	5.37603	0.0849814	-3.92553	1.78165	-2.36562	-0.09970174	2.482684e-05	0.000779941	0.00117836	0	0	0.00146329	0.000716988	2.48268e-05	2.48268e-05	0.0007799409	0.001178364	0.001463289	0.0007169878	0.607777	0.0717545	0.0738242	0.0358116	0.172432	0.0384011	0.805929	0.0211223	0.388919	4.87093	0.12766	2.35057	-0.215759	-3.85743	-0.944385	1.799044
17530	13.33782	0	13.33782	3.8027	5.19238e-05	2.74013	2.08758	2.85047e-05	1.50426	1.33571	-9.86573	1.00801	-0.5997075	7.318844e-05	0.000298397	0.000363845	0	0	0.000384882	0.00196528	7.31884e-05	7.31884e-05	0.0002983966	0.000363845	0.0003848819	0.001965281	0.168559	0.315458	0.192549	0.264737	0.0162154	0.0424811	0.695932	0.190937	1.6774	0.784991	0.215372	1.89205	-0.362504	-1.65581	0.517242	0.1204207
17540	22.48547	0	22.48547	0.183168	0.0265734	0.00109613	0.460576	0.0668189	0.00275622	-1.69735	-3.62784	-6.81597	0.9220738	0.0005075522	0.000675567	0.000353047	0	0	0.000103423	0.000129176	0.000507552	0.000507552	0.0006755665	0.0003530475	0.0001034228	0.0001291759	0.0949961	0.145141	0.0413536	0.078172	0.467505	0.172832	0.00400107	0.00209918	0.459596	0.00702144	0.00368383	0.80654	-5.52119	-6.16621	-0.777408	0.5624064
17550	19.04532	0	19.04532	0.0650692	0.000897171	0.00535495	0.0364951	0.000503192	0.00300341	-2.7323	-7.01626	-5.22973	-0.578274	7.618286e-05	0.000745079	0.000241247	0	0	0.000812741	0.000144507	7.61829e-05	7.61829e-05	0.0007450793	0.0002412472	0.0008127414	0.0001445068	0.428873	0.0813759	0.0210491	0.0302307	0.327155	0.111317	3.19779	0.0040318	0.398267	44.4283	0.0560156	5.53329	1.16246	-5.51354	-0.920633	2.631416
17560	25.61918	0	25.61918	0.0865861	0.0729884	0.33127	0.24015	0.202436	0.918791	-2.44662	-2.61745	-1.10482	1.020124	0.0003922346	3.23274e-05	0.000268849	0	0	0.000108746	0.000239594	0.000392235	0.000392235	3.232743e-05	0.0002688492	0.0001087462	0.0002395936	0.185039	0.577447	0.045068	0.082391	0.105732	0.00432261	0.00421099	0.17778	0.00133268	0.00894007	0.377432	0.00282932	-5.47006	-1.72721	-6.62057	0.7528452
17570	24.77306	0	24.77306	0.105526	0.0226462	0.50615	0.501309	0.107582	2.40451	-2.2488	-3.78777	-0.680922	1.558268	9.508592e-05	5.20316e-05	0.000621714	0	0	0.000102626	0.000487399	9.50859e-05	9.50859e-05	5.203163e-05	0.0006217144	0.000102626	0.0004873992	0.164395	0.324802	0.0134627	0.126831	0.204351	0.166159	0.0807521	0.464858	2.257	0.174101	1.00223	4.86608	-2.51637	-0.766023	0.814037	0.7682517
17580	17.539	0	17.539	0.167734	0.00892515	0.857033	0.566044	0.0301193	2.89219	-1.78538	-4.71888	-0.154279	1.216294	0.0004079948	0.000915887	0.0013842	0	0	0.00109068	0.00136112	0.000407995	0.000407995	0.0009158867	0.001384202	0.001090675	0.001361124	0.0484392	0.0396523	0.498042	0.120966	0.205667	0.0872336	0.00352651	0.0495462	0.233727	0.00765763	0.107587	0.507526	-5.64745	-3.00485	-1.4536	0.7753926
17590	25.67798	0	25.67798	0.0376654	0.0503247	0.350458	0.148886	0.198927	1.38532	-3.27901	-2.98926	-1.04851	1.374441	0.000852937	0.000346162	4.61391e-06	0	0	0.000627974	0.000271195	0.000852937	0.000852937	0.0003461623	4.61391e-06	0.0006279741	0.0002711946	0.0898242	0.120244	0.130029	0.28271	0.319421	0.0577716	0.0090816	0.125405	0.0743366	0.0142168	0.196315	0.11637	-4.7015	-2.07621	-2.59915	0.4481731
17600	24.10542	0	24.10542	0.460754	0.0509611	0.0913126	0.920636	0.101826	0.182452	-0.77489	-2.97669	-2.39347	0.6921996	0.0005136067	4.3265e-05	0.00111348	0	0	0.000810753	7.22452e-05	0.000513607	0.000513607	4.326499e-05	0.00111348	0.0008107528	7.224523e-05	0.357179	0.126855	0.293895	0.151939	0.0397935	0.0303387	0.169317	0.11275	0.685836	0.675075	0.449539	2.73445	-1.77598	-2.18258	-0.377117	1.383049
17610	21.50206	0	21.50206	0.898154	0.155963	0.963625	2.29808	0.399057	2.4656	-0.107414	-1.85814	-0.0370527	0.9394875	0.0008005327	0.000550779	0.000593142	0	0	0.000212737	0.000315108	0.000800533	0.000800533	0.0005507792	0.000593142	0.0002127375	0.0003151084	0.0561148	0.0191512	0.0687805	0.259096	0.272793	0.324065	0.01695	7.61893	0.042677	0.0237805	10.6892	0.0598751	-4.07749	2.03064	-3.15409	0.3386004
17620	25.51357	0	25.51357	0.115026	0.42961	0.0840348	0.022575	0.0843155	0.0164927	-2.1626	-0.844878	-2.47652	-1.628312	3.453456e-05	0.000110497	0.000593284	0	0	0.00105744	0.00024901	3.45346e-05	3.45346e-05	0.0001104966	0.0005932843	0.001057436	0.0002490095	0.0570243	0.000541109	0.195301	0.423457	0.224435	0.0992418	0.188484	0.0536284	0.0148348	0.273158	0.0777199	0.021499	-1.66874	-2.92568	-4.21078	0.3710337
17630	21.9057	0	21.9057	0.0219114	0.456182	1.14717	0.0536956	1.11791	2.81123	-3.82075	-0.784863	0.137298	0.8963225	0.001570666	0.000365263	0.000691432	0	0	0.000114017	0.000137127	0.00157067	0.00157067	0.0003652631	0.0006914322	0.000114017	0.000137127	0.186661	0.000310072	0.271944	0.271631	0.201996	0.0674572	0.00553868	0.701332	0.0117608	0.0104077	1.31787	0.0220997	-5.196	-0.354774	-4.44298	0.6307927
17640	21.14079	0	21.14079	0.00866279	0.068517	0.15678	0.00803243	0.0635312	0.145371	-4.74872	-2.68067	-1.85291	-0.07555083	2.450149e-05	0.000810822	0.00173497	0	0	0.000635591	0.000785931	2.45015e-05	2.45015e-05	0.0008108222	0.001734971	0.0006355912	0.000785931	0.0643844	0.00182464	0.105787	0.290463	0.220041	0.3175	0.00560611	0.00786399	0.0185148	0.0139902	0.0196247	0.0462041	-5.1839	-4.84546	-3.98918	0.9144962
17650	17.79515	0	17.79515	0.0183834	8.05818	6.94145	0.00425862	1.86672	1.60803	-3.99631	2.08669	1.93751	-1.462503	0.0005021915	0.000754986	0.000686382	0	0	0.000224401	6.67702e-05	0.000502191	0.000502191	0.0007549861	0.0006863818	0.000224401	6.677017e-05	0.0543305	0.012885	0.140133	0.19721	0.425733	0.169709	0.00617548	0.0254017	0.014574	0.0436354	0.179486	0.102978	-5.08717	-3.67294	-4.22852	1.955282
17660	24.33177	0	24.33177	0.17924	0.0113788	0.691185	0.189418	0.012025	0.730433	-1.71903	-4.476	-0.369348	0.05523067	0.0005099691	0.00035147	8.23829e-05	0	0	0.00140051	1.0857e-05	0.000509969	0.000509969	0.0003514705	8.238294e-05	0.001400508	1.085697e-05	0.387334	0.0483455	0.219015	0.0768162	0.168054	0.100435	0.0437711	0.955397	0.0209949	0.104068	2.2715	0.0499164	-3.12878	-0.0456288	-3.86348	0.8660706
17670	26.49128	0	26.49128	0.0514951	0.269414	0.00999851	0.178271	0.932688	0.0346139	-2.96627	-1.3115	-4.60532	1.241821	0.0001758133	8.0559e-05	0.000870114	0	0	8.03092e-05	0.00051259	0.000175813	0.000175813	8.055904e-05	0.0008701139	8.03092e-05	0.0005125897	0.550572	0.0342318	0.123965	0.0831989	0.152548	0.0554834	0.108389	0.011221	0.161771	0.148442	0.0153674	0.22155	-2.22203	-4.48997	-1.82157	0.3144653
17680	20.73664	0	20.73664	0.406278	0.00660767	0.275978	0.487981	0.00793647	0.331476	-0.900717	-5.01952	-1.28744	0.183237	0.001383207	0.000417481	0.00119713	0	0	0.000651387	5.2019e-05	0.00138321	0.00138321	0.000417481	0.001197134	0.0006513871	5.201901e-05	0.0943988	0.147419	0.0620797	0.226519	0.135569	0.334014	0.00589143	0.0920027	0.00432045	0.0162118	0.253169	0.0118888	-5.13426	-2.38594	-5.44439	1.012238
17690	25.22247	0	25.22247	2.3319	0.00473706	0.115255	1.30182	0.00264454	0.0643434	0.846682	-5.35234	-2.1606	-0.5829175	5.567854e-05	0.000292134	0.000225919	0	0	0.000715553	3.97265e-05	5.56785e-05	5.56785e-05	0.000292134	0.0002259194	0.0007155531	3.972652e-05	0.00604005	0.130698	0.15779	0.0778536	0.426633	0.200986	0.0543654	0.028103	0.00404729	0.104034	0.0537779	0.00774488	-2.91203	-3.57188	-5.50971	0.6489842
17700	17.60892	0	17.60892	0.0714721	0.00886691	0.000419455	0.186969	0.0231957	0.00109729	-2.63845	-4.72543	-7.77655	0.9616381	0.0003034219	0.000442804	0.000766998	0	0	0.00146976	0.000657128	0.000303422	0.000303422	0.0004428035	0.0007669981	0.001469764	0.0006571279	0.0946377	0.0187051	0.463957	0.139002	0.218506	0.0651926	0.00913109	1.36259	0.411189	0.0265698	3.96488	1.19649	-4.69607	0.309385	-0.888702	1.06809
17710	20.73573	0	20.73573	0.0214621	0.0807597	0.661748	0.00382082	0.0143773	0.117809	-3.84147	-2.51628	-0.41287	-1.725824	0.0003763902	0.000542384	0.000635018	0	0	0.00147877	0.000787636	0.00037639	0.00037639	0.0005423836	0.0006350179	0.001478771	0.0007876356	0.0951575	0.0771679	0.0607868	0.617362	0.0804809	0.0690449	0.0146256	0.0644322	0.00328532	0.015536	0.0684429	0.00348982	-4.22498	-2.74214	-5.71829	0.06038614
17720	19.42922	0	19.42922	0.859013	0.00367368	0.0156907	0.706391	0.00302097	0.0129029	-0.151971	-5.60656	-4.15469	-0.1956159	0.000583315	0.00051713	0.000776512	0	0	0.000531839	0.000725898	0.000583315	0.000583315	0.0005171298	0.0007765118	0.0005318391	0.0007258984	0.419305	0.0698967	0.00304688	0.324217	0.159639	0.0238951	0.00279788	0.00539853	0.0833227	0.0289272	0.0558151	0.861469	-5.87889	-5.22163	-2.48503	2.335918
17730	22.92346	0	22.92346	0.0130982	0.0227441	0.01996	0.00540504	0.00938546	0.00823658	-4.33528	-3.78345	-3.91402	-0.8851451	0.0009971353	0.000715507	0.000617037	0	0	1.56141e-06	0.000659109	0.000997135	0.000997135	0.0007155074	0.000617037	1.561414e-06	0.0006591092	0.0296846	0.234127	0.00859169	0.365006	0.356712	0.00587915	0.0649544	1.30328	0.0631861	0.200642	4.0258	0.19518	-2.73407	0.264888	-2.76167	1.127837
17740	26.65459	0	26.65459	0.492197	0.332714	0.650324	0.52364	0.353968	0.691868	-0.708876	-1.10047	-0.430284	0.0619242	1.617796e-05	8.29299e-05	0.000673272	0	0	0.000121078	0.000310228	1.6178e-05	1.6178e-05	8.292993e-05	0.0006732724	0.0001210783	0.0003102284	0.350919	0.234334	0.110453	0.059316	0.241934	0.00304346	0.0115629	0.0468252	0.0654726	0.0418746	0.169576	0.237106	-4.45995	-3.06133	-2.72612	1.286877
17750	29.23605	0	29.23605	0.00852811	0.0510191	0.0436073	0.00490181	0.0293249	0.0250647	-4.76439	-2.97555	-3.13253	-0.5537648	0.0003184121	0.000219752	5.31808e-05	0	0	1.80223e-08	0.000250404	0.000318412	0.000318412	0.0002197517	5.318082e-05	1.802233e-08	0.0002504042	0.233574	0.316276	0.0476844	0.0919494	0.303673	0.00684284	0.0225213	0.0149131	0.0459996	0.0286932	0.0189999	0.0586057	-3.79329	-4.20552	-3.07912	0.242198
17760	25.71592	0	25.71592	0.050195	0.0943747	2.30965	0.0410245	0.0771327	1.88769	-2.99184	-2.36048	0.837098	-0.2017461	0.0007581128	0.000732179	0.000134686	0	0	4.94213e-06	5.25126e-05	0.000758113	0.000758113	0.0007321786	0.0001346862	4.942127e-06	5.251258e-05	0.496284	0.116405	0.0636732	0.0462709	0.249316	0.0280514	0.118643	0.00762099	0.881479	0.122645	0.00787809	0.911216	-2.13164	-4.87685	-0.126154	0.0331792
17770	22.48085	0	22.48085	0.00602425	0.210842	0.00287457	0.0148529	0.519835	0.00708731	-5.11196	-1.55664	-5.85185	0.9024016	0.000536514	0.000565432	0.000211557	0	0	0.000362429	0.000387515	0.000536514	0.000536514	0.0005654315	0.000211557	0.0003624291	0.0003875152	0.176416	0.0138737	0.119326	0.203549	0.254401	0.232434	0.00222062	0.0359211	0.143261	0.0107645	0.174129	0.694461	-6.10997	-3.32643	-1.94309	1.57847
17780	20.35403	0	20.35403	0.0405765	0.331051	0.0433103	0.0931169	0.759713	0.0993906	-3.20457	-1.10548	-3.13937	0.8306679	0.0009204195	0.000867888	0.00145295	0	0	3.05622e-05	0.00122974	0.000920419	0.000920419	0.0008678877	0.00145295	3.056217e-05	0.001229738	0.0452178	0.125948	0.529631	0.0544793	0.0210346	0.22369	0.0928115	0.810982	0.0320735	0.293081	2.56092	0.101282	-2.37719	-0.209509	-3.43973	1.149877
17790	22.25427	0	22.25427	0.0532799	0.0275634	0.0723159	0.0607095	0.031407	0.0824001	-2.9322	-3.59127	-2.62671	0.1305421	0.001419135	0.000262455	0.00036325	0	0	0.00124729	0.000457808	0.00141914	0.00141914	0.0002624554	0.0003632495	0.001247286	0.0004578075	0.0493852	0.0944939	0.149504	0.359067	0.169395	0.178155	0.109301	0.204063	0.00462636	0.369855	0.690513	0.0156548	-2.21365	-1.58933	-5.37599	1.219007
17800	18.12696	0	18.12696	0.070185	0.106381	0.000491906	0.111237	0.168605	0.00077963	-2.65662	-2.24073	-7.61722	0.4605329	0.0003306637	0.000201421	0.00314148	0	0	0.000947496	2.49731e-05	0.000330664	0.000330664	0.0002014214	0.003141482	0.0009474959	2.497311e-05	0.0787689	0.127499	0.298002	0.383734	0.0702687	0.0417279	0.0741359	0.59263	0.0155604	0.150713	1.20477	0.0316332	-2.60185	-0.523186	-4.16303	0.709477
17810	24.92242	0	24.92242	0.00506632	0.00350823	0.0979397	0.00260806	0.00180598	0.0504177	-5.28514	-5.65264	-2.3234	-0.6640087	0.0002683744	0.000316239	0.000406163	0	0	6.71995e-05	0.000858035	0.000268374	0.000268374	0.0003162394	0.0004061628	6.719948e-05	0.000858035	0.797453	0.0426975	0.0700164	0.0480504	0.0220394	0.019743	0.735441	0.0164593	0.144096	0.999164	0.0223615	0.195768	-0.307285	-4.10686	-1.93728	0.3064488
17820	22.47215	0	22.47215	1.78104	0.319258	0.00185163	1.51912	0.272309	0.00157934	0.577195	-1.14176	-6.29169	-0.1590623	0.0007591416	0.000431775	0.00030966	0	0	0.000118173	4.41076e-05	0.000759142	0.000759142	0.0004317746	0.00030966	0.000118173	4.410762e-05	0.0707639	0.249009	0.597028	0.0461608	0.0206937	0.0163447	0.00443744	2.69511	0.0784556	0.0073881	4.48721	0.130624	-5.41768	0.991439	-2.54522	0.5097922
17830	26.62933	0	26.62933	0.249765	0.107743	0.0122657	0.362384	0.156325	0.0177963	-1.38723	-2.228	-4.40095	0.3721831	0.0002434412	0.000120117	2.7405e-06	0	0	0.000307768	0.000148154	0.000243441	0.000243441	0.0001201172	2.740499e-06	0.0003077676	0.000148154	0.0183395	0.121247	0.148433	0.0820777	0.58553	0.0443727	0.00281597	0.167955	0.00766732	0.0116167	0.692864	0.0316299	-5.87245	-1.78406	-4.87079	1.417136
17840	23.63993	0	23.63993	0.190749	0.257643	0.611436	0.0530435	0.0716453	0.170028	-1.6568	-1.35618	-0.491945	-1.279847	0.0001384144	0.000102928	0.000232604	0	0	0.00114996	6.45547e-05	0.000138414	0.000138414	0.0001029284	0.000232604	0.001149957	6.45547e-05	0.233764	0.0579195	0.161106	0.0191738	0.459297	0.0687397	0.00718976	1.66777	0.116404	0.0294018	6.82018	0.476023	-4.9351	0.511488	-2.15069	1.408398
17850	17.44832	0	17.44832	0.0247986	0.00822446	0.017538	0.0580531	0.0192534	0.0410563	-3.69697	-4.80064	-4.04338	0.8505726	6.715954e-05	0.00146825	0.000220928	0	0	0.000710459	0.000121474	6.71595e-05	6.71595e-05	0.001468251	0.000220928	0.0007104588	0.0001214742	0.110925	0.11137	0.0918453	0.0761595	0.551775	0.0579259	0.0732345	5.52946	3.47637	3.56275	269	169.12	-2.61409	1.71009	1.24599	3.884622
17860	19.46853	0	19.46853	0.166178	0.265108	0.00973124	0.362179	0.577794	0.0212089	-1.7947	-1.32762	-4.63241	0.7790805	0.0001280021	0.000105036	0.000916592	0	0	0.00140476	0.00124827	0.000128002	0.000128002	0.0001050362	0.0009165917	0.001404762	0.001248271	0.130908	0.243749	0.182779	0.130863	0.102609	0.209092	0.0272715	0.0108712	9.86991	0.0369403	0.0147254	13.3692	-3.60191	-4.52164	2.28949	0.3034608
17870	25.75755	0	25.75755	1.7222	0.039856	0.020485	2.74342	0.0634897	0.0326321	0.543602	-3.22248	-3.88806	0.4656046	0.0001008542	0.000341225	4.47959e-05	0	0	0.00057105	0.00104169	0.000100854	0.000100854	0.000341225	4.479591e-05	0.0005710497	0.001041693	0.288308	0.0973022	0.091984	0.148926	0.25462	0.118859	0.0578506	0.0232587	0.449028	0.0581936	0.0233966	0.451691	-2.84989	-3.76108	-0.800669	0.005912409
17880	22.27446	0	22.27446	0.0228246	0.0399903	1.57339	0.0335766	0.0588286	2.31457	-3.77992	-3.21912	0.453233	0.3859904	0.0002140944	5.26597e-05	0.000132401	0	0	9.75207e-05	0.00220277	0.000214094	0.000214094	5.26597e-05	0.0001324014	9.752072e-05	0.002202774	0.208274	0.135907	0.0926576	0.161555	0.102686	0.29892	0.0136011	0.0503852	0.0217717	0.173632	0.643216	0.277937	-4.2976	-2.98806	-3.82714	2.546784
17890	18.81104	0	18.81104	0.00138697	0.0329451	0.00137246	0.000621774	0.0147692	0.000615271	-6.58064	-3.41291	-6.59115	-0.8022988	0.00174382	0.000215714	0.00118484	0	0	7.28612e-05	0.000601725	0.00174382	0.00174382	0.0002157144	0.001184837	7.286115e-05	0.0006017247	0.417225	0.0802713	0.0361505	0.300013	0.0127701	0.15357	0.0184999	0.00484369	0.018872	0.0277432	0.00726379	0.0283012	-3.98999	-5.33008	-3.97007	0.4052245
17900	22.38333	0	22.38333	0.00215528	0.102408	2.35656	0.0040658	0.193185	4.4455	-6.13983	-2.27879	0.857204	0.6346874	0.00103999	0.000154899	7.94406e-05	0	0	9.35909e-05	0.000851267	0.00103999	0.00103999	0.0001548993	7.944055e-05	9.359088e-05	0.0008512673	0.0449322	0.243305	0.107563	0.0434335	0.0379965	0.52277	0.0271309	0.423943	0.124115	0.122515	1.91439	0.560462	-3.60708	-0.858157	-2.08655	1.507557
17910	25.04123	0	25.04123	0.306433	0.17863	0.0955329	0.185877	0.108354	0.0579486	-1.18276	-1.72244	-2.34828	-0.4999139	1.515322e-05	0.0014122	6.67841e-05	0	0	3.0051e-05	0.000471225	1.51532e-05	1.51532e-05	0.001412198	6.678414e-05	3.005102e-05	0.0004712248	0.0616204	0.389317	0.0788313	0.0472907	0.203704	0.219237	0.0244634	0.0764361	0.087574	0.291387	0.910444	1.04311	-3.71058	-2.5713	-2.43527	2.477477
17920	26.2714	0	26.2714	0.0811321	0.0149223	0.289	0.0439857	0.00809014	0.156681	-2.51168	-4.2049	-1.24133	-0.6122141	0.0002158122	0.000673664	0.000487311	0	0	0.000450489	0.00027433	0.000215812	0.000215812	0.0006736638	0.0004873105	0.0004504894	0.0002743302	0.0698758	0.0874034	0.066184	0.35623	0.106345	0.313962	0.0328597	0.388031	0.177747	0.0495083	0.58463	0.267804	-3.41551	-0.94667	-1.72739	0.4098933
17930	22.60914	0	22.60914	0.352557	0.0166886	0.131336	2.41757	0.114438	0.900605	-1.04254	-4.09303	-2.02999	1.925306	0.0002286616	0.000359849	0.000187697	0	0	0.000294248	0.00149296	0.000228662	0.000228662	0.0003598485	0.0001876967	0.0002942476	0.001492965	0.0142942	0.654883	0.0170043	0.0167437	0.156189	0.140886	0.0252136	0.328877	0.00389868	0.0428074	0.558364	0.00661916	-3.68037	-1.11207	-5.54712	0.5293289
17940	27.22824	0	27.22824	0.00941484	0.0276105	1.44844	0.0136005	0.0398856	2.09238	-4.66547	-3.58956	0.370485	0.3678181	0.0002390056	0.000205574	0.000242194	0	0	0.000119925	1.48447e-05	0.000239006	0.000239006	0.0002055737	0.0002421944	0.0001199253	1.484468e-05	0.223531	0.353096	0.0259786	0.0215452	0.286129	0.0897197	0.111074	0.815815	0.380092	0.154764	1.1367	0.529596	-2.19756	-0.203568	-0.967342	0.3317006
17950	24.54533	0	24.54533	0.0686968	0.00427058	0.162237	0.160255	0.00996239	0.378466	-2.67805	-5.45601	-1.8187	0.8470664	0.001056968	0.000852773	2.67995e-05	0	0	0.000337798	0.000212298	0.00105697	0.00105697	0.0008527733	2.67995e-05	0.0003377981	0.0002122984	0.18226	0.164452	0.0884196	0.199797	0.215032	0.15004	0.563223	0.00689864	0.0357831	0.586616	0.00718517	0.0372693	-0.574079	-4.97643	-3.33028	0.04069492
17960	21.60345	0	21.60345	0.00209897	5.58014	0.0671949	0.000329556	0.876131	0.0105502	-6.16631	1.71921	-2.70016	-1.851453	0.001348397	0.000101724	6.45187e-05	0	0	0.000118805	0.000524264	0.0013484	0.0013484	0.0001017245	6.451867e-05	0.0001188046	0.0005242636	0.102347	0.188507	0.308294	0.0533276	0.0170151	0.330509	0.096486	0.106141	0.0106591	0.114516	0.125975	0.0126509	-2.33836	-2.24298	-4.54134	0.1713145
17970	19.41504	0	19.41504	6.76606	0.0687704	0.0706551	5.93748	0.0603487	0.0620026	1.91192	-2.67698	-2.64995	-0.1306334	0.000109666	0.00267729	0.000274885	0	0	0.000869912	0.000234156	0.000109666	0.000109666	0.002677295	0.0002748847	0.000869912	0.0002341558	0.131928	0.399801	0.292011	0.017093	0.0350493	0.124119	0.0246228	0.0118807	0.0143744	0.0610973	0.02948	0.0356676	-3.70408	-4.43284	-4.24231	0.9087927
17980	18.19294	0	18.19294	0.0175349	0.0126974	0.0150688	0.0224681	0.0162696	0.0193082	-4.04356	-4.36636	-4.19513	0.2479026	0.001591284	0.000450543	0.00299375	0	0	6.34644e-05	0.000436616	0.00159128	0.00159128	0.0004505433	0.002993755	6.346444e-05	0.0004366158	0.0228857	0.0954933	0.404226	0.0707868	0.233354	0.173254	0.3388	0.0921008	0.0279998	1.55246	0.422027	0.128301	-1.08234	-2.38487	-3.57556	1.522185
17990	21.25046	0	21.25046	0.252576	0.0659876	0.00806654	0.78173	0.204233	0.0249661	-1.37604	-2.71829	-4.82003	1.129796	0.0003115321	0.00160398	2.23868e-05	0	0	0.00040549	0.000230283	0.000311532	0.000311532	0.001603976	2.238682e-05	0.00040549	0.0002302835	0.0413764	0.398621	0.0434627	0.286662	0.150841	0.079038	12.1105	0.386503	0.25105	16.7701	0.535216	0.347645	2.49407	-0.950616	-1.3821	0.3255311
18000	24.3386	0	24.3386	5.9238	0.628274	1.10231	3.40419	0.361046	0.633454	1.77898	-0.464779	0.097404	-0.5539722	0.0001055481	6.40713e-05	0.000319921	0	0	0.000296024	0.000147083	0.000105548	0.000105548	6.407126e-05	0.0003199211	0.0002960238	0.0001470831	0.0863638	0.0126294	0.034548	0.601825	0.0567552	0.207878	0.37156	0.116908	0.0226456	1.15094	0.362132	0.0701468	-0.990045	-2.14637	-3.78779	1.130624
18010	21.5168	0	21.5168	0.00714708	0.366526	0.829526	0.00509216	0.261143	0.591021	-4.94105	-1.00368	-0.186901	-0.3390031	0.0007791948	0.000465299	0.000394507	0	0	0.000421681	0.00074766	0.000779195	0.000779195	0.0004652986	0.0003945069	0.000421681	0.0007476601	0.188384	0.158667	0.00119873	0.0491466	0.187054	0.41555	0.690827	0.0565745	1.86435	2.02178	0.165572	5.45624	-0.369866	-2.8722	0.622913	1.073846
18020	25.94978	0	25.94978	0.0597155	0.25104	0.0639222	0.0123794	0.0520423	0.0132515	-2.81816	-1.38214	-2.75009	-1.573555	0.0001714295	0.000333323	0.000233171	0	0	9.65445e-05	0.00106785	0.00017143	0.00017143	0.0003333231	0.0002331705	9.654446e-05	0.001067853	0.32629	0.0235934	0.0007072	0.087786	0.0705198	0.491104	0.22805	0.0592096	0.198576	0.432858	0.112385	0.376913	-1.47819	-2.82667	-1.61658	0.6408428
18030	19.60061	0	19.60061	0.00972473	0.835728	3.20998	0.0221696	1.90522	7.31783	-4.63308	-0.179452	1.16626	0.8240495	0.000513824	0.000691041	0.000424959	0	0	5.90393e-05	0.0015578	0.000513824	0.000513824	0.0006910412	0.0004249587	5.903932e-05	0.001557805	0.0575778	0.667483	0.00280247	0.126843	0.0983375	0.0469563	0.00435884	0.00392371	0.514344	0.00496891	0.00447288	0.586332	-5.43555	-5.54072	-0.664864	0.1309947
18040	21.02744	0	21.02744	0.0195831	0.0292848	0.00211321	0.0115127	0.0172163	0.00124233	-3.93309	-3.53069	-6.15955	-0.5312152	0.0001397289	0.000258605	8.80218e-06	0	0	0.000914421	0.000345031	0.000139729	0.000139729	0.0002586054	8.802184e-06	0.0009144213	0.0003450313	0.22339	0.0185121	0.00274844	0.447086	0.156179	0.152085	0.581822	10.1412	0.222977	4.39064	76.529	1.68267	-0.54159	2.3166	-1.50069	2.021065
18050	25.91855	0	25.91855	0.0439167	0.0256543	0.0698581	0.0224847	0.0131346	0.0357662	-3.12546	-3.66304	-2.66129	-0.6694612	0.0001253534	0.000437142	0.00113595	0	0	0.000198044	0.000331054	0.000125353	0.000125353	0.0004371422	0.001135948	0.0001980436	0.0003310543	0.0747229	0.0588261	0.0778524	0.182185	0.205904	0.40051	0.809774	0.307696	0.28837	0.894887	0.340037	0.31868	-0.211	-1.17864	-1.24351	0.09994226
