Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
4640	-6387.507	-6407.716	20.20846	0.00445231	0.00456815	0.0828199	0.00643742	0.00660491	0.119746	-5.41433	-5.38865	-2.49109	0.3687041	0.001330848	0.00248842	0.000135292	0.003338	0.00225242	0.000106973	0.00252626	0.00133085	0.00133085	0.002488418	0.003337999	0.0001352919	0.000106973	0.002252425	0.002526265	0.617556	0.0946294	0.12015	0.0071418	0.157287	0.00323496	0.0446258	0.0567506	0.157844	0.0736285	0.0936333	0.260429	-3.10944	-2.86909	-1.84615	0.5007202
4650	-6382.171	-6399.033	16.86174	0.00240874	0.0193432	0.133899	0.00321752	0.025838	0.178858	-6.02865	-3.94542	-2.01067	0.2895051	0.0008390309	0.00368844	3.46555e-06	0.0051945	0.00389345	0.000105288	0.000223911	0.000839031	0.000839031	0.003688441	0.005194504	3.465549e-06	0.0001052877	0.003893445	0.0002239108	0.0522121	0.604131	0.192065	0.00847138	0.139283	0.00383721	0.046253	0.0527092	0.161821	0.071083	0.0810052	0.248692	-3.07363	-2.94297	-1.82126	0.4297233
4660	-6384.28	-6401.031	16.7513	0.00158048	0.0226521	0.0340214	0.000345977	0.00495868	0.00744748	-6.45003	-3.7875	-3.38077	-1.519113	0.001430183	0.00287276	9.25678e-05	0.00363656	0.0024892	0.000169869	0.0026362	0.00143018	0.00143018	0.002872765	0.003636557	9.256778e-05	0.000169869	0.002489201	0.002636196	0.343683	0.187111	0.100509	0.0397136	0.290413	0.0385702	0.0405868	0.0439103	0.101827	0.0631722	0.0683451	0.158491	-3.20431	-3.12561	-2.28448	0.4424211
4670	-6387.262	-6408.607	21.34546	0.00086508	0.0125265	0.00341948	0.00086711	0.0125559	0.0034275	-7.05269	-4.37991	-5.67827	0.002343647	0.001032853	0.00387833	0.00012859	0.00303097	0.00118146	0.00121669	0.000285997	0.00103285	0.00103285	0.003878335	0.003030966	0.0001285897	0.001216686	0.001181459	0.0002859973	0.0810277	0.193805	0.0569538	0.511002	0.116112	0.0410999	0.0419563	0.0495246	0.0945066	0.0658289	0.0777035	0.14828	-3.17113	-3.00529	-2.35909	0.4504304
4680	-6381.359	-6408.761	27.40226	0.00415271	0.0273831	0.0127027	0.00445039	0.0293461	0.0136133	-5.484	-3.59783	-4.36594	0.06923233	0.0006864417	0.00322264	7.25415e-05	0.0032506	0.000923228	0.000604367	0.000238035	0.000686442	0.000686442	0.003222644	0.0032506	7.254147e-05	0.0006043668	0.0009232278	0.0002380346	0.0927527	0.131961	0.0801401	0.181512	0.152781	0.360854	0.0474251	0.0563874	0.0910514	0.0690437	0.0820915	0.132557	-3.0486	-2.87551	-2.39633	0.3755882
4690	-6382.95	-6402.585	19.6354	0.000461337	0.00972996	0.0119732	0.000681866	0.0143811	0.0176967	-7.68138	-4.63255	-4.42508	0.3907028	0.0006488624	0.00261333	3.26561e-05	0.00544862	0.0012585	0.000246833	0.00123648	0.000648862	0.000648862	0.002613326	0.005448616	3.265611e-05	0.0002468331	0.001258496	0.001236483	0.168201	0.225508	0.151216	0.0231881	0.301287	0.1306	0.0429531	0.0454503	0.0861219	0.0694757	0.0735148	0.1393	-3.14765	-3.09114	-2.45199	0.480867
4700	-6380.482	-6405.476	24.99363	0.00262686	0.0252841	0.0675531	0.00122424	0.0117835	0.0314829	-5.94197	-3.67758	-2.69484	-0.7634714	0.0009950869	0.0038373	6.57258e-05	0.00309791	0.00158518	1.16257e-05	0.000369536	0.000995087	0.000995087	0.003837301	0.003097914	6.572577e-05	1.162573e-05	0.001585179	0.0003695358	0.116035	0.0270905	0.294046	0.139935	0.254729	0.168165	0.0454157	0.0415534	0.116185	0.0706474	0.0646393	0.180734	-3.0919	-3.18078	-2.15257	0.4418432
4710	-6385.4	-6410.228	24.82785	0.00970743	0.00912661	0.0307939	0.0147245	0.0138434	0.0467089	-4.63486	-4.69656	-3.48044	0.4166181	0.001224489	0.00244427	0.000104331	0.00299496	0.0013582	0.00128776	0.000996321	0.00122449	0.00122449	0.002444267	0.002994964	0.0001043313	0.001287757	0.001358202	0.0009963211	0.297363	0.244701	0.0099187	0.224144	0.221546	0.00232724	0.0482164	0.0464445	0.0919861	0.0674977	0.0650172	0.128771	-3.03206	-3.0695	-2.38612	0.3363946
4720	-6384.997	-6410.989	25.99256	0.00349062	0.0159194	0.0117459	0.000739092	0.00337072	0.00248703	-5.65768	-4.14022	-4.44425	-1.552412	0.0002590242	0.00389869	2.75044e-05	0.00253477	0.00120969	0.000775877	0.000229605	0.000259024	0.000259024	0.00389869	0.002534773	2.750444e-05	0.0007758765	0.001209688	0.0002296054	0.142363	0.0927765	0.355936	0.345904	0.0581565	0.00486456	0.0447026	0.0407457	0.078115	0.0656471	0.0598362	0.114714	-3.10772	-3.2004	-2.54957	0.3842604
4730	-6381.949	-6408.017	26.06795	0.00743174	0.0340386	0.00955967	0.00319079	0.0146143	0.00410442	-4.902	-3.38026	-4.6502	-0.8454901	0.001095816	0.00397776	5.08681e-05	0.00162304	0.00168273	0.000410001	0.000803985	0.00109582	0.00109582	0.00397776	0.001623043	5.08681e-05	0.0004100006	0.001682725	0.0008039849	0.406239	0.0689272	0.177504	0.169189	0.166488	0.0116521	0.0486216	0.0613538	0.097045	0.0658742	0.0831243	0.13148	-3.02369	-2.7911	-2.33258	0.3036801
4740	-6380.404	-6407.818	27.41393	0.00880917	0.03051	0.00873048	0.00830406	0.0287606	0.00822988	-4.73196	-3.4897	-4.74094	-0.05904852	0.001057702	0.00301007	7.1625e-05	0.00300163	0.00145824	0.000138173	0.000423428	0.0010577	0.0010577	0.003010065	0.003001629	7.162505e-05	0.0001381728	0.001458244	0.0004234278	0.371266	0.176137	0.0612441	0.0128222	0.347031	0.0314988	0.0502369	0.0524244	0.0970136	0.0693893	0.0724107	0.133999	-2.99101	-2.94838	-2.3329	0.3229826
4750	-6380.89	-6402.512	21.62222	0.00852426	0.00913512	0.00486454	0.0185917	0.0199239	0.0106097	-4.76484	-4.69563	-5.32578	0.7797964	0.0008595607	0.00306783	1.0965e-05	0.00366351	0.00223776	0.000383932	0.00117562	0.000859561	0.000859561	0.003067828	0.003663508	1.096499e-05	0.0003839321	0.002237764	0.001175617	0.338586	0.20355	0.0925898	0.0528599	0.31193	0.000483337	0.0469831	0.0499295	0.0829861	0.0764465	0.0812405	0.135027	-3.05797	-2.99714	-2.48908	0.4868026
4760	-6380.258	-6404.604	24.3465	0.00362106	0.0237788	0.010722	0.00164086	0.0107752	0.00485861	-5.62099	-3.73896	-4.53545	-0.7915488	0.000602864	0.00359212	0.000153317	0.00287403	0.00171998	0.000160082	0.0011107	0.000602864	0.000602864	0.003592125	0.002874034	0.0001533169	0.0001600818	0.001719979	0.001110703	0.455944	0.0968407	0.0726252	0.20713	0.166344	0.00111659	0.0450744	0.0465347	0.113979	0.0669445	0.0691134	0.169281	-3.09944	-3.06756	-2.17174	0.3955493
4770	-6387.043	-6407.465	20.4221	0.00406103	0.0220294	0.0486266	0.000680197	0.0036898	0.00814465	-5.50632	-3.81538	-3.02359	-1.786809	0.0002085635	0.00322421	0.000225309	0.00358656	0.00236212	0.000925401	0.00125275	0.000208563	0.000208563	0.003224209	0.003586563	0.0002253094	0.000925401	0.002362123	0.001252747	0.196401	0.280343	0.115678	0.133081	0.272519	0.00197765	0.0511796	0.0481724	0.131916	0.0668343	0.0629072	0.172266	-2.97241	-3.03297	-2.02559	0.2668741
4780	-6378.478	-6402.883	24.40474	0.000966946	0.016627	0.0266838	0.00130688	0.0224724	0.0360646	-6.94137	-4.09673	-3.6237	0.3012556	0.0009268708	0.00315991	1.37917e-05	0.00253902	0.00172957	0.000470839	0.000998971	0.000926871	0.000926871	0.003159909	0.002539016	1.379171e-05	0.0004708387	0.00172957	0.0009989706	0.50848	0.0952484	0.0157331	0.273131	0.0995197	0.00788734	0.0423529	0.0515849	0.111895	0.0634893	0.0773286	0.167737	-3.16172	-2.96453	-2.19019	0.4048351
4790	-6385.86	-6406.11	20.24955	0.00409995	0.00600319	0.0159822	0.00330012	0.00483208	0.0128643	-5.49678	-5.11546	-4.13628	-0.2170155	0.001160121	0.00263997	3.62368e-05	0.00552519	0.00155665	0.000817502	0.000443297	0.00116012	0.00116012	0.002639968	0.00552519	3.623683e-05	0.0008175022	0.001556648	0.0004432965	0.0924116	0.240639	0.0277119	0.0339891	0.178186	0.427062	0.047839	0.0444584	0.0736861	0.076715	0.0712939	0.118164	-3.03991	-3.1132	-2.60794	0.472256
4800	-6384.714	-6405.509	20.79481	0.00637056	0.0108501	0.00667661	0.00925379	0.0157606	0.00969834	-5.05607	-4.52358	-5.00915	0.3733451	0.0003948575	0.00265335	6.86768e-05	0.00659745	0.00195405	0.000131374	0.000214464	0.000394858	0.000394858	0.002653349	0.006597446	6.867678e-05	0.0001313744	0.001954054	0.0002144636	0.111432	0.304684	0.0241907	0.198884	0.326451	0.0343584	0.0462794	0.0526397	0.0982507	0.0686213	0.0780522	0.145682	-3.07306	-2.94428	-2.32023	0.3939067
4810	-6382.425	-6404.029	21.60396	0.00150021	0.00670967	0.121731	0.000809417	0.00362012	0.0656785	-6.50215	-5.0042	-2.10594	-0.6170426	0.0007025267	0.00330602	9.53324e-05	0.00270762	0.00323579	0.000390296	0.000658471	0.000702527	0.000702527	0.003306018	0.002707615	9.533244e-05	0.0003902958	0.003235787	0.000658471	0.201365	0.170953	0.255336	0.0530356	0.23047	0.0888411	0.0419132	0.0386649	0.179822	0.0653556	0.0602905	0.280398	-3.17215	-3.25282	-1.71579	0.4442425
4820	-6386.908	-6407.757	20.84874	0.00550045	0.0112589	0.104656	0.00170021	0.00348015	0.0323495	-5.20293	-4.4866	-2.25708	-1.174081	0.0004874504	0.00241688	3.27497e-05	0.00317868	0.00186718	6.97167e-05	0.00378981	0.00048745	0.00048745	0.002416877	0.003178681	3.27497e-05	6.971673e-05	0.001867182	0.003789812	0.457119	0.094008	0.0519168	0.236388	0.0497043	0.110864	0.0428722	0.0405045	0.199187	0.0669917	0.0632919	0.311247	-3.14953	-3.20634	-1.61351	0.4463436
4830	-6383.711	-6401.436	17.7252	0.00409595	0.0182466	0.144132	0.00563459	0.025101	0.198275	-5.49776	-4.00377	-1.93703	0.3189251	0.001368171	0.00342687	7.95942e-05	0.00330482	0.00365021	0.00129134	0.000590392	0.00136817	0.00136817	0.003426871	0.003304823	7.959418e-05	0.001291339	0.003650214	0.0005903924	0.0923447	0.432537	0.0905716	0.0612047	0.267176	0.0561667	0.0449215	0.0502985	0.167386	0.0667795	0.0747729	0.248833	-3.10284	-2.98978	-1.78745	0.3964796
4840	-6387.735	-6403.821	16.08564	0.00298218	0.00963319	0.0339897	0.0024333	0.00786018	0.0277338	-5.8151	-4.64254	-3.3817	-0.2034047	0.0007188202	0.00263771	0.000101724	0.00654918	0.00307049	0.000782253	0.000437066	0.00071882	0.00071882	0.002637712	0.006549177	0.000101724	0.0007822529	0.003070488	0.0004370657	0.0872568	0.272436	0.0199291	0.00764593	0.205177	0.407555	0.0472179	0.0522359	0.0949043	0.07925	0.0876722	0.159286	-3.05298	-2.95198	-2.35489	0.5178336
4850	-6383.98	-6406.671	22.69119	0.00254061	0.0319075	0.0258499	0.000879078	0.0110403	0.00894435	-5.97535	-3.44491	-3.65545	-1.061286	0.001531115	0.00252005	1.44194e-05	0.00443778	0.00107336	0.00104789	0.000394047	0.00153112	0.00153112	0.002520051	0.004437781	1.441938e-05	0.001047892	0.001073363	0.0003940475	0.384165	0.303166	0.0845658	0.00563406	0.14797	0.0744999	0.0442586	0.0566187	0.0976515	0.0581503	0.0743899	0.128302	-3.1177	-2.87142	-2.32635	0.272981
4860	-6382.41	-6407.746	25.33523	0.0106234	0.034486	0.0249095	0.00432437	0.0140379	0.0101397	-4.5447	-3.3672	-3.6925	-0.8987929	0.001275916	0.00350014	5.28054e-05	0.00270035	0.00201981	0.00033704	0.000355013	0.00127592	0.00127592	0.00350014	0.002700352	5.280541e-05	0.0003370399	0.002019812	0.0003550128	0.077138	0.0292859	0.154331	0.393426	0.270042	0.0757767	0.049661	0.0530965	0.0929578	0.0665432	0.0711466	0.124559	-3.00254	-2.93564	-2.37561	0.2926317
4870	-6383.696	-6405.33	21.6338	0.00228474	0.018456	0.000714286	0.000536875	0.00433685	0.000167845	-6.0815	-3.99237	-7.24423	-1.44824	0.0008621181	0.00276149	9.32079e-06	0.00245262	0.00210051	0.000690995	0.00104858	0.000862118	0.000862118	0.002761495	0.002452618	9.320794e-06	0.0006909952	0.002100513	0.001048578	0.320199	0.010948	0.0659108	0.303315	0.22424	0.0753864	0.04397	0.0477972	0.0866489	0.0675827	0.0734652	0.133181	-3.12425	-3.04079	-2.44589	0.429845
4880	-6386.034	-6403.834	17.79928	0.00241378	0.0439549	0.00203616	0.00188185	0.0342684	0.00158744	-6.02656	-3.12459	-6.19669	-0.2489408	0.001655256	0.00420419	2.07324e-05	0.00447073	0.00148095	0.000456683	0.000650532	0.00165526	0.00165526	0.004204192	0.004470733	2.073236e-05	0.0004566831	0.001480954	0.0006505324	0.0925483	0.0524944	0.192211	0.274816	0.194041	0.19389	0.0474113	0.0642031	0.103729	0.0700015	0.0947943	0.153153	-3.0489	-2.7457	-2.26598	0.3896575
4890	-6380.941	-6403.687	22.74657	0.00480847	0.0299675	0.0807015	0.00639962	0.0398839	0.107406	-5.33738	-3.50764	-2.517	0.2858592	0.001360057	0.00342228	0.000226865	0.00371429	0.00249684	2.55268e-06	0.000234767	0.00136006	0.00136006	0.003422284	0.003714292	0.0002268648	2.552679e-06	0.002496841	0.000234767	0.310828	0.215692	0.140847	0.0380097	0.199789	0.0948343	0.0498754	0.0610268	0.136477	0.071205	0.0871253	0.194843	-2.99823	-2.79644	-1.9916	0.3560344
4900	-6381.093	-6407.511	26.41734	0.00173712	0.0217159	0.067066	0.000858251	0.0107291	0.033135	-6.35553	-3.82971	-2.70208	-0.7050866	0.001182758	0.00263104	3.65161e-06	0.00220421	0.00143935	0.000531297	0.00114363	0.00118276	0.00118276	0.002631039	0.002204212	3.651615e-06	0.0005312969	0.001439348	0.001143629	0.20179	0.0949969	0.0556606	0.0773254	0.34322	0.227006	0.0467082	0.0509806	0.124563	0.0674567	0.0736269	0.179896	-3.06383	-2.97631	-2.08294	0.3675658
4910	-6383.173	-6403.849	20.67609	0.000549154	0.011097	0.0121607	0.000300776	0.00607789	0.0066605	-7.50713	-4.50108	-4.40955	-0.6020131	0.0006548615	0.00324207	5.54307e-05	0.00369723	0.00221749	0.000816513	0.000389845	0.000654861	0.000654861	0.003242066	0.003697227	5.543067e-05	0.0008165127	0.002217495	0.0003898447	0.105743	0.215458	0.031025	0.066123	0.286324	0.295326	0.0417564	0.0468589	0.107618	0.0642925	0.0721489	0.1657	-3.1759	-3.06061	-2.22917	0.4315911
4920	-6382.05	-6407.261	25.21105	0.00363366	0.0544373	0.0125579	0.00258738	0.0387626	0.00894201	-5.61752	-2.91071	-4.3774	-0.3395929	0.0002334565	0.00474063	3.6349e-05	0.00275463	0.00138819	0.000464346	0.000459325	0.000233457	0.000233457	0.004740625	0.002754632	3.6349e-05	0.0004643457	0.001388193	0.0004593247	0.291105	0.272497	0.19646	0.12242	0.060574	0.0569429	0.0502796	0.0684616	0.0818103	0.0685526	0.0933424	0.111542	-2.99016	-2.68148	-2.50335	0.3100014
4930	-6384.61	-6405.31	20.70019	0.00078064	0.0444796	0.0683725	0.000242758	0.013832	0.021262	-7.1554	-3.11272	-2.68278	-1.168048	0.0006149106	0.00397346	1.53478e-05	0.00406816	0.0021308	8.4643e-05	0.000478123	0.000614911	0.000614911	0.003973459	0.004068156	1.534777e-05	8.464299e-05	0.002130804	0.0004781234	0.205169	0.113846	0.0387688	0.385794	0.235034	0.0213879	0.0406137	0.0469759	0.0954609	0.0630592	0.0729375	0.148218	-3.20365	-3.05812	-2.34904	0.4399679
4940	-6385.789	-6402.17	16.3811	0.000837411	0.00994961	0.0192213	0.000613594	0.00729036	0.014084	-7.0852	-4.61022	-3.95174	-0.3109805	0.00183849	0.00374702	6.67646e-05	0.00361104	0.00231362	0.000393742	0.00153961	0.00183849	0.00183849	0.003747024	0.003611041	6.676459e-05	0.0003937422	0.002313624	0.001539612	0.037588	0.111596	0.509651	0.184405	0.143307	0.013453	0.0425638	0.0454954	0.100701	0.0690489	0.0738047	0.163362	-3.15675	-3.09014	-2.2956	0.4838112
4950	-6383.817	-6401.799	17.98207	0.00134108	0.00982686	0.188769	0.000738169	0.00540898	0.103904	-6.61428	-4.62264	-1.66723	-0.5970588	0.001783754	0.00315951	8.6495e-05	0.00368869	0.00293744	0.000351533	0.000870006	0.00178375	0.00178375	0.003159511	0.00368869	8.649502e-05	0.0003515332	0.002937445	0.000870006	0.278985	0.106144	0.248272	0.142856	0.126835	0.0969083	0.0415303	0.0464615	0.221079	0.061664	0.0689859	0.328257	-3.18133	-3.06913	-1.50923	0.3952774
4960	-6379.337	-6401.424	22.08744	0.00481883	0.0151569	0.130204	0.00727288	0.0228757	0.196512	-5.33522	-4.1893	-2.03865	0.41162	0.0004798389	0.00288038	3.19252e-05	0.00447669	0.00297656	1.80988e-05	0.000707942	0.000479839	0.000479839	0.002880384	0.004476694	3.192523e-05	1.809883e-05	0.00297656	0.0007079423	0.0511075	0.190126	0.411939	0.156258	0.0627358	0.127835	0.0478868	0.0518576	0.186613	0.072658	0.0786828	0.283146	-3.03891	-2.95925	-1.67872	0.4169235
4970	-6384.702	-6405.297	20.59581	0.00279743	0.00528277	0.169309	0.00422206	0.00797307	0.255532	-5.87905	-5.24331	-1.77603	0.41162	0.0002995139	0.00393919	0.000160991	0.00361087	0.0025347	0.000189583	0.00105651	0.000299514	0.000299514	0.003939194	0.003610874	0.0001609914	0.0001895833	0.002534702	0.001056511	0.0605914	0.0171164	0.0162725	0.0788867	0.0353931	0.79174	0.0464559	0.047456	0.211371	0.0729916	0.074563	0.332107	-3.06925	-3.04795	-1.55414	0.4518418
4980	-6383.967	-6409.816	25.84909	0.00445343	0.00412051	0.0518523	0.0031424	0.00290749	0.0365877	-5.41408	-5.49178	-2.95936	-0.3486872	0.0001111967	0.00313734	9.06516e-05	0.00287164	0.0018349	0.000174325	0.00123805	0.000111197	0.000111197	0.003137337	0.002871642	9.065157e-05	0.0001743247	0.001834903	0.00123805	0.151117	0.00535382	0.120506	0.0202558	0.207717	0.49505	0.044909	0.0454548	0.104417	0.0680745	0.0689019	0.158278	-3.10312	-3.09104	-2.25937	0.4159656
4990	-6391.039	-6413.866	22.82627	0.0113851	0.0303709	0.0275674	0.00442982	0.011817	0.0107262	-4.47545	-3.49427	-3.59112	-0.9439472	0.0004950952	0.00302381	6.81867e-06	0.0034174	0.00173233	0.000508933	0.00234121	0.000495095	0.000495095	0.003023814	0.003417399	6.818669e-06	0.0005089326	0.001732329	0.002341209	0.0109382	0.00872911	0.227936	0.170261	0.0278767	0.554259	0.0493618	0.0655769	0.133839	0.0557289	0.0740356	0.151103	-3.00858	-2.72453	-2.01112	0.1213225
5000	-6390.35	-6409.049	18.69917	0.000299894	0.00405929	0.0913645	0.000425946	0.00576551	0.129767	-8.11208	-5.50675	-2.3929	0.3508854	0.001603307	0.00251215	7.08693e-05	0.00195463	0.0034451	0.00123936	0.000713452	0.00160331	0.00160331	0.002512154	0.001954633	7.086929e-05	0.001239357	0.003445104	0.0007134515	0.0852743	0.0315382	0.142309	0.166181	0.198236	0.376462	0.0465693	0.0436188	0.153832	0.0780594	0.0731138	0.257853	-3.06681	-3.13227	-1.87189	0.5165286
5010	-6388.033	-6400.595	12.56249	0.00289148	0.00169819	0.0868713	0.00165934	0.000974547	0.0498531	-5.84599	-6.37819	-2.44333	-0.5553468	0.0007572319	0.00263284	6.15698e-05	0.00489245	0.00407713	0.0019712	0.00103177	0.000757232	0.000757232	0.002632836	0.004892447	6.156983e-05	0.001971203	0.004077129	0.001031768	0.286177	0.186874	0.271464	0.106687	0.0110492	0.13775	0.0471566	0.0436639	0.141233	0.0668159	0.0618672	0.200112	-3.05428	-3.13123	-1.95735	0.3484677
5020	-6381.926	-6402.883	20.95622	0.00850288	0.0101479	0.0227793	0.0265857	0.0317291	0.0712233	-4.76735	-4.59049	-3.7819	1.139968	0.001083912	0.00328298	3.54593e-05	0.00440749	0.00216793	0.000302171	0.000540573	0.00108391	0.00108391	0.00328298	0.004407491	3.545932e-05	0.0003021705	0.00216793	0.000540573	0.0787996	0.23795	0.0517589	0.0508834	0.161481	0.419127	0.0456835	0.0408323	0.0943244	0.0886971	0.0792781	0.183136	-3.08602	-3.19828	-2.36102	0.6634895
5030	-6382.201	-6408.089	25.88883	0.00177798	0.0102943	0.030688	0.00111865	0.00647688	0.0193079	-6.33228	-4.57616	-3.48388	-0.4633555	0.001886642	0.0032247	6.20542e-05	0.00186427	0.00186332	0.00010882	0.000277325	0.00188664	0.00188664	0.003224701	0.001864269	6.205419e-05	0.0001088199	0.001863323	0.0002773252	0.152215	0.234298	0.0512174	0.101275	0.0852897	0.375705	0.0424032	0.0448484	0.0847113	0.0655223	0.0693007	0.130898	-3.16053	-3.10447	-2.46851	0.435168
5040	-6383.929	-6406.864	22.93478	0.000540973	0.0193365	0.0415076	0.000123867	0.00442749	0.00950401	-7.52214	-3.94576	-3.18188	-1.474162	0.0002686242	0.00325865	5.97675e-07	0.00307771	0.00186973	0.000508449	0.000760374	0.000268624	0.000268624	0.003258648	0.003077708	5.976751e-07	0.0005084487	0.001869728	0.0007603738	0.14062	0.0692847	0.213677	0.173996	0.262988	0.139434	0.0471436	0.0409583	0.135512	0.074384	0.0646246	0.213813	-3.05456	-3.1952	-1.9987	0.4560419
5050	-6384.154	-6402.843	18.68913	0.00156121	0.0157308	0.00355972	0.000654529	0.00659507	0.0014924	-6.4623	-4.15213	-5.63807	-0.8692975	0.0008921571	0.00389384	6.08274e-08	0.00284623	0.00221366	0.00114699	0.00118154	0.000892157	0.000892157	0.003893838	0.002846228	6.082738e-08	0.001146992	0.002213657	0.001181535	0.258405	0.289277	0.05758	0.257725	0.132012	0.00500139	0.0419313	0.0421537	0.0815311	0.0715818	0.0719615	0.139184	-3.17172	-3.16643	-2.50677	0.534809
5060	-6381.99	-6408.139	26.14881	0.00579678	0.0205734	0.0262157	0.00215118	0.00763478	0.00972862	-5.15045	-3.88376	-3.6414	-0.9912867	0.0002671097	0.00273383	5.69888e-05	0.00273605	0.00163461	0.000173565	0.00194094	0.00026711	0.00026711	0.002733829	0.002736053	5.69888e-05	0.0001735647	0.001634608	0.001940939	0.2111	0.154417	0.190845	0.138968	0.256089	0.0485797	0.0463868	0.0534873	0.114369	0.0670031	0.0772593	0.165199	-3.07074	-2.92831	-2.16833	0.3677238
5070	-6381.193	-6403.549	22.35609	0.000806401	0.0241448	0.0945327	0.000367802	0.0110125	0.0431166	-7.12293	-3.72368	-2.35881	-0.7850371	0.001095021	0.00282795	0.000104733	0.00354446	0.00251252	0.000355103	0.000270105	0.00109502	0.00109502	0.002827947	0.003544465	0.0001047329	0.0003551027	0.002512522	0.0002701053	0.482503	0.104901	0.137268	0.179927	0.067346	0.028055	0.0472252	0.0510603	0.144216	0.0683851	0.0739385	0.208834	-3.05283	-2.97475	-1.93644	0.3702262
5080	-6381.686	-6406.206	24.52001	0.00452599	0.0217155	0.0694387	0.00136306	0.00653988	0.0209123	-5.39792	-3.82973	-2.66731	-1.200107	0.0005619714	0.00457997	0.000100885	0.00192022	0.00248259	0.000131043	0.000421213	0.000561971	0.000561971	0.004579969	0.001920216	0.0001008852	0.0001310426	0.002482591	0.0004212127	0.164389	0.106415	0.0027645	0.258529	0.368123	0.0997794	0.0469424	0.043692	0.128233	0.0670795	0.0624348	0.183242	-3.05883	-3.13059	-2.0539	0.3569582
5090	-6380.865	-6403.404	22.53932	0.00227732	0.0166027	0.0240548	0.00300128	0.0218807	0.0317019	-6.08476	-4.09819	-3.72742	0.2760418	0.0003162785	0.0038884	4.55713e-07	0.00305689	0.00232226	0.000371033	0.00117457	0.000316278	0.000316278	0.0038884	0.003056891	4.557129e-07	0.0003710328	0.002322263	0.00117457	0.560743	0.15474	0.00615134	0.137409	0.0636709	0.0772864	0.0444597	0.0437705	0.080973	0.0695029	0.0684256	0.126583	-3.11317	-3.1288	-2.51364	0.4467863
5100	-6386.741	-6397.771	11.02979	0.00021509	0.000641112	0.0748514	0.000464061	0.00138321	0.161493	-8.44445	-7.35231	-2.59225	0.768959	0.001076148	0.00333061	9.41276e-05	0.00410983	0.00399344	0.000249862	0.00127918	0.00107615	0.00107615	0.003330614	0.004109828	9.412758e-05	0.000249862	0.003993437	0.00127918	0.293563	0.041772	0.0166198	0.00302651	0.461879	0.18314	0.0412356	0.0380255	0.128168	0.0687743	0.0634205	0.213764	-3.18845	-3.2695	-2.05441	0.5115295
5110	-6382.464	-6405.876	23.41225	0.00357974	0.0225176	0.0644112	0.000791044	0.00497591	0.0142335	-5.63247	-3.79346	-2.74247	-1.509691	0.001111952	0.00336779	1.69268e-06	0.00240953	0.0026259	0.000518947	0.000410608	0.00111195	0.00111195	0.00336779	0.002409527	1.692676e-06	0.0005189466	0.002625904	0.0004106077	0.120075	0.103657	0.117693	0.00449903	0.467125	0.186951	0.0474986	0.0449197	0.159596	0.0670802	0.0634381	0.225391	-3.04706	-3.10288	-1.83511	0.3451896
5120	-6381.345	-6404.279	22.9334	0.00155031	0.0230781	0.0243388	0.00347699	0.0517588	0.0545864	-6.4693	-3.76887	-3.71568	0.8077121	0.0005855082	0.00363345	4.03349e-05	0.00271843	0.0018863	0.000475472	0.00133403	0.000585508	0.000585508	0.00363345	0.002718429	4.033491e-05	0.0004754725	0.001886305	0.001334034	0.454975	0.182055	0.142924	0.0132934	0.0281774	0.178575	0.0436472	0.0618221	0.0922932	0.0694923	0.0984293	0.146944	-3.13162	-2.78349	-2.38278	0.4650777
5130	-6385.287	-6402.631	17.34398	0.000417728	0.0199092	0.0158887	0.000242309	0.0115486	0.00921647	-7.78068	-3.91657	-4.14215	-0.544617	0.001887924	0.0038698	5.01874e-06	0.00420385	0.00108319	0.000450159	0.00126693	0.00188792	0.00188792	0.003869805	0.004203853	5.018736e-06	0.0004501594	0.001083189	0.001266935	0.336227	0.00454124	0.13854	0.0311181	0.131903	0.357671	0.0440972	0.0451155	0.0717619	0.0627185	0.0641668	0.102065	-3.12136	-3.09853	-2.6344	0.3522598
5140	-6386.486	-6412.454	25.96719	0.00217596	0.0249489	0.00674127	0.00242666	0.0278234	0.00751796	-6.13029	-3.69093	-4.99951	0.1090476	0.001357601	0.00449472	6.67007e-05	0.00125519	0.00162012	0.000272773	0.000242955	0.0013576	0.0013576	0.004494718	0.001255194	6.670074e-05	0.0002727728	0.001620115	0.0002429551	0.295742	0.00377915	0.0800945	0.396225	0.109768	0.114391	0.0462753	0.0540408	0.0602009	0.0661258	0.0772223	0.086025	-3.07315	-2.91802	-2.81007	0.3569504
