Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
18340	-6381.791	-6407.957	26.16599	0.00150274	0.0188729	0.139888	0.000654558	0.00822059	0.0609321	-6.50047	-3.97003	-1.96691	-0.8310835	0.0003663605	0.00369469	0.000130368	0.00174413	0.00178937	0.000775502	0.000549067	0.000366361	0.000366361	0.003694695	0.001744132	0.0001303678	0.0007755016	0.001789367	0.000549067	0.289219	0.0924078	0.409206	0.00560176	0.164066	0.0394987	0.046031	0.0498141	0.170686	0.0674806	0.0730265	0.250222	-3.07844	-2.99946	-1.76793	0.3825242
18350	-6381.934	-6409.916	27.98174	0.00650439	0.0103926	0.0640689	0.0102312	0.0163471	0.100778	-5.03528	-4.56667	-2.7478	0.4529613	0.0004565025	0.00277985	0.000130188	0.00209924	0.00213181	0.000368781	0.000796155	0.000456502	0.000456502	0.002779845	0.002099243	0.0001301877	0.000368781	0.002131812	0.0007961553	0.142578	0.143358	0.0345914	0.0125655	0.195789	0.471118	0.047137	0.045688	0.101067	0.0732233	0.0709724	0.156999	-3.0547	-3.08592	-2.29197	0.4404551
18360	-6381.128	-6402.358	21.22991	0.00295427	0.00137097	0.0235712	0.00534459	0.00248023	0.0426428	-5.8245	-6.59224	-3.74773	0.5928342	0.0009004689	0.00236249	3.92417e-05	0.00502501	0.00182799	7.9087e-05	0.00075949	0.000900469	0.000900469	0.002362485	0.005025014	3.92417e-05	7.908704e-05	0.001827992	0.0007594895	0.0965585	0.111414	0.0453114	0.187437	0.130269	0.429011	0.0431252	0.0407982	0.100552	0.0676018	0.0639541	0.157622	-3.14365	-3.19912	-2.29708	0.4495277
18370	-6392.034	-6405.691	13.65755	0.0024512	0.0163376	0.0478706	0.00109569	0.00730294	0.0213983	-6.01118	-4.11429	-3.03925	-0.8051905	0.00366792	0.00235001	9.39443e-05	0.00589741	0.00216352	0.000380416	0.000886141	0.00366792	0.00366792	0.00235001	0.005897414	9.394435e-05	0.0003804162	0.002163519	0.000886141	0.0287847	0.146631	0.100028	0.429449	0.00333214	0.291775	0.042193	0.0411039	0.0946185	0.0616954	0.0601028	0.138353	-3.1655	-3.19165	-2.3579	0.3799549
18380	-6390.201	-6404.185	13.98435	0.0007377	0.00852229	0.017136	0.0018443	0.0213063	0.042841	-7.21197	-4.76507	-4.06658	0.9163169	0.0007506328	0.0042557	9.76243e-05	0.00321796	0.00250296	0.000377281	0.00318608	0.000750633	0.000750633	0.004255703	0.00321796	9.762431e-05	0.0003772815	0.002502962	0.00318608	0.198155	0.528701	0.199242	0.0503943	0.0025571	0.0209516	0.0410856	0.0490855	0.124924	0.0635602	0.0759363	0.193261	-3.1921	-3.01419	-2.08005	0.4363302
18390	-6389.405	-6411.593	22.18818	0.00328328	0.014643	0.113116	0.00621475	0.0277169	0.214111	-5.71891	-4.22379	-2.17934	0.638082	0.0009543725	0.00357064	0.000318924	0.00216521	0.00311947	0.000333857	0.000852189	0.000954372	0.000954372	0.00357064	0.002165213	0.000318924	0.0003338568	0.003119466	0.000852189	0.311551	0.273605	0.0846692	0.217509	0.0659895	0.0466756	0.0342653	0.0482099	0.153765	0.0547178	0.0769857	0.245546	-3.37362	-3.03219	-1.87233	0.468056
18400	-6383.646	-6405.812	22.16649	0.00896153	0.0174479	0.0775282	0.000994302	0.00193588	0.00860193	-4.71481	-4.04854	-2.55711	-2.198656	0.001139105	0.00273185	8.66633e-05	0.00292427	0.00242975	0.000433538	0.000949803	0.0011391	0.0011391	0.002731853	0.002924275	8.666328e-05	0.0004335376	0.002429748	0.0009498033	0.345516	0.081208	0.0798019	0.054476	0.216158	0.222841	0.0485243	0.0440316	0.140308	0.0662058	0.0600761	0.191434	-3.02569	-3.12285	-1.96391	0.3107033
18410	-6382.612	-6409.82	27.20779	0.00955449	0.0151184	0.0916463	0.00182097	0.00288138	0.0174667	-4.65074	-4.19185	-2.38982	-1.65764	0.000586308	0.0025387	2.76548e-05	0.00238683	0.00189951	0.000268084	0.00100561	0.000586308	0.000586308	0.002538702	0.00238683	2.76548e-05	0.0002680837	0.001899513	0.001005609	0.197287	0.077171	0.00407452	0.0408464	0.131277	0.549344	0.0510404	0.0475405	0.172968	0.0686483	0.063941	0.232639	-2.97514	-3.04617	-1.75465	0.2963798
18420	-6384.437	-6402.688	18.25109	0.00088189	0.0128018	0.0999264	0.000657268	0.00954108	0.0744745	-7.03344	-4.35817	-2.30332	-0.2939764	0.001214503	0.00356237	0.000101585	0.0030569	0.00297711	0.000399757	0.00142968	0.0012145	0.0012145	0.003562373	0.003056898	0.0001015851	0.0003997573	0.00297711	0.00142968	0.221653	0.0485545	0.255603	0.220861	0.129748	0.12358	0.0478612	0.04183	0.124654	0.0777667	0.067967	0.202542	-3.03945	-3.17414	-2.08222	0.4854095
18430	-6386.574	-6403.003	16.42889	0.00754611	0.00296601	0.0324885	0.0091098	0.00358062	0.0392207	-4.88672	-5.82054	-3.42687	0.1883184	0.00192802	0.00287817	2.75848e-05	0.00320616	0.00290341	0.00122403	0.00190013	0.00192802	0.00192802	0.002878171	0.003206161	2.758481e-05	0.001224026	0.002903407	0.001900129	0.152719	0.0971265	0.207772	0.100119	0.123786	0.318478	0.0442999	0.037788	0.09433	0.0713763	0.0608843	0.151985	-3.11677	-3.27576	-2.36096	0.4769847
18440	-6382.509	-6405.749	23.24003	0.00150283	0.0106417	0.0730366	0.000680192	0.0048165	0.0330569	-6.50041	-4.54298	-2.61679	-0.7927306	0.0007834507	0.00245433	8.56756e-05	0.00372444	0.00210252	0.000333336	0.001033	0.000783451	0.000783451	0.002454334	0.003724441	8.567565e-05	0.0003333362	0.002102521	0.001033001	0.326957	0.169009	0.196844	0.196428	0.0530092	0.057753	0.0477281	0.0474556	0.101432	0.0638554	0.0634908	0.135706	-3.04224	-3.04796	-2.28837	0.2911017
18450	-6381.83	-6404.315	22.48494	0.00275921	0.0136994	0.112518	0.00342553	0.0170077	0.13969	-5.89281	-4.2904	-2.18464	0.2163123	0.001317708	0.00257353	3.0873e-05	0.003533	0.00304927	0.000114674	0.000520397	0.00131771	0.00131771	0.002573526	0.003532995	3.087302e-05	0.0001146737	0.003049266	0.0005203968	0.0835727	0.0588679	0.475575	0.0287337	0.13389	0.21936	0.0433154	0.0414634	0.176615	0.0740052	0.0708409	0.301749	-3.13925	-3.18294	-1.73378	0.5356258
18460	-6390.235	-6404.956	14.72078	0.00267966	0.000112922	0.0277554	0.00217599	9.1697e-05	0.0225384	-5.92207	-9.08881	-3.58433	-0.2082068	0.00142718	0.00339599	3.14319e-05	0.00471554	0.00241273	1.7932e-06	0.000730218	0.00142718	0.00142718	0.003395995	0.004715541	3.143191e-05	1.793196e-06	0.002412728	0.0007302181	0.0924247	0.0461588	0.23853	0.0209631	0.414151	0.187772	0.0467576	0.0400225	0.151435	0.0640557	0.0548289	0.207458	-3.06278	-3.21831	-1.8876	0.3147761
18470	-6381.704	-6401.191	19.48785	0.010096	0.00507471	0.0440506	0.0407588	0.0204873	0.177838	-4.59562	-5.28349	-3.12242	1.395535	0.0009684497	0.00207274	3.14805e-05	0.00483595	0.00322014	0.000430465	0.000697955	0.00096845	0.00096845	0.002072736	0.004835949	3.148051e-05	0.0004304653	0.003220143	0.000697955	0.21823	0.0959201	0.16939	0.0116361	0.168836	0.335988	0.0471115	0.038407	0.112369	0.0958555	0.0781449	0.228632	-3.05524	-3.25952	-2.18597	0.7103256
18480	-6391.277	-6411.958	20.6812	0.00950235	0.00116179	0.00471272	0.0641584	0.00784425	0.0318195	-4.65622	-6.75779	-5.35749	1.909815	0.002513023	0.00297521	0.000113549	0.00175694	0.00153018	0.000782488	0.000560263	0.00251302	0.00251302	0.002975212	0.00175694	0.0001135495	0.0007824876	0.001530178	0.0005602627	0.0352684	0.218589	0.135586	0.299565	0.159646	0.151345	0.0531542	0.0385906	0.0711353	0.115734	0.0840245	0.154885	-2.93456	-3.25475	-2.64317	0.7780995
18490	-6380.288	-6403.27	22.98257	0.00730666	0.00706484	0.0044547	0.04527	0.0437717	0.0276	-4.91897	-4.95262	-5.4138	1.823857	0.0002372588	0.00273977	7.39357e-06	0.00362598	0.00247159	8.18938e-05	0.000684468	0.000237259	0.000237259	0.00273977	0.003625981	7.393571e-06	8.189385e-05	0.002471592	0.0006844679	0.476792	0.00383752	0.0516967	0.225188	0.155098	0.0873881	0.0484799	0.0480675	0.0909251	0.0934373	0.0926422	0.175243	-3.0266	-3.03515	-2.39772	0.6561398
18500	-6381.436	-6403.598	22.16194	0.00146923	0.00544387	0.0431133	0.00147845	0.00547802	0.0433838	-6.52302	-5.21326	-3.14392	0.006253044	0.0008159385	0.00317469	0.00019578	0.00408938	0.00204226	0.000146768	0.000431104	0.000815938	0.000815938	0.003174685	0.00408938	0.0001957798	0.0001467679	0.002042265	0.0004311036	0.26605	0.0655722	0.0900496	0.382023	0.0544837	0.141822	0.0437912	0.0385755	0.094828	0.0714953	0.06298	0.15482	-3.12832	-3.25514	-2.35569	0.4901998
18510	-6387.502	-6402.731	15.22884	0.00554355	0.00274376	0.111288	0.00240029	0.00118802	0.0481866	-5.19512	-5.89843	-2.19563	-0.8370439	0.000997161	0.0034604	5.21275e-05	0.00496913	0.00313084	0.000116016	0.00160425	0.000997161	0.000997161	0.003460404	0.00496913	5.212754e-05	0.0001160164	0.003130836	0.001604253	0.251925	0.219647	0.0826001	0.192189	0.0616931	0.191946	0.0423733	0.0409256	0.147287	0.07195	0.0694919	0.250094	-3.16124	-3.196	-1.91537	0.5294532
18520	-6382.325	-6405.437	23.11206	0.00548986	0.0102379	0.0154764	0.00638466	0.0119066	0.017999	-5.20485	-4.58166	-4.16844	0.1509955	0.0004670522	0.00346559	4.25369e-06	0.00480201	0.00174246	0.000277384	0.000196564	0.000467052	0.000467052	0.003465587	0.004802015	4.253687e-06	0.0002773844	0.001742459	0.0001965644	0.198058	0.187599	0.00414007	0.128452	0.0283751	0.453376	0.0510302	0.0421357	0.105107	0.0887075	0.0732459	0.182711	-2.97534	-3.16686	-2.25278	0.5529267
18530	-6386.607	-6403.375	16.7673	0.000750535	0.00878848	0.00543511	0.0020857	0.0244227	0.0151039	-7.19472	-4.73431	-5.21488	1.022071	0.001240642	0.0039032	9.02427e-05	0.00390837	0.0018384	8.54427e-05	0.00162053	0.00124064	0.00124064	0.003903196	0.003908366	9.024271e-05	8.54427e-05	0.001838404	0.001620529	0.39813	0.410573	0.00406289	0.149766	0.00697522	0.0304925	0.0386009	0.0396012	0.0952467	0.0652397	0.0669303	0.160977	-3.25448	-3.2289	-2.35128	0.5247932
18540	-6382.195	-6408.759	26.56347	0.000564642	0.0283924	0.081447	0.000416661	0.0209514	0.0601015	-7.47932	-3.56163	-2.5078	-0.3039175	0.0003937774	0.00347963	0.000148157	0.00272692	0.00118554	0.000593682	7.61599e-05	0.000393777	0.000393777	0.003479633	0.002726917	0.000148157	0.0005936815	0.001185542	7.615987e-05	0.375209	0.202873	0.0962138	0.115632	0.0123301	0.197743	0.0463519	0.0565824	0.159711	0.0658131	0.0803389	0.226767	-3.07149	-2.87206	-1.83439	0.350556
18550	-6381.976	-6408.316	26.34014	0.00309371	0.0256718	0.0660093	0.00192718	0.0159918	0.0411195	-5.77838	-3.66236	-2.71796	-0.4733136	0.0009895843	0.00336853	0.00031177	0.00196752	0.00218911	6.86601e-05	0.000680984	0.000989584	0.000989584	0.00336853	0.001967521	0.0003117699	6.866009e-05	0.002189107	0.0006809835	0.375404	0.102586	0.224383	0.155622	0.0111317	0.130873	0.0470651	0.056248	0.103315	0.059547	0.0711653	0.130715	-3.05622	-2.87798	-2.26997	0.2352345
18560	-6380.081	-6402.849	22.76782	0.00187374	0.0380211	0.0828542	0.00131465	0.0266764	0.0581323	-6.27982	-3.26961	-2.49067	-0.3543608	0.0007928523	0.00402784	0.00012128	0.00216562	0.00223282	0.000841512	0.000949803	0.000792852	0.000792852	0.004027841	0.002165621	0.00012128	0.0008415116	0.002232816	0.0009498026	0.460617	0.154221	0.114372	0.0181875	0.0881326	0.16447	0.0479039	0.0595558	0.145404	0.0632401	0.0786223	0.191954	-3.03856	-2.82084	-1.92824	0.2777415
18570	-6387.042	-6406.033	18.99118	0.00417939	0.0186517	0.100784	0.000817835	0.00364983	0.0197216	-5.47759	-3.98182	-2.29478	-1.631259	0.0006107332	0.00478702	6.71307e-05	0.00238556	0.00336315	2.53856e-05	0.00124548	0.000610733	0.000610733	0.00478702	0.002385556	6.713065e-05	2.538563e-05	0.00336315	0.001245477	0.4051	0.0714894	0.160902	0.0664717	0.243152	0.0528842	0.0480481	0.0595934	0.139057	0.0781692	0.0969521	0.226232	-3.03555	-2.82021	-1.97287	0.4866728
18580	-6385.561	-6399.216	13.65437	0.0015306	0.00238132	0.0348274	0.00315611	0.0049103	0.0718143	-6.48209	-6.0401	-3.35735	0.7236778	0.001508716	0.00334172	8.35817e-06	0.00386104	0.0023275	8.17904e-05	0.00346901	0.00150872	0.00150872	0.003341723	0.003861043	8.358175e-06	8.179039e-05	0.002327496	0.00346901	0.0583512	0.1548	0.08656	0.245039	0.374124	0.0811258	0.040784	0.0346759	0.12006	0.0696555	0.0592233	0.205052	-3.19946	-3.36171	-2.11976	0.5352717
18590	-6381.537	-6402.881	21.34322	0.00515341	0.00565732	0.128507	0.00946652	0.0103922	0.23606	-5.2681	-5.1748	-2.05177	0.6081036	0.001133748	0.0032293	9.94088e-07	0.0029784	0.003448	0.000168114	0.00066509	0.00113375	0.00113375	0.003229299	0.002978401	9.940879e-07	0.0001681144	0.003448	0.0006650903	0.212344	0.0471203	0.0177601	0.624404	0.0953874	0.0029849	0.0428633	0.0443624	0.165253	0.072905	0.0754546	0.281073	-3.14974	-3.11536	-1.80028	0.5311395
18600	-6383.423	-6398.957	15.53444	0.00359291	0.00706885	0.0807654	0.00303683	0.00597479	0.0682651	-5.62879	-4.95206	-2.51621	-0.1681496	0.001718491	0.00276104	0.000132585	0.0045229	0.0022953	0.000318313	0.00286974	0.00171849	0.00171849	0.002761044	0.004522902	0.0001325846	0.0003183129	0.0022953	0.002869737	0.21685	0.117467	0.0165945	0.0591011	0.488653	0.101334	0.0450562	0.0427415	0.125863	0.0663515	0.0629428	0.185351	-3.09984	-3.15258	-2.07256	0.3870559
18610	-6385.367	-6404.725	19.35779	0.00266409	0.00402612	0.0254367	0.00454043	0.00686174	0.043352	-5.92789	-5.51495	-3.67156	0.5331595	0.001799331	0.00382238	2.20691e-05	0.00479916	0.00104576	0.000387487	0.000469628	0.00179933	0.00179933	0.003822384	0.00479916	2.206915e-05	0.0003874866	0.001045757	0.0004696285	0.27195	0.055441	0.0082379	0.0967759	0.049296	0.518299	0.0433525	0.0375983	0.0874977	0.0663442	0.0575382	0.133901	-3.13839	-3.2808	-2.43614	0.4254911
18620	-6384.869	-6405.456	20.5876	0.0040697	0.00600492	0.00896212	0.0133426	0.0196873	0.0293826	-5.50419	-5.11518	-4.71475	1.187394	0.0007054051	0.00274099	6.0512e-05	0.00479267	0.00239201	0.000569751	0.000178299	0.000705405	0.000705405	0.002740994	0.004792671	6.0512e-05	0.0005697507	0.002392012	0.0001782987	0.337023	0.0313688	0.233796	0.00736383	0.00886232	0.381586	0.0483675	0.0570698	0.105947	0.0976295	0.115195	0.213853	-3.02893	-2.86348	-2.24482	0.7023515
18630	-6389.08	-6403.39	14.31014	0.00346028	0.0047608	0.012452	0.00652634	0.00897922	0.0234854	-5.66641	-5.34734	-4.38587	0.6344968	0.001058979	0.00360518	2.99605e-05	0.00267109	0.00276474	0.000769379	0.00396105	0.00105898	0.00105898	0.003605183	0.002671092	2.996052e-05	0.0007693787	0.002764737	0.003961049	0.137545	0.495067	0.0167838	0.210196	0.0177657	0.122643	0.0434371	0.0437601	0.0929786	0.0630118	0.0634803	0.134879	-3.13644	-3.12903	-2.37539	0.3720078
18640	-6385.506	-6400.006	14.50065	0.000558922	0.0139398	0.0732441	0.00049776	0.0124144	0.0652292	-7.4895	-4.27301	-2.61396	-0.1158918	0.001333309	0.00371244	0.000216331	0.00480052	0.00326578	0.000190148	0.000939341	0.00133331	0.00133331	0.003712438	0.004800516	0.000216331	0.0001901484	0.00326578	0.0009393411	0.199912	0.105604	0.515118	0.0163772	0.0433674	0.119621	0.0461965	0.0530281	0.143408	0.0621838	0.0713797	0.193037	-3.07485	-2.93693	-1.94206	0.2971903
18650	-6386.962	-6407.039	20.07696	0.0020275	0.00413912	0.0361461	0.000907903	0.00185347	0.016186	-6.20095	-5.48727	-3.32019	-0.8034239	0.0007271373	0.00273284	1.45502e-05	0.00153104	0.0040865	0.00111846	0.00164332	0.000727137	0.000727137	0.00273284	0.001531044	1.455025e-05	0.001118457	0.004086502	0.001643325	0.558445	0.135154	0.150483	0.124164	0.0191338	0.01262	0.0454856	0.0395216	0.108139	0.0663966	0.0576907	0.157854	-3.09036	-3.23091	-2.22434	0.3782496
18660	-6384.564	-6400.797	16.23309	0.00346812	0.000684803	0.0226082	0.0137939	0.00272369	0.0899202	-5.66414	-7.28638	-3.78944	1.380612	0.001560228	0.00318952	0.000113913	0.00448911	0.00141828	0.000337645	0.00157779	0.00156023	0.00156023	0.003189521	0.004489111	0.0001139133	0.0003376445	0.001418283	0.001577793	0.464714	0.134059	0.144334	0.144965	0.1062	0.00572861	0.0449569	0.0369342	0.0954658	0.0810266	0.0665671	0.17206	-3.10205	-3.29862	-2.34899	0.5890726
18670	-6384.026	-6400.703	16.67726	0.00264204	0.0081149	0.0543312	0.00464769	0.0142752	0.0955759	-5.93621	-4.81405	-2.91266	0.5648212	0.0004377936	0.0041676	2.04781e-05	0.0052349	0.00280501	0.000527301	0.000650548	0.000437794	0.000437794	0.004167602	0.005234904	2.04781e-05	0.0005273008	0.002805013	0.0006505481	0.198348	0.389083	0.11643	0.0187019	0.040788	0.236649	0.0422085	0.0422185	0.135876	0.0698371	0.0698537	0.224817	-3.16513	-3.1649	-1.99601	0.5035449
18680	-6383.569	-6404.703	21.13455	0.00250423	0.0148558	0.145507	0.0033535	0.019894	0.194853	-5.98978	-4.20936	-1.92753	0.2920251	0.001136856	0.00271344	6.04218e-05	0.00259186	0.00356191	0.00102802	0.000735801	0.00113686	0.00113686	0.002713442	0.002591859	6.042184e-05	0.001028023	0.003561911	0.0007358014	0.138056	0.191412	0.410935	0.0709219	0.138038	0.050637	0.048082	0.0485589	0.183501	0.0704231	0.0711217	0.268764	-3.03485	-3.02498	-1.69554	0.381614
18690	-6386.942	-6401.768	14.82511	0.000630577	0.020878	0.0898098	0.000520685	0.0172396	0.0741584	-7.36888	-3.86906	-2.41006	-0.1914902	0.001789742	0.00374912	7.26134e-05	0.00292851	0.00298827	0.000645319	0.00224869	0.00178974	0.00178974	0.003749118	0.002928512	7.261341e-05	0.0006453192	0.002988272	0.002248692	0.0293163	0.00578527	0.271265	0.221899	0.144497	0.327238	0.0456403	0.0517067	0.108375	0.0642137	0.0727488	0.152478	-3.08696	-2.96217	-2.22216	0.3414244
18700	-6388.055	-6411.857	23.80186	0.00613935	0.0184138	0.116721	0.00457706	0.013728	0.0870191	-5.09304	-3.99466	-2.14797	-0.2936606	0.001398833	0.00375562	0.000186816	0.00164621	0.00248301	0.000685917	0.000799506	0.00139883	0.00139883	0.003755622	0.001646208	0.000186816	0.0006859174	0.002483013	0.0007995062	0.204287	0.000105416	0.353364	0.262078	0.116772	0.0633931	0.0449698	0.0596876	0.130965	0.0615074	0.0816376	0.179127	-3.10176	-2.81863	-2.03283	0.3131662
18710	-6387.098	-6407.394	20.29661	0.0024042	0.0305247	0.0119856	0.0017924	0.022757	0.00893565	-6.03054	-3.48922	-4.42405	-0.2936606	0.001199893	0.00299584	3.85292e-05	0.00504201	0.00187279	0.00077337	0.000372603	0.00119989	0.00119989	0.002995841	0.005042007	3.852916e-05	0.0007733704	0.001872791	0.0003726026	0.0683009	0.000668114	0.195438	0.187467	0.406952	0.141173	0.0462205	0.0558541	0.132482	0.0586287	0.0708485	0.168048	-3.07433	-2.88501	-2.02131	0.2377998
18720	-6385.868	-6408.241	22.37313	0.00103268	0.033838	0.00837842	0.000401203	0.0131463	0.00325508	-6.8756	-3.38617	-4.7821	-0.9454422	0.0003051848	0.00429183	5.87899e-05	0.00396851	0.00108179	0.000197388	0.000668803	0.000305185	0.000305185	0.004291835	0.003968513	5.878992e-05	0.0001973882	0.001081791	0.0006688027	0.0732753	0.0361103	0.238209	0.0217417	0.507059	0.123605	0.0416129	0.0492655	0.072378	0.0615584	0.0728789	0.107069	-3.17934	-3.01053	-2.62585	0.3915749
18730	-6383.396	-6405.67	22.27465	0.00473658	0.035147	0.123259	0.00783752	0.058157	0.203953	-5.35244	-3.34822	-2.09347	0.5036072	0.0001863167	0.00389695	0.000280759	0.00380449	0.00287931	0.000114947	0.00032469	0.000186317	0.000186317	0.003896951	0.003804492	0.0002807593	0.0001149469	0.002879306	0.0003246901	0.583995	0.0512999	0.197574	0.0253444	0.0727336	0.0690527	0.0489714	0.0724196	0.161797	0.0904942	0.133824	0.298985	-3.01652	-2.62528	-1.82141	0.6140494
18740	-6382.763	-6402.974	20.2112	0.0076388	0.038686	0.120778	0.00243437	0.0123286	0.0384901	-4.87451	-3.25228	-2.1138	-1.143555	0.001255976	0.00453375	0.000140416	0.00332667	0.00178154	0.000143941	0.00138648	0.00125598	0.00125598	0.004533746	0.003326674	0.0001404157	0.000143941	0.001781538	0.001386478	0.457805	0.0758353	0.0165106	0.0584686	0.0573707	0.33401	0.0493871	0.0517919	0.153071	0.0634105	0.0664981	0.196535	-3.00807	-2.96052	-1.87685	0.24994
18750	-6384.731	-6404.336	19.6049	0.000812403	0.00814629	0.0360033	0.000322756	0.0032364	0.0143036	-7.11551	-4.81019	-3.32414	-0.9230994	0.002126251	0.00417381	3.39656e-05	0.00328897	0.00172026	0.000100551	0.000306793	0.00212625	0.00212625	0.004173809	0.003288965	3.396558e-05	0.000100551	0.001720263	0.0003067929	0.375367	0.167671	0.0166558	0.0362639	0.205068	0.198973	0.0448635	0.0435505	0.0951755	0.0734803	0.0713299	0.155885	-3.10413	-3.13383	-2.35203	0.4933936
18760	-6384.631	-6406.259	21.62781	0.00430004	0.00897447	0.0315896	0.0114361	0.023868	0.0840139	-5.44913	-4.71337	-3.45493	0.9781533	0.0006318574	0.00267824	3.98023e-05	0.00491513	0.0011821	0.000991949	0.00091887	0.000631857	0.000631857	0.002678241	0.004915128	3.98023e-05	0.0009919488	0.001182102	0.0009188695	0.310227	0.151736	0.00831854	0.0465561	0.361116	0.122047	0.0468074	0.0458342	0.116131	0.0948552	0.0928829	0.235339	-3.06171	-3.08273	-2.15304	0.7063099
18770	-6390.268	-6410.898	20.63062	0.00215787	0.00876575	0.107686	0.00315378	0.0128113	0.157386	-6.13863	-4.7369	-2.22853	0.3794793	0.000188119	0.00285809	0.000293875	0.00511954	0.00160536	0.000929187	0.000813584	0.000188119	0.000188119	0.002858085	0.005119539	0.0002938748	0.000929187	0.001605365	0.0008135839	0.193074	0.405994	0.118847	0.163105	0.0626443	0.0563356	0.0444327	0.0458216	0.199898	0.0779523	0.080389	0.350699	-3.11378	-3.083	-1.60995	0.5621221
18780	-6387.083	-6413.938	26.85434	0.00341281	0.00538444	0.0323146	0.000794905	0.00125413	0.00752664	-5.68022	-5.22424	-3.43224	-1.457069	0.0002231237	0.00303836	0.000234571	0.00318036	0.00109488	0.000202234	0.000507832	0.000223124	0.000223124	0.00303836	0.003180362	0.0002345706	0.0002022341	0.001094877	0.0005078324	0.102524	0.0522179	0.0548803	0.436389	0.306431	0.0475578	0.0466048	0.0439569	0.0799705	0.0670524	0.0632427	0.115057	-3.06605	-3.12455	-2.5261	0.3637707
18790	-6389.437	-6408.69	19.25282	4.31741e-05	0.0207964	0.00615608	3.6061e-05	0.0173701	0.00514184	-10.0503	-3.87297	-5.09032	-0.180029	0.0009736854	0.00338921	0.000144353	0.00163906	0.00204791	0.000800233	0.000988287	0.000973685	0.000973685	0.003389207	0.001639064	0.0001443534	0.0008002334	0.002047915	0.000988287	0.128129	0.169369	0.130279	0.196789	0.119401	0.256033	0.0442025	0.0546904	0.0896609	0.0615073	0.0761009	0.124762	-3.11897	-2.90607	-2.41172	0.330373
18800	-6386.091	-6401.596	15.50503	0.00374336	0.0252106	0.000209394	0.00480688	0.0323731	0.000268884	-5.58777	-3.68049	-8.47129	0.2500638	0.0005809663	0.0044338	2.2264e-05	0.00386905	0.00198115	6.5616e-05	0.00192319	0.000580966	0.000580966	0.004433798	0.00386905	2.226403e-05	6.561599e-05	0.001981148	0.001923195	0.152356	0.151443	0.03627	0.0546201	0.457221	0.148091	0.0467294	0.0507658	0.0825197	0.0739425	0.0803295	0.130575	-3.06338	-2.98053	-2.49472	0.4589132
18810	-6383.594	-6406.632	23.03795	0.000993121	0.00855642	0.101329	0.000383774	0.00330648	0.0391567	-6.91466	-4.76107	-2.28938	-0.9507986	0.0005523898	0.00291582	8.34837e-05	0.00233657	0.00297027	0.000525973	0.000766327	0.00055239	0.00055239	0.002915821	0.00233657	8.348371e-05	0.0005259734	0.002970273	0.0007663265	0.132748	0.396282	0.00804018	0.141075	0.121205	0.200649	0.0418549	0.0412203	0.133397	0.0689289	0.0678838	0.219686	-3.17355	-3.18882	-2.01442	0.4988664
18820	-6386.575	-6405.064	18.48899	0.00460124	0.0051694	0.01844	0.00583226	0.00655242	0.0233735	-5.38143	-5.265	-3.99323	0.2370784	0.001136507	0.00274492	0.000148421	0.00653836	0.000932027	0.00026867	0.00131283	0.00113651	0.00113651	0.002744918	0.006538355	0.0001484208	0.00026867	0.0009320267	0.001312826	0.135359	0.283342	0.00461288	0.301214	0.0270114	0.24846	0.0444149	0.0479158	0.105432	0.0655549	0.0707222	0.155615	-3.11418	-3.03831	-2.24969	0.3893138
18830	-6381.535	-6405.224	23.68944	0.000850038	0.0247157	0.0762273	0.000813142	0.0236429	0.0729186	-7.07023	-3.70032	-2.57404	-0.04437583	0.0008588793	0.00280911	1.31396e-05	0.00281208	0.00281946	0.000305636	0.000534123	0.000858879	0.000858879	0.00280911	0.002812076	1.313959e-05	0.0003056365	0.002819461	0.0005341234	0.289615	0.0570646	0.391749	0.0110203	0.101234	0.149318	0.045412	0.0485457	0.136196	0.0799416	0.085458	0.239754	-3.09198	-3.02525	-1.99366	0.5655195
18840	-6380.519	-6403.43	22.91038	0.00363711	0.00486802	0.0119358	0.00627028	0.00839235	0.020577	-5.61657	-5.32507	-4.42822	0.5446325	0.001267539	0.00324115	4.54672e-06	0.00368461	0.00183281	6.98675e-05	0.000470497	0.00126754	0.00126754	0.003241153	0.00368461	4.546718e-06	6.98675e-05	0.001832815	0.0004704973	0.2637	0.0316341	0.495245	0.0720932	0.0545532	0.0827752	0.0457745	0.0391674	0.108113	0.0831331	0.0711335	0.196349	-3.08403	-3.23991	-2.22458	0.5967154
