Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]
61240	-5905.837	-5873.499	-32.33807	6.42036e-05	6.89406e-05	7.16284e-05	5.73732e-05	5.44174e-05	5.47478e-05	5.33294e-05	5.33593e-05	4.39565e-05	4.32672e-05	2.8659e-05	2.60426e-05	3.32082e-05	3.40943e-05	3.4282e-05	3.19861e-05	3.15023e-05	3.15549e-05	2.96018e-05	2.93165e-05
61250	-5898.556	-5871.229	-27.32646	0.0108675	0.010404	0.00986538	0.00950703	0.00907704	0.00854238	0.00734955	0.00735241	0.00943975	0.00942832	0.0147325	0.0148004	0.0145795	0.0141632	0.0147801	0.0166387	0.0163957	0.0165078	0.016828	0.000493219
61260	-5910.842	-5873.767	-37.07421	0.00219272	0.00220827	0.00186414	0.0027436	0.0028496	0.00286172	0.00275917	0.00276358	0.00266819	0.00309682	0.00211518	0.00200406	0.00198774	0.00145501	0.00137662	0.00138585	0.000466352	0.000460891	0.000469616	0.000784288
61270	-5932.121	-5871.425	-60.69525	0.000131302	0.000131548	0.000119065	0.00011164	6.84847e-05	6.49337e-05	6.80698e-05	6.36447e-05	5.0984e-05	5.14709e-05	5.81925e-05	5.64355e-05	0.000133622	0.000132843	0.000126075	0.000172325	7.92761e-05	7.47929e-05	8.20802e-05	8.00791e-05
61280	-5875.501	-5869.026	-6.474717	0.000984124	0.000981115	0.000979391	0.00106186	0.00107837	0.00111581	0.00110708	0.00110401	0.0011394	0.00114874	0.00115333	0.00114427	0.00114332	0.00114699	0.0011699	0.0012096	0.00119089	0.00117018	0.00120135	0.00124585
61290	-5839.014	-5869.998	30.98416	0.000123037	0.00012293	0.000121217	0.00012126	0.00012199	0.000121643	0.000121519	0.00012167	0.000121535	0.0001211	0.00012155	0.000120896	0.000119448	0.00011947	0.000119573	0.000119816	0.000120468	0.000120386	0.000120381	0.000120362
61300	-5875.86	-5868.026	-7.834004	0.00116209	0.00114532	0.00115523	0.00117605	0.00117974	0.00117952	0.0011805	0.00117994	0.00120994	0.00108786	0.00108672	0.00107856	0.000803594	0.000819746	0.000815432	0.000816247	0.000813841	0.000811741	0.000814361	0.000809452
61310	-5862.372	-5870.812	8.439545	0.00141462	0.00139908	0.00139668	0.00140298	0.00140384	0.00140081	0.00139665	0.00139453	0.00139273	0.00138926	0.0013843	0.00138056	0.00147678	0.0014706	0.0014799	0.00147195	0.00147337	0.00147288	0.00147302	0.00155243
61320	-5867.96	-5867.583	-0.3770775	0.000128888	0.000128502	0.000131081	0.000131274	0.000129289	0.000129307	0.000128906	0.000128982	0.00012944	0.000129203	0.000128743	0.000129802	0.000134348	0.000131072	0.000133047	0.000135283	0.000134189	0.000133241	0.000134382	0.000118802
61330	-5863.885	-5868.274	4.388185	0.00214804	0.0023371	0.0023144	0.00231392	0.00234376	0.00234542	0.00245365	0.00245709	0.00245543	0.0024344	0.0024199	0.00242389	0.0023974	0.00241062	0.00240873	0.00239714	0.00239393	0.00247334	0.00252684	0.00251947
61340	-5833.193	-5873.517	40.32474	0.000494908	0.000500152	0.000500174	0.00050046	0.00050023	0.000500028	0.000504245	0.000503484	0.000501965	0.000501898	0.000511247	0.00051125	0.000511419	0.000511026	0.000510802	0.000499334	0.000500245	0.000499325	0.00049852	0.000497928
61350	-5849.919	-5874.099	24.17938	0.00762701	0.00751278	0.00747872	0.00750652	0.00752742	0.0090373	0.00902575	0.00914515	0.00914105	0.00941906	0.00941999	0.0094541	0.00946123	0.00942763	0.00951069	0.00959709	0.00958443	0.00942925	0.00943532	0.00942245
61360	-5868.324	-5873.288	4.964026	0.000121798	0.000121831	0.000121057	0.000120893	0.000121599	0.000110898	0.000110969	0.000110827	0.000111339	0.000111526	0.000111556	0.000111625	0.000111258	0.000111849	0.000111754	0.000111064	0.000111132	0.000109869	0.000109791	0.000110094
61370	-5910.52	-5873.124	-37.39521	0.00147598	0.00150649	0.00146875	0.00147212	0.00148168	0.0015123	0.00151529	0.00151451	0.00168132	0.00174607	0.00161637	0.00157334	0.00166177	0.00167231	2.95029e-15	2.95319e-15	2.94466e-15	3.16426e-15	3.16784e-15	4.58668e-15
61380	-5904.114	-5871.823	-32.29143	0.00354373	0.00331366	0.00323134	0.00392198	0.00383054	0.00353953	0.00348972	0.00337459	0.00642271	0.0164304	0.0165147	0.0151927	0.00407859	0.00395481	0.00390751	0.00400533	0.00395829	0.00403724	0.0064317	0.00641911
61390	-5904.728	-5871.162	-33.56567	0.000279489	0.000282757	0.000247519	0.000246192	0.000275304	0.000268146	0.000244207	0.000163844	0.000164103	0.000164174	0.000167176	0.000156765	0.000120609	0.000122203	0.000125944	0.000124898	0.000124982	0.000120793	2.88176e-05	2.27458e-05
61400	-5885.114	-5870.179	-14.93536	0.00119219	0.00115189	0.00114821	0.0011567	0.00122603	0.00122259	0.00122324	0.00122682	0.00122316	0.00122343	0.0012102	0.00117895	0.00118149	0.00119104	0.0012043	0.00121217	0.00127115	0.00041795	0.000416136	0.000415319
61410	-5851.411	-5874.68	23.26958	0.000226757	0.000225098	0.000223576	0.000221998	0.000222628	0.000216527	0.000215651	0.000215244	0.000214465	0.000216244	0.000216187	0.000213037	0.000213237	0.000212988	0.000214033	0.000212148	0.000214913	0.0002157	0.000204211	0.000203671
61420	-5846.627	-5870.878	24.25025	0.0145065	0.0159208	0.0159677	0.0159398	0.0159758	0.0159639	0.0159634	0.015873	0.0158308	0.0158401	0.0158877	0.0158813	0.0159146	0.0163011	0.0156551	0.015566	0.0155669	0.0155818	0.0156366	0.0155953
61430	-5860.78	-5870.842	10.06223	0.0152601	0.015233	0.0152787	0.0161432	0.0161386	0.0158107	0.0157384	0.0158405	0.0154094	0.0154119	0.015412	0.0154613	0.0154766	0.0155635	0.0155806	0.0156201	0.0165508	0.0164839	0.0164635	0.0178999
61440	-5879.261	-5870.088	-9.173029	6.31304e-05	6.45446e-05	6.3787e-05	7.15379e-05	9.12914e-05	9.1017e-05	9.04354e-05	9.31636e-05	9.61097e-05	8.82178e-05	9.51696e-05	9.48968e-05	9.50606e-05	9.52254e-05	9.78545e-05	9.8364e-05	9.89365e-05	8.61196e-05	8.34414e-05	8.46563e-05
61450	-5896.946	-5872.03	-24.91602	0.00412513	0.00461336	0.00471334	0.00450937	0.00443907	0.00451181	0.00430741	0.00430894	0.00410155	0.000692295	0.000673644	0.000672297	0.000600692	0.000598572	0.000599689	0.000599797	0.000597306	0.000576353	0.000576922	0.000583194
61460	-5900.103	-5873.482	-26.62106	0.000107841	0.000158936	0.00015839	0.000175297	0.000176423	0.000185465	0.000180062	0.000198884	8.85848e-06	8.89203e-06	1.12372e-05	1.27459e-05	1.26765e-05	1.29686e-05	1.28488e-05	1.28805e-05	1.15725e-05	1.18284e-05	1.17568e-05	2.25273e-05
61470	-5853.403	-5875.027	21.62362	0.00192125	0.00191979	0.0019303	0.001917	0.00176472	0.00173189	0.00172604	0.00171434	0.00169088	0.0016899	0.0016877	0.00169322	0.00171165	0.00170805	0.00171045	0.0017064	0.00170436	0.00175866	0.00176248	0.00176567
61480	-5835.894	-5875.538	39.64376	9.43296e-05	9.54626e-05	9.53201e-05	3.98469e-05	3.95657e-05	3.9974e-05	3.99189e-05	3.99615e-05	4.00859e-05	4.0128e-05	4.01253e-05	4.05287e-05	4.07036e-05	4.07305e-05	4.07481e-05	4.05766e-05	4.0526e-05	4.05299e-05	4.27953e-05	4.27873e-05
61490	-5898.974	-5875.348	-23.62626	0.000124967	0.000125144	0.000126979	0.000127169	0.000133964	0.00013474	0.000135812	0.000135027	0.000145742	0.000146085	0.000148049	0.000142946	0.000146531	0.000110732	0.000111171	0.000107426	0.000104151	0.000105147	0.000103972	9.17565e-05
61500	-5862.027	-5873.025	10.99744	0.00141931	0.00141989	0.00141578	0.00140589	0.0013577	0.0013495	0.00133054	0.00140499	0.00141439	0.00148976	0.00151751	0.00153533	0.00154516	0.00155531	0.00151101	0.00190944	0.00190755	0.00190737	0.00196283	0.00195606
61510	-5881.117	-5878.831	-2.285863	0.000765894	0.000772748	0.000771389	0.000767563	8.09561e-05	8.10112e-05	8.41282e-05	8.38114e-05	8.36481e-05	8.36362e-05	8.06866e-05	7.83857e-05	7.84361e-05	7.96543e-05	8.35515e-05	8.35413e-05	8.39994e-05	8.37093e-05	8.48827e-05	8.38667e-05
61520	-5841.62	-5873.915	32.29459	6.02239e-05	5.86853e-05	5.86936e-05	5.88519e-05	5.8844e-05	5.98743e-05	5.96081e-05	5.96145e-05	5.93782e-05	5.93829e-05	5.93981e-05	5.93629e-05	5.93803e-05	5.93253e-05	5.93398e-05	5.96504e-05	5.97417e-05	6.06285e-05	6.0512e-05	6.0604e-05
61530	-5875.91	-5871.86	-4.050327	0.000999065	0.00100078	0.000993181	0.00101755	0.0010174	0.00111678	0.0011257	0.00112744	0.00118626	0.00118108	0.00111726	0.00109526	0.00108397	0.000994538	0.00100039	0.00111334	0.00109715	0.00111422	0.00111845	0.00111631
61540	-5865.603	-5872.669	7.066541	0.00115055	0.00110497	0.00109429	0.00112386	0.00112511	0.00109005	0.00116284	0.00116007	0.0011506	0.00115	0.00111953	0.00111385	0.00109656	0.00109751	0.00110167	0.00110271	0.00109191	0.00109598	0.00110599	0.00109392
61550	-5873.581	-5868.723	-4.857243	7.86421e-05	8.11693e-05	8.1876e-05	7.8194e-05	7.86387e-05	8.5746e-05	8.3374e-05	8.27309e-05	8.32656e-05	8.33918e-05	8.66674e-05	8.5388e-05	8.1411e-05	7.78126e-05	7.78236e-05	7.76579e-05	7.67987e-05	8.19936e-05	8.19447e-05	7.58849e-05
61560	-5910.99	-5869.109	-41.88163	0.00165453	0.00203062	0.00255201	0.0028578	0.00286726	0.00316859	0.00185798	0.00181725	0.00171295	0.00171537	0.00169578	2.51396e-05	3.08501e-05	3.2858e-05	3.049e-05	3.05827e-05	2.68676e-05	2.70581e-05	2.58697e-05	2.42213e-05
61570	-5857.094	-5869.411	12.31696	0.0044565	0.00539168	0.00492975	0.00496015	0.00474635	0.0048091	0.00484257	0.00481749	0.00485152	0.0048079	0.00481431	0.0043082	0.00429937	0.00427752	0.00427736	0.00415605	0.00422874	0.00332522	0.00330079	0.00329386
61580	-5888.002	-5869.923	-18.0782	0.00182213	0.00169344	0.001673	0.0016624	0.00172884	0.00179056	0.00174086	0.00172997	0.0017516	0.00166316	0.00166303	0.00164634	0.00167094	0.0012025	0.0011233	0.00102713	0.00111307	0.001186	0.00165649	0.00174791
61590	-5902.8	-5868.792	-34.00827	0.00109406	0.00109388	0.00108574	0.000856093	0.000675327	0.000629642	0.000583055	0.00090886	0.000987531	0.000933954	0.000935608	0.000951922	0.00094634	0.00103213	0.00109123	0.00114539	0.00134258	0.00121757	0.00111124	0.00110908
61600	-5887.426	-5870.934	-16.4921	0.00817572	0.00815672	0.00823164	0.00823387	0.00806055	0.00802779	0.0079811	0.00803391	0.00807092	0.00803702	0.00785506	0.00780551	0.00783669	0.00834575	0.00927054	0.00948273	0.00947207	0.00950193	0.0098016	0.00306409
61610	-5902.303	-5868.905	-33.39865	0.000935582	0.00092811	0.000907922	0.000916828	0.000855724	0.00086087	0.00116075	0.00116257	0.00118605	0.00157787	0.00160956	0.00157293	0.00157856	0.00162402	0.00187917	0.00183834	0.00185579	0.00187117	0.00187441	0.00187088
61620	-5866.946	-5870.207	3.260845	0.000277648	0.0002774	0.000274198	0.000273724	0.000273086	0.000270843	0.000273707	0.000272581	0.000278047	0.000282097	0.000284137	0.000278878	0.000279	0.00027798	0.000275063	0.000272079	0.000273632	0.000297115	0.000296618	0.000297009
61630	-5850.084	-5868.373	18.28922	0.00834851	0.00835011	0.00826513	0.00825938	0.00845895	0.00846029	0.00876062	0.00875314	0.00880066	0.00881511	0.00881098	0.00885055	0.00872846	0.00873529	0.00869531	0.0087002	0.00870176	0.00871725	0.00882047	0.00886246
61640	-5835.802	-5869.074	33.2722	0.000132178	0.000131769	0.000132028	0.000132066	0.000132193	0.000131239	0.000131141	0.000130852	0.000131001	0.00013128	0.000130896	0.000130999	0.000130136	0.000130153	0.000130558	0.000130411	0.000130291	0.000130246	0.000130263	0.000130094
61650	-5921.401	-5870.746	-50.65499	0.00117994	0.00108564	0.00109519	0.00114025	0.00104024	0.00102587	0.00107883	0.00118699	0.00118597	0.00115119	0.00118653	0.00119138	0.0011888	0.00117487	0.000373246	0.000373655	0.000380563	0.000306539	0.000305016	0.000159767
61660	-5907.898	-5867.976	-39.92245	0.0025444	0.00250442	0.00347817	0.00344319	0.00358988	0.0035958	0.00357537	0.00356196	0.00328577	0.00332581	0.00336062	0.00348271	0.00369625	0.00359828	0.00360134	0.00373941	0.00335916	0.00334378	0.00317304	0.00414227
61670	-5893.162	-5865.684	-27.4778	6.45304e-05	5.87705e-05	5.98464e-05	5.81916e-05	5.59561e-05	5.64165e-05	5.80872e-05	5.72437e-05	5.4875e-05	5.50385e-05	0.000232843	0.000235619	0.000237827	0.000243471	0.000245488	0.000239151	0.000239161	0.000237923	0.000236627	0.000237573
61680	-5976.108	-5866.771	-109.3368	0.00361305	0.0181819	0.00411825	0.00362149	0.0120234	0.0113908	0.0164413	0.00910942	2.05676e-10	4.573e-11	3.25255e-12	9.80526e-12	1.04155e-13	1.95092e-14	1.95469e-14	1.13282e-14	6.17651e-15	1.26017e-14	1.39338e-14	3.51172e-15
61690	-5944.126	-5867.956	-76.16969	0.000638757	5.05657e-05	2.08221e-05	1.90801e-05	0.000155341	6.11494e-05	0.000174115	0.000421686	0.00194569	0.00186124	0.00203687	0.00657126	0.0103407	1.70013e-05	1.30845e-05	1.698e-05	0.00215281	0.0496219	0.0360227	0.0145995
61700	-5942.143	-5866.319	-75.82327	8.73387e-05	8.4891e-05	8.24597e-05	8.20499e-05	7.36299e-05	8.83846e-05	0.000106215	0.00010291	5.73151e-05	5.74525e-05	4.66242e-05	4.37788e-05	0.000362621	0.000367899	6.1373e-05	5.51149e-05	5.53817e-05	5.50602e-05	5.31947e-05	5.60334e-05
61710	-5865.815	-5870.224	4.409467	0.000802799	0.000802101	0.000808443	0.000808015	0.000805707	0.000817862	0.000817792	0.000817891	0.00079704	0.000776679	0.000787846	0.000785428	0.000891777	0.000890862	0.000876248	0.000908535	0.000919473	0.000920411	0.000955799	0.000956316
61720	-5873.089	-5866.691	-6.397149	0.00580979	0.00576142	0.00565271	0.0057252	0.00576524	0.00576613	0.00576593	0.00561186	0.00558477	0.00559575	0.00416681	0.00414143	0.0042138	0.00442996	0.00442165	0.0043981	0.0043958	0.00435072	0.00436957	0.00437775
61730	-5887.404	-5872.158	-15.24589	0.00330826	0.00316495	0.00305116	0.00279074	0.00273292	0.00274232	0.00268806	0.00251027	0.00251922	0.00251723	0.00251118	0.00248342	0.00376043	0.00380452	0.00398406	0.00398452	0.00383568	0.00378419	0.00340559	0.00340563
61740	-5872.176	-5875.747	3.571412	0.000138833	0.000139186	0.000136503	0.000141355	0.000132566	0.000133582	0.000152645	0.000148992	0.00016216	4.76519e-06	4.75077e-06	4.63534e-06	4.63717e-06	4.69052e-06	4.71881e-06	4.826e-06	4.7935e-06	4.77725e-06	4.72757e-06	5.76218e-06
61750	-5900.71	-5870.413	-30.2967	0.000114363	0.000114253	0.000114712	0.000115101	0.000107981	0.000155979	9.14202e-05	8.4484e-05	8.88331e-05	9.44184e-05	9.91568e-05	8.87783e-05	8.89226e-05	8.89283e-05	8.83274e-05	9.28657e-05	8.34373e-05	7.959e-05	7.57931e-05	7.74371e-05
61760	-5853.417	-5871.889	18.47214	7.46471e-05	7.42587e-05	7.12971e-05	7.10487e-05	7.06597e-05	7.03597e-05	7.06339e-05	6.9652e-05	6.71451e-05	6.34334e-05	6.38017e-05	6.37966e-05	6.28656e-05	6.50359e-05	6.4038e-05	6.41626e-05	6.40298e-05	6.41971e-05	6.32176e-05	6.27179e-05
61770	-5804.377	-5871.793	67.41564	0.00237982	0.00236748	0.00236274	0.00236199	0.00236547	0.0023621	0.00236605	0.00236538	0.0023593	0.00235853	0.00236056	0.00235678	0.0023545	0.00235333	0.002352	0.00233847	0.00233794	0.00233727	0.00235412	0.00235439
61780	-5821.135	-5871.666	50.53118	0.00291458	0.00295647	0.00292822	0.00293791	0.00293959	0.00295345	0.00291609	0.00291506	0.00296178	0.00297131	0.00297205	0.00297766	0.00297746	0.00299363	0.00299147	0.00288674	0.00287461	0.00286412	0.00289018	0.00289057
61790	-5912.011	-5874.866	-37.14548	0.00148382	0.00140237	0.00141272	0.00140887	0.00147496	0.00146256	1.31895e-07	1.32802e-07	1.31007e-07	1.31394e-07	1.31834e-07	1.19016e-07	1.18268e-07	1.12022e-07	1.06456e-07	1.06751e-07	1.06998e-07	9.59697e-08	9.56406e-08	9.4557e-08
61800	-5860.003	-5867.059	7.056037	0.000135727	0.00013087	0.000132539	0.000133224	0.000127612	0.000132254	0.000132264	0.000131486	0.000128673	0.000128899	0.000133682	0.000133446	0.000134422	0.000134711	0.000134632	0.000149718	0.000162288	0.000159305	0.000158468	0.000158897
61810	-5877.198	-5869.414	-7.784172	0.00132081	0.00131971	0.00132328	0.00132351	0.00132028	0.00132267	0.00133226	0.00134538	0.00134054	0.00134231	0.00134378	0.0013427	0.000720165	0.000720596	0.000711919	0.000703545	0.00071059	0.0007151	0.000715083	0.00071332
61820	-5827.112	-5870.357	43.24549	0.000203897	0.000203845	0.000203845	0.000203848	0.000203996	0.000203996	0.000204003	0.000203973	0.000203907	0.000204764	0.000202439	0.000202948	0.000203258	0.000203511	0.000204311	0.000203403	0.000203397	0.000204371	0.00020441	0.000204112
61830	-5780.864	-5873.511	92.64695	0.0147151	0.0147152	0.014718	0.0147214	0.0147211	0.0147212	0.0147205	0.0147247	0.0147386	0.0147326	0.0147332	0.0147362	0.0147372	0.0147349	0.0147349	0.0147348	0.0147223	0.01472	0.0145978	0.014604
61840	-5866.186	-5875.499	9.312338	5.67539e-05	5.67528e-05	5.70417e-05	5.48742e-05	5.44863e-05	5.42781e-05	5.47473e-05	5.48333e-05	5.4854e-05	5.49113e-05	5.53239e-05	5.52539e-05	5.51137e-05	5.15608e-05	5.14272e-05	5.54958e-05	5.54863e-05	5.53719e-05	5.52115e-05	5.51993e-05
61850	-5857.045	-5874.328	17.28277	0.00240035	0.00241555	0.00241382	0.0024229	0.00244626	0.00246245	0.00245798	0.00246129	0.00242084	0.00238841	0.00237936	0.00267486	0.00267868	0.00259795	0.00259898	0.00262242	0.00259693	0.00259777	0.00260103	0.0026041
61860	-5846.459	-5874.116	27.65671	0.0021399	0.00210575	0.00210064	0.0020966	0.00209931	0.00210454	0.00213867	0.0021267	0.00213069	0.00213024	0.0020567	0.00203231	0.00191804	0.00192009	0.00192287	0.00200353	0.0020035	0.0020092	0.00201536	0.00201658
61870	-5836.111	-5874.334	38.22228	0.00163523	0.00163281	0.00158337	0.00153173	0.00153529	0.00153511	0.00151327	0.00151257	0.00151305	0.00151829	0.00150725	0.00151246	0.00151284	0.00165588	0.00164759	0.00165156	0.00165445	0.00173301	0.00173031	0.00173035
61880	-5877.203	-5870.065	-7.138369	0.00303632	0.00303842	0.00297788	0.00303237	0.00304288	0.00304575	0.00335226	0.00336529	0.00340821	0.00340884	0.00341224	0.00340523	0.00341535	0.00343579	0.00343649	0.00407636	0.00420855	0.00413331	0.00409497	0.00409413
61890	-5890.229	-5868.632	-21.59679	0.000138875	0.000124696	0.000248452	0.000247372	0.000250401	0.000257934	0.000266933	0.000260475	0.000260814	0.000263324	0.000263088	0.000230497	0.000232662	0.000251264	0.000251286	0.000268287	0.000270004	0.000268163	0.000270866	0.000267793
61900	-5830.726	-5869.464	38.73754	0.000462497	0.000460852	0.000436084	0.000440285	0.000440296	0.000438905	0.00043893	0.000430077	0.000428753	0.000429178	0.000428468	0.000428467	0.000443749	0.000443563	0.000442299	0.000442163	0.000442168	0.000443278	0.000443046	0.000455935
61910	-5912.55	-5872.742	-39.80742	0.00794484	0.00803157	0.0081217	0.00813082	0.00463838	0.00460332	0.00492282	0.00493741	0.00492543	0.00454412	0.00452243	0.00502727	0.00498728	0.00501192	0.00497618	0.00510205	0.00537888	0.00535399	0.00532608	0.00526354
61920	-5846.957	-5868.314	21.35747	0.000413635	0.000451865	0.000451048	0.000450837	0.000449697	0.000444337	0.000444096	0.000444008	0.000448598	0.000447857	0.000468493	0.000468441	0.000472542	0.000472336	0.000472167	0.00047594	0.000484186	0.000481704	0.00048096	0.000480856
61930	-5855.082	-5867.153	12.07173	0.000660558	0.000660705	0.000660794	0.000661145	0.000678701	0.000680858	0.000678763	0.000682203	0.000643993	0.000648192	0.000647146	0.000651585	0.000651605	0.000657953	0.000659259	0.000650768	0.000650884	0.000623953	0.000719262	0.000701188
61940	-5852.923	-5869.266	16.34344	0.0185709	0.0185736	0.0185999	0.019051	0.0190432	0.0190171	0.0189741	0.0189436	0.0189128	0.0189974	0.0190743	0.0191339	0.0186489	0.0186816	0.0185887	0.0186825	0.0186951	0.0185674	0.0185077	0.0182601
61950	-5841.746	-5868.859	27.11335	0.0185709	0.0185705	0.018556	0.0186271	0.0186284	0.0186367	0.0185452	0.0185253	0.0185116	0.0185279	0.0179763	0.0180017	0.0179927	0.017848	0.0178913	0.0179291	0.0179374	0.0180146	0.0180133	0.0171563
61960	-5826.209	-5870.603	44.39417	0.0185709	0.0186821	0.0186938	0.0187577	0.0187997	0.0188265	0.0187682	0.0186919	0.0186922	0.0186839	0.0190266	0.018995	0.0189952	0.019016	0.0189513	0.0189698	0.0189701	0.0189847	0.0190343	0.0190351
61970	-5835.55	-5869.483	33.93245	0.0185709	0.0184528	0.0184758	0.018562	0.0185619	0.0188902	0.0188827	0.0190129	0.0190215	0.0190137	0.0176267	0.0176214	0.0174636	0.0174711	0.0174211	0.0174284	0.0174471	0.0175619	0.0176321	0.0176391
61980	-5878.23	-5868.292	-9.938702	0.0185709	0.0255307	0.0255328	0.0253477	0.0247345	0.0246301	0.0246555	0.0239658	0.0237289	0.0253118	0.0253221	0.0285202	0.0333402	0.0332521	0.0327567	0.0317231	0.031261	0.0311964	0.0311855	0.0310678
61990	-5853.037	-5868.889	15.85159	0.0185709	0.0193317	0.0191067	0.0191109	0.0189879	0.0189897	0.0199021	0.0198886	0.0199791	0.019938	0.0199347	0.0195595	0.0196986	0.019909	0.0200304	0.0216611	0.0179723	0.0179393	0.0176646	0.0176555
62000	-5875.205	-5871.62	-3.58469	0.000851347	0.00084699	0.000852901	0.000825612	0.000834321	0.000855137	0.00085654	0.000867594	0.000884113	0.000885014	0.00088387	0.000899366	0.000894775	0.000900805	0.000928409	0.000936277	0.000938106	0.000938216	0.000951109	0.00094983
62010	-5876.96	-5874.465	-2.494024	0.0117694	0.0105391	0.0105768	0.0105691	0.0105529	0.010413	0.0104422	0.0104632	0.0103785	0.0103791	0.0104141	0.0106358	0.0110316	0.0110159	0.0110071	0.0117028	0.0116405	0.0116511	0.01164	0.0115304
62020	-5854.868	-5871.296	16.42828	0.00128297	0.00132804	0.0013325	0.00131197	0.00132779	0.00133104	0.00134258	0.00134232	0.00134245	0.00133896	0.001337	0.00133637	0.00138914	0.00138959	0.00139127	0.00138585	0.00141311	0.00141461	0.00141286	0.00141926
62030	-5840.986	-5870.593	29.60774	0.0039467	0.0039481	0.00395128	0.00396874	0.0039741	0.00405453	0.00404777	0.00404293	0.00405268	0.00408529	0.00409173	0.00408098	0.00403089	0.00403512	0.00431685	0.00432637	0.00422928	0.00423856	0.00423803	0.00423493
62040	-5812.001	-5868.392	56.39177	0.0015035	0.00149908	0.00150064	0.0014989	0.00149866	0.00150182	0.00149951	0.00149322	0.00152144	0.00152154	0.00155507	0.00155584	0.00155802	0.00155797	0.00155844	0.00155887	0.00156295	0.00156771	0.00156563	0.00156593
62050	-5841.193	-5873.909	32.71577	0.00153016	0.00154378	0.00153155	0.00153111	0.00153171	0.00142769	0.0014293	0.00143156	0.00144452	0.00144828	0.00144437	0.00146237	0.00146207	0.00146447	0.00146513	0.00145992	0.00145946	0.00142085	0.00140383	0.00141084
62060	-5828.576	-5872.625	44.0485	0.00269959	0.00270049	0.0027158	0.00270631	0.00267888	0.00267131	0.00284812	0.0029003	0.0028997	0.00291793	0.00291799	0.00291922	0.00291923	0.00291904	0.00294881	0.002967	0.00304421	0.00308712	0.00308719	0.00308387
62070	-5836.736	-5871.034	34.29828	0.00222974	0.00223306	0.00223688	0.00231777	0.00232211	0.00235276	0.00236325	0.00236347	0.00238286	0.00238812	0.00238751	0.00235785	0.00235281	0.00235205	0.0023251	0.00233088	0.00233092	0.00233147	0.00233652	0.00235539
62080	-5811.92	-5872.271	60.35062	0.000105629	0.000105408	0.000105485	0.000105461	0.000105526	0.000106057	0.000106282	0.000103353	0.00010315	0.000103778	0.000104031	0.000103556	0.000103549	0.000102176	0.000102324	0.000102306	0.000102509	0.000102487	0.000101198	0.00010092
62090	-5883.481	-5872.646	-10.83521	0.000149373	0.000146534	0.00013251	0.00012911	0.000135823	0.000135678	0.000120436	0.000121038	0.00012447	0.000123202	0.000114651	0.000111909	0.000114002	0.000112861	0.000110664	0.000112669	0.000105347	9.87374e-05	9.56335e-05	0.000105067
62100	-5861.592	-5868.653	7.061431	0.00656289	0.00680937	0.00683955	0.00680656	0.00673322	0.00668435	0.00668347	0.00764815	0.00774895	0.00776022	0.00776532	0.00773887	0.00761458	0.00762181	0.00756075	0.00757497	0.00755779	0.00765351	0.00766955	0.00767615
62110	-5837.372	-5869.293	31.92101	0.00220814	0.00221407	0.00221597	0.00220783	0.00220854	0.00220763	0.00229687	0.00229547	0.00230602	0.00230723	0.00231287	0.00232178	0.00232306	0.00228305	0.00227893	0.002284	0.00228426	0.00228433	0.00229595	0.00227378
62120	-5844.721	-5873.696	28.97506	7.73371e-05	7.73513e-05	7.73622e-05	7.69006e-05	7.677e-05	7.68103e-05	7.69164e-05	7.68354e-05	7.66738e-05	7.64024e-05	7.63987e-05	7.22966e-05	7.23168e-05	7.22776e-05	7.23386e-05	7.20138e-05	7.19954e-05	7.19063e-05	7.16782e-05	7.17184e-05
62130	-5830.134	-5877.306	47.17179	0.000929965	0.000929974	0.000925894	0.000923751	0.000930652	0.000917334	0.000909506	0.000906167	0.000900644	0.000899001	0.000866231	0.000743282	0.000745068	0.000755533	0.000756068	0.000757055	0.000756736	0.000740727	0.000740569	0.000736873
62140	-5863.48	-5875.541	12.06088	0.000128302	0.000128224	0.000128276	0.000127608	0.000127293	0.000127345	0.000128062	0.00012733	0.000127783	0.000127809	0.000127078	0.000125302	0.000125681	0.00034486	0.000338694	0.000336894	0.00033398	0.000335554	0.000336347	0.000336683
62150	-5864.954	-5877.573	12.61858	0.00131274	0.00131254	0.00139751	0.0014622	0.0014857	0.00152502	0.00152814	0.00157138	0.00159158	0.00160254	0.00164152	0.00167089	0.00165524	0.00166305	0.0016392	0.00165047	0.00176762	0.00177451	0.00180133	0.00183422
62160	-5878.489	-5871.75	-6.738696	0.000298632	0.000292317	0.000295824	0.000293982	0.000251077	0.000250768	0.000249538	0.000226456	0.000346595	0.000144639	0.000145331	0.000146376	0.000127406	0.000125777	0.000123261	0.000122802	4.59458e-05	4.55803e-05	4.39089e-05	4.43603e-05
62170	-5935.417	-5877.41	-58.00688	0.00474739	5.35523e-05	5.06439e-05	2.24049e-05	2.96912e-05	2.84464e-05	2.82636e-05	1.96993e-05	4.67092e-06	9.527e-07	1.03228e-06	1.78057e-06	2.09257e-06	1.70229e-06	1.65011e-06	2.72927e-06	2.8102e-06	2.55594e-06	1.3698e-06	1.6602e-06
