Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
90630	-5870.258	-5872.923	2.664114	0.0427086	0.0426778	0.0423377	0.0427791	0.0442358	0.0440687	0.0436936	0.0717006	0.0688577	0.068314	0.0660417	0.0627956	0.0920415	0.0911877	0.0946007	0.113779	0.11325	0.304643	0.231861	0.23106
90640	-5914.495	-5871.198	-43.29636	0.0402078	0.0415639	0.0409658	0.0392552	0.0489842	0.0506189	0.0553053	0.0679449	0.0684758	0.0683434	0.0682632	0.0669807	0.0776078	0.0787178	0.0787738	0.0906783	0.088996	0.217592	0.131651	0.133625
90650	-5895.8	-5869.068	-26.73166	0.0457078	0.0374491	0.0374481	0.0372957	0.0483625	0.0481766	0.0483112	0.0704214	0.0731209	0.0741978	0.0714782	0.0708203	0.0736564	0.0734495	0.078902	0.103747	0.137633	0.180389	0.199592	0.195367
90660	-5873.264	-5871.866	-1.397315	0.040957	0.0376243	0.0379607	0.0382163	0.0552057	0.0553441	0.0572873	0.0745423	0.0745574	0.0742745	0.0754548	0.0719108	0.0713411	0.0703326	0.0654819	0.167903	0.175893	0.166154	0.165339	0.171496
90670	-5888.011	-5870.727	-17.28459	0.0479345	0.0377073	0.0379067	0.037146	0.0489171	0.0573	0.0574889	0.0631657	0.0633106	0.0636086	0.068879	0.07345	0.0852735	0.085158	0.0907914	0.12703	0.136674	0.133208	0.121766	0.122506
90680	-5920.107	-5869.915	-50.19158	0.043144	0.0400836	0.0408494	0.0411709	0.0565416	0.056796	0.06278	0.0643841	0.0617906	0.0619281	0.0613745	0.0611443	0.0626113	0.0786384	0.11602	0.121813	0.127068	0.131164	0.111305	0.0881371
90690	-5866.666	-5868.986	2.320397	0.039205	0.0361651	0.0362015	0.0367853	0.0515324	0.0527346	0.0614915	0.0666153	0.06714	0.0653691	0.0637959	0.0718338	0.0754709	0.0744126	0.139539	0.137509	0.138097	0.273442	0.273949	0.22513
90700	-5908.982	-5868.578	-40.40438	0.0363293	0.0357232	0.0359093	0.0367378	0.058427	0.0573044	0.0567292	0.0717499	0.0726609	0.074348	0.0732411	0.0501789	0.0522238	0.0560245	0.140067	0.139967	0.139797	0.206564	0.204511	0.0777372
90710	-5861.699	-5869.178	7.478757	0.0411695	0.0414775	0.0414781	0.0408863	0.0653671	0.061536	0.07544	0.0781187	0.078714	0.0873002	0.0894804	0.083982	0.0984829	0.105367	0.166175	0.166733	0.185035	0.186642	0.156389	0.139123
90720	-5855.096	-5872.21	17.11389	0.0422766	0.0422915	0.042464	0.0432784	0.0759867	0.0642499	0.0680087	0.0681992	0.0910505	0.0957415	0.0956502	0.0998034	0.105443	0.11333	0.138052	0.141594	0.151228	0.149512	0.172265	0.173378
90730	-5903.476	-5869.719	-33.75757	0.0447052	0.0436967	0.043719	0.0434329	0.0518934	0.0579434	0.0579959	0.0574048	0.0806415	0.0804887	0.0678548	0.0483316	0.0675654	0.0663257	0.0845918	0.145754	0.154659	0.160301	0.166329	0.171818
90740	-5894.282	-5868.78	-25.50227	0.0376902	0.0371173	0.0370436	0.0467406	0.0534545	0.0557714	0.0545059	0.0561056	0.0684539	0.0695449	0.0730786	0.0634583	0.0807664	0.0812847	0.123053	0.152847	0.152513	0.162996	0.169013	0.168641
90750	-5859.034	-5872.33	13.29576	0.0347413	0.0341866	0.0350639	0.0371537	0.0485007	0.0493849	0.0505637	0.0511095	0.0633765	0.0700769	0.0725609	0.0683837	0.086576	0.0957664	0.0987711	0.125457	0.127526	0.124082	0.131407	0.127621
90760	-5824.074	-5870.856	46.78144	0.0394051	0.0385388	0.0387893	0.0390411	0.0438224	0.0444675	0.0663503	0.0657392	0.0666074	0.0679237	0.0619645	0.0641474	0.064497	0.107028	0.114804	0.114737	0.115402	0.12149	0.118209	0.107766
90770	-5851.56	-5870.422	18.8616	0.0434976	0.0432592	0.0434287	0.0433324	0.0531592	0.0476783	0.0589357	0.059385	0.0599377	0.0632224	0.0595278	0.0512646	0.0513585	0.125587	0.13416	0.135203	0.130051	0.139751	0.140346	0.132833
90780	-5846.379	-5868.952	22.57271	0.0398816	0.0401306	0.0395596	0.0418131	0.047122	0.0475298	0.0637568	0.0637454	0.0614546	0.0610622	0.0620405	0.0603	0.0598479	0.117608	0.115291	0.115335	0.130845	0.186501	0.192924	0.191617
90790	-5868.465	-5876.684	8.219474	0.0436286	0.0437374	0.0441325	0.0436071	0.0444664	0.0434579	0.0521612	0.0521946	0.0522502	0.0525687	0.0509917	0.0507048	0.054019	0.143956	0.144973	0.144371	0.144228	0.21018	0.209009	0.203443
90800	-5856.558	-5869.865	13.3065	0.0391403	0.0406221	0.0405202	0.040553	0.0586823	0.0565202	0.0679223	0.0684466	0.0686423	0.0688388	0.0650928	0.0748491	0.074524	0.102184	0.117694	0.113674	0.111475	0.203559	0.204699	0.204545
90810	-5896.242	-5872.054	-24.18794	0.0439608	0.0460623	0.0419072	0.0384792	0.0643344	0.0607249	0.0618564	0.0788599	0.0786305	0.0848017	0.0902442	0.0746818	0.106379	0.102261	0.111639	0.121472	0.0869657	0.165695	0.158831	0.159289
90820	-5837.998	-5869.738	31.73988	0.0383691	0.042356	0.0388825	0.0396718	0.0531809	0.0584309	0.0579347	0.0620739	0.0613313	0.0629976	0.0632132	0.0562113	0.0787169	0.0843117	0.114998	0.118956	0.105494	0.167411	0.166474	0.174123
90830	-5846.475	-5871.91	25.43487	0.0378601	0.0419505	0.0433796	0.043484	0.0463251	0.0549651	0.0550088	0.0581235	0.0594245	0.0612343	0.0625704	0.0492731	0.0840443	0.0814032	0.0874661	0.137601	0.121827	0.173411	0.221514	0.217995
90840	-5827.255	-5871.179	43.92356	0.0344022	0.0346936	0.0370736	0.0357388	0.052374	0.0570419	0.0618457	0.0612333	0.0723555	0.0723811	0.0672474	0.0544304	0.0855396	0.0839084	0.0880515	0.0896221	0.0962239	0.275593	0.247196	0.135667
90850	-5791.396	-5869.313	77.91642	0.0416054	0.0347796	0.0387948	0.0390953	0.0605956	0.0537557	0.0606136	0.060616	0.0631851	0.0844787	0.0787346	0.064006	0.0775469	0.0776491	0.0725699	0.0726811	0.157766	0.206031	0.217079	0.151909
90860	-5825.127	-5875.156	50.02869	0.0398678	0.0400492	0.0403483	0.0414992	0.0450096	0.0512831	0.0548074	0.0503362	0.0840305	0.0866475	0.0865603	0.0859567	0.0811913	0.0788692	0.0809133	0.0821395	0.0955383	0.178868	0.185431	0.133974
90870	-5826.618	-5875.187	48.569	0.0382086	0.0387956	0.0434986	0.0434997	0.0448585	0.0450062	0.0446045	0.0512019	0.0637746	0.0642072	0.0639847	0.0656642	0.099386	0.103253	0.116475	0.118417	0.120273	0.15576	0.1545	0.151203
90880	-5888.642	-5874.558	-14.08467	0.0386996	0.0325689	0.0442888	0.0444444	0.0454379	0.0446823	0.0446117	0.0449643	0.0802255	0.0766458	0.0795918	0.072331	0.0763597	0.0763633	0.127954	0.12789	0.149857	0.150176	0.150069	0.162092
90890	-5920.367	-5875.228	-45.13906	0.0420612	0.0430484	0.0452493	0.0456488	0.0472554	0.046176	0.0471466	0.0495013	0.0650562	0.0626408	0.0670588	0.0511358	0.058703	0.0595122	0.0914862	0.0902502	0.09892	0.160592	0.143339	0.158693
90900	-5917.392	-5875.169	-42.22311	0.0354373	0.0339342	0.0297029	0.0311073	0.0430532	0.0572026	0.0575648	0.0536178	0.0705552	0.0725961	0.0575676	0.057339	0.0904287	0.0705515	0.10546	0.104438	0.128633	0.127491	0.152597	0.160079
90910	-5876.427	-5872.691	-3.736502	0.0451754	0.043708	0.037244	0.0395208	0.0480775	0.0572036	0.057536	0.0585606	0.0649898	0.0706022	0.0637788	0.0688346	0.0885627	0.0872575	0.115868	0.115403	0.120343	0.119014	0.133941	0.169163
90920	-5854.91	-5872.826	17.91597	0.0393822	0.0393863	0.0334445	0.0343992	0.0496364	0.0535317	0.0535074	0.0522253	0.0613415	0.0793314	0.0777343	0.0761293	0.0933178	0.092329	0.0935545	0.100205	0.172407	0.138097	0.137997	0.138315
90930	-5873.556	-5874.269	0.7126794	0.044119	0.0442483	0.0405356	0.0408675	0.0623843	0.0625787	0.0628471	0.063948	0.0735044	0.0802893	0.0796562	0.0799294	0.0870146	0.0874841	0.0940911	0.0947085	0.145715	0.128753	0.128409	0.134371
90940	-5891.791	-5868.874	-22.91737	0.0416437	0.0400983	0.0402036	0.0427151	0.0511716	0.0491154	0.0507825	0.0641702	0.0649037	0.0752717	0.0734356	0.0688106	0.0697004	0.0739178	0.115311	0.11309	0.199872	0.200242	0.201762	0.201491
90950	-5885.464	-5871.349	-14.11503	0.0401627	0.0368505	0.0368713	0.0369287	0.0554123	0.0560515	0.0557929	0.0760145	0.0681727	0.0694175	0.0693339	0.0693656	0.0679377	0.0681585	0.0748505	0.0896662	0.154715	0.154772	0.154739	0.154911
90960	-5863.905	-5869.409	5.503941	0.0433891	0.0335373	0.0335891	0.0354972	0.047832	0.0467593	0.0673444	0.0682387	0.0737932	0.0778874	0.0778304	0.0788621	0.0787939	0.080766	0.0993441	0.127686	0.146068	0.199596	0.188196	0.191292
90970	-5850.457	-5869.712	19.25521	0.0530695	0.0379571	0.0378017	0.0371662	0.0457658	0.0494483	0.0553636	0.0556317	0.0567745	0.0729355	0.0723601	0.0723679	0.0731782	0.0953097	0.101324	0.14249	0.144196	0.171713	0.177709	0.176781
90980	-5883.73	-5870.152	-13.57809	0.0475896	0.0307591	0.0298327	0.0301252	0.055912	0.0576919	0.0628445	0.0627822	0.0675312	0.0721016	0.0722779	0.0674624	0.0674724	0.115506	0.113623	0.137153	0.139434	0.130948	0.133329	0.133769
90990	-5871.25	-5867.088	-4.161427	0.0440721	0.0392239	0.0402149	0.0402016	0.0523701	0.0552161	0.0641031	0.0666281	0.0665535	0.0669078	0.0686841	0.0435872	0.0431694	0.117166	0.120262	0.115438	0.115053	0.119656	0.116833	0.11557
91000	-5903.632	-5869.236	-34.39574	0.0411203	0.0415549	0.0439702	0.0438207	0.0465267	0.0485849	0.0552051	0.0670714	0.0754749	0.0803215	0.0776481	0.0557822	0.0570683	0.129768	0.134686	0.137782	0.126715	0.128386	0.133084	0.136948
91010	-5878.247	-5867.807	-10.43968	0.036447	0.0365029	0.0365557	0.0357357	0.0493483	0.0511705	0.0610463	0.0647341	0.077481	0.0675994	0.0699894	0.0507263	0.0490478	0.126735	0.130871	0.160927	0.17722	0.183182	0.178567	0.189294
91020	-5942.762	-5872.851	-69.91013	0.0423718	0.0422279	0.0419583	0.0412174	0.0584642	0.0573451	0.0601243	0.0610958	0.0824756	0.0715366	0.0845965	0.0575932	0.0576048	0.0930643	0.0898963	0.114806	0.118805	0.11851	0.102947	0.104654
91030	-5864.018	-5871.822	7.803215	0.0433055	0.0408692	0.0455577	0.046151	0.0503308	0.050673	0.0639312	0.0636796	0.0650187	0.0650336	0.0658054	0.0724322	0.0722294	0.130106	0.130852	0.143914	0.145679	0.151956	0.145165	0.141753
91040	-5820.842	-5870.043	49.20046	0.0501112	0.0500951	0.050528	0.0519574	0.0608821	0.080317	0.0805106	0.0855516	0.0854507	0.0872301	0.0877491	0.0875946	0.0810763	0.15739	0.155161	0.157614	0.158048	0.158082	0.157494	0.163562
91050	-5861.679	-5869.796	8.117244	0.0480213	0.0479421	0.0481285	0.0459973	0.0640752	0.0766151	0.0766658	0.0765697	0.0762298	0.0766881	0.0776324	0.0777809	0.0771077	0.117937	0.117596	0.130963	0.130837	0.130654	0.128823	0.128797
91060	-5883.609	-5870.687	-12.9221	0.0484606	0.048539	0.0485183	0.0484898	0.0855255	0.0841509	0.0842422	0.0841165	0.0848669	0.0839592	0.0833308	0.0833256	0.0831674	0.167413	0.16743	0.162516	0.166911	0.166955	0.180006	0.180017
91070	-5847.441	-5869.825	22.38337	0.0468508	0.0467445	0.0474878	0.0473558	0.0821173	0.0821166	0.0820739	0.082062	0.082346	0.0803718	0.0799288	0.0798935	0.0800068	0.136415	0.136182	0.135359	0.135419	0.135422	0.134532	0.134146
91080	-5916.707	-5869.189	-47.51855	0.0539741	0.0485024	0.0478596	0.0479496	0.0701123	0.0690614	0.0690284	0.0830901	0.0830955	0.0831597	0.0842205	0.0846981	0.0846716	0.144033	0.148268	0.150251	0.164442	0.160176	0.157465	0.158707
91090	-5875.228	-5871.362	-3.865567	0.044639	0.0444873	0.045301	0.0448486	0.0917194	0.0917429	0.0915731	0.0949277	0.0949117	0.0918315	0.0930166	0.0919394	0.0921555	0.160017	0.172208	0.178448	0.178301	0.179827	0.178442	0.181132
91100	-5875.047	-5876.735	1.687568	0.051145	0.0436931	0.0439	0.0422386	0.0886676	0.0891293	0.0915709	0.0939758	0.09404	0.094475	0.0941358	0.0943821	0.0943548	0.106366	0.106404	0.108265	0.109407	0.107783	0.104074	0.102722
91110	-5850.673	-5871.744	21.07093	0.0475371	0.0474341	0.0471658	0.0469158	0.0913088	0.0914179	0.09598	0.103577	0.103656	0.10389	0.104074	0.103691	0.103965	0.157834	0.158177	0.155656	0.155607	0.160035	0.157463	0.158747
91120	-5860.602	-5872.224	11.62221	0.0497004	0.0495601	0.0494447	0.0504212	0.103594	0.102456	0.102366	0.106807	0.106808	0.106991	0.107079	0.105863	0.105944	0.190477	0.190885	0.185681	0.185079	0.207554	0.205875	0.206263
91130	-5880.603	-5872.739	-7.86336	0.0509888	0.0500837	0.0502385	0.0496885	0.0992951	0.098171	0.0983982	0.10111	0.101085	0.102732	0.0999353	0.0972928	0.0965743	0.198675	0.198781	0.231871	0.230923	0.201584	0.189834	0.189849
91140	-5845.383	-5880.745	35.36223	0.0470486	0.0477232	0.0469245	0.0461093	0.0992636	0.0981294	0.0981516	0.101508	0.101048	0.106636	0.106927	0.104717	0.101344	0.132717	0.161439	0.162234	0.142954	0.145132	0.142177	0.142054
91150	-5814.704	-5875.374	60.66977	0.0501756	0.047914	0.0628395	0.0618213	0.102171	0.101583	0.1016	0.10517	0.100641	0.0996767	0.0955758	0.0954106	0.0943402	0.14353	0.173553	0.187036	0.186914	0.182521	0.170694	0.174085
91160	-5830.473	-5870.727	40.25399	0.0482618	0.0480711	0.0521696	0.0562193	0.102489	0.101486	0.104463	0.109598	0.116233	0.117285	0.118825	0.123823	0.121047	0.171252	0.229182	0.245049	0.252897	0.255982	0.260088	0.267033
91170	-5862.016	-5874.735	12.71939	0.0526114	0.0534566	0.054171	0.0620065	0.0973927	0.0971881	0.0978218	0.0982483	0.0970453	0.0973226	0.0978581	0.116551	0.114325	0.111296	0.166811	0.18611	0.173705	0.226847	0.243622	0.26668
91180	-5883.214	-5872.728	-10.48662	0.0462442	0.0468179	0.046797	0.062326	0.0911199	0.0910889	0.0930812	0.111455	0.111376	0.111631	0.10367	0.107484	0.106573	0.107942	0.185195	0.159892	0.138164	0.134275	0.123899	0.113103
91190	-5848.439	-5869.421	20.98148	0.0456644	0.046373	0.0469435	0.0594583	0.0881313	0.0883886	0.0936358	0.106964	0.114589	0.112116	0.111702	0.112144	0.144915	0.146137	0.188178	0.18901	0.201895	0.193937	0.201231	0.201008
91200	-5896.251	-5872.99	-23.26109	0.0466413	0.0466274	0.0466692	0.0582721	0.0961437	0.0952277	0.0944169	0.102138	0.10228	0.103782	0.105653	0.107872	0.134693	0.134685	0.163902	0.163894	0.197332	0.200731	0.203111	0.20062
91210	-5873.293	-5871.021	-2.271758	0.046539	0.0481079	0.047651	0.0566404	0.0656573	0.0656885	0.0652383	0.0750654	0.0747694	0.0746748	0.0780077	0.0744507	0.0846406	0.0881752	0.0959126	0.097445	0.251959	0.256723	0.26013	0.260543
91220	-5902.748	-5868.321	-34.42626	0.0496794	0.0532209	0.0527129	0.0587826	0.0648658	0.0659647	0.0810133	0.080986	0.0884441	0.0823671	0.0817715	0.0706125	0.0907706	0.118008	0.126631	0.167524	0.140456	0.138842	0.170667	0.150149
91230	-5888.504	-5868.811	-19.69283	0.0546742	0.055316	0.0479403	0.0499664	0.0626669	0.0633097	0.0738987	0.074271	0.0777016	0.0622791	0.0665708	0.0530832	0.0695825	0.103203	0.123367	0.120767	0.164285	0.163987	0.162644	0.117506
91240	-5926.651	-5870.948	-55.70359	0.0411646	0.04009	0.0395455	0.0416777	0.0592325	0.059187	0.0547925	0.06805	0.0681644	0.0745459	0.0744823	0.0639017	0.0995859	0.101302	0.10535	0.106107	0.110346	0.107804	0.114897	0.111437
91250	-5887.923	-5871.392	-16.53083	0.04507	0.0447796	0.0452302	0.0496804	0.0512501	0.0526213	0.0525579	0.0654426	0.068043	0.085756	0.0869775	0.0717914	0.0756574	0.0789444	0.157324	0.159668	0.164387	0.17972	0.175555	0.172429
91260	-5888.529	-5872.74	-15.78953	0.0345059	0.0345259	0.0346206	0.0351927	0.0624615	0.058566	0.0569212	0.0707074	0.0708242	0.0713961	0.075925	0.0741567	0.07599	0.073957	0.15956	0.167477	0.167289	0.225024	0.224877	0.212884
91270	-5881.095	-5875.243	-5.851621	0.0372254	0.0374496	0.0387575	0.0422647	0.0423924	0.0478203	0.0478239	0.0478392	0.0581632	0.0563945	0.0661512	0.0670162	0.06963	0.117563	0.142435	0.147466	0.142735	0.151868	0.155495	0.188943
91280	-5854.133	-5872.003	17.87027	0.0415454	0.0418163	0.0422007	0.0481968	0.0507812	0.0563051	0.0589839	0.0590769	0.0594703	0.0597242	0.0602199	0.05979	0.062946	0.105735	0.102975	0.105847	0.109678	0.148564	0.151248	0.148983
91290	-5865.463	-5875.785	10.32206	0.0433002	0.0433533	0.0416617	0.0415851	0.044189	0.0493659	0.0492511	0.0574075	0.0617398	0.0615113	0.0619283	0.0605809	0.0559262	0.0639438	0.0662387	0.19591	0.168852	0.168887	0.164818	0.164895
91300	-5893.376	-5871.11	-22.26583	0.0408377	0.038715	0.0393116	0.039375	0.0546848	0.0535295	0.0586846	0.0769868	0.0797171	0.0695429	0.0764576	0.0760252	0.073287	0.11031	0.120087	0.118514	0.118558	0.119547	0.123463	0.117002
91310	-5897.786	-5870.031	-27.75428	0.0472409	0.048227	0.048305	0.0488027	0.0655442	0.0652835	0.0679978	0.0906273	0.0896973	0.0851661	0.0750956	0.0770011	0.0833913	0.108418	0.110325	0.169704	0.163318	0.165432	0.165228	0.173371
91320	-5939.388	-5875.203	-64.18548	0.0361804	0.0368214	0.03675	0.0422685	0.0510556	0.0510308	0.0484535	0.0532357	0.0563703	0.0594017	0.057183	0.0587585	0.0771645	0.0914446	0.087046	0.114766	0.116023	0.119747	0.121034	0.121077
91330	-5917.429	-5871.482	-45.94714	0.0405811	0.0383894	0.038069	0.0479502	0.0605548	0.0592291	0.0635965	0.0608017	0.0620721	0.0704221	0.0754706	0.0781345	0.0857596	0.123274	0.126143	0.126586	0.137484	0.155866	0.17269	0.170614
91340	-5890.025	-5869.624	-20.40162	0.0421086	0.0405093	0.0398344	0.0465336	0.050213	0.0551214	0.0561755	0.059126	0.0605287	0.0682689	0.0638853	0.0641327	0.0748207	0.0976602	0.129702	0.126369	0.131493	0.129182	0.139236	0.138866
91350	-5953.341	-5873.423	-79.9176	0.0403498	0.0346289	0.0348737	0.0462365	0.0480667	0.0481844	0.0487899	0.0617828	0.0617348	0.07524	0.0736668	0.0763559	0.0799709	0.0815326	0.13401	0.133855	0.135591	0.0864639	0.0846367	0.0831453
91360	-5937.436	-5870.968	-66.46844	0.0395034	0.0394965	0.0395026	0.0398018	0.056112	0.0564631	0.0572418	0.0603888	0.062224	0.0624012	0.0624921	0.0623584	0.0632318	0.0656498	0.121811	0.120315	0.124799	0.125809	0.124317	0.115734
91370	-5932.451	-5871.297	-61.15372	0.0387782	0.0388597	0.0415599	0.0465673	0.0611746	0.0611303	0.0607699	0.0829719	0.0720951	0.0678725	0.0673443	0.0675092	0.0677706	0.087472	0.120642	0.126622	0.127889	0.125683	0.124207	0.123634
91380	-5938.094	-5871.009	-67.08556	0.0345077	0.0343439	0.0362869	0.0436733	0.0542658	0.0504785	0.0532641	0.0661767	0.0662483	0.0643797	0.0650394	0.0631948	0.0636049	0.0656485	0.139195	0.149266	0.152694	0.158479	0.153861	0.153987
91390	-5887.11	-5871.403	-15.70761	0.0412867	0.0401149	0.0401206	0.0390452	0.0538901	0.0548035	0.0548139	0.0759829	0.0773061	0.0774956	0.0745442	0.0745201	0.0760412	0.0763153	0.119863	0.118155	0.118538	0.110484	0.111866	0.112305
91400	-5899.4	-5878.203	-21.1968	0.0472534	0.0474293	0.0474661	0.0487704	0.0612297	0.0613249	0.0615423	0.0611964	0.0619037	0.0622243	0.0622541	0.0626519	0.0620959	0.0757173	0.180443	0.176679	0.182631	0.182659	0.182761	0.182655
91410	-5929.121	-5872.09	-57.0307	0.0477492	0.0477919	0.0471682	0.052642	0.0531956	0.0551136	0.0555371	0.0562516	0.0780049	0.0767648	0.0772143	0.0791527	0.0796083	0.122675	0.127416	0.134053	0.135446	0.134879	0.133109	0.154599
91420	-5880.452	-5873.093	-7.35885	0.0388314	0.0386152	0.0387493	0.0491443	0.054024	0.0563862	0.0557782	0.0561663	0.0645374	0.0582716	0.0571244	0.0559633	0.0571018	0.12535	0.122693	0.121947	0.121939	0.116172	0.107597	0.106346
91430	-5930.342	-5875.802	-54.53947	0.0398804	0.037237	0.0395885	0.0369031	0.0469647	0.0506063	0.0563436	0.0539168	0.0556278	0.0568366	0.0570475	0.0557352	0.0534592	0.0918175	0.104471	0.194946	0.226354	0.202243	0.208065	0.0568974
91440	-5946.782	-5868.912	-77.86948	0.0470348	0.0350906	0.0438511	0.042553	0.0597499	0.0583549	0.0621266	0.0617103	0.0720269	0.0687555	0.0839275	0.0775374	0.0665014	0.0801507	0.128451	0.132464	0.154883	0.17588	0.194223	0.179594
91450	-5899.398	-5871.305	-28.09362	0.0434087	0.0411379	0.0460248	0.0451444	0.0590585	0.0573385	0.0615319	0.0642317	0.0904442	0.078167	0.0941564	0.0828665	0.0802423	0.0844773	0.104286	0.10419	0.116887	0.116172	0.131868	0.11223
91460	-5899.025	-5871.374	-27.65122	0.0507032	0.0508802	0.0483674	0.0458042	0.0503911	0.0584642	0.0584485	0.0550663	0.0778428	0.0766128	0.105027	0.064792	0.0646605	0.0785821	0.113704	0.116902	0.116969	0.116396	0.111753	0.0901295
91470	-5879.255	-5872.764	-6.49176	0.0518752	0.0431275	0.0449288	0.0451593	0.0874215	0.0867243	0.0870141	0.088362	0.108771	0.110234	0.106669	0.10563	0.10506	0.121572	0.132845	0.134129	0.15865	0.142136	0.142597	0.148041
91480	-5850.917	-5874.736	23.81881	0.0469263	0.0470625	0.0512276	0.0502796	0.0698381	0.0852094	0.094612	0.120836	0.132632	0.137155	0.12973	0.129673	0.144199	0.156868	0.162921	0.172788	0.168791	0.164684	0.156014	0.149181
91490	-5849.996	-5871.55	21.55452	0.0466556	0.0460451	0.0494116	0.0543099	0.0940607	0.0914418	0.0936324	0.112528	0.115868	0.119282	0.130734	0.129452	0.109098	0.121025	0.175537	0.177389	0.172634	0.178953	0.179169	0.195461
91500	-5809.967	-5872.881	62.91456	0.0502653	0.050836	0.0505212	0.0520883	0.0828556	0.078029	0.0769215	0.111358	0.110993	0.110415	0.112285	0.116683	0.111604	0.171317	0.225024	0.228021	0.224772	0.226367	0.227973	0.240732
91510	-5791.269	-5870.942	79.67263	0.0495253	0.049128	0.0502518	0.0509558	0.0854713	0.0830281	0.0824853	0.125358	0.122403	0.112331	0.112688	0.118833	0.118937	0.129505	0.211842	0.215855	0.216069	0.221793	0.271015	0.198103
91520	-5816.235	-5870.46	54.22476	0.0500089	0.0498312	0.0577242	0.0579858	0.0852379	0.0868278	0.08378	0.119132	0.119842	0.114991	0.116344	0.11424	0.122119	0.1237	0.179648	0.187922	0.186001	0.204284	0.209758	0.176811
91530	-5794.419	-5871.175	76.75531	0.0478974	0.0440824	0.053559	0.0540811	0.0946011	0.0971785	0.0895147	0.125964	0.11879	0.118769	0.118949	0.112628	0.112583	0.112791	0.227516	0.234516	0.22157	0.17966	0.190741	0.175021
91540	-5819.945	-5873.344	53.39897	0.0500469	0.0476431	0.0540261	0.053783	0.0933322	0.0960936	0.0996194	0.130395	0.113498	0.112055	0.112062	0.109764	0.0938941	0.0936978	0.219169	0.236468	0.229386	0.187689	0.198554	0.193296
91550	-5871.942	-5871.475	-0.4667367	0.0570259	0.0535309	0.0561236	0.0612653	0.0859269	0.0911036	0.0916839	0.116814	0.133415	0.125948	0.116529	0.117728	0.117474	0.116793	0.202776	0.220891	0.221051	0.298146	0.299577	0.302902
91560	-5882.559	-5872.69	-9.868352	0.0444539	0.043593	0.0523559	0.0696319	0.0746725	0.0832716	0.0867763	0.0895191	0.112477	0.107956	0.100257	0.10338	0.107027	0.0982801	0.149787	0.141456	0.137358	0.220635	0.153056	0.151106
91570	-5870.51	-5870.795	0.2847371	0.0399478	0.0389692	0.0487581	0.0626229	0.0869415	0.106242	0.109785	0.109708	0.115994	0.115508	0.108115	0.110673	0.109048	0.105915	0.14135	0.127261	0.125538	0.221567	0.23258	0.237218
91580	-5849.817	-5870.738	20.92044	0.0511707	0.0447959	0.0541967	0.0586384	0.0838161	0.0941352	0.096285	0.0976065	0.107375	0.105524	0.122063	0.122499	0.122384	0.121654	0.192179	0.197267	0.206443	0.221949	0.249501	0.261286
91590	-5816.961	-5873.847	56.8866	0.048975	0.0490671	0.0590533	0.0589679	0.0806399	0.0901902	0.090626	0.0906134	0.124139	0.114954	0.126295	0.125794	0.121946	0.112669	0.135768	0.196276	0.197245	0.205379	0.291364	0.292699
91600	-5843.317	-5872.122	28.80435	0.0431318	0.0427141	0.0546307	0.0577114	0.0913475	0.0977206	0.0976309	0.100383	0.114435	0.118893	0.129526	0.129777	0.131411	0.124601	0.181976	0.178004	0.181925	0.180283	0.17623	0.181597
91610	-5855.185	-5871.937	16.75218	0.0507576	0.0492336	0.057052	0.059163	0.0729041	0.0987521	0.0959936	0.0997655	0.124427	0.120591	0.117149	0.118481	0.141104	0.121039	0.16927	0.19604	0.196112	0.208265	0.208376	0.241558
91620	-5839.073	-5877.803	38.72958	0.0543518	0.0559287	0.0639389	0.0596315	0.0930186	0.104684	0.10069	0.0991838	0.133282	0.116335	0.122807	0.120782	0.13063	0.116728	0.180735	0.174341	0.174144	0.177522	0.176633	0.174845
91630	-5861.235	-5883.27	22.03478	0.0464743	0.0493189	0.0585305	0.0583832	0.0959932	0.102077	0.0979103	0.0989181	0.108086	0.108324	0.11355	0.110381	0.119858	0.121528	0.145804	0.109562	0.104151	0.103387	0.104239	0.101818
91640	-5860.234	-5877.009	16.77447	0.0543749	0.0536471	0.0580926	0.0568856	0.0941743	0.0914935	0.0903453	0.0900197	0.102912	0.102363	0.109483	0.123995	0.125201	0.131807	0.214942	0.214298	0.169736	0.17126	0.173195	0.178062
91650	-5853.387	-5872.228	18.84059	0.0542866	0.0530549	0.0538077	0.0547139	0.0842768	0.084762	0.0980551	0.0989453	0.107339	0.107573	0.116909	0.119162	0.120899	0.126693	0.192914	0.192874	0.175047	0.19221	0.19174	0.190509
91660	-5873.896	-5870.933	-2.962144	0.0465668	0.0408905	0.0418619	0.0421273	0.0538755	0.0536224	0.0651103	0.07316	0.0701409	0.0692373	0.0691381	0.0682504	0.0703828	0.0730211	0.0900886	0.08794	0.198807	0.215482	0.198487	0.190385
91670	-5895.537	-5868.547	-26.99011	0.0474873	0.0376242	0.0378382	0.0364928	0.0515431	0.0580669	0.0577777	0.0697651	0.0697689	0.0705377	0.0704646	0.0632569	0.0647991	0.135288	0.134228	0.155104	0.206559	0.227877	0.2272	0.237689
