Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]
41600	-6163.447	-6149.092	-14.35447	0.00014402	0.000144311	0.000145417	0.000144447	0.000144122	0.000144776	0.00014545	0.000144931	0.000142917	0.000142163	0.000143015	0.000136452	0.000136591	0.000130697	0.000130733	0.000130334	0.000135263	0.000142949	0.00018238	0.000183716
41610	-6132.989	-6149.826	16.8371	0.000178528	0.000176751	0.000176373	0.000176266	0.00017603	0.000168215	0.0001672	0.000167274	0.00016759	0.000166679	0.000166255	0.000159253	0.000158534	0.000139587	0.000139296	0.000138258	0.000134424	0.000135175	0.000137328	0.000136249
41620	-6189.623	-6152.601	-37.02196	0.00605151	0.00580223	0.00603639	0.00850529	0.00853765	0.0162342	0.01705	0.0175191	0.0112757	0.00946958	0.0103281	0.00987186	0.0114125	0.0114382	0.0109892	0.0111062	0.00847707	0.00847555	0.00917874	0.00815479
41630	-6151.247	-6151.581	0.3340251	8.90023e-05	9.07154e-05	9.001e-05	9.1735e-05	9.17569e-05	9.18426e-05	9.2801e-05	9.21379e-05	9.23362e-05	8.73277e-05	8.91734e-05	8.13997e-05	7.91638e-05	8.01552e-05	8.04738e-05	8.02358e-05	8.12652e-05	8.40156e-05	8.65259e-05	8.65013e-05
41640	-6128.85	-6150.472	21.62134	0.0064729	0.00644781	0.00645792	0.00643043	0.00642624	0.00643317	0.00649054	0.00649946	0.00648318	0.00648496	0.00647582	0.00648086	0.00647393	0.00546571	0.00544572	0.00553972	0.00525443	0.00521923	0.00521588	0.00522304
41650	-6100.157	-6148.454	48.29782	0.00018493	0.000184869	0.000184991	0.000185047	0.000184721	0.000184823	0.000184741	0.000184937	0.000184526	0.000184355	0.000184911	0.000184975	0.0001849	0.000184864	0.000184737	0.000184694	0.000184413	0.000184092	0.000184128	0.000184268
41660	-6157.908	-6153.512	-4.395641	0.000469263	0.0004674	0.000471409	0.000478169	0.000479951	0.000534543	0.000534732	0.000540471	0.000538107	0.000544365	0.00052252	0.000523447	0.000523606	0.000506641	0.000506175	0.00051445	0.000524464	0.000476638	0.000484265	0.000481702
41670	-6158.973	-6157.831	-1.142139	0.00100481	0.00100571	0.000960701	0.000922109	0.000924147	0.000900559	0.000809338	0.000821908	0.000802397	0.00083501	0.000822579	0.000827397	0.000828941	0.000856318	0.000862104	0.00086422	0.000863702	0.000849558	0.000852058	0.000852826
41680	-6115.112	-6150.537	35.42458	0.000923918	0.000924229	0.000923279	0.000944671	0.00093576	0.000936906	0.000937777	0.000937689	0.000938403	0.000939281	0.000944457	0.000944683	0.000945517	0.000944927	0.000945788	0.000945819	0.000946698	0.000951813	0.0010108	0.00101032
41690	-6132.908	-6150.868	17.95949	0.000153871	0.000154687	0.00015469	0.000154092	0.000154116	0.00015286	0.000152167	0.000150496	0.000150283	0.000169245	0.000161532	0.000161825	0.000161693	0.000160717	0.000160574	0.000161037	0.000160337	0.000160495	0.000182446	0.00018193
41700	-6119.858	-6152.77	32.91156	0.000185391	0.000185522	0.000185219	0.000184673	0.000185067	0.000184302	0.000185271	0.000185263	0.000185363	0.000182686	0.000182656	0.000182746	0.000182781	0.000182258	0.000182338	0.000182064	0.000182007	0.000182352	0.000182145	0.000182134
41710	-6119.773	-6149.698	29.92503	0.000142987	0.000126876	0.000126987	0.00012685	0.000127067	0.000127123	0.000127254	0.000127391	0.000125559	0.000125395	0.000125303	0.000125493	0.000125498	0.00012555	0.000125485	0.000125401	0.000126344	0.000126371	0.00012638	0.000119189
41720	-6071.585	-6151.339	79.75364	0.000103004	0.000102632	0.000102575	0.000102576	0.000102578	0.000102569	0.000102586	0.0001026	0.000102592	0.00010261	0.00010572	0.000105592	0.000105597	0.000105652	0.000105652	0.000105655	0.000105662	0.000105652	0.000105658	0.000105685
41730	-6078.073	-6154.9	76.82662	9.12013e-05	9.12019e-05	9.12083e-05	9.12116e-05	9.11984e-05	8.95864e-05	8.95756e-05	8.95844e-05	8.95849e-05	8.9534e-05	8.95341e-05	8.95477e-05	8.95472e-05	8.94153e-05	8.94092e-05	8.96425e-05	8.96439e-05	8.9638e-05	8.96426e-05	8.96281e-05
41740	-6078.099	-6153.709	75.61009	0.000144562	0.000144553	0.000145527	0.000145517	0.000145517	0.000145591	0.000145606	0.000145594	0.000150024	0.000150163	0.000150122	0.000150097	0.000150106	0.000150105	0.0001501	0.000150082	0.000150085	0.000150086	0.000150086	0.000150085
41750	-6113.33	-6152.127	38.79683	0.000300009	0.000299886	0.000299692	0.000300247	0.000300187	0.000300363	0.000292955	0.000292937	0.000286553	0.000286576	0.000286564	0.000287775	0.000287811	0.000287756	0.000288935	0.000288925	0.000288768	0.000288779	0.000288821	0.000288339
41760	-6093.891	-6149.933	56.04192	0.000602574	0.000603819	0.000603363	0.000603265	0.000605417	0.000605672	0.000606597	0.000607206	0.000606524	0.000606387	0.000606273	0.000605658	0.00060475	0.000604853	0.00060598	0.000605794	0.000605975	0.000606072	0.000604575	0.00060379
41770	-6133.923	-6155.954	22.03069	0.0024668	0.00247427	0.00247954	0.00247387	0.00248245	0.00248199	0.00250848	0.00251832	0.00251768	0.0025155	0.00251715	0.00251406	0.00251403	0.00251676	0.00257092	0.00257399	0.00257591	0.0025715	0.0025711	0.00258206
41780	-6144.941	-6152.627	7.685755	0.00642437	0.00641442	0.00646652	0.00645674	0.00634559	0.00653311	0.00655666	0.00650929	0.00646029	0.00645549	0.00645569	0.00639733	0.00645208	0.00643047	0.00640493	0.00638635	0.006395	0.00654914	0.00652848	0.00652553
41790	-6160.625	-6150.43	-10.19491	0.000116633	0.000117719	0.000118044	0.000118023	0.000119261	9.27317e-05	9.20438e-05	9.2281e-05	8.74133e-05	8.38997e-05	8.40933e-05	9.152e-05	9.1558e-05	9.19309e-05	9.17462e-05	9.16622e-05	9.14867e-05	9.1773e-05	9.16605e-05	9.18336e-05
41800	-6143.086	-6149.791	6.705147	0.00300183	0.0030032	0.0030036	0.0030032	0.00300295	0.00300898	0.00301944	0.00302595	0.00300384	0.00300107	0.00300345	0.00300155	0.00300304	0.00299081	0.00299171	0.00297985	0.00296037	0.00298067	0.00297721	0.0029785
41810	-6185.711	-6152.429	-33.28216	0.00142665	0.00139506	0.00135148	0.00140929	0.00142689	0.001163	0.00117249	0.00117538	0.00117643	0.00121626	0.00121018	0.00125276	0.00122973	0.00122939	0.00121948	0.00110608	0.00108288	0.00108293	0.00108257	0.00108666
41820	-6166.713	-6149.443	-17.27073	0.000412227	0.000427569	0.000449055	0.000462662	0.000451142	0.000378071	0.0003778	0.000358284	0.000360115	0.000360114	0.000359559	0.000360907	0.000361934	0.000407897	0.000389085	0.000533428	0.000514437	0.00051252	0.000510476	0.000502114
41830	-6169.519	-6152.475	-17.04343	0.000241282	0.000241408	0.000243719	0.000250023	0.00024892	0.000249248	0.000223187	0.000227131	0.000219765	0.000223015	0.000223566	0.000223686	0.000223115	0.000224081	0.000223271	0.000235376	0.000235328	0.000240543	0.000242814	0.000242549
41840	-6180.614	-6156.617	-23.99686	0.00188825	0.00188	0.00187934	0.0019146	0.00173815	0.00174698	0.00214039	0.00206528	0.00190925	0.00190574	0.0019333	0.00192495	0.00192326	0.001597	0.00160658	0.00168996	0.00258331	0.00252006	0.00251624	0.00253521
41850	-6187.646	-6152.162	-35.48375	0.00577547	0.00571771	0.00544924	0.00724076	0.00709462	0.00672215	0.00655285	0.00660705	0.00667154	0.00672746	0.00651538	0.0033087	0.00335319	0.00580042	0.0056591	0.00504758	0.00501428	0.00495124	0.00481294	0.00487523
41860	-6190.492	-6147.75	-42.74206	0.000777958	2.24268e-05	2.11688e-05	2.22349e-05	2.31188e-05	2.34677e-05	2.34354e-05	4.17431e-05	4.1213e-05	4.19591e-05	3.56875e-05	3.95219e-05	3.87683e-05	2.41854e-05	2.41507e-05	2.49729e-05	2.51537e-05	2.39078e-05	2.34708e-05	2.35944e-05
41870	-6173.243	-6152.797	-20.44601	0.000338929	0.000308479	0.000308948	0.00108505	0.00115294	0.00130307	0.00131143	0.0013189	0.00128033	0.00128186	0.00128188	0.00133296	0.001316	0.00165389	0.00165226	0.00164857	0.00132327	0.00109217	0.00108426	0.00109139
41880	-6176.855	-6155.472	-21.38304	0.000380197	0.000237393	0.00023606	0.000228331	0.000230162	0.000219241	0.000219559	0.000221508	0.00021637	0.000212138	0.000200626	0.000173244	0.000173131	0.000172907	0.000165108	0.000162667	0.000165827	0.000165403	0.00016506	0.000168062
41890	-6162.068	-6149.812	-12.25626	0.000487165	0.000487343	0.000476876	0.000476599	0.000467067	0.000461612	0.000467527	0.00045196	0.000448118	0.000455334	0.000455143	0.000454444	0.000453835	0.00045404	0.000441851	0.000441475	0.000440948	0.000478239	0.000476869	0.000487634
41900	-6107.183	-6150.067	42.88408	0.00199767	0.00198871	0.00197618	0.00197322	0.00197584	0.00197254	0.00197528	0.0019764	0.00197559	0.00197527	0.00197622	0.00198216	0.00198089	0.00199752	0.00200059	0.00200223	0.00199902	0.00199896	0.00200013	0.00200162
41910	-6135.098	-6147.221	12.12229	0.000124353	0.000123634	0.00012468	0.000125272	0.00012578	0.000127671	0.00012659	0.000127957	0.000127534	0.000127915	0.000129355	0.000129376	0.000129064	0.000128989	0.000127544	0.000128758	0.000130789	0.000125223	0.000125966	0.000126902
41920	-6141.275	-6150.635	9.360082	0.00266528	0.00266914	0.00266715	0.00265471	0.00265164	0.00252964	0.00253222	0.00249914	0.00250301	0.00250116	0.00250796	0.00250756	0.00248613	0.00248763	0.00248833	0.00248756	0.00247684	0.00247688	0.0024834	0.00247821
41930	-6126.298	-6148.96	22.66231	0.000832804	0.000833933	0.000833716	0.000837856	0.000837552	0.000839011	0.000839449	0.00083946	0.00083933	0.000841678	0.000841017	0.000827186	0.000827474	0.000827239	0.000827682	0.00082559	0.000831683	0.000832527	0.000832185	0.000832235
41940	-6083.63	-6149.653	66.023	0.00907139	0.00907196	0.00905764	0.00905872	0.00906008	0.00905989	0.00905944	0.00904646	0.00903747	0.00898452	0.00897235	0.00897343	0.00897794	0.00897068	0.00896964	0.00897103	0.00897576	0.00898382	0.00898433	0.00898376
41950	-6164.093	-6147.293	-16.80011	0.000677413	0.000677535	0.000678325	0.000677949	0.00162334	0.00162195	0.00163103	0.0016223	0.00155202	0.00155636	0.00156069	0.00156146	0.00167597	0.00167368	0.00177017	0.00177564	0.000958177	0.00097264	0.000971291	0.00096487
41960	-6157.732	-6146.625	-11.10702	0.000251465	0.000266309	0.00026443	0.000281557	0.000277123	0.000279374	0.000267531	0.000266688	0.000266116	0.000266136	0.000262311	0.000281	0.000220035	0.000193691	0.000193643	0.00019479	5.92827e-05	5.85407e-05	5.93907e-05	5.85398e-05
41970	-6165.156	-6152.63	-12.52561	0.00179794	0.00180007	0.00179875	0.00180492	0.00179472	0.00179433	0.00243079	0.00240333	0.00239629	0.00232034	0.0023455	0.00236026	0.00238205	0.00231019	0.00230937	0.00233188	0.00234295	0.00234313	0.00227612	0.00227582
41980	-6159.791	-6150.426	-9.364738	0.000166414	0.000166185	0.000167107	0.000166902	0.000166636	0.000169848	0.000180331	0.000179966	0.000208403	0.000210729	0.000200872	0.000202714	0.000197167	0.00163269	0.00170201	0.00169745	0.00175552	0.00173836	0.00185632	0.00182994
41990	-6173.839	-6159.641	-14.19874	0.0037427	0.00352205	0.00357326	0.00348674	0.00354052	0.00350322	0.00311988	0.00314664	0.00313984	0.00356965	0.00331432	0.00400884	0.00400766	0.00378743	0.00356665	0.0035298	0.0034304	0.00336525	0.0033538	0.00336042
42000	-6183.699	-6156.105	-27.5939	0.00609664	0.00582569	0.00550356	0.00516029	0.00512662	0.00350801	0.0037943	0.0039061	0.00401014	0.00398236	0.00182151	0.00197459	0.00188573	0.00193821	0.00191526	0.00192268	0.00190599	0.00188246	0.00191372	0.00211763
42010	-6164.518	-6157.511	-7.007108	8.84e-05	9.25558e-05	9.35962e-05	9.21437e-05	9.71489e-05	0.000107074	0.000114775	0.000137147	0.00013637	0.000135359	0.000136413	0.000135537	0.000134951	0.000134524	0.000138167	0.000137422	0.000132821	0.000135475	0.000143957	0.000142867
42020	-6158.144	-6153.26	-4.884815	6.57138e-05	6.49795e-05	6.52846e-05	6.19983e-05	6.7964e-05	6.8178e-05	6.90055e-05	6.95341e-05	0.000191281	0.00019156	0.000191596	0.000191512	0.000194331	0.000196457	0.00019554	0.000163786	0.000164489	0.000164784	0.000165326	0.000172707
42030	-6225.518	-6150.106	-75.41181	0.000850379	0.000254923	0.000240739	0.000243932	0.00024084	0.00020921	0.00022986	0.000229919	0.000230327	0.000267902	0.000275299	0.000266396	0.000278126	0.000277999	0.00238978	0.00256678	0.00250533	1.60241e-10	1.78537e-10	2.02309e-10
42040	-6176.089	-6152.428	-23.66089	0.000341468	0.000341226	0.000342685	0.000402888	0.000437761	0.000476772	0.000483701	0.000492207	0.000546137	0.000538002	0.000538768	0.000528952	0.000532597	0.000522502	0.000526605	0.000903476	0.000967068	0.000914714	0.0008497	0.000827462
42050	-6131.719	-6149.655	17.93594	0.000369623	0.00036987	0.000369233	0.000366173	0.000365824	0.000381719	0.000381451	0.000401412	0.00040091	0.000407759	0.000405452	0.000405185	0.000407064	0.00040692	0.000405781	0.000404593	0.000390631	0.000390952	0.000391213	0.000390896
42060	-6090.817	-6152.561	61.74433	0.00119305	0.0011916	0.00119166	0.00119187	0.00119162	0.00119164	0.00119676	0.00119713	0.00119756	0.00119806	0.00119795	0.00119534	0.00119376	0.00119464	0.00119401	0.00119849	0.00119883	0.00119891	0.00120461	0.00120449
42070	-6112.35	-6153.183	40.83366	7.04288e-05	7.05755e-05	7.03222e-05	7.0206e-05	7.01898e-05	7.28753e-05	7.38384e-05	7.388e-05	7.40794e-05	7.38279e-05	7.3949e-05	7.38777e-05	7.42438e-05	7.41092e-05	7.40233e-05	7.39257e-05	7.39478e-05	7.33833e-05	7.36028e-05	7.37714e-05
42080	-6141.643	-6151.762	10.11904	7.8923e-05	7.94929e-05	7.94939e-05	8.45296e-05	8.41979e-05	8.36899e-05	8.47135e-05	8.46796e-05	7.85267e-05	8.1373e-05	8.16591e-05	8.08837e-05	7.87552e-05	7.97725e-05	8.05407e-05	8.07469e-05	9.18294e-05	9.18529e-05	9.30331e-05	9.31095e-05
42090	-6184.728	-6154.715	-30.01287	0.000223319	0.000233131	0.000239478	0.000240061	0.000241181	0.000214547	0.000214862	0.000210652	0.000196925	0.00019595	0.000192646	0.000256714	0.000257126	0.000258461	0.00026088	0.00025505	0.00025488	0.000277708	0.000278019	0.000280226
42100	-6226.609	-6150.215	-76.39403	7.07951e-05	7.06493e-05	7.98622e-05	2.81481e-05	2.97e-05	2.3686e-05	4.08579e-05	4.26333e-05	3.66649e-05	3.01285e-05	2.64198e-05	2.65629e-05	3.54513e-05	3.68577e-05	2.17674e-05	2.37474e-05	2.36388e-05	1.85134e-05	2.2222e-05	4.08415e-05
42110	-6199.701	-6149.309	-50.39254	0.00247334	0.00286402	0.00279151	0.00297971	0.00288989	0.00738596	0.00652808	0.00646686	0.00594847	0.00577591	0.00486238	0.00508849	0.00502176	0.00224378	0.00224487	0.00234264	0.00235946	0.00278793	0.00231747	0.00238801
42120	-6222.675	-6148.628	-74.04726	0.0021194	0.00205943	0.00220815	0.00169455	0.00174174	0.0011644	0.000917439	0.000466098	0.00088785	0.00104929	0.0010241	0.000995155	0.001476	0.00150325	0.00152075	0.00507777	0.00445446	0.00513716	0.0238794	0.0232156
42130	-6196.612	-6152.269	-44.34282	0.00167426	0.00141552	0.00140397	0.000228377	0.00022572	0.000226482	0.000234066	0.000260499	0.000268757	0.000292593	0.000296324	0.000291796	0.000288152	0.000318216	0.0003177	0.000310317	0.000921052	0.0008896	0.000897227	0.000991928
42140	-6112.124	-6151.619	39.49491	0.000351773	0.000346679	0.000347145	0.000346663	0.000346341	0.000346302	0.00034573	0.000344957	0.000345011	0.000349452	0.000349125	0.000348995	0.000346414	0.000346816	0.00034747	0.000347939	0.000347677	0.000344714	0.000344655	0.000345268
42150	-6095.753	-6155.754	60.00094	0.000106357	0.000106293	0.000106209	0.000106081	0.000106086	0.000105495	0.000105471	0.000105474	0.000105444	0.000105423	0.000105418	0.000105374	0.000105435	0.000105348	0.000105683	0.000105662	0.000105665	0.000105636	0.000105627	0.000105687
42160	-6105.654	-6155.281	49.62683	9.48891e-05	9.4878e-05	9.4804e-05	9.49051e-05	9.49057e-05	9.49105e-05	9.59751e-05	9.6146e-05	9.58289e-05	9.59525e-05	9.59396e-05	9.59309e-05	9.59297e-05	9.59673e-05	9.59176e-05	9.60726e-05	9.6086e-05	9.61716e-05	9.60554e-05	9.58918e-05
42170	-6159.329	-6153.959	-5.370599	0.000121645	0.000121557	0.000116365	0.000116385	0.000116111	0.00011642	0.000115479	0.000116423	0.000137511	0.000130771	0.000124693	0.000123909	0.000124165	0.000123788	0.00012382	0.000120928	0.000121088	0.000121062	0.000120411	0.00012029
42180	-6174.744	-6156.073	-18.67132	0.00197481	0.00198346	0.00199772	0.00205696	0.00203013	0.00201801	0.00200994	0.0020361	0.00200147	0.00200236	0.00199854	0.00199366	0.00199414	0.00198542	0.00210169	0.00430014	0.00429984	0.00478824	0.00458794	0.00459742
42190	-6150.341	-6151.57	1.228857	9.37696e-05	9.38182e-05	9.38167e-05	9.37052e-05	9.42168e-05	7.18169e-05	7.24669e-05	0.000116398	0.000116696	0.00011622	0.000116245	0.000114805	0.000114343	0.000112709	0.000112375	0.000112419	0.000112515	0.000112011	0.00011037	0.000111933
42200	-6150.103	-6152.288	2.184557	0.000572411	0.000571295	0.000586226	0.000563049	0.000563791	0.000568923	0.000574714	0.000572924	0.000573119	0.000593265	0.000608425	0.00060788	0.000614736	0.000601548	0.000586375	0.000587492	0.000592837	0.000581265	0.000577613	0.000577521
42210	-6155.596	-6153.315	-2.28162	5.10107e-05	5.09518e-05	5.12919e-05	5.12932e-05	5.21799e-05	5.21882e-05	5.27933e-05	2.31262e-05	2.31312e-05	2.28206e-05	2.2859e-05	2.31209e-05	2.30346e-05	2.30135e-05	2.29075e-05	2.29622e-05	2.25592e-05	2.24922e-05	2.24923e-05	2.24937e-05
42220	-6134.82	-6151.37	16.55026	0.000275976	0.000281614	0.000281556	0.000281897	0.000283229	0.000278914	0.000278921	0.00027992	0.00034634	0.000346076	0.000373082	0.000372224	0.00036965	0.000370163	0.000370327	0.000370296	0.000370292	0.000369885	0.000369858	0.000377862
42230	-6172.653	-6151.377	-21.27602	0.00170266	0.00170288	0.00156931	0.00157436	0.00159376	0.00149592	0.00150474	0.00151486	0.00480208	0.0047511	0.00476063	0.00478318	0.0047987	0.00479261	0.00488277	0.00487149	0.00485618	0.00489412	0.00497675	0.00498428
42240	-6139.994	-6152.901	12.90724	0.00174063	0.00174307	0.00174376	0.00175902	0.00175902	0.00176602	0.00176282	0.00175158	0.00174823	0.00172218	0.00172522	0.00172547	0.00179731	0.00163068	0.00202917	0.00202884	0.00206299	0.00191604	0.00182705	0.00182654
42250	-6163.463	-6155.155	-8.307825	0.00227784	0.00229467	0.0026267	0.00213536	0.00215011	0.00213045	0.00212914	0.00212	0.00213252	0.00213734	0.0021336	0.00213158	0.00217202	0.00216338	0.00216329	0.00183254	0.0010587	0.00106083	0.00105616	0.00105518
42260	-6176.026	-6153.011	-23.01489	0.000248048	0.000250722	0.000261199	0.000265687	0.000384023	0.000380583	0.000406548	0.000406017	0.00042594	0.000425898	0.000424107	0.000286113	0.000283671	0.000279217	0.000279158	0.000278833	0.000272544	0.000272893	0.000270041	0.000262939
42270	-6184.087	-6149.7	-34.38709	0.00325567	0.00327954	0.0030518	0.00291448	0.00319479	0.0038323	0.00368673	0.00368387	0.00358208	0.00365066	0.00365244	0.0036461	0.0036576	0.00387133	0.00400383	0.00399951	0.00400236	0.00395118	0.00398331	0.00401304
42280	-6179.156	-6156.326	-22.8299	0.000679289	0.000680673	0.00188246	0.00188287	0.00188998	0.00186005	0.00188429	0.00188471	0.00193749	0.00182182	0.00181479	0.00181267	0.00172809	0.00163389	0.00164545	0.0016367	0.00921183	0.00912588	0.00916002	0.00917699
42290	-6191.89	-6150.34	-41.55095	0.000461483	0.000435702	0.000433554	0.000450925	0.000436622	0.000441318	0.000176588	0.000181886	0.000177971	0.000178443	0.000178448	0.00015233	0.000152514	0.000150986	0.000151105	0.000141112	0.000138749	0.000135287	0.000135793	0.000131337
42300	-6150.213	-6150.108	-0.1049234	0.00480336	0.004501	0.00412925	0.00412929	0.0041	0.00423596	0.00422221	0.00421272	0.00422962	0.00425859	0.00453185	0.00453121	0.00453091	0.00458368	0.00458264	0.00467254	0.00465164	0.00463316	0.00471481	0.00509226
42310	-6160.756	-6153.891	-6.864997	0.000377584	0.000383652	0.000378887	0.000384241	0.000336669	0.000335707	0.000307209	0.000335697	0.000336376	0.000331202	0.00032624	0.000305	8.82711e-05	8.86406e-05	8.85577e-05	9.17695e-05	9.27546e-05	9.93676e-05	0.000102084	0.000102773
42320	-6122.277	-6158.82	36.54203	6.75109e-05	6.75084e-05	7.38965e-05	7.47147e-05	7.45027e-05	7.41706e-05	7.39323e-05	7.35393e-05	6.6335e-05	6.62473e-05	6.20883e-05	6.14087e-05	6.15848e-05	6.1476e-05	6.13389e-05	6.15161e-05	6.17179e-05	6.12638e-05	6.15178e-05	6.16089e-05
42330	-6162.555	-6148.605	-13.95043	0.0017133	0.00176598	0.00176013	0.00175876	0.00192562	0.00189209	0.0018977	0.00190918	0.00396083	0.0038782	0.00392895	0.00394498	0.0039459	0.00319779	0.00320414	0.00330843	0.00331811	0.00332707	0.00332184	0.003343
42340	-6151.043	-6147.62	-3.422833	0.000413143	0.000416103	0.000415256	0.000400002	0.000389141	0.000389035	0.000364561	0.000345541	0.00034524	0.000340802	0.000343419	0.000356372	0.000406413	0.000407131	0.000407497	0.000403131	0.000341895	0.000350012	0.000363544	0.000345033
42350	-6157.697	-6148.994	-8.703825	0.000431588	0.000418588	0.000411547	0.000405415	0.000405137	0.000358769	0.000358551	0.000356363	0.000385167	0.000389963	0.000386529	0.000596006	0.000492445	0.00049703	0.000496905	0.000496893	0.000497627	0.000483327	0.000429252	0.000441804
42360	-6143.839	-6150.857	7.018565	0.00585681	0.00626285	0.00631895	0.00601158	0.00593526	0.00640805	0.00640606	0.00676349	0.00680857	0.00670718	0.00679862	0.00677965	0.00674998	0.00698741	0.00675313	0.00606845	0.00489026	0.00497743	0.00453026	0.00454363
42370	-6154.521	-6146.223	-8.298111	4.872e-05	4.70178e-05	4.70023e-05	4.69562e-05	4.70677e-05	4.73171e-05	4.80627e-05	4.81445e-05	4.79382e-05	4.73193e-05	4.73801e-05	4.74548e-05	6.01483e-05	5.57622e-05	5.56572e-05	5.58825e-05	5.60572e-05	5.59301e-05	5.54243e-05	5.54251e-05
42380	-6157.743	-6146.627	-11.11601	0.000278086	0.000297689	0.000314212	0.000321683	0.000319799	0.000311186	0.000295741	0.000287253	0.000287354	0.000283434	0.000270192	0.000287798	0.000288676	0.000274612	0.000268691	0.000269635	0.000278389	0.000278506	0.000278577	0.000295159
42390	-6159.979	-6149.623	-10.35528	0.0036292	0.00270059	0.00267112	0.00267053	0.00266945	0.00256788	0.00258078	0.00256639	0.00271728	0.00259251	0.00258027	0.00259261	0.00261009	0.0026087	0.00280283	0.00280197	0.00280245	0.00280929	0.00279783	0.00281559
42400	-6146.371	-6150.902	4.531459	0.000213244	0.00021333	0.000213227	0.000213563	0.000213325	0.000212499	0.000212361	0.00021216	0.000211756	0.000212071	0.000210661	0.000207286	0.000207703	0.000207783	0.000207769	0.000205697	0.000206388	0.000205804	0.000212597	0.000207836
42410	-6138.284	-6152.021	13.73723	0.00111105	0.0013442	0.00134444	0.00133644	0.00134345	0.00127656	0.00126593	0.00126479	0.00137741	0.00136898	0.00136725	0.00135288	0.001369	0.00136847	0.00136858	0.00135486	0.0013473	0.00131248	0.00131804	0.00123295
42420	-6148.851	-6151.021	2.169688	0.000151343	0.000150668	0.000148316	0.000151038	0.000164471	0.000165766	0.00016419	0.000179937	0.000178772	0.000178091	0.000182216	0.000182213	0.000182321	0.000181907	0.000181408	0.00018317	0.00018171	0.000181445	0.000179689	0.000154512
42430	-6141.578	-6150.333	8.755066	0.00039034	0.000390321	0.000389189	0.000389195	0.00038954	0.000387596	0.000389179	0.000389212	0.000389187	0.000389727	0.000667151	0.000663688	0.00066347	0.000676914	0.000677205	0.000676156	0.000676737	0.000683752	0.000689988	0.000690615
42440	-6142.246	-6150.072	7.826037	0.000332865	0.00033467	0.000332901	0.000333523	0.000331039	0.000349944	0.000349598	0.00034962	0.00034974	0.000347658	0.000350417	0.000350634	0.000350977	0.000352191	0.000350553	0.000346965	0.000499437	0.000504687	0.000553363	0.000554656
42450	-6154.388	-6151.929	-2.459266	0.00137796	0.00144305	0.00144495	0.00144146	0.0014436	0.00136421	0.00135683	0.00134739	0.00139394	0.00139627	0.00138521	0.00134409	0.00134441	0.00135413	0.00137032	0.00111846	0.00114986	0.00113243	0.0011288	0.00157647
42460	-6149.409	-6153.222	3.813442	4.8257e-05	4.84079e-05	4.93069e-05	4.9513e-05	4.99229e-05	4.99574e-05	5.14474e-05	5.08225e-05	4.87781e-05	4.87648e-05	4.8564e-05	4.874e-05	4.77332e-05	4.64138e-05	4.37848e-05	4.39147e-05	4.39256e-05	4.37081e-05	4.37399e-05	4.38887e-05
42470	-6149.287	-6148.84	-0.447849	0.00662267	0.00661426	0.00655281	0.00335073	0.00338107	0.00336126	0.00334928	0.00334934	0.00331399	0.00330933	0.00331026	0.0033046	0.00338402	0.00338443	0.00329531	0.00329133	0.0032699	0.00323058	0.00322882	0.00322877
42480	-6115.076	-6152.631	37.55515	0.000199786	0.000199711	0.000200436	0.000200665	0.000200932	0.000201366	0.000200574	0.000200555	0.000200354	0.0001996	0.000198697	0.000198803	0.000200575	0.000199868	0.000200319	0.000200376	0.00020779	0.000205632	0.000205422	0.000205196
42490	-6138.646	-6151.902	13.25591	0.00087738	0.000868291	0.000862228	0.000779993	0.000765171	0.000752111	0.000755057	0.000753588	0.000757044	0.000750372	0.000746379	0.000764729	0.000766153	0.000766584	0.00076795	0.000766833	0.000772647	0.00077543	0.000775317	0.00077532
42500	-6165.748	-6154.181	-11.56678	0.000611841	0.00060129	0.000601236	0.000603437	0.000595843	0.000614685	0.000605577	0.000609307	0.000610424	0.000656033	0.000656049	0.000635468	0.000633267	0.00063392	0.00061929	0.000584779	0.000583157	0.000574685	0.000574346	0.000583827
42510	-6135.653	-6153.484	17.83076	0.000580625	0.000578714	0.000577802	0.00057703	0.000571767	0.000569301	0.000582163	0.00058476	0.000584593	0.000579198	0.000576755	0.000574749	0.000575312	0.000577197	0.000570008	0.000572206	0.000571246	0.00056687	0.000570548	0.000562235
42520	-6177.251	-6154.627	-22.62491	0.00466468	0.00470624	0.00470961	0.00460404	0.0045513	0.0013278	0.00136099	0.00134962	0.00134662	0.00129819	0.00138565	0.00134685	0.00158476	0.00153664	0.00157258	0.00170239	0.00159232	0.00141241	0.00140315	0.00123594
42530	-6084.303	-6156.631	72.32791	0.00386707	0.00386739	0.00387666	0.00387704	0.003877	0.0038867	0.00388698	0.00388697	0.00388252	0.00388248	0.00388426	0.00388427	0.00388384	0.00387964	0.00388175	0.00388059	0.00388038	0.00388025	0.00387979	0.00388136
